Quantum AI Pro 分析報告 (20260326)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                             Reason
   8996.TW                              高力    5.5   845.00 🚀 極強勢攻擊   41.2%   趨勢強勁 / 【EPS連2成長 | 營收爆發(205.73%)】
  6574.TWO                              霈方    5.5   120.00 🚀 極強勢攻擊   36.4%    趨勢強勁 / 【EPS連2成長 | 營收爆發(56.66%)】
   6805.TW                             富世達    5.5  1905.00 🚀 極強勢攻擊   47.1%    趨勢強勁 / 【EPS連2成長 | 營收爆發(51.13%)】
  6163.TWO                             華電網    5.5    66.30 🚀 極強勢攻擊   57.1%   趨勢強勁 / 【EPS連2成長 | 營收爆發(136.48%)】
   2425.TW                              承啟    5.5    28.50 🚀 極強勢攻擊    0.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(113.51%)】
  6693.TWO                             廣閎科    5.5   104.50 🚀 極強勢攻擊   56.2%    趨勢強勁 / 【EPS連2成長 | 營收爆發(42.95%)】
  4973.TWO                              廣穎    5.5    64.10 🚀 極強勢攻擊   45.5%    趨勢強勁 / 【EPS連2成長 | 營收爆發(42.53%)】
  6584.TWO                            南俊國際    5.5   558.00 🚀 極強勢攻擊   37.5%    趨勢強勁 / 【EPS連2成長 | 營收爆發(47.92%)】
   3530.TW                             晶相光    5.5    59.00 🚀 極強勢攻擊   45.0%    趨勢強勁 / 【EPS連2成長 | 營收爆發(33.12%)】
  6727.TWO                            亞泰金屬    5.5   280.50 🚀 極強勢攻擊   56.2%   趨勢強勁 / 【EPS連2成長 | 營收爆發(482.36%)】
  3546.TWO                              宇峻    5.5    71.10 🚀 極強勢攻擊   45.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(127.43%)】
  4923.TWO                              力士    5.5    35.25 🚀 極強勢攻擊   11.1%    趨勢強勁 / 【EPS連2成長 | 營收爆發(39.63%)】
  8923.TWO                              時報    5.5    19.80 🚀 極強勢攻擊   40.0%     趨勢強勁 / 【EPS連2成長 | 營收爆發(32.9%)】
  3663.TWO                              鑫科    5.5    72.70 🚀 極強勢攻擊   38.5%   趨勢強勁 / 【EPS連2成長 | 營收爆發(133.68%)】
  8059.TWO                              凱碩    5.5    18.00 🚀 極強勢攻擊    0.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(604.49%)】
  6026.TWO                             福邦證    5.5    14.80 🚀 極強勢攻擊   33.3%   趨勢強勁 / 【EPS連2成長 | 營收爆發(191.85%)】
   8021.TW                              尖點    5.0   256.50 🚀 極強勢攻擊   46.2%     趨勢強勁 / 【營收爆發(42.47%) | 董監持股增加】
  7718.TWO                              友鋮    5.0    48.45 🚀 極強勢攻擊   57.1%     趨勢強勁 / 【營收爆發(40.26%) | 董監持股增加】
  5351.TWO                              鈺創    4.5    71.60 🚀 極強勢攻擊   55.6% 【EPS連2成長 | 營收爆發(310.99%) | 董監持股增加】
  8299.TWO                              群聯    4.5  1650.00 🚀 極強勢攻擊   31.6% 【EPS連2成長 | 營收爆發(169.43%) | 董監持股增加】
   2481.TW                              強茂    4.5    99.70 🚀 極強勢攻擊   56.2%          趨勢強勁 / 【EPS連2成長 | 董監持股增加】
   6120.TW                              達運    4.5    12.90 🚀 極強勢攻擊   40.0%          趨勢強勁 / 【EPS連2成長 | 董監持股增加】
   4956.TW                              光鋐    4.5    35.10 🚀 極強勢攻擊   56.2%          趨勢強勁 / 【EPS連2成長 | 董監持股增加】
  6218.TWO                              豪勉    4.0    25.80 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(38.05%)】
  7781.TWO                            昕力資*    4.0    30.00 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(42.08%)】
   2465.TW                              麗臺    4.0    54.20 🚀 極強勢攻擊   41.7%             趨勢強勁 / 【營收爆發(127.43%)】
   6531.TW                             愛普*    4.0   509.00 🚀 極強勢攻擊   53.8%             趨勢強勁 / 【營收爆發(146.68%)】
  6199.TWO                              天品    4.0   107.50 🚀 極強勢攻擊   50.0%             趨勢強勁 / 【營收爆發(587.51%)】
  3555.TWO                             博士旺    4.0   161.50 🚀 極強勢攻擊   14.3%            趨勢強勁 / 【營收爆發(4102.23%)】
  6640.TWO                              均華    4.0  1295.00 🚀 極強勢攻擊   75.0%               趨勢強勁 / 【營收爆發(52.0%)】
   2348.TW                              海悅    4.0    79.10 🚀 極強勢攻擊   45.5%             趨勢強勁 / 【營收爆發(239.77%)】
  3489.TWO                              森寶    4.0    23.05 🚀 極強勢攻擊   42.9%            趨勢強勁 / 【營收爆發(7783.71%)】
   5706.TW                              鳳凰    4.0    51.90 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(74.55%)】
  7751.TWO                              竑騰    4.0  1620.00 🚀 極強勢攻擊   65.0%              趨勢強勁 / 【營收爆發(73.86%)】
   8476.TW                             台境*    4.0    19.80 🚀 極強勢攻擊   54.5%              趨勢強勁 / 【營收爆發(43.43%)】
  5514.TWO                              三豐    4.0    16.00 🚀 極強勢攻擊   45.5%           趨勢強勁 / 【營收爆發(21437.63%)】
   2442.TW                             新美齊    4.0    20.40 🚀 極強勢攻擊   43.8%            趨勢強勁 / 【營收爆發(9886.17%)】
  3466.TWO                              德晉    4.0    34.50 🚀 極強勢攻擊   37.5%             趨勢強勁 / 【營收爆發(140.62%)】
  7728.TWO                            光焱科技    4.0   747.00 🚀 極強勢攻擊   41.7%              趨勢強勁 / 【營收爆發(51.95%)】
   2243.TW                           宏旭-KY    4.0    20.65 🚀 極強勢攻擊   57.9%             趨勢強勁 / 【營收爆發(739.37%)】
   2605.TW                              新興    4.0    42.75 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(87.46%)】
  7734.TWO                            印能科技    4.0  1820.00 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(55.59%)】
  6874.TWO                              倍力    4.0    88.80 🚀 極強勢攻擊   75.0%               趨勢強勁 / 【營收爆發(89.2%)】
   2308.TW                             台達電    4.0  1515.00 🚀 極強勢攻擊   38.5%               趨勢強勁 / 【營收爆發(31.0%)】
  1799.TWO                              易威    4.0    38.80 🚀 極強勢攻擊   22.2%              趨勢強勁 / 【營收爆發(38.58%)】
  3490.TWO                              單井    4.0    27.20 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(58.94%)】
  7547.TWO                              碩網    4.0    78.90 🚀 極強勢攻擊   66.7%              趨勢強勁 / 【營收爆發(49.76%)】
   2855.TW                             統一證    4.0    32.45 🚀 極強勢攻擊   35.3%             趨勢強勁 / 【營收爆發(221.36%)】
   3416.TW                             融程電    4.0   148.00 🚀 極強勢攻擊   56.2%              趨勢強勁 / 【營收爆發(37.85%)】
  3339.TWO                              泰谷    4.0    37.20 🚀 極強勢攻擊   57.9%              趨勢強勁 / 【營收爆發(31.83%)】
  7738.TWO                            東聯互動    4.0   185.00 🚀 極強勢攻擊   53.3%              趨勢強勁 / 【營收爆發(30.63%)】
   5292.TW                              華懋    2.0   234.50  📈 多頭續攻   50.0%                               趨勢強勁
   6165.TW                              浪凡    2.0    47.40  📈 多頭續攻   40.0%                               趨勢強勁
   2495.TW                              普安    2.0    34.70  📈 多頭續攻   50.0%                               趨勢強勁
   1444.TW                              力麗    2.0     6.24  📈 多頭續攻   56.2%                               趨勢強勁
   3017.TW                              奇鋐    2.0  2275.00  📈 多頭續攻   61.1%                     【營收爆發(74.74%)】
  3498.TWO                              陽程    2.0    75.30  📈 多頭續攻   50.0%                    【營收爆發(115.89%)】
   5484.TW                              慧友    2.0    40.10  📈 多頭續攻   42.9%                    【營收爆發(183.64%)】
   9906.TW                             欣巴巴    2.0    45.20  📈 多頭續攻   52.9%                    【營收爆發(351.05%)】
 00638R.TW                       元大滬深300反1    2.0     7.17  📈 多頭續攻   40.0%                     趨勢強勁 / 【無財報資料】
   1304.TW                              台聚    2.0    15.85  📈 多頭續攻   23.1%                               趨勢強勁
   1305.TW                              華夏    2.0    17.20  📈 多頭續攻   42.9%                               趨勢強勁
  5274.TWO                              信驊    2.0 11550.00  📈 多頭續攻   50.0%                     【營收爆發(65.94%)】
  6138.TWO                              茂達    2.0   221.00  📈 多頭續攻   57.9%                               趨勢強勁
  00952.TW                        凱基台灣AI50    2.0    13.03  📈 多頭續攻   33.3%                     趨勢強勁 / 【無財報資料】
   2540.TW                             愛山林    2.0    47.80  📈 多頭續攻   50.0%                               趨勢強勁
   2393.TW                              億光    2.0    69.60  📈 多頭續攻   87.5%                               趨勢強勁
  4772.TWO                             台特化    2.0   292.00  📈 多頭續攻   17.6%                    【營收爆發(272.79%)】
   3715.TW                            定穎投控    2.0   185.00  📈 多頭續攻   33.3%                               趨勢強勁
   1449.TW                              佳和    2.0    11.80  📈 多頭續攻    0.0%                               趨勢強勁
  6530.TWO                              創威    2.0    95.60  📈 多頭續攻   25.0%                               趨勢強勁
 00634R.TW                          富邦上証反1    2.0     3.33  📈 多頭續攻   25.0%                     趨勢強勁 / 【無財報資料】
  6148.TWO                             驊宏資    2.0    35.50  📈 多頭續攻   35.0%                               趨勢強勁
  5516.TWO                              雙喜    2.0    12.80  📈 多頭續攻    0.0%                     【營收爆發(77.49%)】
   8110.TW                              華東    2.0    52.50  📈 多頭續攻   61.5%                               趨勢強勁
   6861.TW                            睿生光電    2.0   144.50  📈 多頭續攻   60.0%                      【營收爆發(44.0%)】
  8038.TWO                             長園科    2.0    41.50  📈 多頭續攻   50.0%                    【營收爆發(182.76%)】
 00648R.TW                      元大S&P500反1    2.0     4.59  📈 多頭續攻   60.0%                     趨勢強勁 / 【無財報資料】
  8102.TWO                            傑霖科技    2.0    57.00  📈 多頭續攻   55.6%                               趨勢強勁
  3508.TWO                              位速    2.0    46.40  📈 多頭續攻   40.0%                               趨勢強勁
   4540.TW                            全球傳動    2.0    44.00  📈 多頭續攻   18.2%                     【營收爆發(34.44%)】
   2331.TW                              精英    2.0    22.00  📈 多頭續攻   16.7%                     【營收爆發(66.97%)】
  3693.TWO                              營邦    2.0   485.00  📈 多頭續攻   36.8%                               趨勢強勁
   2646.TW                            星宇航空    2.0    21.50  📈 多頭續攻   42.9%                      【營收爆發(41.5%)】
  3360.TWO                              尚立    2.0    15.45  📈 多頭續攻   40.0%                     【營收爆發(44.26%)】
  8064.TWO                              東捷    2.0    74.70  📈 多頭續攻   47.1%                               趨勢強勁
  4749.TWO                             新應材    2.0   887.00  📈 多頭續攻   44.4%                     【營收爆發(40.63%)】
   1256.TW                         鮮活果汁-KY    2.0   150.00  📈 多頭續攻   33.3%                     【營收爆發(87.61%)】
  3260.TWO                              威剛    2.0   371.00  📈 多頭續攻   50.0%                     【營收爆發(114.3%)】
   3673.TW                          TPK-KY    2.0    46.20  📈 多頭續攻   41.2%                               趨勢強勁
   1229.TW                              聯華    2.0    45.20  📈 多頭續攻   47.4%                               趨勢強勁
   3437.TW                              榮創    2.0    21.70  📈 多頭續攻   45.0%                               趨勢強勁
  3071.TWO                              協禧    2.0    29.40  📈 多頭續攻   60.0%                     【營收爆發(38.99%)】
 00989A.TW JPMORGAN ASSET MGMT (TW) LIMITE    2.0    13.99  📈 多頭續攻   47.1%                     趨勢強勁 / 【無財報資料】
   6269.TW                              台郡    2.0    61.20  📈 多頭續攻   21.4%                               趨勢強勁
   6937.TW                              天虹    2.0   270.00  📈 多頭續攻   55.0%                     【營收爆發(31.25%)】
  4991.TWO                           環宇-KY    2.0   442.00  📈 多頭續攻   50.0%                               趨勢強勁
   1611.TW                              中電    2.0    12.30  📈 多頭續攻    0.0%                               趨勢強勁
  5543.TWO                           桓鼎-KY    2.0    28.50  📈 多頭續攻   35.7%                               趨勢強勁
   8271.TW                              宇瞻    2.0   146.00  📈 多頭續攻   57.9%                    【營收爆發(193.82%)】
   3031.TW                              佰鴻    2.0    23.80  📈 多頭續攻   50.0%                               趨勢強勁
  3691.TWO                              碩禾    2.0   113.00  📈 多頭續攻   43.8%                    【營收爆發(180.45%)】
  3131.TWO                              弘塑    2.0  2755.00  📈 多頭續攻   80.0%                     【營收爆發(51.82%)】
   2466.TW                             冠西電    2.0    49.35  📈 多頭續攻   56.2%                               趨勢強勁
   1723.TW                              中碳    2.0    73.40  📈 多頭續攻   50.0%                               趨勢強勁
   1516.TW                              川飛    2.0    21.50  📈 多頭續攻   27.3%                      【營收爆發(69.0%)】
  8076.TWO                              伍豐    2.0    24.95  📈 多頭續攻   55.0%                    【營收爆發(111.74%)】
  6179.TWO                              亞通    2.0    25.65  📈 多頭續攻   57.1%                     【營收爆發(90.83%)】
   4414.TW                              如興    2.0    12.20  📈 多頭續攻    0.0%                               趨勢強勁
  5478.TWO                              智冠    2.0   102.50  📈 多頭續攻   30.8%                     【營收爆發(43.29%)】
   6438.TW                              迅得    2.0   172.50  📈 多頭續攻   28.6%                               趨勢強勁
   2542.TW                             興富發    2.0    35.90  📈 多頭續攻   36.4%                     【營收爆發(774.7%)】
   6672.TW                         騰輝電子-KY    2.0   130.50  📈 多頭續攻   27.8%                               趨勢強勁
  6160.TWO                              欣技    2.0    16.10  📈 多頭續攻   60.0%                               趨勢強勁
   3025.TW                              星通    2.0    60.00  📈 多頭續攻   45.5%                    【營收爆發(113.07%)】
  2941.TWO                             米斯特    2.0    41.75  📈 多頭續攻   41.2%                     【營收爆發(98.34%)】
   2302.TW                              麗正    2.0    18.65  📈 多頭續攻   50.0%                     【營收爆發(38.91%)】
  5536.TWO                             聖暉*    2.0   752.00  📈 多頭續攻   70.0%                               趨勢強勁
  4419.TWO                            皇家美食    2.0    49.30  📈 多頭續攻   50.0%                               趨勢強勁
   3090.TW                             日電貿    2.0    92.50  📈 多頭續攻   33.3%                               趨勢強勁
   2451.TW                              創見    2.0   242.00  📈 多頭續攻   25.0%                    【營收爆發(246.28%)】
  6980.TWO                            鐳洋科技    2.0   166.00  📈 多頭續攻   50.0%                               趨勢強勁
   2032.TW                              新鋼    2.0    16.50  📈 多頭續攻   66.7%                               趨勢強勁
  6188.TWO                              廣明    2.0    91.60  📈 多頭續攻   70.0%                               趨勢強勁
  4542.TWO                              科嶠    2.0   172.00  📈 多頭續攻   25.0%                               趨勢強勁
  00910.TW                         第一金太空衛星    2.0    61.00  📈 多頭續攻   55.0%                     趨勢強勁 / 【無財報資料】
   6831.TW                              邁科    2.0   390.00  📈 多頭續攻   55.0%                     【營收爆發(43.88%)】
  00946.TW                        群益科技高息成長    2.0    10.22  📈 多頭續攻   50.0%                     趨勢強勁 / 【無財報資料】
  5864.TWO                             致和證    2.0    24.80  📈 多頭續攻   58.3%                               趨勢強勁
   1587.TW                              吉茂    2.0    34.70  📈 多頭續攻   22.2%                     【營收爆發(42.77%)】
   6534.TW                            正瀚-創    2.0    88.00  📈 多頭續攻   45.0%                               趨勢強勁
  8068.TWO                              全達    2.0    22.20  📈 多頭續攻   40.0%                     【營收爆發(75.99%)】
   6197.TW                             佳必琪    2.0   169.50  📈 多頭續攻   63.2%                               趨勢強勁
   6944.TW                            兆聯實業    2.0   777.00  📈 多頭續攻   50.0%                     【營收爆發(100.6%)】
  3162.TWO                              精確    2.0    56.10  📈 多頭續攻   61.1%                               趨勢強勁
   1725.TW                              元禎    2.0    30.60  📈 多頭續攻   30.0%                               趨勢強勁
   2464.TW                              盟立    2.0    72.30  📈 多頭續攻   50.0%                               趨勢強勁
  00940.TW                        元大台灣價值高息    2.0     9.66  📈 多頭續攻   61.5%                     趨勢強勁 / 【無財報資料】
   3231.TW                              緯創    2.0   127.00  📈 多頭續攻   15.4%                    【營收爆發(177.37%)】
   7730.TW                            暉盛-創    2.0   171.50  📈 多頭續攻   70.0%                    【營收爆發(274.05%)】
   8210.TW                              勤誠    2.0   903.00  📈 多頭續攻   55.6%                     【營收爆發(49.62%)】
 00656R.TW                       國泰中國A50反1    2.0     6.35  📈 多頭續攻   35.0%                     趨勢強勁 / 【無財報資料】
   2820.TW                              華票    2.0    16.80  📈 多頭續攻   31.6%                     【營收爆發(30.76%)】
   2441.TW                              超豐    2.0    95.50  📈 多頭續攻   50.0%                               趨勢強勁
  2743.TWO                              山富    2.0    73.30  📈 多頭續攻   33.3%                     【營收爆發(48.85%)】
  6170.TWO                              統振    2.0    51.30  📈 多頭續攻   33.3%                               趨勢強勁
  6907.TWO                          雅特力-KY    2.0   124.00  📈 多頭續攻   60.0%                               趨勢強勁
   2355.TW                              敬鵬    2.0    49.40  📈 多頭續攻   54.5%                               趨勢強勁
   2363.TW                              矽統    2.0    48.65  📈 多頭續攻   21.4%                    【營收爆發(210.94%)】
   7769.TW                              鴻勁    2.0  3850.00  📈 多頭續攻   36.8%                     【營收爆發(57.02%)】
  4577.TWO                            達航科技    2.0   104.50  📈 多頭續攻   58.8%                     【營收爆發(79.89%)】
   2376.TW                              技嘉    2.0   233.50  📈 多頭續攻   56.2%                      【營收爆發(47.4%)】
  00927.TW                         群益半導體收益    2.0    24.58  📈 多頭續攻   50.0%                     趨勢強勁 / 【無財報資料】
  5475.TWO                              德宏    2.0   214.00  📈 多頭續攻   37.5%                     【營收爆發(64.99%)】
  6129.TWO                              普誠    2.0    15.35  📈 多頭續攻   30.0%                     【營收爆發(50.49%)】
   2241.TW                             艾姆勒    2.0    29.85  📈 多頭續攻   16.7%                     【營收爆發(45.48%)】
   1808.TW                              潤隆    2.0    31.10  📈 多頭續攻   52.6%                 【營收爆發(117765.91%)】
  4702.TWO                             中美實    2.0    10.15  📈 多頭續攻   52.9%                      【營收爆發(51.9%)】
  6967.TWO                            汎瑋材料    2.0    68.80  📈 多頭續攻   40.0%                               趨勢強勁
   4763.TW                          材料*-KY    2.0    44.15  📈 多頭續攻   57.1%                               趨勢強勁
   1805.TW                              寶徠    2.0    10.85  📈 多頭續攻   63.6%                               趨勢強勁
  2237.TWO                            華德動能    2.0    31.20  📈 多頭續攻   52.9%                    【營收爆發(189.99%)】
  00936.TW                        台新永續高息中小    2.0    17.78  📈 多頭續攻   22.2%                     趨勢強勁 / 【無財報資料】
   6834.TW                            天二科技    2.0    30.70  📈 多頭續攻   57.1%                               趨勢強勁
 00641R.TW                          富邦日本反1    2.0     4.29  📈 多頭續攻   45.0%                     趨勢強勁 / 【無財報資料】
   5906.TW                           台南-KY    2.0    47.95  📈 多頭續攻   20.0%                     【營收爆發(36.91%)】
  3219.TWO                             倚強科    2.0    66.20  📈 多頭續攻   40.0%                     【營收爆發(57.48%)】
  8147.TWO                              正淩    2.0   141.00  📈 多頭續攻   50.0%                               趨勢強勁
  4556.TWO                              旭然    2.0    28.50  📈 多頭續攻   62.5%                               趨勢強勁
   2405.TW                              輔信    2.0    15.85  📈 多頭續攻   42.9%                               趨勢強勁
  6194.TWO                              育富    2.0    33.05  📈 多頭續攻   33.3%                               趨勢強勁
  6983.TWO                            華洋精機    2.0   490.00  📈 多頭續攻   65.0%                    【營收爆發(758.19%)】
   3050.TW                              鈺德    2.0    13.95  📈 多頭續攻   71.4%                               趨勢強勁
   6754.TW                            匯僑設計    2.0    45.10  📈 多頭續攻   72.7%                               趨勢強勁
   6477.TW                              安集    2.0    34.85  📈 多頭續攻   46.2%                     【營收爆發(78.94%)】
  3066.TWO                              李洲    2.0    20.00  📈 多頭續攻   60.0%                     【營收爆發(42.57%)】
   2939.TW                           永邑-KY    2.0    26.40  📈 多頭續攻   30.0%                               趨勢強勁
  5520.TWO                              力泰    2.0    82.90  📈 多頭續攻   55.0%                               趨勢強勁
   2027.TW                             大成鋼    2.0    36.60  📈 多頭續攻   42.9%                               趨勢強勁
  4721.TWO                             美琪瑪    2.0    73.90  📈 多頭續攻   75.0%                     【營收爆發(50.76%)】
  3171.TWO                            炎洲流通    2.0    62.70  📈 多頭續攻   72.2%                     【營收爆發(53.79%)】
   1789.TW                              神隆    2.0    20.80  📈 多頭續攻   60.0%                               趨勢強勁
   8101.TW                              華冠    2.0    13.80  📈 多頭續攻   15.0%                     【營收爆發(42.63%)】
   1612.TW                              宏泰    2.0    35.50  📈 多頭續攻   77.8%                               趨勢強勁
  8086.TWO                             宏捷科    2.0   125.00  📈 多頭續攻   47.1%                     【營收爆發(43.28%)】
 00671R.TW                      富邦NASDAQ反1    2.0     3.02  📈 多頭續攻   47.4%                     趨勢強勁 / 【無財報資料】
   2501.TW                              國建    2.0    23.90  📈 多頭續攻   60.0%                    【營收爆發(193.52%)】
   8070.TW                             長華*    2.0    44.90  📈 多頭續攻   75.0%                               趨勢強勁
   1905.TW                              華紙    2.0    14.00  📈 多頭續攻   52.6%                               趨勢強勁
   1456.TW                              怡華    2.0    14.75  📈 多頭續攻   61.1%                     【營收爆發(72.48%)】
  7583.TWO                            國際海洋    2.0    66.00  📈 多頭續攻   33.3%                               趨勢強勁
   2368.TW                             金像電    2.0   918.00  📈 多頭續攻   35.7%                     【營收爆發(53.91%)】
   3058.TW                              立德    2.0    10.40  📈 多頭續攻   55.0%                               趨勢強勁
   9933.TW                              中鼎    2.0    38.55  📈 多頭續攻   53.8%                               趨勢強勁
   6226.TW                              光鼎    2.0    12.45  📈 多頭續攻   16.7%                               趨勢強勁
 00990A.TW                       主動元大AI新經濟    2.0    12.45  📈 多頭續攻   33.3%                     趨勢強勁 / 【無財報資料】
   6141.TW                              柏承    2.0    21.40  📈 多頭續攻   50.0%                               趨勢強勁
   6869.TW                            雲豹能源    2.0    91.70  📈 多頭續攻   40.0%                     【營收爆發(69.08%)】
  6465.TWO                              威潤    2.0    46.50  📈 多頭續攻   50.0%                     【營收爆發(45.25%)】
  3176.TWO                              基亞    2.0    31.75  📈 多頭續攻   40.0%                               趨勢強勁
  8043.TWO                             蜜望實    2.0    71.00  📈 多頭續攻   55.0%                               趨勢強勁
  6485.TWO                              點序    2.0    85.00  📈 多頭續攻   47.4%                               趨勢強勁
   2903.TW                              遠百    2.0    22.95  📈 多頭續攻   30.8%                               趨勢強勁
  3306.TWO                              鼎天    2.0    47.35  📈 多頭續攻   55.6%                               趨勢強勁
   7610.TW                          聯友金屬-創    2.0   368.00  📈 多頭續攻   55.0%                    【營收爆發(252.95%)】
   3041.TW                              揚智    2.0    23.00  📈 多頭續攻   33.3%                     【營收爆發(31.31%)】
   2105.TW                              正新    2.0    30.30  📈 多頭續攻   25.0%                               趨勢強勁
  6222.TWO                              立軒    2.0    20.80  📈 多頭續攻   25.0%                               趨勢強勁
   2461.TW                             光群雷    2.0    17.40  📈 多頭續攻   11.1%                               趨勢強勁
  6547.TWO                            高端疫苗    2.0    52.00  📈 多頭續攻   57.9%                               趨勢強勁
   4142.TW                             國光生    2.0    18.35  📈 多頭續攻   46.7%                               趨勢強勁
   9929.TW                              秋雨    2.0    12.25  📈 多頭續攻   46.2%                               趨勢強勁
  8093.TWO                              保銳    2.0    19.25  📈 多頭續攻   50.0%                    【營收爆發(115.01%)】
  8054.TWO                              安國    2.0   100.50  📈 多頭續攻   60.0%                     【營收爆發(155.3%)】
   2438.TW                              翔耀    2.0    22.40  📈 多頭續攻   55.0%                               趨勢強勁
   3167.TW                              大量    2.0   349.50  📈 多頭續攻   55.6%                    【營收爆發(123.02%)】
  6613.TWO                             朋億*    2.0   203.00  📈 多頭續攻   53.8%                               趨勢強勁
   6005.TW                             群益證    2.0    28.15  📈 多頭續攻   25.0%                     【營收爆發(54.46%)】
   6426.TW                              統新    2.0   144.50  📈 多頭續攻   50.0%                               趨勢強勁
  00929.TW                        復華台灣科技優息    2.0    19.44  📈 多頭續攻   33.3%                     趨勢強勁 / 【無財報資料】
  2252.TWO                             為昇科    2.0    20.00  📈 多頭續攻   45.0%                               趨勢強勁
  5291.TWO                              邑昇    2.0    76.50  📈 多頭續攻   35.7%                               趨勢強勁
   2034.TW                              允強    2.0    20.50  📈 多頭續攻   55.0%                               趨勢強勁
  3285.TWO                              微端    2.0    27.90  📈 多頭續攻   33.3%                    【營收爆發(172.31%)】
  3581.TWO                              博磊    2.0    75.00  📈 多頭續攻   62.5%                               趨勢強勁
   1308.TW                              亞聚    2.0    18.05  📈 多頭續攻   50.0%                               趨勢強勁
   2548.TW                              華固    2.0   122.50  📈 多頭續攻   57.9%                  【營收爆發(19257.44%)】
   6136.TW                             富爾特    2.0    24.25  📈 多頭續攻   55.0%                     趨勢強勁 / 【無財報資料】
 00674R.TW                      期元大S&P黃金反1    2.0     5.52  📈 多頭續攻   31.2%                     趨勢強勁 / 【無財報資料】
   1760.TW                            寶齡富錦    2.0    63.20  📈 多頭續攻   22.2%                               趨勢強勁
   6142.TW                              友勁    2.0    10.00  📈 多頭續攻   60.0%                               趨勢強勁
  4903.TWO                             聯光通    2.0    47.80  📈 多頭續攻   50.0%                     【營收爆發(102.6%)】
  5228.TWO                              鈺鎧    2.0    24.90  📈 多頭續攻   50.0%                               趨勢強勁
   2349.TW                              錸德    2.0    14.00  📈 多頭續攻   53.3%                               趨勢強勁
  5452.TWO                              佶優    2.0    34.35  📈 多頭續攻   27.8%                               趨勢強勁
  1595.TWO                              川寶    2.0    42.70  📈 多頭續攻   50.0%                               趨勢強勁
 00686R.TW                        群益臺灣加權反1    2.0     1.40  📈 多頭續攻   53.8%                     趨勢強勁 / 【無財報資料】
  5439.TWO                              高技    2.0   301.00  📈 多頭續攻   53.3%                     【營收爆發(62.65%)】
  4905.TWO                             台聯電    2.0    84.50  📈 多頭續攻   45.0%                               趨勢強勁
  8255.TWO                              朋程    2.0   131.00  📈 多頭續攻   70.0%                               趨勢強勁
   1440.TW                              南紡    2.0    12.90  📈 多頭續攻   61.1%                               趨勢強勁
  6894.TWO                             衛司特    2.0   361.50  📈 多頭續攻   56.2%                     【營收爆發(55.42%)】
   8112.TW                              至上    2.0    79.50  📈 多頭續攻   50.0%                    【營收爆發(136.81%)】
   2342.TW                              茂矽    2.0    30.85  📈 多頭續攻   40.0%                               趨勢強勁
   3054.TW                             立萬利    2.0    65.00  📈 多頭續攻   60.0%                    【營收爆發(750.99%)】
   2313.TW                              華通    1.5   245.50  📈 多頭續攻   42.9%                          【EPS連2成長】
  5013.TWO                              強新    1.5    29.80  📈 多頭續攻   50.0%                          【EPS連2成長】
   3533.TW                              嘉澤    1.5  2270.00  📈 多頭續攻   33.3%                          【EPS連2成長】
  8358.TWO                              金居    1.5   249.50  📈 多頭續攻   18.2%           【EPS連2成長 | 營收爆發(51.13%)】
