date,prev_rev_yoy,rev_yoy,eps_yoy,est_price,symbol,pe,gm,advice,price,om,prev_eps,name,eps,prev_year,status,expansion,prev_eps_yoy
2025-12,-47.71,-35.31,57.28,-84.00000000000001,4154.TWO,0.0,33.80%,⚪ 數據不足,13.9499998093,-77.27%,-1.67,樂威科-KY,-1.82,2025,🧐 疑業外收益,92.59,41.15
2025-12,2.22,-3.19,88.8,9.3,2390.TW,19.35483870967742,19.09%,⚪ 中性觀察,12.0,-7.49%,0.07,云辰,-0.14,2025,🧐 疑業外收益,91.99,107.29
2025-12,255.72,187.82,279.4,0.0,7822.TW,0.0,N/A,⚪ 數據不足,1085.0,N/A,8.86,倍利科,14.04,2025,🚀 利潤擴張,91.57999999999998,914.94
2025-12,-30.23,-36.53,54.88,-48.75,6674.TW,0.0,N/A,⚪ 數據不足,17.5499992371,N/A,-0.98,鋐寶科技,-1.13,2025,🧐 疑業外收益,91.41,33.79
2025-12,9.78,8.81,100.0,-15.0,8092.TWO,0.0,N/A,⚪ 數據不足,15.5500001907,N/A,-0.22,建暐,0.0,2025,🚀 利潤擴張,91.19,-83.33
2025-12,26.76,31.05,122.05,961.0500000000001,2360.TW,37.302949898548455,60.80%,⚠️ 追價風險,2390.0,34.82%,21.67,致茂,27.7,2025,🏰 高護城河,91.0,141.3
2025-12,-0.65,-1.47,89.13,-1.9500000000000004,2705.TW,0.0,39.55%,⚪ 數據不足,15.6499996185,16.76%,-0.45,六福,0.87,2025,🔄 轉虧為盈,90.6,-309.09
2025-12,13.6,14.16,104.41,36.45,6931.TW,16.93415700654321,N/A,⚪ 中性觀察,41.1500015259,N/A,0.78,青松健康,1.39,2025,🚀 利潤擴張,90.25,75.0
2025-12,-9.27,-8.84,81.16,-9.6,5608.TW,0.0,N/A,⚪ 數據不足,15.0500001907,N/A,-0.14,四維航,-0.13,2025,🧐 疑業外收益,90.0,51.72
2025-12,-42.1,-47.33,41.22,-28.200000000000003,3576.TW,0.0,-18.77%,⚪ 數據不足,17.25,-63.16%,-0.63,聯合再生,-0.77,2025,🧐 疑業外收益,88.55,46.61
2025-12,-3.06,-6.21,81.39,181.95,6532.TWO,7.66694146743611,N/A,💎 強力關注,93.0,N/A,2.25,瑞耘,7.31,2025,🧐 疑業外收益,87.6,-16.97
2025-12,18.29,25.43,107.11,-23.549999999999997,4991.TWO,0.0,N/A,⚪ 數據不足,598.0,N/A,-0.45,環宇-KY,0.15,2025,🔄 轉虧為盈,81.68,73.81
2025-12,-40.76,-45.74,35.27,-125.25,2740.TWO,0.0,41.62%,⚪ 數據不足,28.3500003815,-45.63%,-2.52,華軒,-3.19,2025,🧐 疑業外收益,81.01,-18.72
2025-12,-21.6,-23.83,56.79,-21.599999999999998,1528.TW,0.0,31.45%,⚪ 數據不足,26.1499996185,0.98%,-0.53,恩德,-0.35,2025,🧐 疑業外收益,80.62,5.36
2025-12,-19.07,-15.01,65.55,574.05,6196.TW,13.58766657956624,N/A,✅ 穩健價值,520.0,N/A,12.0,帆宣,15.5,2025,🧐 疑業外收益,80.56,63.11
2025-12,13.61,16.71,95.92,-0.6,2022.TW,0.0,7.21%,⚪ 數據不足,7.8899998665,-1.47%,0.02,聚亨,-0.02,2025,🚀 利潤擴張,79.21000000000001,116.67
2025-12,14.85,21.05,100.0,-7.05,5498.TWO,0.0,N/A,⚪ 數據不足,63.2999992371,N/A,-0.17,凱崴,0.0,2025,🚀 利潤擴張,78.95,-21.43
2025-12,-2.45,-4.56,73.95,79.50000000000001,4552.TW,3.962264150943396,19.46%,💎 強力關注,21.0,7.61%,1.72,力達-KY,2.07,2025,🧐 疑業外收益,78.51,84.95
2025-12,173.02,108.34,186.23,655.8,3563.TW,16.97163769441903,59.86%,⚪ 中性觀察,742.0,29.84%,13.28,牧德,15.8,2025,🏰 高護城河,77.88999999999999,362.45
2025-12,-12.38,-26.01,51.01,-44.24999999999999,3205.TWO,0.0,15.21%,⚪ 數據不足,54.2999992371,-34.07%,-0.77,佰研,-0.92,2025,🧐 疑業外收益,77.02,54.03
2025-12,-43.41,-42.16,34.68,-65.85,3523.TWO,0.0,-184.95%,⚪ 數據不足,17.7999992371,-404.30%,-1.49,迎輝,-1.45,2025,🧐 疑業外收益,76.84,2.61
2025-12,36.24,43.43,120.0,-32.55,3498.TWO,0.0,41.15%,⚪ 數據不足,132.0,17.10%,-0.9,陽程,0.48,2025,🔄 轉虧為盈,76.57,58.96
2025-12,-22.91,-18.66,56.82,-16.200000000000003,3625.TWO,0.0,-3.42%,⚪ 數據不足,15.5,-68.62%,-0.14,西勝,-0.6,2025,🧐 疑業外收益,75.48,86.73
2025-12,28.6,26.11,100.49,-44.699999999999996,6654.TWO,0.0,N/A,⚪ 數據不足,170.0,N/A,-0.37,天正國際,0.01,2025,🔄 轉虧為盈,74.38,76.26
2025-12,7.47,11.55,85.65,-40.5,4540.TW,0.0,16.55%,⚪ 數據不足,66.5,-1.35%,-1.08,全球傳動,-0.66,2025,🚀 利潤擴張,74.10000000000001,69.01
2025-12,-1.32,-2.48,71.43,27.900000000000006,2483.TW,18.06451530865591,8.90%,⚪ 中性觀察,33.5999984741,-6.13%,0.68,百容,0.6,2025,🧐 疑業外收益,73.91000000000001,44.68
2025-12,19.21,22.72,96.29,0.0,7823.TW,0.0,N/A,⚪ 數據不足,86.0,N/A,-2.01,奧義賽博-KY創,-1.49,2025,🚀 利潤擴張,73.57000000000001,98.92
2025-12,3.94,6.0,78.29,658.1999999999999,2731.TW,3.555150410209663,16.93%,💎 強力關注,156.0,5.55%,13.31,雄獅,17.49,2025,🚀 利潤擴張,72.29,76.53
2025-12,-15.52,-16.11,55.88,-4.2,1440.TW,0.0,7.45%,⚪ 數據不足,13.25,-4.90%,-0.04,南紡,-0.15,2025,🧐 疑業外收益,71.99000000000001,69.23
2025-12,-6.34,-5.67,65.08,22.950000000000003,6505.TW,34.24836701039215,N/A,⚠️ 追價風險,52.4000015259,N/A,0.5,台塑化,1.04,2025,🧐 疑業外收益,70.75,2.04
2025-12,36.15,69.84,140.33,316.05000000000007,2451.TW,14.52301850972947,61.62%,✅ 穩健價值,306.0,55.59%,5.37,創見,12.98,2025,🏰 高護城河,70.49000000000001,22.99
2025-12,1.05,-3.62,66.67,9.149999999999999,5398.TWO,29.262295707377053,N/A,⚠️ 追價風險,17.8500003815,N/A,0.29,慕康生醫,0.35,2025,🧐 疑業外收益,70.29,20.83
2025-12,9.39,12.69,82.8,-16.950000000000003,3623.TWO,0.0,-4.80%,⚪ 數據不足,23.6499996185,-14.24%,-0.23,富晶通,-0.16,2025,🚀 利潤擴張,70.11,65.67
2025-12,11.37,12.66,82.74,152.4,6213.TW,25.29527559055118,N/A,⚠️ 追價風險,257.0,N/A,2.98,聯茂,4.16,2025,🚀 利潤擴張,70.08,78.92
2025-12,-27.43,-16.31,53.52,-22.65,8093.TWO,0.0,N/A,⚪ 數據不足,18.25,N/A,-0.45,保銳,-1.32,2025,🧐 疑業外收益,69.83,79.91
2025-12,11.68,5.06,74.6,-13.649999999999999,6241.TWO,0.0,N/A,⚪ 數據不足,10.9499998093,N/A,-0.38,鑫永洋,-0.16,2025,🚀 利潤擴張,69.53999999999999,-642.86
2025-12,-73.69,-59.26,10.0,-38.85,2924.TWO,0.0,15.04%,⚪ 數據不足,16.0499992371,-86.00%,-0.71,宏太-KY,-1.17,2025,🧐 疑業外收益,69.25999999999999,31.73
2025-12,-12.86,-11.73,55.88,-11.850000000000001,6616.TWO,0.0,N/A,⚪ 數據不足,9.6599998474,N/A,-0.25,特昇-KY,-0.61,2025,🧐 疑業外收益,67.61,83.78
2025-12,-12.47,-15.61,51.69,393.00000000000006,3152.TWO,7.1755725190839685,44.03%,💎 強力關注,188.0,18.21%,8.22,璟德,9.42,2025,🧐 疑業外收益,67.3,77.54
2025-12,29.74,31.74,98.71,1597.5,3665.TW,20.23474178403756,31.93%,⚪ 中性觀察,2155.0,18.37%,32.49,貿聯-KY,46.57,2025,🚀 利潤擴張,66.97,107.49
2025-12,86.86,84.7,151.41,0.0,6831.TW,0.0,N/A,⚪ 數據不足,776.0,N/A,3.14,邁科,4.94,2025,🚀 利潤擴張,66.71,161.67
2025-12,1.19,-16.98,48.61,-15.15,8277.TWO,0.0,N/A,⚪ 數據不足,11.25,N/A,-0.34,商丞,-0.37,2025,🧐 疑業外收益,65.59,33.33
2025-12,-0.78,-2.37,62.96,-16.349999999999998,1802.TW,0.0,13.67%,⚪ 數據不足,63.0,4.79%,-0.33,台玻,-0.2,2025,🧐 疑業外收益,65.33,36.54
2025-12,11.96,12.63,77.93,100.8,2027.TW,6.383928798497024,25.55%,💎 強力關注,42.9000015259,14.07%,2.08,大成鋼,2.88,2025,🚀 利潤擴張,65.30000000000001,98.94
2025-12,-5.03,-4.79,60.48,68.1,2614.TW,4.174008978612335,34.49%,💎 強力關注,18.9500007629,10.29%,1.42,東森,1.99,2025,🧐 疑業外收益,65.27,118.46
2025-12,-12.8,-10.68,54.46,-88.8,5543.TWO,0.0,N/A,⚪ 數據不足,29.7000007629,N/A,-1.9,桓鼎-KY,-2.52,2025,🧐 疑業外收益,65.14,-950.0
2025-12,32.17,19.6,84.62,-32.699999999999996,4807.TW,0.0,18.47%,⚪ 數據不足,33.9500007629,4.68%,-0.56,日成-KY,-0.24,2025,🚀 利潤擴張,65.02000000000001,74.07
2025-12,-25.71,-22.14,42.76,-24.750000000000004,1445.TW,0.0,6.55%,⚪ 數據不足,11.3500003815,-24.84%,-0.56,大宇,-0.87,2025,🧐 疑業外收益,64.9,-366.67
2025-12,-22.27,-22.14,42.64,-28.05,4529.TWO,0.0,59.04%,⚪ 數據不足,5.1500000954,-1090.16%,-0.57,淳紳,-0.74,2025,🏰 高護城河,64.78,46.23
2025-12,18.69,25.85,90.52,-24.750000000000004,5228.TWO,0.0,N/A,⚪ 數據不足,74.0,N/A,-0.91,鈺鎧,-0.2,2025,🚀 利潤擴張,64.66999999999999,50.27
2025-12,6.08,14.52,79.17,29.4,4166.TWO,11.887754712806123,60.10%,💎 強力關注,23.2999992371,23.50%,0.52,友霖,0.9,2025,🏰 高護城河,64.65,11.63
2025-12,18.57,24.54,88.97,85.8,8021.TW,88.46153846153847,N/A,⚠️ 追價風險,506.0,N/A,1.69,尖點,2.75,2025,🚀 利潤擴張,64.43,52.25
2025-12,-25.86,-21.61,42.24,-122.25,6141.TW,0.0,N/A,⚪ 數據不足,35.0999984741,N/A,-1.99,柏承,-4.65,2025,🧐 疑業外收益,63.85,66.78
2025-12,15.04,11.14,74.89,169.04999999999998,3605.TW,6.450753943939663,26.65%,💎 強力關注,72.6999969482,5.06%,3.51,宏致,4.35,2025,🚀 利潤擴張,63.75,133.33
2025-12,-4.49,6.1,69.12,60.15,5432.TWO,31.920199501246884,N/A,⚠️ 追價風險,128.0,N/A,1.08,新門,2.3,2025,🚀 利潤擴張,63.02,6.93
2025-12,17.04,15.32,78.06,73.49999999999999,2436.TW,13.795918055938778,30.84%,✅ 穩健價值,67.5999984741,3.76%,1.45,偉詮電,3.02,2025,🚀 利潤擴張,62.74,17.59
2025-12,24.94,21.65,84.21,13.05,2033.TW,17.98850530862069,14.21%,⚪ 中性觀察,15.6499996185,5.22%,0.25,佳大,0.35,2025,🚀 利潤擴張,62.559999999999995,73.33
2025-12,-7.48,-11.95,50.57,-67.8,1340.TW,0.0,-118.96%,⚪ 數據不足,5.4899997711,-391.42%,-0.95,勝悅-KY,-2.61,2025,🧐 疑業外收益,62.519999999999996,59.05
2025-12,55.92,33.33,95.56,1083.15,6510.TWO,46.946406314914825,N/A,⚠️ 追價風險,3390.0,N/A,21.73,精測,30.41,2025,🚀 利潤擴張,62.230000000000004,279.9
2025-12,-10.02,10.25,72.15,-4.049999999999999,8064.TWO,0.0,N/A,⚪ 數據不足,149.0,N/A,-0.16,東捷,1.36,2025,🔄 轉虧為盈,61.900000000000006,-130.19
2025-12,17.64,18.4,79.87,289.05,8462.TW,7.3430202387130254,N/A,💎 強力關注,141.5,N/A,5.69,柏文,8.49,2025,🚀 利潤擴張,61.470000000000006,91.16
2025-12,-12.89,-26.07,35.29,-36.449999999999996,5364.TWO,0.0,N/A,⚪ 數據不足,8.6999998093,N/A,-0.73,力麗店,-0.77,2025,🧐 疑業外收益,61.36,44.7
2025-12,6.53,4.86,66.15,37.5,6270.TWO,15.76000061036,N/A,✅ 穩健價值,39.4000015259,N/A,0.88,倍微,1.08,2025,🚀 利潤擴張,61.290000000000006,300.0
2025-12,5.91,5.6,66.67,-1.3010426069826053e-16,6168.TW,0.0,N/A,⚪ 數據不足,25.0499992371,N/A,0.04,宏齊,0.05,2025,🚀 利潤擴張,61.07,-42.86
2025-12,5.78,6.51,66.34,223.20000000000002,6574.TWO,8.131720430107526,N/A,💎 強力關注,121.0,N/A,4.08,霈方,6.82,2025,🚀 利潤擴張,59.830000000000005,53.96
2025-12,-9.7,-12.43,46.51,-10.35,2440.TW,0.0,4.12%,⚪ 數據不足,17.6000003815,0.66%,-0.26,太空梭,-0.23,2025,🧐 疑業外收益,58.94,-136.36
2025-12,-7.02,1.42,60.23,-16.8,8201.TW,0.0,N/A,⚪ 數據不足,13.3000001907,N/A,-0.33,無敵,-0.35,2025,🚀 利潤擴張,58.809999999999995,53.52
2025-12,-24.95,-0.05,57.52,-62.699999999999996,2485.TW,0.0,15.28%,⚪ 數據不足,68.0,2.18%,-1.33,兆赫,-0.96,2025,🧐 疑業外收益,57.57,11.92
2025-12,-6.96,-9.71,47.45,-52.8,4304.TWO,0.0,5.19%,⚪ 數據不足,24.2000007629,-15.57%,-1.02,勝昱,-1.16,2025,🧐 疑業外收益,57.160000000000004,-14.61
2025-12,1.07,1.7,58.63,384.9,1215.TW,4.481683554169914,20.24%,💎 強力關注,115.0,12.03%,7.94,卜蜂,10.39,2025,🚀 利潤擴張,56.93,85.95
2025-12,-92.54,-88.36,-32.0,16.5,3308.TW,19.09090909090909,23.48%,⚪ 中性觀察,21.0,-362.94%,0.23,聯德,0.68,2025,🌑 雙重衰退,56.36,-68.06
2025-12,23.53,26.42,82.47,162.3,6584.TWO,61.64510166358595,N/A,⚠️ 追價風險,667.0,N/A,3.11,南俊國際,5.59,2025,🚀 利潤擴張,56.05,42.52
2025-12,-23.52,-0.65,54.95,38.25,6026.TWO,6.921568477843138,N/A,💎 強力關注,17.6499996185,N/A,0.7,福邦證,1.72,2025,🧐 疑業外收益,55.6,-30.0
2025-12,-1.03,3.4,58.77,61.949999999999996,2415.TW,6.5859566011864406,25.38%,💎 強力關注,27.2000007629,12.75%,1.37,錩新,1.81,2025,🚀 利潤擴張,55.370000000000005,55.68
2025-12,22.29,23.71,78.72,-11.25,4609.TWO,0.0,4.92%,⚪ 數據不足,5.7800002098,-68.47%,-0.06,唐鋒,-0.1,2025,🚀 利潤擴張,55.01,78.57
2025-12,-6.49,-4.5,50.0,4.3500000000000005,4711.TWO,61.72413661551724,14.61%,⚠️ 追價風險,17.8999996185,2.47%,0.12,永純,0.15,2025,🧐 疑業外收益,54.5,500.0
2025-12,1.01,2.24,56.47,64.05000000000001,4968.TW,25.761124121779858,N/A,⚠️ 追價風險,110.0,N/A,1.37,立積,2.66,2025,🚀 利潤擴張,54.23,44.21
2025-12,-20.09,-19.85,32.76,-33.6,1313.TW,0.0,1.59%,⚪ 數據不足,10.8000001907,-3.51%,-0.56,聯成,-1.17,2025,🧐 疑業外收益,52.61,63.82
2025-12,0.3,-0.02,52.17,-10.200000000000001,8921.TWO,0.0,N/A,⚪ 數據不足,18.3999996185,N/A,-0.11,沈氏,-0.11,2025,🧐 疑業外收益,52.190000000000005,21.43
2025-12,-1.52,2.69,54.55,-31.8,2417.TW,0.0,56.31%,⚪ 數據不足,47.0,8.42%,-0.8,圓剛,-0.19,2025,🏰 高護城河,51.86,-144.44
2025-12,0.67,1.66,53.1,74.55000000000001,1760.TW,12.374245472837021,52.35%,✅ 穩健價值,61.5,13.25%,1.65,寶齡富錦,2.22,2025,🏰 高護城河,51.440000000000005,54.21
2025-12,10.12,3.13,54.05,44.1,5276.TWO,6.292517006802721,N/A,💎 強力關注,18.5,N/A,0.88,達輝-KY,1.14,2025,🚀 利潤擴張,50.919999999999995,46.67
2025-12,-3.97,5.03,55.83,-27.450000000000003,8489.TWO,0.0,N/A,⚪ 數據不足,22.9500007629,N/A,-0.46,三貝德,-0.76,2025,🚀 利潤擴張,50.8,60.71
2025-12,-3.83,-0.73,50.0,-7.95,9929.TW,0.0,N/A,⚪ 數據不足,12.3000001907,N/A,-0.19,秋雨,-0.07,2025,🧐 疑業外收益,50.73,-5.56
2025-12,-2.54,14.02,64.65,-28.349999999999994,2241.TW,0.0,14.37%,⚪ 數據不足,39.7000007629,-1.87%,-0.6,艾姆勒,-0.7,2025,🚀 利潤擴張,50.63000000000001,47.37
2025-12,-13.81,-16.65,32.43,97.05000000000001,8926.TW,11.360123647604327,N/A,💎 強力關注,73.5,N/A,1.86,台汽電,2.45,2025,🧐 疑業外收益,49.08,40.91
2025-12,6.33,3.23,51.74,-40.49999999999999,3550.TW,0.0,15.39%,⚪ 數據不足,25.8999996185,-3.96%,-0.69,聯穎,-1.18,2025,🚀 利潤擴張,48.510000000000005,36.7
2025-12,-16.18,-4.42,43.32,112.8,8112.TW,12.127659168643618,N/A,✅ 穩健價值,91.1999969482,N/A,1.62,至上,5.02,2025,🧐 疑業外收益,47.74,-50.61
2025-12,7.0,2.65,49.15,-21.750000000000004,8040.TWO,0.0,N/A,⚪ 數據不足,97.8000030518,N/A,-0.45,九暘,-0.6,2025,🚀 利潤擴張,46.5,48.28
2025-12,84.76,12.25,57.53,-21.299999999999997,3115.TWO,0.0,100.00%,⚪ 數據不足,9.5,-377.43%,-0.41,富榮綱,-0.44,2025,🏰 高護城河,45.28,26.09
2025-12,-11.14,-24.51,20.75,-9.6,2254.TW,0.0,-21.68%,⚪ 數據不足,63.4000015259,-98.59%,-0.11,巨鎧精密-創,-0.84,2025,🧐 疑業外收益,45.260000000000005,84.06
2025-12,14.71,16.06,61.11,55.349999999999994,4541.TWO,12.737127371273715,25.49%,✅ 穩健價值,47.0,17.54%,0.99,晟田,2.03,2025,🚀 利潤擴張,45.05,65.0
2025-12,-0.45,1.86,46.34,-1.9500000000000017,3057.TW,0.0,29.42%,⚪ 數據不足,21.9500007629,-21.05%,-0.24,喬鼎,-0.88,2025,🚀 利潤擴張,44.480000000000004,70.73
2025-12,-5.8,-9.38,35.0,-9.9,1460.TW,0.0,16.50%,⚪ 數據不足,6.9499998093,1.12%,-0.27,宏遠,-0.27,2025,🧐 疑業外收益,44.38,33.33
2025-12,4.46,4.89,49.25,38.70000000000001,2630.TW,15.523255518255812,8.38%,✅ 穩健價值,40.0499992371,2.16%,0.89,亞航,1.0,2025,🚀 利潤擴張,44.36,64.81
2025-12,-11.26,-7.24,36.84,-15.3,6144.TWO,0.0,N/A,⚪ 數據不足,14.4499998093,N/A,-0.28,得利影,-0.36,2025,🧐 疑業外收益,44.080000000000005,-12.0
2025-12,-5.05,19.04,63.03,874.6500000000001,6139.TW,12.845138055222089,N/A,✅ 穩健價值,749.0,N/A,17.33,亞翔,30.51,2025,🚀 利潤擴張,43.99,33.18
2025-12,22.03,14.78,58.56,-30.6,6116.TW,0.0,N/A,⚪ 數據不足,15.6000003815,N/A,-0.46,彩晶,-0.75,2025,🚀 利潤擴張,43.78,65.89
2025-12,-3.85,-1.2,42.35,113.85,6666.TW,5.388669502753624,N/A,💎 強力關注,40.9000015259,N/A,2.63,羅麗芬-KY,2.42,2025,🧐 疑業外收益,43.550000000000004,34.87
2025-12,-8.43,-9.63,33.33,-64.95,3518.TW,0.0,-2.30%,⚪ 數據不足,30.3500003815,-60.61%,-0.93,柏騰,-1.56,2025,🧐 疑業外收益,42.96,43.83
2025-12,2.46,7.33,50.0,-13.2,5701.TWO,0.0,N/A,⚪ 數據不足,5.5300002098,N/A,-0.37,劍湖山,-0.26,2025,🚀 利潤擴張,42.67,9.76
2025-12,-8.18,-6.1,36.36,235.05,8390.TWO,8.264199106573068,N/A,💎 強力關注,129.5,N/A,5.11,金益鼎,6.6,2025,🧐 疑業外收益,42.46,35.9
2025-12,-0.95,-3.71,38.64,-11.4,6226.TW,0.0,N/A,⚪ 數據不足,13.1000003815,N/A,-0.17,光鼎,-0.28,2025,🧐 疑業外收益,42.35,45.16
2025-12,-8.45,-12.15,29.85,37.199999999999996,1457.TW,5.907257910685486,6.94%,💎 強力關注,14.6499996185,33.56%,0.44,宜進,1.18,2025,🧐 疑業外收益,42.0,-53.62
2025-12,8.82,6.92,48.04,113.55,4560.TW,4.220607762602378,33.75%,💎 強力關注,31.9500007629,16.61%,2.16,強信-KY,3.02,2025,🚀 利潤擴張,41.12,61.19
2025-12,-1.71,1.22,41.28,-30.15,3049.TW,0.0,-12.51%,⚪ 數據不足,15.1499996185,-21.51%,-0.66,精金,-0.64,2025,🚀 利潤擴張,40.06,26.67
2025-12,22.52,-12.79,27.18,159.29999999999998,5519.TW,3.0555556273917137,N/A,💎 強力關注,32.4500007629,N/A,4.31,隆大,4.96,2025,🧐 疑業外收益,39.97,130.48
2025-12,3.17,0.73,40.61,86.69999999999999,2010.TW,4.152249134948097,10.75%,💎 強力關注,24.0,7.04%,1.74,春源,2.32,2025,🚀 利潤擴張,39.88,50.0
2025-12,11.83,8.31,48.0,71.4,8463.TW,4.621848739495798,N/A,💎 強力關注,22.0,N/A,1.84,潤泰材,1.85,2025,🚀 利潤擴張,39.69,91.67
2025-12,-44.8,-41.11,-1.45,0.0,4590.TW,0.0,30.54%,⚪ 數據不足,75.0,-0.34%,0.67,富田-創,2.72,2025,🌑 雙重衰退,39.66,-75.81
2025-12,-5.08,-4.85,34.55,15.3,1904.TW,22.156863119117645,20.98%,⚠️ 追價風險,22.6000003815,7.12%,0.17,正隆,0.74,2025,🧐 疑業外收益,39.4,-61.36
2025-12,37.32,27.6,66.87,245.55,6104.TWO,6.261453879047037,N/A,💎 強力關注,102.5,N/A,4.65,創惟,5.62,2025,🚀 利潤擴張,39.27,145.74
2025-12,8.99,13.76,52.91,111.75,3028.TW,10.442953429771812,7.68%,💎 強力關注,77.8000030518,3.25%,2.0,增你強,3.15,2025,🚀 利潤擴張,39.15,69.49
2025-12,28.12,31.76,70.65,792.9,2308.TW,45.68671963677639,34.59%,⚠️ 追價風險,2415.0,16.35%,16.47,台達電,23.14,2025,🚀 利潤擴張,38.89,52.5
2025-12,-2.65,-7.74,30.95,163.95,5243.TW,10.567246111619397,N/A,💎 強力關注,115.5,N/A,3.37,乙盛-KY,4.4,2025,🧐 疑業外收益,38.69,42.19
2025-12,8.7,9.79,48.33,14.999999999999996,8042.TWO,143.50000000000003,N/A,⚠️ 追價風險,143.5,N/A,0.24,金山電,0.89,2025,🚀 利潤擴張,38.54,-53.85
2025-12,29.16,24.46,62.99,0.0,7717.TWO,0.0,N/A,⚪ 數據不足,595.0,N/A,4.58,萊德光電-KY,6.13,2025,🚀 利潤擴張,38.53,92.37
2025-12,7.48,1.74,40.21,54.900000000000006,9907.TW,4.521857715054645,N/A,💎 強力關注,16.5499992371,N/A,1.12,統一實,1.36,2025,🚀 利潤擴張,38.47,55.56
2025-12,23.06,18.28,56.72,40.05,5278.TWO,8.98876404494382,N/A,💎 強力關注,24.0,N/A,0.72,尚凡*,1.05,2025,🚀 利潤擴張,38.44,-83.78
2025-12,20.72,17.84,54.94,136.95,6188.TWO,8.95947459493976,N/A,💎 強力關注,81.8000030518,N/A,2.77,廣明,3.61,2025,🚀 利潤擴張,37.099999999999994,69.94
2025-12,16.6,15.66,52.56,39.15,5340.TWO,35.24904214559387,N/A,⚠️ 追價風險,92.0,N/A,0.78,建榮,1.19,2025,🚀 利潤擴張,36.900000000000006,59.18
2025-12,7.11,9.44,46.3,92.69999999999999,3577.TWO,22.734627831715212,53.43%,⚠️ 追價風險,140.5,14.28%,1.73,泓格,2.37,2025,🏰 高護城河,36.86,20.98
2025-12,-14.57,-61.43,-25.0,-31.200000000000003,3631.TWO,0.0,24.23%,⚪ 數據不足,33.5,-460.25%,-0.64,晟楠,-0.7,2025,🌑 雙重衰退,36.43,-64.1
2025-12,3.93,5.58,41.67,-22.35,3085.TWO,0.0,73.88%,⚪ 數據不足,12.5,-74.64%,-0.46,新零售,-0.56,2025,🏰 高護城河,36.09,16.36
2025-12,17.84,-1.54,34.45,138.45000000000002,4977.TW,20.85590465872156,N/A,⚪ 中性觀察,192.5,N/A,3.53,眾達-KY,4.48,2025,🧐 疑業外收益,35.99,180.65
2025-12,0.34,1.41,37.27,193.35000000000002,8077.TWO,4.1117145073700545,N/A,💎 強力關注,53.0,N/A,2.87,洛��,6.04,2025,🚀 利潤擴張,35.86000000000001,25.33
2025-12,5.17,4.88,40.71,203.7,4951.TWO,7.695139911634757,N/A,💎 強力關注,104.5,N/A,3.74,精拓科,5.98,2025,🚀 利潤擴張,35.83,16.15
2025-12,2.08,0.12,35.71,1.7999999999999983,1303.TW,826.6666412350007,9.25%,⚠️ 追價風險,99.1999969482,2.06%,-0.05,南亞,0.57,2025,🔄 轉虧為盈,35.59,-113.16
2025-12,16.83,5.3,40.56,98.1,5443.TWO,16.131498470948014,N/A,⚪ 中性觀察,105.5,N/A,1.97,均豪,2.59,2025,🚀 利潤擴張,35.260000000000005,21.38
2025-12,97.22,3.72,38.72,346.49999999999994,6186.TWO,1.73376620074026,N/A,💎 強力關注,40.0499992371,N/A,7.56,新潤,7.81,2025,🚀 利潤擴張,35.0,253.27
2025-12,0.2,8.46,43.03,-47.1,6109.TWO,0.0,N/A,⚪ 數據不足,11.25,N/A,-0.98,亞元,-0.94,2025,🚀 利潤擴張,34.57,-13.95
2025-12,-22.52,-7.61,26.79,100.94999999999999,8086.TWO,22.88261515601783,N/A,⚠️ 追價風險,154.0,N/A,2.03,宏捷科,3.36,2025,🧐 疑業外收益,34.4,-21.01
2025-12,5.85,12.09,46.48,-11.099999999999996,4433.TWO,0.0,22.41%,⚪ 數據不足,20.2999992371,9.68%,-0.65,興采,1.06,2025,🔄 轉虧為盈,34.39,-3300.0
2025-12,80.63,94.59,128.84,1624.2,3017.TW,23.503878832656078,26.39%,⚠️ 追價風險,2545.0,20.96%,32.25,奇鋐,49.17,2025,🚀 利潤擴張,34.25,113.86
2025-12,-12.96,-12.36,21.62,-11.25,4108.TW,0.0,18.27%,⚪ 數據不足,12.3999996185,-127.15%,-0.21,懷特,-0.29,2025,🧐 疑業外收益,33.980000000000004,25.0
2025-12,2.72,2.49,35.9,40.64999999999999,2613.TW,8.09963127782288,16.43%,💎 強力關注,21.9500007629,9.95%,0.85,中櫃,1.14,2025,🚀 利潤擴張,33.41,1.28
2025-12,-42.87,-42.44,-9.38,11.55,3232.TWO,30.51948051948052,12.15%,⚠️ 追價風險,23.5,-5.24%,0.28,昱捷,0.29,2025,🌑 雙重衰退,33.059999999999995,-12.5
2025-12,29.97,29.59,62.03,124.95,8147.TWO,17.94717887154862,N/A,⚪ 中性觀察,149.5,N/A,2.68,正淩,3.08,2025,🚀 利潤擴張,32.44,72.73
2025-12,14.08,20.45,52.63,10.95,4538.TWO,24.794521070547944,14.69%,⚠️ 追價風險,18.1000003815,4.41%,0.21,大詠城,0.29,2025,🚀 利潤擴張,32.18000000000001,-56.25
2025-12,20.51,15.28,46.94,7.2,3176.TWO,70.83333333333333,56.72%,⚠️ 追價風險,34.0,-48.58%,0.06,基亞,-0.78,2025,🏰 高護城河,31.659999999999997,109.23
2025-12,24.71,25.24,56.88,322.8,6435.TWO,12.825278810408923,N/A,✅ 穩健價值,276.0,N/A,6.13,大中,9.52,2025,🚀 利潤擴張,31.640000000000004,35.03
