股號,名稱,收盤價,隔日勝率%,累積獲利%,交易次數,目前ATR,目前狀態,專家分析原因
6285.TW,啟��,249.50,50.00,35.07,3,17.57,持股中,📈 趨勢續強。目前防禦位設於 241.00，與現價緩衝空間為 3.4%。
4744.TWO,皇將,31.45,0.00,0.00,0,1.76,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00642U.TW,期元大S&P石油,25.94,0.00,0.00,0,1.40,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6994.TW,富威電力,72.70,66.67,-23.27,5,3.96,持股中,📈 趨勢續強。目前防禦位設於 62.27，與現價緩衝空間為 14.3%。
3576.TW,聯合再生,16.85,0.00,0.00,0,1.68,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 17.70，建議耐心等待突破。
8112.TW,至上,86.80,42.86,-17.17,13,4.08,持股中,📈 趨勢續強。目前防禦位設於 81.10，與現價緩衝空間為 6.6%。
00633L.TW,富邦上証正2,50.95,50.00,0.61,3,1.10,持股中,📈 趨勢續強。目前防禦位設於 44.74，與現價緩衝空間為 12.2%。
4121.TWO,優盛,15.10,42.86,-3.33,14,0.34,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 16.15，建議耐心等待突破。
00773B.TWO,中信優先金融債,36.02,75.00,-2.03,7,0.20,持股中,📈 趨勢續強。目前防禦位設於 36.00，與現價緩衝空間為 0.0%。
8042.TWO,金山電,65.50,100.00,4.65,3,4.19,持股中,📈 趨勢續強。目前防禦位設於 48.91，與現價緩衝空間為 25.3%。
020012.TW,富邦行動通訊N,20.80,0.00,0.00,0,nan,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
1535.TW,中宇,51.70,14.29,-4.52,14,0.68,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 51.20，建議耐心等待突破。
6642.TWO,富致,57.70,100.00,4.86,9,1.38,持股中,📈 趨勢續強。目前防禦位設於 53.11，與現價緩衝空間為 8.0%。
4402.TWO,郡都開發,16.00,0.00,-10.62,2,0.79,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 17.40，建議耐心等待突破。
00885.TW,富邦越南,18.90,100.00,-1.65,3,0.34,持股中,📈 趨勢續強。目前防禦位設於 18.58，與現價緩衝空間為 1.7%。
8034.TWO,榮群,25.90,33.33,-18.73,5,1.06,持股中,📈 趨勢續強。目前防禦位設於 25.30，與現價緩衝空間為 2.3%。
6589.TW,台康生技,48.35,0.00,0.00,0,1.60,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 61.00，建議耐心等待突破。
4306.TW,炎洲,13.65,100.00,0.51,1,0.23,持股中,📈 趨勢續強。目前防禦位設於 13.45，與現價緩衝空間為 1.5%。
4109.TWO,加捷生醫,12.45,0.00,-8.72,3,0.21,持股中,📈 趨勢續強。目前防禦位設於 12.16，與現價緩衝空間為 2.4%。
8105.TW,凌巨,14.05,100.00,10.99,5,0.46,持股中,📈 趨勢續強。目前防禦位設於 13.95，與現價緩衝空間為 0.7%。
1721.TW,三晃,24.80,33.33,-3.13,5,1.34,持股中,📈 趨勢續強。目前防禦位設於 15.98，與現價緩衝空間為 35.6%。
8024.TWO,佑華,12.90,21.05,-27.86,37,0.49,持股中,📈 趨勢續強。目前防禦位設於 12.65，與現價緩衝空間為 1.9%。
7722.TW,LINEPAY,309.00,0.00,0.00,0,8.46,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 345.00，建議耐心等待突破。
1434.TW,福懋,16.50,0.00,-3.80,1,0.31,持股中,📈 趨勢續強。目前防禦位設於 16.26，與現價緩衝空間為 1.5%。
6902.TW,GOGOLOOK,98.50,0.00,17.08,5,4.36,持股中,📈 趨勢續強。目前防禦位設於 72.49，與現價緩衝空間為 26.4%。
2461.TW,光群雷,17.95,50.00,3.30,7,0.63,持股中,📈 趨勢續強。目前防禦位設於 17.65，與現價緩衝空間為 1.7%。
6461.TWO,益得,20.20,0.00,-12.89,5,0.71,建議買入,🚀 今日收盤 20.20 突破關鍵高點 19.40，啟動波段漲勢。
7805.TWO,威聯通,722.00,50.00,17.72,3,26.71,持股中,📈 趨勢續強。目前防禦位設於 654.00，與現價緩衝空間為 9.4%。
6961.TWO,旅天下,57.10,12.50,-22.12,15,0.90,持股中,📈 趨勢續強。目前防禦位設於 56.01，與現價緩衝空間為 1.9%。
3339.TWO,泰谷,71.40,80.00,89.49,9,4.45,持股中,📈 趨勢續強。目前防禦位設於 39.80，與現價緩衝空間為 44.3%。
8131.TW,福懋科,62.10,0.00,-18.26,3,2.98,持股中,📈 趨勢續強。目前防禦位設於 56.75，與現價緩衝空間為 8.6%。
7752.TWO,世紀樺欣,42.90,0.00,0.00,0,2.79,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 48.10，建議耐心等待突破。
6026.TWO,福邦證,14.80,66.67,-2.80,5,0.21,持股中,📈 趨勢續強。目前防禦位設於 14.75，與現價緩衝空間為 0.3%。
00637L.TW,元大滬深300正2,21.04,50.00,-0.57,3,0.46,持股中,📈 趨勢續強。目前防禦位設於 18.53，與現價緩衝空間為 11.9%。
4538.TWO,大詠城,18.80,0.00,0.00,0,0.31,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 19.00，建議耐心等待突破。
2719.TWO,燦星旅,29.10,25.00,-9.12,7,1.00,持股中,📈 趨勢續強。目前防禦位設於 25.35，與現價緩衝空間為 12.9%。
6492.TWO,生華科,55.50,33.33,-7.50,5,2.06,持股中,📈 趨勢續強。目前防禦位設於 51.00，與現價緩衝空間為 8.1%。
7631.TW,聚賢研發-創,134.00,50.00,-2.49,3,6.96,持股中,📈 趨勢續強。目前防禦位設於 103.33，與現價緩衝空間為 22.9%。
6962.TW,奕力-KY,34.00,100.00,-6.50,5,1.22,持股中,📈 趨勢續強。目前防禦位設於 33.10，與現價緩衝空間為 2.6%。
3323.TWO,加百裕,34.05,66.67,-18.52,5,1.01,持股中,📈 趨勢續強。目前防禦位設於 30.37，與現價緩衝空間為 10.8%。
00664R.TW,國泰臺灣加權反1,2.00,0.00,-10.12,2,0.06,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 2.31，建議耐心等待突破。
8091.TWO,翔名,188.50,0.00,35.78,1,10.46,持股中,📈 趨勢續強。目前防禦位設於 178.50，與現價緩衝空間為 5.3%。
2064.TWO,晉椿,11.65,50.00,-7.69,4,0.23,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 12.15，建議耐心等待突破。
7810.TWO,捷創科技,242.00,50.00,-9.99,12,13.86,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 214.50，建議耐心等待突破。
2434.TW,統懋,30.35,100.00,3.49,1,0.47,持股中,📈 趨勢續強。目前防禦位設於 28.10，與現價緩衝空間為 7.4%。
7610.TW,聯友金屬-創,628.00,0.00,0.00,0,38.75,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00870B.TWO,元大15年EM主權債,28.95,20.00,-6.64,19,0.11,持股中,📈 趨勢續強。目前防禦位設於 28.80，與現價緩衝空間為 0.5%。
4952.TW,凌通,48.65,100.00,20.90,1,1.47,持股中,📈 趨勢續強。目前防禦位設於 37.06，與現價緩衝空間為 23.8%。
1219.TW,福壽,14.05,50.00,-1.59,3,0.40,持股中,📈 趨勢續強。目前防禦位設於 14.00，與現價緩衝空間為 0.4%。
1623.TW,大東電,253.00,0.00,19.08,1,9.43,持股中,📈 趨勢續強。目前防禦位設於 176.31，與現價緩衝空間為 30.3%。
6187.TWO,萬潤,1330.00,0.00,0.00,0,88.29,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00980A.TW,主動野村臺灣優選,21.01,0.00,0.00,0,0.52,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00929.TW,復華台灣科技優息,21.99,100.00,0.14,5,0.41,持股中,📈 趨勢續強。目前防禦位設於 19.17，與現價緩衝空間為 12.8%。
8249.TW,菱光,50.30,100.00,0.70,1,1.29,持股中,📈 趨勢續強。目前防禦位設於 46.64，與現價緩衝空間為 7.3%。
5288.TW,豐祥-KY,172.50,33.33,6.17,17,8.18,持股中,📈 趨勢續強。目前防禦位設於 141.50，與現價緩衝空間為 18.0%。
2252.TWO,為昇科,21.00,20.00,-5.32,9,1.92,持股中,📈 趨勢續強。目前防禦位設於 18.55，與現價緩衝空間為 11.7%。
2034.TW,允強,21.30,33.33,2.34,5,0.36,持股中,📈 趨勢續強。目前防禦位設於 20.85，與現價緩衝空間為 2.1%。
00947.TW,台新臺灣IC設計,29.05,50.00,10.94,3,0.98,持股中,📈 趨勢續強。目前防禦位設於 23.82，與現價緩衝空間為 18.0%。
2483.TW,百容,23.60,83.33,10.32,11,0.69,持股中,📈 趨勢續強。目前防禦位設於 20.80，與現價緩衝空間為 11.9%。
8941.TWO,關中,45.40,33.33,-9.60,6,0.71,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 46.05，建議耐心等待突破。
3285.TWO,微端,28.00,66.67,-16.57,6,0.65,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 28.15，建議耐心等待突破。
3581.TWO,博磊,143.50,50.00,100.01,3,7.09,持股中,📈 趨勢續強。目前防禦位設於 72.30，與現價緩衝空間為 49.6%。
3380.TW,明泰,40.60,50.00,8.18,7,2.28,持股中,📈 趨勢續強。目前防禦位設於 40.25，與現價緩衝空間為 0.9%。
5301.TWO,寶得利,9.00,33.33,-33.67,6,0.34,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 9.45，建議耐心等待突破。
5488.TWO,松普,10.30,66.67,-10.36,5,0.26,持股中,📈 趨勢續強。目前防禦位設於 10.15，與現價緩衝空間為 1.5%。
6875.TWO,國邑*,36.10,0.00,-9.19,2,1.00,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 37.20，建議耐心等待突破。
8938.TWO,明安,62.40,0.00,-10.96,6,1.47,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 63.50，建議耐心等待突破。
5310.TWO,天剛,25.00,0.00,-31.00,24,0.76,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 25.00，建議耐心等待突破。
1795.TW,美時,227.00,25.00,-0.63,7,8.61,持股中,📈 趨勢續強。目前防禦位設於 196.36，與現價緩衝空間為 13.5%。
2406.TW,國碩,33.70,50.00,-0.29,3,1.99,持股中,📈 趨勢續強。目前防禦位設於 28.51，與現價緩衝空間為 15.4%。
4401.TWO,東隆興,15.05,0.00,-8.36,7,0.25,持股中,📈 趨勢續強。目前防禦位設於 14.44，與現價緩衝空間為 4.1%。
1316.TW,上曜,11.90,33.33,-18.78,5,0.27,持股中,📈 趨勢續強。目前防禦位設於 11.62，與現價緩衝空間為 2.4%。
6147.TWO,頎邦,135.50,66.67,92.14,5,9.77,持股中,📈 趨勢續強。目前防禦位設於 130.00，與現價緩衝空間為 4.1%。
8032.TWO,光菱,37.10,33.33,-8.35,5,0.97,持股中,📈 趨勢續強。目前防禦位設於 32.41，與現價緩衝空間為 12.6%。
00934.TW,中信成長高股息,23.38,66.67,-3.33,5,0.40,持股中,📈 趨勢續強。目前防禦位設於 20.56，與現價緩衝空間為 12.1%。
6667.TWO,信紘科,288.50,66.67,5.60,5,10.39,持股中,📈 趨勢續強。目前防禦位設於 242.00，與現價緩衝空間為 16.1%。
6231.TWO,系微,317.00,66.67,30.43,11,17.39,持股中,📈 趨勢續強。目前防禦位設於 263.50，與現價緩衝空間為 16.9%。
00674R.TW,期元大S&P黃金反1,5.18,60.00,6.29,10,0.08,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 5.18，建議耐心等待突破。
6910.TWO,德鴻,30.25,0.00,-16.60,5,0.81,建議買入,🚀 今日收盤 30.25 突破關鍵高點 30.05，啟動波段漲勢。
00751B.TWO,元大AAA至A公司債,31.98,33.33,-11.08,24,0.20,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 31.66，建議耐心等待突破。
5015.TWO,華祺,23.90,0.00,-8.54,10,0.46,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 25.55，建議耐心等待突破。
6657.TW,華安,45.00,61.54,-0.07,25,1.79,持股中,📈 趨勢續強。目前防禦位設於 39.95，與現價緩衝空間為 11.2%。
6799.TW,來頡,87.90,20.00,-2.27,9,2.36,持股中,📈 趨勢續強。目前防禦位設於 72.98，與現價緩衝空間為 17.0%。
6689.TW,伊雲谷,71.80,100.00,3.01,6,2.47,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 74.70，建議耐心等待突破。
2427.TW,三商電,22.20,0.00,-13.43,4,0.45,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 23.35，建議耐心等待突破。
1536.TW,和大,51.10,66.67,-13.20,12,1.45,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 51.40，建議耐心等待突破。
2528.TW,皇普,22.90,100.00,-4.81,2,0.59,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 24.65，建議耐心等待突破。
6716.TWO,應廣,78.20,60.00,40.85,19,4.18,持股中,📈 趨勢續強。目前防禦位設於 65.29，與現價緩衝空間為 16.5%。
5344.TWO,立衛,15.65,33.33,-10.42,5,0.50,持股中,📈 趨勢續強。目前防禦位設於 13.13，與現價緩衝空間為 16.1%。
3664.TWO,安瑞-KY,7.90,50.00,-29.10,4,0.59,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 8.68，建議耐心等待突破。
3665.TW,貿聯-KY,2425.00,0.00,69.75,1,144.29,持股中,📈 趨勢續強。目前防禦位設於 1725.00，與現價緩衝空間為 28.9%。
3714.TW,富采,73.60,0.00,0.00,0,5.64,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
3218.TWO,大學光,130.00,0.00,-5.07,2,3.14,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 130.00，建議耐心等待突破。
3325.TWO,旭品,14.40,100.00,7.22,1,0.57,持股中,📈 趨勢續強。目前防禦位設於 12.04，與現價緩衝空間為 16.4%。
6698.TW,旭暉應材,32.40,0.00,-14.42,3,0.93,持股中,📈 趨勢續強。目前防禦位設於 28.57，與現價緩衝空間為 11.8%。
5228.TWO,鈺鎧,36.00,34.78,25.12,45,2.17,持股中,📈 趨勢續強。目前防禦位設於 27.40，與現價緩衝空間為 23.9%。
5880.TW,合庫金,23.55,33.33,-2.60,5,0.29,建議買入,🚀 今日收盤 23.55 突破關鍵高點 23.20，啟動波段漲勢。
2243.TW,宏旭-KY,23.20,66.67,63.39,5,1.70,持股中,📈 趨勢續強。目前防禦位設於 20.00，與現價緩衝空間為 13.8%。
2349.TW,錸德,13.70,50.00,-23.25,3,0.53,持股中,📈 趨勢續強。目前防禦位設於 12.12，與現價緩衝空間為 11.5%。
4161.TWO,聿新科,23.80,50.00,-15.31,4,0.55,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 25.20，建議耐心等待突破。
5452.TWO,佶優,35.25,40.00,-3.03,9,1.80,持股中,📈 趨勢續強。目前防禦位設於 30.85，與現價緩衝空間為 12.5%。
4923.TWO,力士,34.05,50.00,-11.25,4,1.15,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 34.15，建議耐心等待突破。
3591.TW,艾笛森,25.30,50.00,9.80,7,1.66,持股中,📈 趨勢續強。目前防禦位設於 20.50，與現價緩衝空間為 19.0%。
7734.TWO,印能科技,2865.00,0.00,0.00,0,179.64,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
2401.TW,凌陽,25.50,45.45,13.29,21,1.00,持股中,📈 趨勢續強。目前防禦位設於 18.92，與現價緩衝空間為 25.8%。
3259.TWO,鑫創,17.10,66.67,-28.07,5,0.51,持股中,📈 趨勢續強。目前防禦位設於 16.29，與現價緩衝空間為 4.7%。
8104.TW,錸寶,38.20,58.82,-22.73,33,1.75,持股中,📈 趨勢續強。目前防禦位設於 30.55，與現價緩衝空間為 20.0%。
6906.TW,現觀科,66.40,0.00,-32.19,5,2.06,持股中,📈 趨勢續強。目前防禦位設於 62.82，與現價緩衝空間為 5.4%。
3563.TW,牧德,916.00,0.00,81.02,1,50.07,持股中,📈 趨勢續強。目前防禦位設於 907.00，與現價緩衝空間為 1.0%。
6279.TWO,胡連,108.50,75.00,-19.16,7,2.43,持股中,📈 趨勢續強。目前防禦位設於 101.93，與現價緩衝空間為 6.1%。
3324.TWO,雙鴻,1050.00,33.33,-27.18,30,51.64,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 947.00，建議耐心等待突破。
2910.TW,統領,22.60,25.00,-12.78,7,0.58,持股中,📈 趨勢續強。目前防禦位設於 21.00，與現價緩衝空間為 7.1%。
3577.TWO,泓格,81.50,33.33,14.07,5,3.24,持股中,📈 趨勢續強。目前防禦位設於 77.30，與現價緩衝空間為 5.2%。
3357.TWO,臺慶科,188.00,100.00,6.34,3,8.89,持股中,📈 趨勢續強。目前防禦位設於 142.71，與現價緩衝空間為 24.1%。
4609.TWO,唐鋒,4.54,33.33,-14.72,6,0.21,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 4.91，建議耐心等待突破。
2254.TW,巨鎧精密-創,85.20,40.00,31.46,9,1.94,持股中,📈 趨勢續強。目前防禦位設於 69.20，與現價緩衝空間為 18.8%。
2369.TW,菱生,32.70,75.00,10.82,7,1.82,持股中,📈 趨勢續強。目前防禦位設於 29.35，與現價緩衝空間為 10.2%。
6146.TWO,耕興,219.50,0.00,8.28,1,6.82,持股中,📈 趨勢續強。目前防禦位設於 187.64，與現價緩衝空間為 14.5%。
6221.TWO,晉泰,27.50,0.00,-6.24,3,0.84,持股中,📈 趨勢續強。目前防禦位設於 24.98，與現價緩衝空間為 9.2%。
2250.TW,IKKA-KY,64.00,20.00,-21.66,9,1.31,持股中,📈 趨勢續強。目前防禦位設於 59.51，與現價緩衝空間為 7.0%。
7751.TWO,竑騰,1930.00,0.00,0.00,0,145.36,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
8489.TWO,三貝德,28.60,33.33,-13.83,5,1.61,持股中,📈 趨勢續強。目前防禦位設於 23.15，與現價緩衝空間為 19.1%。
1773.TW,勝一,163.50,50.00,-12.38,7,6.25,持股中,📈 趨勢續強。目前防禦位設於 160.00，與現價緩衝空間為 2.1%。
6844.TWO,諾貝兒,62.00,0.00,-7.02,4,0.74,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 64.40，建議耐心等待突破。
6931.TW,青松健康,50.30,0.00,-8.26,1,0.95,持股中,📈 趨勢續強。目前防禦位設於 48.90，與現價緩衝空間為 2.8%。
4956.TW,光鋐,53.20,63.64,99.02,21,3.54,持股中,📈 趨勢續強。目前防禦位設於 36.10，與現價緩衝空間為 32.1%。
5876.TW,上海商銀,39.80,66.67,-4.13,5,0.42,持股中,📈 趨勢續強。目前防禦位設於 39.50，與現價緩衝空間為 0.8%。
4977.TW,眾達-KY,252.00,71.43,59.64,13,15.29,持股中,📈 趨勢續強。目前防禦位設於 196.00，與現價緩衝空間為 22.2%。
00632R.TW,元大台灣50反1,12.40,0.00,-15.39,4,0.31,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 14.27，建議耐心等待突破。
8935.TWO,邦泰,19.20,25.00,-6.11,7,0.84,持股中,📈 趨勢續強。目前防禦位設於 17.75，與現價緩衝空間為 7.6%。
8342.TWO,益張,91.00,50.00,0.79,3,2.48,持股中,📈 趨勢續強。目前防禦位設於 91.00，與現價緩衝空間為 0.0%。
3704.TW,合勤控,38.00,50.00,3.86,3,1.38,持股中,📈 趨勢續強。目前防禦位設於 31.17，與現價緩衝空間為 18.0%。
8213.TW,志超,38.90,50.00,10.21,7,1.30,持股中,📈 趨勢續強。目前防禦位設於 31.05，與現價緩衝空間為 20.2%。
5227.TWO,立凱-KY,21.90,50.00,-12.54,3,0.56,持股中,📈 趨勢續強。目前防禦位設於 20.87，與現價緩衝空間為 4.7%。
3521.TWO,台鋼建設,14.35,0.00,-24.88,12,0.50,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 14.75，建議耐心等待突破。
3564.TWO,其陽,43.25,33.33,-25.29,5,1.35,持股中,📈 趨勢續強。目前防禦位設於 39.32，與現價緩衝空間為 9.1%。
