股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,建議買進價,歷史次數,raw_wr5,raw_pnl
2421.TW,建準,無,128.0,40.58,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1525.TW,江申,無,64.5,73.02,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4577.TWO,達航科技,無,101.5,53.41,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2886.TW,兆豐金,無,38.9500007629,52.05,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2376.TW,技嘉,無,232.0,52.94,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5706.TW,鳳凰,無,52.7000007629,60.56,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6283.TW,淳安,無,20.3999996185,43.01,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4113.TWO,聯上,無,17.0,22.47,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4131.TWO,浩泰,無,35.5,38.52,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4523.TWO,永彰,無,29.8500003815,39.06,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6691.TW,洋基工程,無,574.0,29.05,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00670L.TW,富邦NASDAQ正2,無,139.25,37.79,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2241.TW,艾姆勒,無,29.0,48.34,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1213.TW,大飲,無,9.5900001526,43.71,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3515.TW,華擎,無,207.0,48.54,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6967.TWO,汎瑋材料,無,64.0,45.34,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2237.TWO,華德動能,無,30.6499996185,56.86,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6692.TWO,進能服,無,30.6000003815,39.83,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1413.TW,宏洲,無,9.8400001526,63.83,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6121.TWO,新普,無,347.5,46.34,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00886.TWO,永豐美國科技,無,34.1500015259,45.8,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4943.TW,康控-KY,無,10.8999996185,39.29,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1587.TW,吉茂,無,36.5499992371,42.86,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2912.TW,統一超,無,225.5,64.79,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9110.TW,越南控-DR,無,3.0999999046,44.29,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3652.TW,精聯,無,26.8999996185,42.65,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4935.TW,茂林-KY,無,36.2000007629,50.77,⚪ 一般監控,0.00%,0.00%,nan%,-7.11%,0.0,1,0.0,
1436.TW,華友聯,無,54.0,51.92,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5016.TWO,松和,無,31.3999996185,79.4,⚪ 一般監控,100.00%,0.00%,0.00%,0.61%,0.0,2,0.0,0.0
6785.TWO,昱展新藥,無,172.0,41.38,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3483.TWO,力致,無,77.0,35.37,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2915.TW,潤泰全,無,48.2000007629,31.18,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2547.TW,日勝生,無,10.5500001907,32.26,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8277.TWO,商丞,無,7.9800000191,50.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4767.TWO,誠泰科技,無,25.2999992371,50.98,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2424.TW,隴華,無,25.6000003815,34.41,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00992A.TW,主動群益科技創新,無,13.220000267,55.08,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2442.TW,新美齊,無,20.8500003815,58.33,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5244.TW,弘凱,無,38.9500007629,59.14,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6929.TWO,佑全,無,30.8999996185,47.41,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4745.TWO,合富-KY,無,19.5,51.22,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7780.TW,大研生醫*,無,20.25,54.27,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00780B.TWO,國泰A級金融債,無,37.9199981689,53.16,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4128.TWO,中天,無,17.2999992371,53.33,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8067.TWO,志旭,無,13.8000001907,36.25,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1456.TW,怡華,無,14.9499998093,62.71,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6662.TWO,樂斯科,無,28.7999992371,29.51,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3450.TW,聯鈞,無,247.5,39.29,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6629.TWO,泰金-KY,無,106.0,52.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3003.TW,健和興,無,49.8499984741,43.43,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00688L.TW,國泰20年美債正2,無,7.1300001144,48.39,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6277.TW,宏正,無,72.1999969482,79.23,⚪ 一般監控,0.00%,0.00%,nan%,-5.15%,0.0,1,0.0,
6237.TWO,驊訊,無,35.5499992371,31.15,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2066.TWO,世德,無,49.0999984741,18.6,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2617.TW,台航,無,30.5,32.82,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6414.TW,樺漢,無,274.5,50.57,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00990A.TW,主動元大AI新經濟,無,11.8100004196,47.66,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6869.TW,雲豹能源,無,88.9000015259,14.77,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2236.TW,百達-KY,無,112.0,46.94,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4804.TWO,大略-KY,無,6.1199998856,80.36,⚪ 一般監控,100.00%,0.00%,nan%,-0.83%,0.0,1,0.0,
6206.TW,飛捷,無,98.6999969482,42.03,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2852.TW,第一保,無,25.9500007629,40.91,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3617.TW,碩天,無,171.5,38.57,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4576.TW,大銀微系統,無,131.5,60.71,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,0.0,1,0.0,
4590.TW,富田-創,無,74.3000030518,54.29,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2597.TW,潤弘,無,152.0,25.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6722.TW,輝創,無,39.8499984741,36.64,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3032.TW,偉訓,無,63.2999992371,52.97,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8358.TWO,金居,無,243.0,54.67,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00982D.TW,主動富邦動態入息,無,10.0699996948,52.62,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3623.TWO,富晶通,無,22.25,36.16,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6754.TW,匯僑設計,無,45.0999984741,50.56,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00655L.TW,國泰中國A50正2,無,32.5600013733,53.21,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3085.TWO,新零售,無,12.9499998093,60.67,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8099.TWO,大世科,無,59.0,44.06,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6139.TW,亞翔,無,525.0,50.76,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1906.TW,寶隆,無,12.6999998093,61.47,⚪ 一般監控,50.00%,0.00%,nan%,0.00%,0.0,2,0.0,
1259.TWO,安心,無,60.5999984741,47.22,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2239.TW,英利-KY,無,23.8500003815,45.08,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1235.TW,興泰,無,37.6500015259,48.31,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8087.TWO,麗升能源,無,33.5,55.7,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00887.TWO,永豐中國科技50大,無,12.2600002289,37.17,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8466.TW,美吉吉-KY,無,18.3999996185,29.85,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00983A.TW,主動中信ARK創新,無,10.3999996185,39.59,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1504.TW,東元,無,62.2999992371,28.71,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6425.TWO,易發,無,63.2999992371,42.17,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6649.TWO,台生材,無,46.25,69.4,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00675L.TW,富邦臺灣加權正2,無,182.5,47.52,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8462.TW,柏文,無,141.0,46.15,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00680L.TW,元大美債20正2,無,7.1500000954,48.45,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8101.TW,華冠,無,14.3999996185,36.36,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4557.TW,永新-KY,無,57.9000015259,30.7,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6609.TWO,瀧澤科,無,39.9500007629,64.84,🔴 空頭陷阱,50.00%,75.00%,-0.63%,-4.59%,0.0,4,0.75,-0.0063
8131.TW,福懋科,無,61.0999984741,46.26,🔴 空頭陷阱,66.67%,66.67%,-1.06%,-4.61%,0.0,3,0.6667,-0.0106
3218.TWO,大學光,無,136.0,58.24,🔴 空頭陷阱,0.00%,66.67%,-1.63%,-1.57%,0.0,3,0.6667,-0.0163
1303.TW,南亞,無,78.6999969482,51.09,🔴 空頭陷阱,50.00%,66.67%,-0.47%,-5.04%,0.0,6,0.6667,-0.0047
3360.TWO,尚立,無,14.3500003815,33.73,🔴 空頭陷阱,66.67%,66.67%,-2.19%,-5.51%,0.0,3,0.6667,-0.0219
0050.TW,元大台灣50,無,75.4499969482,46.33,🔴 空頭陷阱,66.67%,66.67%,-0.97%,-1.98%,0.0,3,0.6667,-0.0097
4562.TW,穎漢,無,30.1000003815,33.33,🔴 空頭陷阱,66.67%,66.67%,-0.98%,-3.96%,0.0,3,0.6667,-0.0098
4588.TW,玖鼎電力,無,57.5999984741,40.0,🔴 空頭陷阱,33.33%,66.67%,-1.74%,-3.63%,0.0,3,0.6667,-0.0174
8438.TW,昶昕,無,68.6999969482,53.19,🔴 空頭陷阱,33.33%,66.67%,-0.50%,-4.06%,0.0,3,0.6667,-0.005
2540.TW,愛山林,無,48.7999992371,63.33,🔴 空頭陷阱,0.00%,66.67%,-0.34%,-3.39%,0.0,3,0.6667,-0.0034
6789.TW,采鈺,無,318.0,38.49,🔴 空頭陷阱,66.67%,66.67%,-0.77%,-4.80%,0.0,3,0.6667,-0.0077
1583.TW,程泰,無,43.8499984741,53.38,🔴 空頭陷阱,66.67%,66.67%,-0.03%,-0.86%,0.0,3,0.6667,-0.0003
1609.TW,大亞,無,32.5,27.16,🔴 空頭陷阱,66.67%,66.67%,-1.13%,-4.73%,0.0,3,0.6667,-0.0113
1419.TW,新紡,無,62.4000015259,45.81,🔴 空頭陷阱,66.67%,66.67%,-3.28%,-3.16%,0.0,3,0.6667,-0.0328
6505.TW,台塑化,無,55.7000007629,34.91,🔴 空頭陷阱,66.67%,66.67%,-0.49%,-6.99%,0.0,3,0.6667,-0.0049
00878.TW,國泰永續高股息,無,22.2999992371,50.53,🔴 空頭陷阱,83.33%,66.67%,-0.35%,-0.33%,0.0,6,0.6667,-0.0035
2027.TW,大成鋼,無,36.9500007629,51.16,🔴 空頭陷阱,66.67%,66.67%,-1.09%,-2.16%,0.0,3,0.6667,-0.0109
2408.TW,南亞科,無,211.0,40.59,🔴 空頭陷阱,40.00%,60.00%,-2.26%,-6.29%,0.0,5,0.6,-0.0226
2374.TW,佳能,無,67.9000015259,40.63,🔴 空頭陷阱,20.00%,60.00%,-1.13%,-5.33%,0.0,5,0.6,-0.0113
8091.TWO,翔名,無,157.5,67.54,🔴 空頭陷阱,60.00%,60.00%,-1.33%,-2.86%,0.0,5,0.6,-0.0133
00898.TW,國泰基因免疫革命,無,8.1300001144,50.34,🔴 空頭陷阱,40.00%,60.00%,-0.75%,-1.72%,0.0,5,0.6,-0.0075
3338.TW,泰碩,無,59.9000015259,52.16,🔴 空頭陷阱,60.00%,60.00%,-2.91%,-6.44%,0.0,5,0.6,-0.0291
1301.TW,台塑,無,46.6500015259,51.23,🔴 空頭陷阱,60.00%,60.00%,-1.88%,-2.46%,0.0,5,0.6,-0.0188
6270.TWO,倍微,無,24.75,55.14,🔴 空頭陷阱,20.00%,60.00%,-0.06%,-5.78%,0.0,5,0.6,-0.0006
9931.TW,欣高,無,36.7000007629,38.67,🔴 空頭陷阱,80.00%,60.00%,-1.43%,-2.26%,0.0,5,0.6,-0.0143
7717.TWO,萊德光電-KY,無,726.0,57.76,🔴 空頭陷阱,71.43%,57.14%,-1.13%,-5.30%,0.0,7,0.5714,-0.0113
1305.TW,華夏,無,16.8999996185,61.89,🔴 空頭陷阱,14.29%,57.14%,-0.59%,-5.25%,0.0,7,0.5714,-0.0059
8028.TW,昇陽半導體,無,177.5,52.35,🔴 空頭陷阱,25.00%,50.00%,-2.40%,-7.86%,0.0,4,0.5,-0.024
1612.TW,宏泰,無,34.75,55.34,🔴 空頭陷阱,50.00%,50.00%,-0.65%,-1.91%,0.0,2,0.5,-0.0065
2351.TW,順德,無,103.5,64.75,🔴 空頭陷阱,25.00%,50.00%,-0.99%,-7.59%,0.0,4,0.5,-0.0099
6223.TWO,旺矽,無,3950.0,61.72,🔴 空頭陷阱,0.00%,50.00%,-2.19%,-8.09%,0.0,2,0.5,-0.0219
6261.TWO,久元,無,74.6999969482,69.46,🔴 空頭陷阱,25.00%,50.00%,-0.32%,-3.24%,0.0,4,0.5,-0.0032
1714.TW,和桐,無,9.6999998093,60.73,🔴 空頭陷阱,50.00%,50.00%,-1.80%,-2.75%,0.0,4,0.5,-0.018
00940.TW,元大台灣價值高息,無,9.5799999237,45.8,🔴 空頭陷阱,100.00%,50.00%,-0.46%,-0.53%,0.0,6,0.5,-0.0046
6146.TWO,耕興,無,194.0,41.94,🔴 空頭陷阱,16.67%,50.00%,-0.01%,-2.86%,0.0,6,0.5,-0.0001
1773.TW,勝一,無,141.5,47.19,🔴 空頭陷阱,50.00%,50.00%,-0.54%,-4.66%,0.0,4,0.5,-0.0054
9136.TW,巨騰-DR,無,8.6999998093,42.36,🔴 空頭陷阱,50.00%,50.00%,-0.03%,-5.89%,0.0,4,0.5,-0.0003
2106.TW,建大,無,18.6000003815,50.0,🔴 空頭陷阱,50.00%,50.00%,-0.94%,-2.85%,0.0,2,0.5,-0.0094
2880.TW,華南金,無,33.7000007629,48.42,🔴 空頭陷阱,50.00%,50.00%,-0.41%,-2.61%,0.0,4,0.5,-0.0041
8038.TWO,長園科,無,39.2999992371,38.43,🔴 空頭陷阱,50.00%,50.00%,-2.43%,-7.60%,0.0,2,0.5,-0.0243
3071.TWO,協禧,無,28.0,58.52,🔴 空頭陷阱,0.00%,50.00%,-1.46%,-2.97%,0.0,4,0.5,-0.0146
00634R.TW,富邦上証反1,無,3.2699999809,47.5,🔴 空頭陷阱,50.00%,50.00%,-0.43%,-2.10%,0.0,2,0.5,-0.0043
00963.TW,中信全球高股息,無,12.4600000381,59.11,🔴 空頭陷阱,0.00%,50.00%,-0.47%,-1.93%,0.0,2,0.5,-0.0047
3663.TWO,鑫科,無,68.8000030518,43.12,🔴 空頭陷阱,0.00%,50.00%,-4.38%,-8.33%,0.0,2,0.5,-0.0438
2905.TW,三商,無,14.5500001907,34.43,🔴 空頭陷阱,50.00%,50.00%,-2.42%,-3.80%,0.0,2,0.5,-0.0242
6472.TW,保瑞,無,459.0,49.16,🔴 空頭陷阱,25.00%,50.00%,-0.79%,-4.30%,0.0,4,0.5,-0.0079
2515.TW,中工,無,13.3999996185,12.5,🔴 空頭陷阱,50.00%,50.00%,-1.17%,-3.71%,0.0,4,0.5,-0.0117
5493.TWO,三聯,無,78.1999969482,39.92,🔴 空頭陷阱,0.00%,50.00%,-1.21%,-4.13%,0.0,2,0.5,-0.0121
8926.TW,台汽電,無,43.6500015259,39.08,🔴 空頭陷阱,0.00%,50.00%,-0.74%,-0.93%,0.0,2,0.5,-0.0074
3265.TWO,台星科,無,146.5,68.49,🔴 空頭陷阱,0.00%,50.00%,-0.48%,-2.64%,0.0,2,0.5,-0.0048
00679B.TWO,元大美債20年,無,27.3799991608,52.55,🔴 空頭陷阱,50.00%,50.00%,-0.39%,-0.75%,0.0,2,0.5,-0.0039
3501.TW,維熹,無,48.2999992371,36.72,🔴 空頭陷阱,100.00%,50.00%,-1.07%,1.09%,0.0,2,0.5,-0.0107
5425.TWO,台半,無,53.2999992371,35.63,🔴 空頭陷阱,0.00%,50.00%,-0.88%,-8.29%,0.0,2,0.5,-0.0088
1307.TW,三芳,無,32.5,43.95,🔴 空頭陷阱,25.00%,50.00%,-0.67%,-3.95%,0.0,4,0.5,-0.0067
1455.TW,集盛,無,8.720000267,47.02,🔴 空頭陷阱,100.00%,50.00%,-4.92%,-0.93%,0.0,2,0.5,-0.0492
5474.TWO,聰泰,無,130.0,28.81,🔴 空頭陷阱,0.00%,50.00%,-0.99%,-1.67%,0.0,2,0.5,-0.0099
4564.TW,元翎,無,18.9500007629,40.48,🔴 空頭陷阱,50.00%,50.00%,-2.94%,-6.25%,0.0,2,0.5,-0.0294
5471.TW,松翰,無,38.4500007629,33.82,🔴 空頭陷阱,33.33%,50.00%,-2.18%,-6.52%,0.0,6,0.5,-0.0218
7777.TWO,能率亞洲,無,25.6000003815,38.05,🔴 空頭陷阱,100.00%,50.00%,-0.28%,-3.59%,0.0,2,0.5,-0.0028
5468.TWO,凱鈺,無,18.1499996185,59.45,🔴 空頭陷阱,50.00%,50.00%,-1.00%,-4.71%,0.0,2,0.5,-0.01
3252.TWO,海灣,無,19.8500003815,42.11,🔴 空頭陷阱,0.00%,50.00%,-0.11%,-2.36%,0.0,2,0.5,-0.0011
00969B.TWO,元大零息超長美債,無,8.5500001907,53.57,🔴 空頭陷阱,0.00%,50.00%,-1.00%,-1.24%,0.0,2,0.5,-0.01
6486.TWO,互動,無,86.0999984741,51.24,🔴 空頭陷阱,100.00%,50.00%,-0.97%,-2.16%,0.0,2,0.5,-0.0097
2072.TWO,未知,無,185.0,28.48,🔴 空頭陷阱,50.00%,50.00%,-2.69%,-3.68%,0.0,4,0.5,-0.0269
00923.TW,群益台ESG低碳50,無,28.75,48.03,🔴 空頭陷阱,50.00%,50.00%,-1.39%,-1.93%,0.0,4,0.5,-0.0139
2641.TWO,正德,無,18.1000003815,36.84,🔴 空頭陷阱,100.00%,50.00%,-0.36%,-1.56%,0.0,2,0.5,-0.0036
8921.TWO,沈氏,無,17.7999992371,66.67,🔴 空頭陷阱,100.00%,50.00%,-1.68%,-0.77%,0.0,2,0.5,-0.0168
00946.TW,群益科技高息成長,無,10.1099996567,53.75,🔴 空頭陷阱,0.00%,50.00%,-2.24%,-4.19%,0.0,2,0.5,-0.0224
6703.TWO,軒郁,無,113.0,46.24,🔴 空頭陷阱,0.00%,50.00%,-2.65%,-3.93%,0.0,2,0.5,-0.0265
6265.TWO,方土昶,無,37.3499984741,42.18,🔴 空頭陷阱,50.00%,50.00%,-7.95%,-11.53%,0.0,2,0.5,-0.0795
00922.TW,國泰台灣領袖50,無,27.9699993134,45.32,🔴 空頭陷阱,100.00%,50.00%,-1.31%,0.52%,0.0,2,0.5,-0.0131
8383.TWO,千附,無,44.25,63.84,🔴 空頭陷阱,25.00%,50.00%,-0.73%,-2.05%,0.0,4,0.5,-0.0073
6168.TW,宏齊,無,23.6499996185,58.51,🔴 空頭陷阱,37.50%,50.00%,-0.65%,-5.95%,0.0,8,0.5,-0.0065
3167.TW,大量,無,405.0,57.58,🔴 空頭陷阱,25.00%,50.00%,-0.14%,-4.58%,0.0,4,0.5,-0.0014
6222.TWO,立軒,無,20.8999996185,68.83,🔴 空頭陷阱,0.00%,50.00%,-0.24%,-3.22%,0.0,2,0.5,-0.0024
2460.TW,建通,無,25.5,64.63,🔴 空頭陷阱,50.00%,50.00%,-0.29%,-4.04%,0.0,4,0.5,-0.0029
3545.TW,敦泰,無,48.7000007629,64.83,🔴 空頭陷阱,50.00%,50.00%,-0.95%,-3.35%,0.0,2,0.5,-0.0095
3147.TWO,大綜,無,157.5,19.1,🔴 空頭陷阱,50.00%,50.00%,-3.22%,-4.43%,0.0,2,0.5,-0.0322
00665L.TW,富邦�琤肭磪囓�2,無,9.5900001526,46.8,🔴 空頭陷阱,50.00%,50.00%,-1.63%,-3.61%,0.0,2,0.5,-0.0163
2385.TW,群光,無,120.0,40.48,🔴 空頭陷阱,50.00%,50.00%,-0.79%,-4.38%,0.0,2,0.5,-0.0079
2645.TW,長榮航太,無,148.5,36.9,🔴 空頭陷阱,50.00%,50.00%,-0.65%,-2.46%,0.0,2,0.5,-0.0065
1215.TW,卜蜂,無,138.5,17.65,🔴 空頭陷阱,0.00%,50.00%,-1.60%,-3.91%,0.0,2,0.5,-0.016
4555.TW,氣立,無,35.4500007629,52.59,🔴 空頭陷阱,0.00%,50.00%,-1.84%,-3.46%,0.0,2,0.5,-0.0184
2444.TW,兆勁,無,12.3000001907,42.55,🔴 空頭陷阱,25.00%,50.00%,-0.87%,-5.46%,0.0,4,0.5,-0.0087
00687B.TWO,國泰20年美債,無,28.4799995422,52.83,🔴 空頭陷阱,50.00%,50.00%,-0.39%,-0.75%,0.0,2,0.5,-0.0039
00877.TWO,復華中國5G,無,27.8099994659,47.33,🔴 空頭陷阱,0.00%,50.00%,-0.07%,-3.00%,0.0,2,0.5,-0.0007
2380.TW,虹光,無,5.8600001335,51.96,🔴 空頭陷阱,100.00%,50.00%,-3.05%,1.77%,0.0,2,0.5,-0.0305
2338.TW,光罩,無,43.4500007629,38.61,🔴 空頭陷阱,33.33%,50.00%,-0.09%,-4.28%,0.0,6,0.5,-0.0009
3066.TWO,李洲,無,19.2000007629,59.93,🔴 空頭陷阱,66.67%,50.00%,-2.03%,-6.06%,0.0,6,0.5,-0.0203
6770.TW,力積電,無,54.9000015259,40.05,🔴 空頭陷阱,50.00%,50.00%,-4.98%,-9.31%,0.0,2,0.5,-0.0498
5520.TWO,力泰,無,82.9000015259,49.79,🔴 空頭陷阱,50.00%,50.00%,-1.15%,-0.17%,0.0,2,0.5,-0.0115
4979.TWO,華星光,無,375.5,47.95,🔴 空頭陷阱,50.00%,50.00%,-1.39%,-6.59%,0.0,2,0.5,-0.0139
2440.TW,太空梭,無,14.1499996185,41.27,🔴 空頭陷阱,0.00%,50.00%,-2.75%,-4.24%,0.0,2,0.5,-0.0275
6782.TW,視陽,無,197.5,56.2,🔴 空頭陷阱,50.00%,50.00%,-1.47%,-3.92%,0.0,6,0.5,-0.0147
2855.TW,統一證,無,32.5499992371,60.87,🔴 空頭陷阱,55.56%,44.44%,-1.44%,-3.55%,0.0,9,0.4444,-0.0144
2451.TW,創見,無,230.0,51.05,🔴 空頭陷阱,71.43%,42.86%,-2.64%,-3.80%,0.0,7,0.4286,-0.0264
4919.TW,新唐,無,94.5,57.03,🔴 空頭陷阱,28.57%,42.86%,-1.23%,-5.39%,0.0,7,0.4286,-0.0123
4934.TW,太極,無,16.6499996185,34.59,🔴 空頭陷阱,28.57%,42.86%,-0.37%,-7.14%,0.0,7,0.4286,-0.0037
4739.TW,康普,無,78.0999984741,54.33,🔴 空頭陷阱,42.86%,42.86%,-4.78%,-6.24%,0.0,7,0.4286,-0.0478
4967.TW,十銓,無,213.0,56.98,🔴 空頭陷阱,57.14%,42.86%,-3.40%,-4.37%,0.0,7,0.4286,-0.034
2406.TW,國碩,無,32.5,43.73,🔴 空頭陷阱,40.00%,40.00%,-4.28%,-6.01%,0.0,5,0.4,-0.0428
00955.TWO,中信日本商社,無,16.0400009155,61.56,🔴 空頭陷阱,60.00%,40.00%,-1.17%,-1.99%,0.0,5,0.4,-0.0117
4989.TW,榮科,無,66.1999969482,39.56,🔴 空頭陷阱,40.00%,40.00%,-4.16%,-5.07%,0.0,5,0.4,-0.0416
4927.TW,泰鼎-KY,無,41.4500007629,43.72,🔴 空頭陷阱,40.00%,40.00%,-2.73%,-4.96%,0.0,5,0.4,-0.0273
