Quantum AI Pro 分析報告 (20260315)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                                            Reason
   3036.TW                              文曄    8.5   235.50 🚀 極強勢攻擊   78.9% 外資買1442張 / 投信加碼 / 趨勢強勁 / 【營收爆發(151.67%) | 董監持股增加】
   6531.TW                             愛普*    6.0   531.00 🚀 極強勢攻擊   60.0%                 外資買2988張 / 趨勢強勁 / 【營收爆發(146.68%)】
   3706.TW                              神達    6.0    82.70 🚀 極強勢攻擊   37.5%                  外資買1733張 / 趨勢強勁 / 【營收爆發(34.35%)】
  3211.TWO                              順達    5.5   307.50 🚀 極強勢攻擊   14.3%                            外資買1002張 / 投信加碼 / 趨勢強勁
   6415.TW                          矽力*-KY    5.5   280.00 🚀 極強勢攻擊   33.3%               外資買1130張 / 【EPS連2成長 | 營收爆發(46.42%)】
   2337.TW                              旺宏    5.5   108.50 🚀 極強勢攻擊   70.0%                 外資買34433張 / 投信加碼 / 【營收爆發(59.98%)】
   9933.TW                              中鼎    5.5    33.85 🚀 極強勢攻擊    0.0%                       外資買2743張 / 趨勢強勁 / 【EPS連2成長】
  4973.TWO                              廣穎    5.5    67.20 🚀 極強勢攻擊   50.0%                   趨勢強勁 / 【EPS連2成長 | 營收爆發(42.53%)】
  3093.TWO                             港建*    5.0    40.55 🚀 極強勢攻擊   57.9%                     趨勢強勁 / 【營收爆發(90.8%) | 董監持股增加】
  5536.TWO                             聖暉*    4.5   679.00 🚀 極強勢攻擊   45.0%                 【EPS連2成長 | 營收爆發(38.79%) | 董監持股增加】
  8027.TWO                              鈦昇    4.0   109.00 🚀 極強勢攻擊   43.8%                          外資買817張 / 【營收爆發(62.78%)】
   1256.TW                         鮮活果汁-KY    4.0   161.00 🚀 極強勢攻擊   45.5%                             趨勢強勁 / 【營收爆發(87.61%)】
   2543.TW                              皇昌    4.0    73.50 🚀 極強勢攻擊   36.4%                             趨勢強勁 / 【營收爆發(34.97%)】
   2376.TW                              技嘉    4.0   233.00 🚀 極強勢攻擊   77.8%                          外資買1385張 / 【營收爆發(47.4%)】
   6024.TW                             群益期    4.0    56.00 🚀 極強勢攻擊   57.1%                            趨勢強勁 / 【營收爆發(152.89%)】
  3066.TWO                              李洲    4.0    17.80 🚀 極強勢攻擊   37.5%                             趨勢強勁 / 【營收爆發(42.57%)】
   3380.TW                              明泰    4.0    36.15 🚀 極強勢攻擊   42.9%                                    外資買901張 / 趨勢強勁
   4943.TW                           康控-KY    4.0    12.00 🚀 極強勢攻擊    0.0%                              趨勢強勁 / 【營收爆發(38.5%)】
   6197.TW                             佳必琪    4.0   175.50 🚀 極強勢攻擊   83.3%                         外資買1003張 / 趨勢強勁 / 【無財報資料】
 00642U.TW                        期元大S&P石油    4.0    25.50 🚀 極強勢攻擊   60.0%                                   外資買4488張 / 趨勢強勁
  6223.TWO                              旺矽    4.0  3550.00 🚀 極強勢攻擊   25.0%                             趨勢強勁 / 【營收爆發(33.06%)】
  8472.TWO                             夠麻吉    4.0    79.60 🚀 極強勢攻擊    0.0%                             趨勢強勁 / 【營收爆發(30.76%)】
   3231.TW                              緯創    4.0   134.00 🚀 極強勢攻擊   33.3%                        外資買3895張 / 【營收爆發(177.37%)】
   1529.TW                            樂事綠能    4.0    28.85 🚀 極強勢攻擊   62.5%                            趨勢強勁 / 【營收爆發(277.22%)】
  3260.TWO                              威剛    4.0   359.50 🚀 極強勢攻擊   70.0%                         外資買2294張 / 【營收爆發(114.3%)】
  1294.TWO                            漢田生技    4.0    87.60 🚀 極強勢攻擊   28.6%                            趨勢強勁 / 【營收爆發(117.94%)】
 00953B.TW                        群益優選非投等債    4.0     9.65 🚀 極強勢攻擊   68.8%                                   外資買1542張 / 趨勢強勁
   8271.TW                              宇瞻    4.0   173.50 🚀 極強勢攻擊   64.3%                            趨勢強勁 / 【營收爆發(193.82%)】
  5345.TWO                              馥鴻    4.0    23.10 🚀 極強勢攻擊    0.0%                            趨勢強勁 / 【營收爆發(214.64%)】
  1785.TWO                             光洋科    4.0    82.00 🚀 極強勢攻擊   66.7%                             趨勢強勁 / 【營收爆發(67.72%)】
  5205.TWO                              中茂    4.0    29.45 🚀 極強勢攻擊   50.0%                            趨勢強勁 / 【營收爆發(204.44%)】
  8086.TWO                             宏捷科    2.0   136.50  📈 多頭續攻   46.7%                                    【營收爆發(43.28%)】
   3030.TW                              德律    2.0   277.50  📈 多頭續攻   47.1%                                              趨勢強勁
 00641R.TW                          富邦日本反1    2.0     4.26  📈 多頭續攻   40.0%                                              趨勢強勁
   2548.TW                              華固    2.0   116.50  📈 多頭續攻   46.2%                                 【營收爆發(19257.44%)】
   2412.TW                             中華電    2.0   136.00  📈 多頭續攻   42.9%                                          外資買1562張
  4127.TWO                              天良    2.0    35.45  📈 多頭續攻   40.0%                                   【營收爆發(139.06%)】
 00638R.TW                       元大滬深300反1    2.0     7.04  📈 多頭續攻   35.3%                                              趨勢強勁
  6683.TWO                            雍智科技    2.0  1130.00  📈 多頭續攻   75.0%                                    【營收爆發(46.93%)】
   2464.TW                              盟立    2.0    70.90  📈 多頭續攻   45.5%                                           外資買905張
   2884.TW                             玉山金    2.0    33.05  📈 多頭續攻   64.3%                                          外資買4771張
   2380.TW                              虹光    2.0     5.60  📈 多頭續攻   30.0%                                              趨勢強勁
  3306.TWO                              鼎天    2.0    45.90  📈 多頭續攻   33.3%                                    【營收爆發(69.33%)】
  6130.TWO                            上亞科技    2.0    31.45  📈 多頭續攻   14.3%                                   【營收爆發(120.52%)】
   3168.TW                             眾福科    2.0    40.80  📈 多頭續攻   25.0%                                              趨勢強勁
  6217.TWO                             中探針    2.0   136.00  📈 多頭續攻   73.3%                                    【營收爆發(42.94%)】
 00651R.TW                          復華香港反1    2.0     5.32  📈 多頭續攻   45.0%                                              趨勢強勁
   1709.TW                              和益    2.0    17.10  📈 多頭續攻   36.4%                                    趨勢強勁 / 【無財報資料】
  8908.TWO                              欣雄    2.0    42.05  📈 多頭續攻   33.3%                                              趨勢強勁
   6213.TW                              聯茂    2.0   137.50  📈 多頭續攻   71.4%                                          外資買3860張
00764B.TWO                         群益25年美債    2.0    28.68  📈 多頭續攻   37.5%                                          外資買2459張
   4739.TW                              康普    2.0    77.90  📈 多頭續攻   70.0%                                   【營收爆發(192.15%)】
   3032.TW                              偉訓    2.0    68.00  📈 多頭續攻   23.1%                                    【營收爆發(41.57%)】
   1409.TW                              新纖    2.0    16.45  📈 多頭續攻   20.0%                                          外資買9053張
  3293.TWO                              鈊象    2.0   722.00  📈 多頭續攻   16.7%                                              趨勢強勁
   2613.TW                              中櫃    2.0    25.70  📈 多頭續攻   31.6%                                              趨勢強勁
   6861.TW                            睿生光電    2.0   172.50  📈 多頭續攻   80.0%                                    【營收爆發(45.48%)】
 00656R.TW                       國泰中國A50反1    2.0     6.23  📈 多頭續攻   41.2%                                              趨勢強勁
  6509.TWO                              聚和    2.0    40.10  📈 多頭續攻  100.0%                                           外資買942張
   2547.TW                             日勝生    2.0    11.10  📈 多頭續攻   25.0%                                              趨勢強勁
   1456.TW                              怡華    2.0    13.55  📈 多頭續攻   61.1%                                    【營收爆發(50.81%)】
   8210.TW                              勤誠    2.0   894.00  📈 多頭續攻   37.5%                                   【營收爆發(137.01%)】
   6205.TW                              詮欣    2.0    57.00  📈 多頭續攻   55.0%                                              趨勢強勁
  6274.TWO                              台燿    2.0   497.50  📈 多頭續攻   27.3%                                          外資買3235張
  00902.TW                         中信電池及儲能    2.0    14.47  📈 多頭續攻    0.0%                                          外資買1239張
  3441.TWO                             聯一光    2.0    32.55  📈 多頭續攻   36.8%                                    【營收爆發(36.12%)】
   9908.TW                             大台北    2.0    30.40  📈 多頭續攻   45.0%                                              趨勢強勁
   2616.TW                              山隆    2.0    17.55  📈 多頭續攻   37.5%                                              趨勢強勁
  7728.TWO                            光焱科技    2.0   770.00  📈 多頭續攻   44.4%                                    【營收爆發(46.31%)】
 00985B.TW                     群益ESG投等債0-5    2.0    10.33  📈 多頭續攻    8.3%                                              趨勢強勁
   2377.TW                              微星    2.0    92.80  📈 多頭續攻   40.0%                             趨勢強勁 / 【營收爆發(33.73%)】
   8261.TW                              富鼎    2.0   111.00  📈 多頭續攻   36.4%                                              趨勢強勁
  5601.TWO                             台聯櫃    2.0    36.55  📈 多頭續攻   55.0%                                    趨勢強勁 / 【無財報資料】
  4772.TWO                             台特化    2.0   328.00  📈 多頭續攻   22.2%                                   【營收爆發(272.79%)】
  1599.TWO                             宏佳騰    2.0    25.95  📈 多頭續攻   14.3%                                    【營收爆發(39.86%)】
   4952.TW                              凌通    2.0    44.30  📈 多頭續攻   12.5%                                              趨勢強勁
   2393.TW                              億光    2.0    64.40  📈 多頭續攻   54.5%                                          外資買1112張
  00909.TW                        國泰數位支付服務    2.0    39.16  📈 多頭續攻   58.3%                                              趨勢強勁
   2820.TW                              華票    2.0    17.05  📈 多頭續攻   35.7%                                   【營收爆發(221.31%)】
  3158.TWO                              嘉實    2.0    91.20  📈 多頭續攻   60.0%                                              趨勢強勁
  5490.TWO                              同亨    2.0    26.50  📈 多頭續攻   50.0%                                              趨勢強勁
 00634R.TW                          富邦上証反1    2.0     3.26  📈 多頭續攻   30.0%                                              趨勢強勁
  6859.TWO                             伯特光    2.0   117.50  📈 多頭續攻   65.0%                                              趨勢強勁
   3054.TW                             立萬利    2.0    72.20  📈 多頭續攻   70.0%                                   【營收爆發(750.99%)】
   7750.TW                              新代    2.0  1320.00  📈 多頭續攻   70.0%                                   【營收爆發(102.92%)】
  4416.TWO                              三圓    2.0    14.70  📈 多頭續攻    7.1%                                   【營收爆發(792.84%)】
   8021.TW                              尖點    2.0   243.50  📈 多頭續攻   60.0%                          外資買909張 / 【營收爆發(42.47%)】
  2072.TWO                            世紀風電    2.0   261.50  📈 多頭續攻   45.0%                                    【營收爆發(52.89%)】
   6426.TW                              統新    2.0   142.00  📈 多頭續攻   55.0%                                   【營收爆發(100.66%)】
  00910.TW                         第一金太空衛星    2.0    56.25  📈 多頭續攻   38.5%                                              趨勢強勁
   8101.TW                              華冠    2.0    15.00  📈 多頭續攻   45.0%                                    【營收爆發(31.75%)】
 00991A.TW                        主動復華未來50    2.0    12.30  📈 多頭續攻   52.6%                                          外資買1936張
  5351.TWO                              鈺創    2.0    63.80  📈 多頭續攻   50.0%                        外資買4994張 / 【營收爆發(310.99%)】
   8112.TW                              至上    2.0    87.00  📈 多頭續攻   47.4%                            趨勢強勁 / 【營收爆發(136.81%)】
   6515.TW                              穎崴    2.0  6285.00  📈 多頭續攻   50.0%                                              趨勢強勁
  00882.TW                         中信中國高股息    2.0    16.24  📈 多頭續攻   66.7%                                           外資買821張
   3049.TW                              精金    2.0    12.45  📈 多頭續攻   38.5%       外資買1368張 / 【營收爆發(51.19%) | ⚠️毛利負值 | 董監持股增加】
   6141.TW                              柏承    2.0    20.00  📈 多頭續攻   31.2%                                              趨勢強勁
   8039.TW                              台虹    2.0   128.00  📈 多頭續攻   46.7%                                          外資買3856張
   1587.TW                              吉茂    2.0    37.50  📈 多頭續攻   50.0%                                    【營收爆發(42.77%)】
  6244.TWO                              茂迪    2.0    32.20  📈 多頭續攻   40.0%                                          外資買1996張
  6275.TWO                              元山    1.5    49.15  📈 多頭續攻   40.0%                          【EPS連2成長 | 營收爆發(40.35%)】
   2436.TW                             偉詮電    1.5    60.80  📈 多頭續攻   35.7%                                         【EPS連2成長】
   2542.TW                             興富發    1.5    36.55  📈 多頭續攻   33.3%                        【EPS連2成長 | 營收爆發(2480.63%)】
  2948.TWO                              寶陞    1.5    38.45  📈 多頭續攻   66.7%                                         【EPS連2成長】
  3141.TWO                              晶宏    1.5    44.70  📈 多頭續攻   50.0%                                         【EPS連2成長】
   1303.TW                              南亞    1.5    83.50  📈 多頭續攻   37.5%                                  外資買27421張 / 投信加碼
  5340.TWO                              建榮    1.5   120.00  📈 多頭續攻   40.0%                              外資買2291張 / 【EPS連2成長】
  6291.TWO                              沛亨    1.5   340.50  📈 多頭續攻   50.0%                                         【EPS連2成長】
  3594.TWO                              磐儀    1.5    42.40  📈 多頭續攻   50.0%                                         【EPS連2成長】
   1435.TW                              中福    1.5    19.05  📈 多頭續攻    0.0%                                         【EPS連2成長】
   3006.TW                             晶豪科    1.5   161.00  📈 多頭續攻   28.6%                          【EPS連2成長 | 營收爆發(128.4%)】
  7714.TWO                            創泓科技    1.5   136.50  📈 多頭續攻   50.0%                                         【EPS連2成長】
   6854.TW                        錼創科技-KY創    1.5   143.50  📈 多頭續攻   75.0%                                         【EPS連2成長】
   6770.TW                             力積電    1.5    64.30  📈 多頭續攻   54.5%                                         【EPS連2成長】
   3016.TW                              嘉晶    1.5    59.80  📈 多頭續攻   50.0%                                         【EPS連2成長】
   5234.TW                            達興材料    1.5   394.50  📈 多頭續攻  100.0%                                         【EPS連2成長】
  3529.TWO                              力旺    1.5  2480.00  📈 多頭續攻  100.0%                                         【EPS連2成長】
  8096.TWO                              擎亞    1.5    75.70  📈 多頭續攻   50.0%                                         【EPS連2成長】
  6510.TWO                              精測    1.5  3855.00  📈 多頭續攻   50.0%                                         【EPS連2成長】
   3454.TW                              晶睿    1.5    99.40  📈 多頭續攻   16.7%                                         【EPS連2成長】
  6231.TWO                              系微    1.5   213.50  📈 多頭續攻   50.0%                                         【EPS連2成長】
   2374.TW                              佳能    1.5    70.60  📈 多頭續攻   50.0%                          【EPS連2成長 | 營收爆發(109.5%)】
  3587.TWO                              閎康    1.5   187.50  📈 多頭續攻   57.1%                                         【EPS連2成長】
   8464.TW                              億豐    1.5   386.00  📈 多頭續攻    0.0%                                         【EPS連2成長】
   8462.TW                              柏文    1.5   145.50  📈 多頭續攻   50.0%                          【EPS連2成長 | 營收爆發(30.55%)】
  6532.TWO                              瑞耘    1.5    70.50  📈 多頭續攻   50.0%                                         【EPS連2成長】
  6855.TWO                             數泓科    1.5   115.00  📈 多頭續攻    0.0%                                         【EPS連2成長】
  6174.TWO                             安��    1.5    21.15  📈 多頭續攻   50.0%                                         【EPS連2成長】
  6568.TWO                              宏觀    1.5   198.00  📈 多頭續攻   40.0%                                         【EPS連2成長】
   2049.TW                              上銀    1.5   238.50  📈 多頭續攻   40.0%                                         【EPS連2成長】
   7730.TW                            暉盛-創    1.5   145.00  📈 多頭續攻   50.0%                                         【EPS連2成長】
  8034.TWO                              榮群    1.5    25.15  📈 多頭續攻   14.3%                                         【EPS連2成長】
  3663.TWO                              鑫科    1.5    74.00  📈 多頭續攻   33.3%                         【EPS連2成長 | 營收爆發(157.91%)】
   2302.TW                              麗正    1.5    18.50  📈 多頭續攻   50.0%                                         【EPS連2成長】
   8463.TW                             潤泰材    1.5    27.30  📈 多頭續攻   50.0%                                         【EPS連2成長】
   2890.TW                             永豐金    1.5    31.75  📈 多頭續攻   55.6%                                   外資買1135張 / 投信加碼
   4576.TW                           大銀微系統    1.5   121.50  📈 多頭續攻   50.0%                                         【EPS連2成長】
   1220.TW                              台榮    1.5    12.85  📈 多頭續攻   50.0%                                         【EPS連2成長】
   2428.TW                              興勤    1.5   160.00  📈 多頭續攻  100.0%                                         【EPS連2成長】
   5484.TW                              慧友    1.5    40.75  📈 多頭續攻   50.0%                         【EPS連2成長 | 營收爆發(137.98%)】
   8028.TW                           昇陽半導體    1.5   189.00  📈 多頭續攻   20.0%                              外資買4194張 / 【EPS連2成長】
