Quantum AI Pro 分析報告 (20260311)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                                    Reason
   6994.TW                            富威電力    6.5    87.70 🚀 極強勢攻擊   50.0% 趨勢強勁 / 【EPS連2成長 | 營收爆發(114.38%) | 董監持股增加】
   6944.TW                            兆聯實業    5.5   743.00 🚀 極強勢攻擊   44.4%           趨勢強勁 / 【EPS連2成長 | 營收爆發(51.58%)】
   2467.TW                              志聖    5.5   368.00 🚀 極強勢攻擊   75.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(124.1%)】
  4123.TWO                              晟德    5.5    44.40 🚀 極強勢攻擊   50.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(56.42%)】
  3093.TWO                             港建*    5.0    33.55 🚀 極強勢攻擊   47.4%             趨勢強勁 / 【營收爆發(90.8%) | 董監持股增加】
   3036.TW                              文曄    5.0   231.50 🚀 極強勢攻擊   77.8%           趨勢強勁 / 【營收爆發(151.67%) | 董監持股增加】
  5536.TWO                             聖暉*    4.5   697.00 🚀 極強勢攻擊   45.0%         【EPS連2成長 | 營收爆發(38.79%) | 董監持股增加】
   3702.TW                             大聯大    4.0    72.80 🚀 極強勢攻擊   50.0%                     趨勢強勁 / 【營收爆發(44.57%)】
   2404.TW                              漢唐    4.0  1085.00 🚀 極強勢攻擊   60.0%                     趨勢強勁 / 【營收爆發(58.89%)】
  5291.TWO                              邑昇    4.0    53.00 🚀 極強勢攻擊   63.2%                     趨勢強勁 / 【營收爆發(34.27%)】
   1256.TW                         鮮活果汁-KY    4.0   171.00 🚀 極強勢攻擊   54.5%                     趨勢強勁 / 【營收爆發(87.61%)】
   6477.TW                              安集    4.0    39.35 🚀 極強勢攻擊   60.0%                     趨勢強勁 / 【營收爆發(78.94%)】
   4943.TW                           康控-KY    4.0    12.20 🚀 極強勢攻擊    0.0%                      趨勢強勁 / 【營收爆發(38.5%)】
  8087.TWO                            麗升能源    4.0    34.05 🚀 極強勢攻擊   26.7%                     趨勢強勁 / 【營收爆發(883.4%)】
   4137.TW                           麗豐-KY    4.0   111.00 🚀 極強勢攻擊   52.6%                    趨勢強勁 / 【營收爆發(117.15%)】
   2406.TW                              國碩    4.0    34.15 🚀 極強勢攻擊   62.5%                    趨勢強勁 / 【營收爆發(188.65%)】
   2543.TW                              皇昌    4.0    74.00 🚀 極強勢攻擊   36.4%                     趨勢強勁 / 【營收爆發(34.97%)】
  6894.TWO                             衛司特    4.0   308.50 🚀 極強勢攻擊   60.0%                     趨勢強勁 / 【營收爆發(55.42%)】
   1529.TW                            樂事綠能    4.0    27.40 🚀 極強勢攻擊   57.1%                    趨勢強勁 / 【營收爆發(277.22%)】
   3706.TW                              神達    4.0    82.90 🚀 極強勢攻擊   40.0%                     趨勢強勁 / 【營收爆發(34.35%)】
   6531.TW                             愛普*    4.0   441.50 🚀 極強勢攻擊   33.3%                    趨勢強勁 / 【營收爆發(146.68%)】
   3029.TW                              零壹    4.0   115.00 🚀 極強勢攻擊   47.4%                      趨勢強勁 / 【營收爆發(31.5%)】
  3207.TWO                              耀勝    4.0    75.90 🚀 極強勢攻擊   16.7%                     趨勢強勁 / 【營收爆發(45.99%)】
  5205.TWO                              中茂    4.0    28.80 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(204.44%)】
   6669.TW                              緯穎    4.0  4190.00 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(103.44%)】
  4908.TWO                              前鼎    4.0    94.50 🚀 極強勢攻擊   52.9%                     趨勢強勁 / 【營收爆發(66.88%)】
  6788.TWO                             華景電    4.0   347.50 🚀 極強勢攻擊   66.7%                     趨勢強勁 / 【營收爆發(35.54%)】
  4768.TWO                            晶呈科技    4.0   440.50 🚀 極強勢攻擊   33.3%                    趨勢強勁 / 【營收爆發(228.67%)】
  3066.TWO                              李洲    4.0    16.25 🚀 極強勢攻擊   16.7%                     趨勢強勁 / 【營收爆發(42.57%)】
  3709.TWO                           鑫聯大投控    4.0    68.00 🚀 極強勢攻擊   57.1%                    趨勢強勁 / 【營收爆發(132.66%)】
  1294.TWO                            漢田生技    4.0    91.80 🚀 極強勢攻擊   35.7%                    趨勢強勁 / 【營收爆發(117.94%)】
   2377.TW                              微星    4.0    94.50 🚀 極強勢攻擊   46.7%                     趨勢強勁 / 【營收爆發(33.73%)】
  5601.TWO                             台聯櫃    2.0    36.40  📈 多頭續攻   60.0%                            趨勢強勁 / 【無財報資料】
   9926.TW                              新海    2.0    50.70  📈 多頭續攻   45.0%                                      趨勢強勁
  3684.TWO                              榮昌    2.0    62.30  📈 多頭續攻   43.8%                            【營收爆發(30.66%)】
   2613.TW                              中櫃    2.0    25.85  📈 多頭續攻   31.6%                                      趨勢強勁
   9908.TW                             大台北    2.0    30.45  📈 多頭續攻   50.0%                                      趨勢強勁
   2483.TW                              百容    2.0    21.20  📈 多頭續攻   33.3%                                      趨勢強勁
   2395.TW                              研華    2.0   346.00  📈 多頭續攻   53.8%                                      趨勢強勁
   2368.TW                             金像電    2.0   898.00  📈 多頭續攻   56.2%                            【營收爆發(53.91%)】
   3380.TW                              明泰    2.0    35.55  📈 多頭續攻   46.7%                                      趨勢強勁
  3086.TWO                              華義    2.0   224.00  📈 多頭續攻   45.0%                                      趨勢強勁
   5607.TW                             遠雄港    2.0    51.40  📈 多頭續攻   45.5%                            【營收爆發(41.15%)】
  5475.TWO                              德宏    2.0   201.00  📈 多頭續攻   65.0%                           【營收爆發(101.73%)】
   2440.TW                             太空梭    2.0    14.65  📈 多頭續攻   25.0%                            趨勢強勁 / 【無財報資料】
  8086.TWO                             宏捷科    2.0   137.00  📈 多頭續攻   46.7%                            【營收爆發(43.28%)】
   1714.TW                              和桐    2.0     9.88  📈 多頭續攻   46.2%                                      趨勢強勁
   6689.TW                             伊雲谷    2.0    70.90  📈 多頭續攻   25.0%                                      趨勢強勁
  3354.TWO                              律勝    2.0    27.70  📈 多頭續攻   45.0%                                      趨勢強勁
   3231.TW                              緯創    2.0   133.00  📈 多頭續攻   31.2%                           【營收爆發(177.37%)】
   1717.TW                              長興    2.0    63.80  📈 多頭續攻   61.5%                                      趨勢強勁
   2330.TW                             台積電    2.0  1940.00  📈 多頭續攻  100.0%                            【營收爆發(36.81%)】
  5450.TWO                              南良    2.0    14.55  📈 多頭續攻   35.0%                            趨勢強勁 / 【無財報資料】
  1785.TWO                             光洋科    2.0    79.80  📈 多頭續攻   61.5%                            【營收爆發(67.72%)】
  4529.TWO                              淳紳    2.0     3.55  📈 多頭續攻  100.0%                                      趨勢強勁
   7769.TW                              鴻勁    2.0  4325.00  📈 多頭續攻   46.7%                            【營收爆發(73.94%)】
  7792.TWO                              安葆    2.0   338.50  📈 多頭續攻   45.0%                            【營收爆發(68.39%)】
   3003.TW                             健和興    2.0    50.50  📈 多頭續攻   50.0%                            【營收爆發(59.35%)】
   6141.TW                              柏承    2.0    18.10  📈 多頭續攻   21.4%                                      趨勢強勁
   2399.TW                              映泰    2.0    24.35  📈 多頭續攻   60.0%                            趨勢強勁 / 【無財報資料】
 00656R.TW                       國泰中國A50反1    2.0     6.24  📈 多頭續攻   46.7%                                      趨勢強勁
   2547.TW                             日勝生    2.0    11.10  📈 多頭續攻   50.0%                                      趨勢強勁
   8210.TW                              勤誠    2.0   894.00  📈 多頭續攻   47.1%                           【營收爆發(137.01%)】
 00642U.TW                        期元大S&P石油    2.0    22.20  📈 多頭續攻   58.8%                                      趨勢強勁
   3135.TW                              凌航    2.0   115.50  📈 多頭續攻   47.4%                           【營收爆發(343.86%)】
  4416.TWO                              三圓    2.0    13.30  📈 多頭續攻    0.0%                           【營收爆發(792.84%)】
00780B.TWO                         國泰A級金融債    2.0    37.97  📈 多頭續攻   50.0%                                      趨勢強勁
   4952.TW                              凌通    2.0    45.00  📈 多頭續攻   16.7%                                      趨勢強勁
  3081.TWO                              聯亞    2.0  1555.00  📈 多頭續攻   61.1%                            【營收爆發(91.44%)】
   3032.TW                              偉訓    2.0    63.40  📈 多頭續攻   18.2%                            【營收爆發(41.57%)】
   3054.TW                             立萬利    2.0    59.80  📈 多頭續攻   70.0%                           【營收爆發(750.99%)】
   1402.TW                             遠東新    2.0    28.45  📈 多頭續攻   47.1%                                      趨勢強勁
   1313.TW                              聯成    2.0    12.30  📈 多頭續攻   37.5%                                      趨勢強勁
  6124.TWO                              業強    2.0    34.95  📈 多頭續攻   28.6%                                      趨勢強勁
   3030.TW                              德律    2.0   253.00  📈 多頭續攻   40.0%                                      趨勢強勁
   2380.TW                              虹光    2.0     6.00  📈 多頭續攻   35.0%                                      趨勢強勁
   9918.TW                             欣天然    2.0    49.70  📈 多頭續攻   60.0%                                      趨勢強勁
   2480.TW                             敦陽科    2.0   144.00  📈 多頭續攻   28.6%                            【營收爆發(31.32%)】
   3168.TW                             眾福科    2.0    41.10  📈 多頭續攻   25.0%                                      趨勢強勁
   8101.TW                              華冠    2.0    15.20  📈 多頭續攻   40.0%                            【營收爆發(31.75%)】
   8261.TW                              富鼎    2.0   101.00  📈 多頭續攻   22.2%                                      趨勢強勁
  4702.TWO                             中美實    2.0     9.97  📈 多頭續攻   37.5%                             【營收爆發(51.9%)】
   6205.TW                              詮欣    2.0    52.50  📈 多頭續攻   45.0%                                      趨勢強勁
  3324.TWO                              雙鴻    2.0  1030.00  📈 多頭續攻   44.4%                            【營收爆發(66.95%)】
   6869.TW                            雲豹能源    2.0   110.50  📈 多頭續攻   55.0%                                      趨勢強勁
  8908.TWO                              欣雄    2.0    41.70  📈 多頭續攻   44.4%                                      趨勢強勁
  2237.TWO                            華德動能    2.0    31.20  📈 多頭續攻   38.5%                           【營收爆發(189.99%)】
   9931.TW                              欣高    2.0    41.60  📈 多頭續攻   41.7%                                      趨勢強勁
   4739.TW                              康普    2.0    76.50  📈 多頭續攻   62.5%                           【營收爆發(192.15%)】
   3563.TW                              牧德    2.0   633.00  📈 多頭續攻   42.1%                                      趨勢強勁
 911608.TW                           明輝-DR    2.0     3.00  📈 多頭續攻   25.0%                                      趨勢強勁
  7734.TWO                            印能科技    2.0  1735.00  📈 多頭續攻   60.0%                            【營收爆發(142.0%)】
  5452.TWO                              佶優    2.0    34.30  📈 多頭續攻   22.2%                            趨勢強勁 / 【無財報資料】
   2820.TW                              華票    2.0    17.10  📈 多頭續攻   33.3%                           【營收爆發(221.31%)】
  3306.TWO                              鼎天    2.0    47.45  📈 多頭續攻   66.7%                            【營收爆發(69.33%)】
   3044.TW                              健鼎    2.0   357.50  📈 多頭續攻   35.0%                            【營收爆發(30.98%)】
   2371.TW                              大同    1.5    33.20  📈 多頭續攻   57.1%                                 【EPS連2成長】
   2356.TW                             英業達    1.5    43.00  📈 多頭續攻   28.6%                                 【EPS連2成長】
   6770.TW                             力積電    1.5    66.30  📈 多頭續攻   45.5%                                 【EPS連2成長】
   5234.TW                            達興材料    1.5   383.00  📈 多頭續攻  100.0%                                 【EPS連2成長】
   2049.TW                              上銀    1.5   238.00  📈 多頭續攻    0.0%                                 【EPS連2成長】
   4576.TW                           大銀微系統    1.5   121.00  📈 多頭續攻   50.0%                                 【EPS連2成長】
   1435.TW                              中福    1.5    20.10  📈 多頭續攻    0.0%                                 【EPS連2成長】
   6415.TW                          矽力*-KY    1.5   262.00  📈 多頭續攻   33.3%                  【EPS連2成長 | 營收爆發(46.42%)】
   3454.TW                              晶睿    1.5    99.40  📈 多頭續攻   16.7%                                 【EPS連2成長】
  6855.TWO                             數泓科    1.5   111.50  📈 多頭續攻    0.0%                                 【EPS連2成長】
  3141.TWO                              晶宏    1.5    46.30  📈 多頭續攻   50.0%                                 【EPS連2成長】
  2948.TWO                              寶陞    1.5    39.95  📈 多頭續攻   50.0%                                 【EPS連2成長】
  3663.TWO                              鑫科    1.5    66.00  📈 多頭續攻   37.5%                 【EPS連2成長 | 營收爆發(157.91%)】
   2317.TW                              鴻海    1.5   219.00  📈 多頭續攻   50.0%                                 【EPS連2成長】
   1102.TW                              亞泥    1.5    34.00  📈 多頭續攻   75.0%                                 【EPS連2成長】
  3264.TWO                              欣銓    1.5   154.00  📈 多頭續攻   41.7%                                 【EPS連2成長】
  5498.TWO                              凱崴    1.5    61.30  📈 多頭續攻   60.0%                  【EPS連2成長 | 營收爆發(54.92%)】
  6568.TWO                              宏觀    1.5   177.00  📈 多頭續攻   45.5%                                 【EPS連2成長】
  6174.TWO                             安��    1.5    21.60  📈 多頭續攻   50.0%                                 【EPS連2成長】
  6275.TWO                              元山    1.5    50.20  📈 多頭續攻   42.9%                  【EPS連2成長 | 營收爆發(40.35%)】
   6005.TW                             群益證    1.5    28.35  📈 多頭續攻   50.0%                 【EPS連2成長 | 營收爆發(129.99%)】
   2353.TW                             宏��    1.5    27.60  📈 多頭續攻   40.0%                  【EPS連2成長 | 營收爆發(39.83%)】
   6206.TW                              飛捷    1.5   102.50  📈 多頭續攻    0.0%                                 【EPS連2成長】
   8463.TW                             潤泰材    1.5    26.75  📈 多頭續攻   50.0%                                 【EPS連2成長】
  8034.TWO                              榮群    1.5    24.95  📈 多頭續攻   14.3%                                 【EPS連2成長】
   7730.TW                            暉盛-創    1.5   130.50  📈 多頭續攻   50.0%                                 【EPS連2成長】
   2369.TW                              菱生    1.5    27.35  📈 多頭續攻   46.7%                  【EPS連2成長 | 營收爆發(61.87%)】
   2542.TW                             興富發    1.5    37.00  📈 多頭續攻   40.0%                【EPS連2成長 | 營收爆發(2480.63%)】
   8464.TW                              億豐    1.5   394.00  📈 多頭續攻    0.0%                                 【EPS連2成長】
   5484.TW                              慧友    1.5    40.25  📈 多頭續攻   50.0%                 【EPS連2成長 | 營收爆發(137.98%)】
  6291.TWO                              沛亨    1.5   291.50  📈 多頭續攻   50.0%                                 【EPS連2成長】
   2374.TW                              佳能    1.5    72.40  📈 多頭續攻   50.0%                  【EPS連2成長 | 營收爆發(109.5%)】
  8930.TWO                              青鋼    1.5    32.30  📈 多頭續攻   33.3%                                 【EPS連2成長】
  3594.TWO                              磐儀    1.5    42.55  📈 多頭續攻   50.0%                                 【EPS連2成長】
   1528.TW                              恩德    1.5    22.35  📈 多頭續攻   54.5%                  【EPS連2成長 | 營收爆發(44.26%)】
   1525.TW                              江申    1.5    62.50  📈 多頭續攻   18.2%                  【EPS連2成長 | 營收爆發(36.82%)】
   2302.TW                              麗正    1.5    18.90  📈 多頭續攻    0.0%                                 【EPS連2成長】
  3265.TWO                             台星科    1.5   135.50  📈 多頭續攻  100.0%                                 【EPS連2成長】
   3016.TW                              嘉晶    1.5    59.00  📈 多頭續攻   50.0%                                 【EPS連2成長】
   2423.TW                              固緯    1.5    48.35  📈 多頭續攻   35.7%                  【EPS連2成長 | 營收爆發(46.67%)】
  8096.TWO                              擎亞    1.5    74.90  📈 多頭續攻   50.0%                                 【EPS連2成長】
   6854.TW                        錼創科技-KY創    1.5   135.00  📈 多頭續攻   75.0%                                 【EPS連2成長】
  6231.TWO                              系微    1.5   201.00  📈 多頭續攻   50.0%                                 【EPS連2成長】
  6510.TWO                              精測    1.5  3750.00  📈 多頭續攻   50.0%                                 【EPS連2成長】
  6220.TWO                              岳豐    1.5    44.85  📈 多頭續攻  100.0%                                 【EPS連2成長】
   3645.TW                              達邁    1.5    82.90  📈 多頭續攻   50.0%                                 【EPS連2成長】
   2428.TW                              興勤    1.5   161.50  📈 多頭續攻  100.0%                                 【EPS連2成長】
  3529.TWO                              力旺    1.5  2485.00  📈 多頭續攻  100.0%                                 【EPS連2成長】
  8069.TWO                              元太    1.5   162.00  📈 多頭續攻   28.6%                                 【EPS連2成長】
   1220.TW                              台榮    1.5    12.95  📈 多頭續攻   50.0%                                 【EPS連2成長】
  3205.TWO                              佰研    1.5    51.60  📈 多頭續攻   25.0%                  【EPS連2成長 | 營收爆發(33.97%)】
   6491.TW                              晶碩    1.5   281.00  📈 多頭續攻   50.0%                                 【EPS連2成長】
   2344.TW                             華邦電    1.5   114.00  📈 多頭續攻   46.2%                  【EPS連2成長 | 營收爆發(88.45%)】
   3004.TW                             豐達科    1.5   112.50  📈 多頭續攻   33.3%                                 【EPS連2成長】
   8462.TW                              柏文    1.5   138.50  📈 多頭續攻   50.0%                  【EPS連2成長 | 營收爆發(30.55%)】
   1583.TW                              程泰    1.5    44.70  📈 多頭續攻   50.0%                                 【EPS連2成長】
   4904.TW                              遠傳    1.5    91.60  📈 多頭續攻   33.3%                                 【EPS連2成長】
   2484.TW                              希華    1.5    27.65  📈 多頭續攻    0.0%                                 【EPS連2成長】
  4973.TWO                              廣穎    1.5    55.60  📈 多頭續攻   55.6%                  【EPS連2成長 | 營收爆發(42.53%)】
   1504.TW                              東元    1.5    71.60  📈 多頭續攻   66.7%                                 【EPS連2成長】
   4583.TW                            台灣精銳    1.5   650.00  📈 多頭續攻    0.0%                                 【EPS連2成長】
   2436.TW                             偉詮電    1.5    55.80  📈 多頭續攻   40.0%                                 【EPS連2成長】
   2313.TW                              華通    1.5   204.00  📈 多頭續攻   66.7%                                 【EPS連2成長】
