股號,名稱,收盤價,隔日勝率%,累積獲利%,交易次數,目前ATR,目前狀態,專家分析原因
1319.TW,東陽,78.10,0.00,0.00,0,1.98,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 79.80，建議耐心等待突破。
6925.TWO,意藍,70.60,0.00,-10.85,7,2.34,持股中,📈 趨勢續強。目前防禦位設於 67.44，與現價緩衝空間為 4.5%。
6285.TW,啟��,241.50,50.00,30.60,3,17.57,持股中,📈 趨勢續強。目前防禦位設於 241.00，與現價緩衝空間為 0.2%。
4744.TWO,皇將,31.50,0.00,0.00,0,1.61,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 31.85，建議耐心等待突破。
00642U.TW,期元大S&P石油,26.65,0.00,0.00,0,1.40,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6994.TW,富威電力,71.20,66.67,-25.30,5,3.88,持股中,📈 趨勢續強。目前防禦位設於 62.27，與現價緩衝空間為 12.5%。
3576.TW,聯合再生,16.10,0.00,0.00,0,1.58,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 17.70，建議耐心等待突破。
8112.TW,至上,88.00,42.86,-15.72,13,3.86,持股中,📈 趨勢續強。目前防禦位設於 81.10，與現價緩衝空間為 7.8%。
00633L.TW,富邦上証正2,51.40,50.00,1.56,3,1.08,持股中,📈 趨勢續強。目前防禦位設於 44.74，與現價緩衝空間為 13.0%。
4121.TWO,優盛,14.95,42.86,-3.33,14,0.33,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 16.15，建議耐心等待突破。
00773B.TWO,中信優先金融債,35.95,75.00,-2.23,8,0.18,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 35.57，建議耐心等待突破。
8042.TWO,金山電,64.50,100.00,2.85,3,3.67,持股中,📈 趨勢續強。目前防禦位設於 48.91，與現價緩衝空間為 24.2%。
020012.TW,富邦行動通訊N,20.80,0.00,0.00,0,nan,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
1535.TW,中宇,51.70,12.50,-5.12,15,0.62,建議買入,🚀 今日收盤 51.70 突破關鍵高點 51.20，啟動波段漲勢。
6642.TWO,富致,57.60,100.00,4.67,9,1.36,持股中,📈 趨勢續強。目前防禦位設於 53.11，與現價緩衝空間為 7.8%。
4402.TWO,郡都開發,15.55,0.00,-10.62,2,0.71,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 17.40，建議耐心等待突破。
00885.TW,富邦越南,18.68,100.00,-2.87,3,0.33,持股中,📈 趨勢續強。目前防禦位設於 18.58，與現價緩衝空間為 0.5%。
8034.TWO,榮群,25.50,33.33,-20.24,5,1.03,持股中,📈 趨勢續強。目前防禦位設於 25.30，與現價緩衝空間為 0.8%。
6589.TW,台康生技,48.85,0.00,0.00,0,1.58,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 61.00，建議耐心等待突破。
4306.TW,炎洲,13.55,100.00,-0.23,1,0.21,持股中,📈 趨勢續強。目前防禦位設於 13.50，與現價緩衝空間為 0.4%。
4109.TWO,加捷生醫,12.25,0.00,-10.30,3,0.21,持股中,📈 趨勢續強。目前防禦位設於 12.16，與現價緩衝空間為 0.8%。
8105.TW,凌巨,14.25,100.00,12.58,5,0.46,持股中,📈 趨勢續強。目前防禦位設於 13.95，與現價緩衝空間為 2.1%。
1721.TW,三晃,27.25,33.33,9.05,5,1.42,持股中,📈 趨勢續強。目前防禦位設於 15.98，與現價緩衝空間為 41.4%。
8024.TWO,佑華,12.85,21.05,-28.23,37,0.47,持股中,📈 趨勢續強。目前防禦位設於 12.65，與現價緩衝空間為 1.6%。
7722.TW,LINEPAY,309.00,0.00,0.00,0,8.18,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 345.00，建議耐心等待突破。
1434.TW,福懋,16.35,0.00,-4.68,1,0.30,持股中,📈 趨勢續強。目前防禦位設於 16.30，與現價緩衝空間為 0.3%。
6902.TW,GOGOLOOK,108.00,0.00,29.15,5,4.94,持股中,📈 趨勢續強。目前防禦位設於 72.49，與現價緩衝空間為 32.9%。
2461.TW,光群雷,17.65,50.00,1.60,7,0.64,持股中,📈 趨勢續強。目前防禦位設於 17.65，與現價緩衝空間為 0.0%。
6461.TWO,益得,19.80,0.00,-14.86,5,0.77,持股中,📈 趨勢續強。目前防禦位設於 17.52，與現價緩衝空間為 11.5%。
7805.TWO,威聯通,718.00,50.00,17.11,3,26.29,持股中,📈 趨勢續強。目前防禦位設於 654.00，與現價緩衝空間為 8.9%。
6961.TWO,旅天下,57.40,12.50,-21.61,15,0.84,持股中,📈 趨勢續強。目前防禦位設於 56.01，與現價緩衝空間為 2.4%。
3339.TWO,泰谷,69.10,80.00,83.65,9,4.41,持股中,📈 趨勢續強。目前防禦位設於 39.80，與現價緩衝空間為 42.4%。
8131.TW,福懋科,62.80,0.00,-17.16,3,2.84,持股中,📈 趨勢續強。目前防禦位設於 56.75，與現價緩衝空間為 9.6%。
7752.TWO,世紀樺欣,40.40,0.00,0.00,0,2.62,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 48.10，建議耐心等待突破。
6026.TWO,福邦證,14.75,66.67,-3.14,5,0.19,持股中,📈 趨勢續強。目前防禦位設於 14.75，與現價緩衝空間為 0.0%。
00637L.TW,元大滬深300正2,21.20,50.00,0.25,3,0.45,持股中,📈 趨勢續強。目前防禦位設於 18.53，與現價緩衝空間為 12.6%。
4538.TWO,大詠城,18.65,0.00,0.00,0,0.30,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 19.00，建議耐心等待突破。
2719.TWO,燦星旅,30.20,25.00,-5.08,7,1.06,持股中,📈 趨勢續強。目前防禦位設於 29.00，與現價緩衝空間為 4.0%。
6492.TWO,生華科,54.60,33.33,-9.15,5,2.11,持股中,📈 趨勢續強。目前防禦位設於 51.00，與現價緩衝空間為 6.6%。
7631.TW,聚賢研發-創,140.50,50.00,2.68,3,7.07,持股中,📈 趨勢續強。目前防禦位設於 103.33，與現價緩衝空間為 26.5%。
6962.TW,奕力-KY,37.40,100.00,3.65,5,1.32,持股中,📈 趨勢續強。目前防禦位設於 33.10，與現價緩衝空間為 11.5%。
3323.TWO,加百裕,36.55,66.67,-10.94,5,1.06,持股中,📈 趨勢續強。目前防禦位設於 30.37，與現價緩衝空間為 16.9%。
00664R.TW,國泰臺灣加權反1,1.99,0.00,-10.12,2,0.05,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 2.01，建議耐心等待突破。
8091.TWO,翔名,184.50,0.00,32.90,1,10.36,持股中,📈 趨勢續強。目前防禦位設於 178.50，與現價緩衝空間為 3.3%。
2064.TWO,晉椿,11.70,50.00,-7.69,4,0.24,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 11.90，建議耐心等待突破。
7810.TWO,捷創科技,245.00,42.86,-10.59,13,12.86,建議買入,🚀 今日收盤 245.00 突破關鍵高點 214.50，啟動波段漲勢。
2434.TW,統懋,30.20,100.00,2.98,1,0.47,持股中,📈 趨勢續強。目前防禦位設於 28.10，與現價緩衝空間為 6.9%。
8488.TW,吉源-KY,10.20,66.67,1.18,5,0.25,持股中,📈 趨勢續強。目前防禦位設於 9.52，與現價緩衝空間為 6.7%。
7610.TW,聯友金屬-創,670.00,0.00,0.00,0,41.50,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00870B.TWO,元大15年EM主權債,28.96,20.00,-6.61,19,0.09,持股中,📈 趨勢續強。目前防禦位設於 28.80，與現價緩衝空間為 0.6%。
4952.TW,凌通,53.50,100.00,32.95,1,1.69,持股中,📈 趨勢續強。目前防禦位設於 37.06，與現價緩衝空間為 30.7%。
1219.TW,福壽,14.00,50.00,-1.94,3,0.38,持股中,📈 趨勢續強。目前防禦位設於 14.00，與現價緩衝空間為 0.0%。
1623.TW,大東電,255.00,0.00,20.02,1,9.93,持股中,📈 趨勢續強。目前防禦位設於 176.31，與現價緩衝空間為 30.9%。
6187.TWO,萬潤,1390.00,0.00,0.00,0,89.36,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00980A.TW,主動野村臺灣優選,21.34,0.00,0.00,0,0.50,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00929.TW,復華台灣科技優息,22.60,100.00,3.17,5,0.42,持股中,📈 趨勢續強。目前防禦位設於 19.17，與現價緩衝空間為 15.2%。
8249.TW,菱光,50.50,100.00,1.10,1,1.21,持股中,📈 趨勢續強。目前防禦位設於 46.64，與現價緩衝空間為 7.7%。
5288.TW,豐祥-KY,176.00,33.33,8.66,17,8.46,持股中,📈 趨勢續強。目前防禦位設於 141.50，與現價緩衝空間為 19.6%。
2252.TWO,為昇科,21.05,20.00,-5.05,9,1.65,持股中,📈 趨勢續強。目前防禦位設於 18.55，與現價緩衝空間為 11.9%。
2034.TW,允強,21.25,33.33,2.10,5,0.34,持股中,📈 趨勢續強。目前防禦位設於 20.85，與現價緩衝空間為 1.9%。
00947.TW,台新臺灣IC設計,29.79,50.00,13.93,3,0.94,持股中,📈 趨勢續強。目前防禦位設於 23.82，與現價緩衝空間為 20.0%。
2483.TW,百容,24.15,83.33,12.97,11,0.75,持股中,📈 趨勢續強。目前防禦位設於 20.80，與現價緩衝空間為 13.9%。
8941.TWO,關中,45.40,33.33,-9.60,6,0.71,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 46.05，建議耐心等待突破。
3285.TWO,微端,28.25,50.00,-17.17,7,0.69,建議買入,🚀 今日收盤 28.25 突破關鍵高點 28.15，啟動波段漲勢。
3581.TWO,博磊,157.50,50.00,119.89,3,7.80,持股中,📈 趨勢續強。目前防禦位設於 72.30，與現價緩衝空間為 54.1%。
3380.TW,明泰,40.00,50.00,6.55,8,2.20,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 33.25，建議耐心等待突破。
5301.TWO,寶得利,9.00,33.33,-33.67,6,0.34,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 9.45，建議耐心等待突破。
5488.TWO,松普,10.20,66.67,-11.33,5,0.28,持股中,📈 趨勢續強。目前防禦位設於 10.15，與現價緩衝空間為 0.5%。
6875.TWO,國邑*,38.00,0.00,-9.79,3,1.09,建議買入,🚀 今日收盤 38.00 突破關鍵高點 37.20，啟動波段漲勢。
8938.TWO,明安,62.00,0.00,-10.96,6,1.42,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 63.50，建議耐心等待突破。
5310.TWO,天剛,25.00,0.00,-31.00,24,0.76,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 25.00，建議耐心等待突破。
1795.TW,美時,226.50,25.00,-0.86,7,8.07,持股中,📈 趨勢續強。目前防禦位設於 225.00，與現價緩衝空間為 0.7%。
2406.TW,國碩,32.55,50.00,-3.75,3,1.81,持股中,📈 趨勢續強。目前防禦位設於 28.51，與現價緩衝空間為 12.4%。
4401.TWO,東隆興,14.85,0.00,-9.67,7,0.25,持股中,📈 趨勢續強。目前防禦位設於 14.85，與現價緩衝空間為 0.0%。
1316.TW,上曜,11.70,33.33,-20.41,5,0.27,持股中,📈 趨勢續強。目前防禦位設於 11.62，與現價緩衝空間為 0.7%。
6147.TWO,頎邦,141.50,66.67,99.95,5,10.13,持股中,📈 趨勢續強。目前防禦位設於 130.00，與現價緩衝空間為 8.1%。
8032.TWO,光菱,37.65,33.33,-6.74,5,0.96,持股中,📈 趨勢續強。目前防禦位設於 32.41，與現價緩衝空間為 13.9%。
00934.TW,中信成長高股息,23.67,66.67,-1.99,5,0.39,持股中,📈 趨勢續強。目前防禦位設於 20.56，與現價緩衝空間為 13.1%。
6667.TWO,信紘科,285.00,66.67,4.20,5,10.25,持股中,📈 趨勢續強。目前防禦位設於 242.00，與現價緩衝空間為 15.1%。
6231.TWO,系微,348.50,66.67,42.36,11,17.96,持股中,📈 趨勢續強。目前防禦位設於 263.50，與現價緩衝空間為 24.4%。
00674R.TW,期元大S&P黃金反1,25.90,50.00,5.70,11,1.56,建議買入,🚀 今日收盤 25.90 突破關鍵高點 5.18，啟動波段漲勢。
6910.TWO,德鴻,30.00,0.00,-17.42,5,0.76,持股中,📈 趨勢續強。目前防禦位設於 28.08，與現價緩衝空間為 6.4%。
00751B.TWO,元大AAA至A公司債,31.93,30.77,-11.68,25,0.18,建議買入,🚀 今日收盤 31.93 突破關鍵高點 31.66，啟動波段漲勢。
5015.TWO,華祺,23.60,0.00,-8.54,10,0.47,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 25.55，建議耐心等待突破。
6657.TW,華安,44.00,61.54,-2.37,25,1.83,持股中,📈 趨勢續強。目前防禦位設於 39.95，與現價緩衝空間為 9.2%。
6799.TW,來頡,91.10,20.00,1.82,9,2.47,持股中,📈 趨勢續強。目前防禦位設於 72.98，與現價緩衝空間為 19.9%。
6689.TW,伊雲谷,72.90,100.00,3.01,6,2.41,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 74.70，建議耐心等待突破。
2427.TW,三商電,22.35,0.00,-13.43,4,0.42,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 22.35，建議耐心等待突破。
1536.TW,和大,51.80,57.14,-13.80,13,1.45,建議買入,🚀 今日收盤 51.80 突破關鍵高點 51.40，啟動波段漲勢。
2528.TW,皇普,22.50,100.00,-4.81,2,0.59,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 24.65，建議耐心等待突破。
6716.TWO,應廣,84.50,60.00,49.00,19,4.44,持股中,📈 趨勢續強。目前防禦位設於 78.10，與現價緩衝空間為 7.6%。
5344.TWO,立衛,17.20,33.33,0.10,5,0.57,持股中,📈 趨勢續強。目前防禦位設於 13.13，與現價緩衝空間為 23.7%。
3664.TWO,安瑞-KY,8.39,50.00,-29.10,4,0.55,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 8.68，建議耐心等待突破。
3665.TW,貿聯-KY,2555.00,0.00,78.85,1,142.86,持股中,📈 趨勢續強。目前防禦位設於 2435.00，與現價緩衝空間為 4.7%。
3714.TW,富采,73.30,0.00,0.00,0,5.66,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
3218.TWO,大學光,130.50,0.00,-5.67,3,3.00,建議買入,🚀 今日收盤 130.50 突破關鍵高點 130.00，啟動波段漲勢。
3325.TWO,旭品,14.50,100.00,7.96,1,0.60,持股中,📈 趨勢續強。目前防禦位設於 12.04，與現價緩衝空間為 17.0%。
6698.TW,旭暉應材,32.65,0.00,-13.67,3,0.85,持股中,📈 趨勢續強。目前防禦位設於 28.57，與現價緩衝空間為 12.5%。
5228.TWO,鈺鎧,34.05,34.78,17.41,45,2.30,持股中,📈 趨勢續強。目前防禦位設於 27.40，與現價緩衝空間為 19.5%。
5880.TW,合庫金,23.40,33.33,-3.23,6,0.26,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 23.20，建議耐心等待突破。
2243.TW,宏旭-KY,23.65,66.67,65.53,5,1.64,持股中,📈 趨勢續強。目前防禦位設於 22.80，與現價緩衝空間為 3.6%。
2349.TW,錸德,13.55,50.00,-24.28,3,0.50,持股中,📈 趨勢續強。目前防禦位設於 12.12，與現價緩衝空間為 10.6%。
4161.TWO,聿新科,23.70,50.00,-15.31,4,0.50,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 25.20，建議耐心等待突破。
5452.TWO,佶優,34.75,40.00,-4.41,9,1.72,持股中,📈 趨勢續強。目前防禦位設於 30.85，與現價緩衝空間為 11.2%。
4923.TWO,力士,34.20,33.33,-11.85,5,1.16,建議買入,🚀 今日收盤 34.20 突破關鍵高點 34.15，啟動波段漲勢。
3591.TW,艾笛森,25.30,50.00,9.80,7,1.65,持股中,📈 趨勢續強。目前防禦位設於 20.50，與現價緩衝空間為 19.0%。
7734.TWO,印能科技,3150.00,0.00,0.00,0,185.71,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
2401.TW,凌陽,25.55,45.45,13.53,21,1.06,持股中,📈 趨勢續強。目前防禦位設於 18.92，與現價緩衝空間為 25.9%。
3259.TWO,鑫創,18.80,66.67,-18.57,5,0.61,持股中,📈 趨勢續強。目前防禦位設於 16.29，與現價緩衝空間為 13.3%。
8104.TW,錸寶,37.20,58.82,-25.34,33,1.79,持股中,📈 趨勢續強。目前防禦位設於 30.55，與現價緩衝空間為 17.9%。
6906.TW,現觀科,69.80,0.00,-27.28,5,2.07,持股中,📈 趨勢續強。目前防禦位設於 62.82，與現價緩衝空間為 10.0%。
3563.TW,牧德,932.00,0.00,84.18,1,45.71,持股中,📈 趨勢續強。目前防禦位設於 907.00，與現價緩衝空間為 2.7%。
6279.TWO,胡連,110.00,75.00,-17.79,7,2.36,持股中,📈 趨勢續強。目前防禦位設於 101.93，與現價緩衝空間為 7.3%。
3324.TWO,雙鴻,1155.00,31.25,-27.78,31,53.36,建議買入,🚀 今日收盤 1155.00 突破關鍵高點 947.00，啟動波段漲勢。
2910.TW,統領,22.65,25.00,-12.55,7,0.59,持股中,📈 趨勢續強。目前防禦位設於 21.00，與現價緩衝空間為 7.3%。
3577.TWO,泓格,83.10,33.33,16.13,5,3.24,持股中,📈 趨勢續強。目前防禦位設於 77.30，與現價緩衝空間為 7.0%。
3357.TWO,臺慶科,183.50,100.00,3.55,3,9.32,持股中,📈 趨勢續強。目前防禦位設於 142.71，與現價緩衝空間為 22.2%。
4609.TWO,唐鋒,4.70,33.33,-14.72,6,0.24,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 4.91，建議耐心等待突破。
2254.TW,巨鎧精密-創,86.10,40.00,32.74,9,2.54,持股中,📈 趨勢續強。目前防禦位設於 69.20，與現價緩衝空間為 19.6%。
2369.TW,菱生,31.75,75.00,7.47,7,1.78,持股中,📈 趨勢續強。目前防禦位設於 31.25，與現價緩衝空間為 1.6%。
6146.TWO,耕興,223.00,0.00,10.01,1,6.79,持股中,📈 趨勢續強。目前防禦位設於 187.64，與現價緩衝空間為 15.9%。
6221.TWO,晉泰,27.25,0.00,-7.16,3,0.81,持股中,📈 趨勢續強。目前防禦位設於 27.10，與現價緩衝空間為 0.6%。
2250.TW,IKKA-KY,65.30,20.00,-19.64,9,1.29,持股中,📈 趨勢續強。目前防禦位設於 59.51，與現價緩衝空間為 8.9%。
7751.TWO,竑騰,2075.00,0.00,0.00,0,149.29,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
8489.TWO,三貝德,28.95,33.33,-12.57,5,1.63,持股中,📈 趨勢續強。目前防禦位設於 23.15，與現價緩衝空間為 20.0%。
1773.TW,勝一,163.00,50.00,-12.70,7,6.36,持股中,📈 趨勢續強。目前防禦位設於 160.00，與現價緩衝空間為 1.8%。
6844.TWO,諾貝兒,62.30,0.00,-7.02,4,0.68,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 64.40，建議耐心等待突破。
6931.TW,青松健康,50.30,0.00,-8.26,1,0.89,持股中,📈 趨勢續強。目前防禦位設於 48.90，與現價緩衝空間為 2.8%。
4956.TW,光鋐,54.30,63.64,101.90,21,3.66,持股中,📈 趨勢續強。目前防禦位設於 36.10，與現價緩衝空間為 33.5%。
5876.TW,上海商銀,39.85,66.67,-4.00,5,0.41,持股中,📈 趨勢續強。目前防禦位設於 39.50，與現價緩衝空間為 0.9%。
4977.TW,眾達-KY,242.00,71.43,55.00,13,15.04,持股中,📈 趨勢續強。目前防禦位設於 196.00，與現價緩衝空間為 19.0%。
00632R.TW,元大台灣50反1,12.35,0.00,-15.39,4,0.29,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 12.44，建議耐心等待突破。
8935.TWO,邦泰,19.80,25.00,-3.14,7,0.81,持股中,📈 趨勢續強。目前防禦位設於 17.75，與現價緩衝空間為 10.4%。
8342.TWO,益張,89.60,50.00,-0.84,4,2.79,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 84.00，建議耐心等待突破。
3704.TW,合勤控,38.30,50.00,4.73,3,1.32,持股中,📈 趨勢續強。目前防禦位設於 31.17，與現價緩衝空間為 18.6%。
8213.TW,志超,39.05,50.00,10.65,7,1.28,持股中,📈 趨勢續強。目前防禦位設於 31.05，與現價緩衝空間為 20.5%。
5227.TWO,立凱-KY,22.30,50.00,-10.75,3,0.57,持股中,📈 趨勢續強。目前防禦位設於 20.87，與現價緩衝空間為 6.4%。
3521.TWO,台鋼建設,14.30,0.00,-24.88,12,0.50,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 14.75，建議耐心等待突破。
