股號,名稱,現價,隔日勝率,5日勝率,收益%,目前狀態,階段,交易次數,MA5,MA20趨勢,專業建議
1568,倉佑,25.3,42.4%,48.8%,23.04%,🍀 持股中,第 1 隻,4,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6129,普誠,16.3,44.5%,53.6%,198.19%,🍀 持股中,第 1 隻,9,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
5475,德宏,335.0,43.0%,40.2%,332.81%,🍀 持股中,第 1 隻,2,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
5289,宜鼎,1085.0,47.8%,63.7%,2691.49%,🚫 建議賣出,第 2 隻,7,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
5514,三豐,16.55,28.0%,41.4%,-174.54%,🍀 持股中,第 0 隻,11,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3587,閎康,334.0,42.0%,42.9%,-188.36%,🍀 持股中,第 1 隻,7,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
2020,美亞,23.4,40.7%,45.5%,164.39%,🚫 建議賣出,第 1 隻,11,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6532,瑞耘,78.5,44.1%,57.6%,153.35%,🚫 建議賣出,第 2 隻,10,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00927,群益半導體收益,27.76,78.3%,73.9%,94.24%,🍀 持股中,第 0 隻,2,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
00950B,凱基A級公司債,14.23,42.9%,42.9%,-0.57%,🍀 持股中,第 1 隻,9,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
3685,元創精密,32.95,43.0%,45.8%,296.25%,🚫 建議賣出,第 2 隻,1,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4529,淳紳,3.07,33.0%,30.4%,-40.05%,🚫 建議賣出,第 0 隻,4,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3523,迎輝,12.4,29.3%,25.9%,-60.54%,🚫 建議賣出,第 0 隻,4,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4908,前鼎,155.0,50.8%,46.7%,149.69%,🍀 持股中,第 1 隻,5,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3029,零壹,97.5,44.0%,47.0%,433.26%,🚫 建議賣出,第 1 隻,7,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
7769,鴻勁,4295.0,50.0%,50.0%,nan%,🍀 持股中,第 1 隻,4,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
4958,臻鼎-KY,256.5,38.5%,48.5%,323.85%,🚩 建議買入,第 2 隻,7,▲,▲,🔥 訊號發動：第 2 隻泥鰍出現。長線 MA20 趨勢向上且突破 MA5，具備波段攻擊力。
6245,立端,78.9,56.1%,52.8%,187.84%,🍀 持股中,第 1 隻,5,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3447,展達,39.5,33.3%,33.3%,-74.55%,🚫 建議賣出,第 1 隻,5,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3583,辛耘,704.0,47.9%,55.4%,600.56%,🍀 持股中,第 2 隻,8,▲,▲,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
00940,元大台灣價值高息,10.17,42.1%,57.9%,4.09%,🍀 持股中,第 0 隻,8,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3706,神達,82.8,48.4%,55.5%,480.19%,🍀 持股中,第 0 隻,5,▲,▼,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
5009,榮剛,31.2,42.9%,49.6%,18.68%,🚫 建議賣出,第 0 隻,4,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
5278,尚凡*,23.95,36.9%,47.7%,651.91%,🚫 建議賣出,第 1 隻,5,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3054,立萬利,73.2,35.6%,44.7%,115.55%,🚫 建議賣出,第 3 隻,6,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6908,宏�砦C戲-創,38.9,0%,0%,nan%,⚪ 觀望中,第 0 隻,0,▲,▼,⚪ 待機：目前尚未出現符合「帶量突破 MA5」的進場訊號。
2031,新光鋼,41.0,47.1%,54.5%,358.33%,🍀 持股中,第 2 隻,13,▼,▲,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3317,尼克森,51.1,51.3%,52.1%,413.79%,🍀 持股中,第 1 隻,5,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
4416,三圓,13.75,22.0%,32.0%,-83.14%,⚪ 觀望中,第 0 隻,0,▲,▼,⚪ 待機：目前尚未出現符合「帶量突破 MA5」的進場訊號。
4905,台聯電,93.1,29.5%,35.6%,117.21%,🍀 持股中,第 2 隻,9,▲,▲,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
8155,博智,356.5,48.7%,51.3%,399.24%,🍀 持股中,第 2 隻,9,▲,▲,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6741,91APP*-KY,63.6,46.2%,51.3%,-48.06%,🍀 持股中,第 1 隻,6,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
1319,東陽,79.9,0.0%,0.0%,-6.32%,🚫 建議賣出,第 1 隻,2,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6925,意藍,72.4,37.0%,29.6%,-47.83%,🚫 建議賣出,第 0 隻,2,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6285,啟��,267.0,43.5%,56.5%,202.08%,🍀 持股中,第 1 隻,5,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
4744,皇將,31.85,43.3%,47.5%,188.27%,🚫 建議賣出,第 3 隻,8,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00642U,期元大S&P石油,26.62,41.9%,60.5%,85.54%,🚫 建議賣出,第 1 隻,6,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6994,富威電力,69.3,57.9%,52.6%,nan%,⚪ 觀望中,第 0 隻,0,▲,▼,⚪ 待機：目前尚未出現符合「帶量突破 MA5」的進場訊號。
3576,聯合再生,18.55,41.2%,42.0%,-13.99%,🚫 建議賣出,第 1 隻,4,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
8112,至上,85.8,39.0%,52.8%,729.33%,🍀 持股中,第 1 隻,2,▲,▼,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
00633L,富邦上証正2,50.8,51.4%,51.4%,213.6%,🍀 持股中,第 1 隻,3,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
4121,優盛,15.55,42.1%,38.8%,104.23%,🚫 建議賣出,第 4 隻,6,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00773B,中信優先金融債,36.18,50.0%,63.3%,27.09%,🍀 持股中,第 1 隻,11,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
8042,金山電,66.0,35.9%,50.0%,-0.07%,🍀 持股中,第 1 隻,5,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
1535,中宇,51.9,32.3%,45.1%,23.11%,🚫 建議賣出,第 1 隻,2,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6642,富致,57.5,37.0%,36.0%,12.52%,🚫 建議賣出,第 0 隻,8,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4402,郡都開發,16.5,39.3%,30.8%,90.81%,🚫 建議賣出,第 0 隻,1,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00885,富邦越南,18.57,50.0%,53.8%,10.6%,🚫 建議賣出,第 0 隻,5,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
8034,榮群,25.65,36.6%,47.2%,61.35%,🍀 持股中,第 1 隻,3,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6589,台康生技,51.3,75.0%,25.0%,nan%,🚫 建議賣出,第 1 隻,2,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4306,炎洲,13.8,46.4%,46.4%,-18.0%,🍀 持股中,第 1 隻,6,▼,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
4109,加捷生醫,12.35,40.7%,39.8%,62.78%,🚫 建議賣出,第 2 隻,1,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
8105,凌巨,14.3,40.4%,49.1%,10.72%,🍀 持股中,第 1 隻,6,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
1721,三晃,18.65,36.8%,35.0%,-40.36%,🍀 持股中,第 1 隻,8,▼,▼,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
8024,佑華,13.15,41.6%,40.8%,-147.71%,🍀 持股中,第 0 隻,7,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
7722,LINEPAY,310.0,0%,0%,nan%,⚪ 觀望中,第 0 隻,0,▲,▼,⚪ 待機：目前尚未出現符合「帶量突破 MA5」的進場訊號。
1434,福懋,16.85,44.3%,45.1%,-8.67%,🍀 持股中,第 1 隻,9,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6902,GOGOLOOK,93.9,31.6%,21.1%,-31.21%,🚫 建議賣出,第 0 隻,4,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2461,光群雷,17.5,41.5%,41.5%,-84.63%,🍀 持股中,第 2 隻,9,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
6461,益得,18.0,46.9%,43.9%,22.2%,🚫 建議賣出,第 0 隻,7,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
7805,威聯通,655.0,21.4%,57.1%,-9.59%,🚫 建議賣出,第 1 隻,4,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6961,旅天下,57.4,33.3%,37.5%,-6.75%,🚫 建議賣出,第 1 隻,4,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3339,泰谷,63.0,37.3%,44.9%,-4.84%,🍀 持股中,第 2 隻,7,▲,▲,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
8131,福懋科,61.7,47.3%,52.7%,286.87%,🚫 建議賣出,第 1 隻,7,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
7752,世紀樺欣,46.9,16.7%,33.3%,-7.27%,🚫 建議賣出,第 3 隻,4,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6026,福邦證,14.8,38.9%,48.9%,284.55%,🍀 持股中,第 2 隻,8,▲,▼,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
00637L,元大滬深300正2,20.95,53.3%,49.5%,77.11%,🍀 持股中,第 1 隻,3,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
4538,大詠城,18.9,27.3%,38.5%,-116.24%,🚫 建議賣出,第 0 隻,3,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2719,燦星旅,29.25,31.2%,27.7%,-7.42%,🍀 持股中,第 1 隻,3,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6492,生華科,54.5,40.0%,41.8%,77.02%,🍀 持股中,第 1 隻,8,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
7631,聚賢研發-創,137.5,20.0%,56.0%,-4.76%,🍀 持股中,第 1 隻,2,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6962,奕力-KY,34.8,30.0%,20.0%,-4.71%,🍀 持股中,第 1 隻,1,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3323,加百裕,32.8,37.9%,43.1%,402.8%,🚫 建議賣出,第 0 隻,4,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00664R,國泰臺灣加權反1,2.04,37.7%,39.1%,-1.35%,🚫 建議賣出,第 0 隻,2,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
8091,翔名,178.5,47.2%,57.7%,400.51%,🍀 持股中,第 2 隻,7,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
2064,晉椿,11.65,24.4%,31.4%,-79.02%,🚫 建議賣出,第 1 隻,10,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
7810,捷創科技,252.0,37.5%,50.0%,146.84%,🍀 持股中,第 2 隻,4,▲,▲,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
2434,統懋,29.4,37.2%,41.1%,206.7%,⚪ 觀望中,第 0 隻,0,▲,▲,⚪ 待機：目前尚未出現符合「帶量突破 MA5」的進場訊號。
7610,聯友金屬-創,647.0,50.0%,50.0%,nan%,🚫 建議賣出,第 8 隻,1,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00870B,元大15年EM主權債,29.0,64.4%,46.7%,19.12%,🚫 建議賣出,第 0 隻,6,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4952,凌通,42.2,53.9%,58.3%,166.74%,🚫 建議賣出,第 3 隻,4,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
1219,福壽,14.15,30.2%,33.3%,-36.35%,🍀 持股中,第 1 隻,9,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
1623,大東電,195.5,0%,0%,nan%,⚪ 觀望中,第 0 隻,0,▲,▲,⚪ 待機：目前尚未出現符合「帶量突破 MA5」的進場訊號。
6187,萬潤,1105.0,46.4%,56.2%,2504.13%,🚫 建議賣出,第 4 隻,9,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00980A,主動野村臺灣優選,19.91,50.0%,83.3%,nan%,🍀 持股中,第 1 隻,6,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
00929,復華台灣科技優息,21.05,69.0%,58.6%,35.96%,🚫 建議賣出,第 0 隻,1,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
8249,菱光,50.0,41.9%,55.0%,208.92%,🚫 建議賣出,第 4 隻,4,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
5288,豐祥-KY,161.0,40.5%,50.4%,185.24%,🍀 持股中,第 0 隻,5,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
2252,為昇科,21.9,48.3%,37.9%,20.85%,🚫 建議賣出,第 3 隻,4,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2034,允強,20.75,40.7%,45.2%,44.87%,🚩 建議買入,第 2 隻,12,▲,▲,🔥 訊號發動：第 2 隻泥鰍出現。長線 MA20 趨勢向上且突破 MA5，具備波段攻擊力。
00947,台新臺灣IC設計,26.7,53.3%,66.7%,9.87%,🍀 持股中,第 1 隻,1,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
2483,百容,22.35,35.1%,47.4%,91.41%,🍀 持股中,第 1 隻,6,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
8941,關中,45.05,33.1%,36.7%,188.77%,🍀 持股中,第 0 隻,3,▼,▼,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
3285,微端,28.4,39.0%,43.3%,31.54%,🚫 建議賣出,第 0 隻,5,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3581,博磊,108.5,40.5%,56.5%,190.77%,🍀 持股中,第 1 隻,12,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3380,明泰,41.0,48.6%,50.7%,-175.84%,🚩 建議買入,第 1 隻,9,▲,▲,🔥 訊號發動：第 1 隻泥鰍出現。長線 MA20 趨勢向上且突破 MA5，具備波段攻擊力。
5301,寶得利,9.4,31.0%,32.2%,60.97%,🍀 持股中,第 1 隻,8,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
5488,松普,10.2,42.7%,50.4%,160.92%,🚫 建議賣出,第 1 隻,8,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6875,國邑*,37.4,40.6%,40.6%,35.93%,🚫 建議賣出,第 1 隻,2,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
8938,明安,63.2,45.9%,45.9%,-30.81%,🚫 建議賣出,第 1 隻,5,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
5310,天剛,25.5,22.5%,28.7%,-52.3%,🚫 建議賣出,第 2 隻,5,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
1795,美時,236.0,41.9%,40.3%,31.2%,🚫 建議賣出,第 0 隻,2,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2406,國碩,32.8,41.3%,44.0%,-14.78%,🚫 建議賣出,第 1 隻,6,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4401,東隆興,14.9,40.2%,43.6%,25.85%,🍀 持股中,第 1 隻,5,▲,▼,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6147,頎邦,114.0,46.9%,53.1%,-66.25%,🍀 持股中,第 1 隻,5,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
8032,光菱,36.75,31.2%,48.6%,-28.47%,🚫 建議賣出,第 0 隻,5,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00934,中信成長高股息,22.77,71.4%,71.4%,37.78%,🚫 建議賣出,第 0 隻,1,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6667,信紘科,282.5,38.7%,49.5%,-102.29%,🚫 建議賣出,第 0 隻,9,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6231,系微,261.5,36.9%,43.4%,682.03%,🚩 建議買入,第 2 隻,9,▲,▲,🔥 訊號發動：第 2 隻泥鰍出現。長線 MA20 趨勢向上且突破 MA5，具備波段攻擊力。
00674R,期元大S&P黃金反1,5.18,44.2%,37.2%,-16.57%,🚫 建議賣出,第 1 隻,2,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6910,德鴻,29.3,26.7%,30.0%,-28.54%,🚫 建議賣出,第 0 隻,4,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00751B,元大AAA至A公司債,32.08,49.3%,57.5%,28.68%,🍀 持股中,第 1 隻,5,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
5015,華祺,24.65,53.2%,55.0%,354.37%,🚫 建議賣出,第 2 隻,5,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6657,華安,49.65,28.6%,38.1%,14.52%,🚫 建議賣出,第 0 隻,4,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6799,來頡,79.3,37.7%,43.4%,-21.03%,🍀 持股中,第 0 隻,5,▲,▼,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6689,伊雲谷,72.6,36.6%,33.8%,86.39%,🍀 持股中,第 2 隻,7,▲,▲,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
2427,三商電,22.4,40.0%,45.2%,143.04%,🚫 建議賣出,第 0 隻,2,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
1536,和大,50.8,45.8%,46.7%,35.65%,🚫 建議賣出,第 4 隻,4,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
