股號,名稱,收盤價,隔日勝率%,累積獲利%,交易次數,目前ATR,目前狀態,專家分析原因
00773B.TWO,中信優先金融債,36.18,44.44,-6.41,17,0.20,建議買入,🚀 今日收盤 36.18 突破關鍵高點 36.12，啟動波段漲勢。
8042.TWO,金山電,66.00,100.00,5.54,3,4.31,持股中,📈 趨勢續強。目前防禦位設於 48.91，與現價緩衝空間為 25.9%。
020012.TW,富邦行動通訊N,20.00,0.00,0.00,0,nan,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
1535.TW,中宇,51.90,0.00,-4.31,11,0.72,建議買入,🚀 今日收盤 51.90 突破關鍵高點 51.20，啟動波段漲勢。
6642.TWO,富致,57.50,100.00,4.49,9,1.28,持股中,📈 趨勢續強。目前防禦位設於 53.11，與現價緩衝空間為 7.6%。
4402.TWO,郡都開發,16.50,0.00,-8.12,1,0.79,持股中,📈 趨勢續強。目前防禦位設於 16.36，與現價緩衝空間為 0.8%。
00885.TW,富邦越南,18.57,100.00,-3.47,3,0.32,持股中,📈 趨勢續強。目前防禦位設於 16.97，與現價緩衝空間為 8.6%。
8034.TWO,榮群,25.65,33.33,-19.68,5,1.09,持股中,📈 趨勢續強。目前防禦位設於 22.95，與現價緩衝空間為 10.5%。
6589.TW,台康生技,51.30,0.00,0.00,0,1.66,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 61.00，建議耐心等待突破。
4306.TW,炎洲,13.80,100.00,1.61,1,0.26,持股中,📈 趨勢續強。目前防禦位設於 13.45，與現價緩衝空間為 2.5%。
4109.TWO,加捷生醫,12.35,0.00,-6.94,2,0.20,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 12.55，建議耐心等待突破。
8105.TW,凌巨,14.30,100.00,12.98,5,0.47,持股中,📈 趨勢續強。目前防禦位設於 12.85，與現價緩衝空間為 10.1%。
1721.TW,三晃,18.65,33.33,-33.69,5,1.07,持股中,📈 趨勢續強。目前防禦位設於 15.98，與現價緩衝空間為 14.3%。
8024.TWO,佑華,13.15,21.05,-26.01,37,0.54,持股中,📈 趨勢續強。目前防禦位設於 12.09，與現價緩衝空間為 8.0%。
7722.TW,LINEPAY,310.00,0.00,0.00,0,9.82,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 345.00，建議耐心等待突破。
1434.TW,福懋,16.85,0.00,-1.76,1,0.35,持股中,📈 趨勢續強。目前防禦位設於 16.26，與現價緩衝空間為 3.5%。
6902.TW,GOGOLOOK,93.90,0.00,11.23,5,2.61,持股中,📈 趨勢續強。目前防禦位設於 72.49，與現價緩衝空間為 22.8%。
2461.TW,光群雷,17.50,33.33,1.63,6,0.71,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 16.55，建議耐心等待突破。
6461.TWO,益得,18.00,0.00,-12.29,4,0.65,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 19.40，建議耐心等待突破。
7805.TWO,威聯通,655.00,50.00,7.55,3,23.86,持股中,📈 趨勢續強。目前防禦位設於 654.00，與現價緩衝空間為 0.2%。
6961.TWO,旅天下,57.40,12.50,-21.61,15,0.91,持股中,📈 趨勢續強。目前防禦位設於 56.01，與現價緩衝空間為 2.4%。
3339.TWO,泰谷,63.00,80.00,68.16,9,4.25,持股中,📈 趨勢續強。目前防禦位設於 39.80，與現價緩衝空間為 36.8%。
8131.TW,福懋科,61.70,0.00,-18.89,3,3.39,持股中,📈 趨勢續強。目前防禦位設於 56.75，與現價緩衝空間為 8.0%。
7752.TWO,世紀樺欣,46.90,0.00,0.00,0,3.30,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 48.10，建議耐心等待突破。
6026.TWO,福邦證,14.80,66.67,-2.80,5,0.23,持股中,📈 趨勢續強。目前防禦位設於 14.70，與現價緩衝空間為 0.7%。
00637L.TW,元大滬深300正2,20.95,50.00,-1.03,3,0.49,持股中,📈 趨勢續強。目前防禦位設於 18.53，與現價緩衝空間為 11.5%。
4538.TWO,大詠城,18.90,0.00,0.00,0,0.31,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 19.10，建議耐心等待突破。
2719.TWO,燦星旅,29.25,25.00,-8.57,7,1.03,持股中,📈 趨勢續強。目前防禦位設於 25.35，與現價緩衝空間為 13.3%。
6492.TWO,生華科,54.50,33.33,-9.34,5,2.17,持股中,📈 趨勢續強。目前防禦位設於 51.00，與現價緩衝空間為 6.4%。
7631.TW,聚賢研發-創,137.50,50.00,0.29,3,6.07,持股中,📈 趨勢續強。目前防禦位設於 103.33，與現價緩衝空間為 24.9%。
6962.TW,奕力-KY,34.80,100.00,-4.12,5,1.54,持股中,📈 趨勢續強。目前防禦位設於 33.10，與現價緩衝空間為 4.9%。
3323.TWO,加百裕,32.80,33.33,-22.31,5,1.25,建議買入,🚀 今日收盤 32.80 突破關鍵高點 32.55，啟動波段漲勢。
00664R.TW,國泰臺灣加權反1,2.04,0.00,-10.12,2,0.06,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 2.31，建議耐心等待突破。
8091.TWO,翔名,178.50,0.00,28.57,1,9.25,持股中,📈 趨勢續強。目前防禦位設於 156.00，與現價緩衝空間為 12.6%。
2064.TWO,晉椿,11.65,50.00,-7.69,4,0.26,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 12.15，建議耐心等待突破。
7810.TWO,捷創科技,252.00,40.00,-8.24,9,16.46,持股中,📈 趨勢續強。目前防禦位設於 246.50，與現價緩衝空間為 2.2%。
2434.TW,統懋,29.40,100.00,0.25,1,0.41,持股中,📈 趨勢續強。目前防禦位設於 28.10，與現價緩衝空間為 4.4%。
7610.TW,聯友金屬-創,647.00,0.00,0.00,0,36.75,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00870B.TWO,元大15年EM主權債,29.00,20.00,-6.47,19,0.10,持股中,📈 趨勢續強。目前防禦位設於 28.26，與現價緩衝空間為 2.5%。
4952.TW,凌通,42.20,100.00,4.87,1,1.22,持股中,📈 趨勢續強。目前防禦位設於 37.06，與現價緩衝空間為 12.2%。
1219.TW,福壽,14.15,50.00,-0.87,3,0.43,持股中,📈 趨勢續強。目前防禦位設於 13.65，與現價緩衝空間為 3.5%。
1623.TW,大東電,195.50,0.00,-7.99,1,6.43,持股中,📈 趨勢續強。目前防禦位設於 176.31，與現價緩衝空間為 9.8%。
6187.TWO,萬潤,1105.00,0.00,0.00,0,81.00,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00980A.TW,主動野村臺灣優選,19.91,0.00,0.00,0,0.53,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00929.TW,復華台灣科技優息,21.05,100.00,-4.53,5,0.41,持股中,📈 趨勢續強。目前防禦位設於 19.17，與現價緩衝空間為 8.9%。
8249.TW,菱光,50.00,100.00,0.10,1,1.47,持股中,📈 趨勢續強。目前防禦位設於 46.64，與現價緩衝空間為 6.7%。
5288.TW,豐祥-KY,161.00,33.33,-1.99,17,6.82,持股中,📈 趨勢續強。目前防禦位設於 141.50，與現價緩衝空間為 12.1%。
2252.TWO,為昇科,21.90,20.00,-0.48,9,1.93,持股中,📈 趨勢續強。目前防禦位設於 18.55，與現價緩衝空間為 15.3%。
2034.TW,允強,20.75,33.33,-0.34,5,0.42,持股中,📈 趨勢續強。目前防禦位設於 20.50，與現價緩衝空間為 1.2%。
00947.TW,台新臺灣IC設計,26.70,50.00,0.97,3,0.98,持股中,📈 趨勢續強。目前防禦位設於 23.93，與現價緩衝空間為 10.4%。
2483.TW,百容,22.35,83.33,4.29,11,0.59,持股中,📈 趨勢續強。目前防禦位設於 20.80，與現價緩衝空間為 6.9%。
8941.TWO,關中,45.05,33.33,-9.60,6,0.71,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 46.05，建議耐心等待突破。
3285.TWO,微端,28.40,66.67,-15.34,5,0.73,持股中,📈 趨勢續強。目前防禦位設於 27.03，與現價緩衝空間為 4.8%。
3581.TWO,博磊,108.50,50.00,50.31,3,5.49,持股中,📈 趨勢續強。目前防禦位設於 72.30，與現價緩衝空間為 33.4%。
3380.TW,明泰,41.00,50.00,9.26,7,2.26,持股中,📈 趨勢續強。目前防禦位設於 35.45，與現價緩衝空間為 13.5%。
5301.TWO,寶得利,9.40,33.33,-29.52,5,0.27,持股中,📈 趨勢續強。目前防禦位設於 9.16，與現價緩衝空間為 2.6%。
5488.TWO,松普,10.20,66.67,-11.33,5,0.26,持股中,📈 趨勢續強。目前防禦位設於 9.63，與現價緩衝空間為 5.6%。
6875.TWO,國邑*,37.40,0.00,-9.19,2,1.01,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 40.80，建議耐心等待突破。
8938.TWO,明安,63.20,0.00,-10.96,6,1.60,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 63.50，建議耐心等待突破。
5310.TWO,天剛,25.50,0.00,-27.66,21,0.71,建議買入,🚀 今日收盤 25.50 突破關鍵高點 25.00，啟動波段漲勢。
1795.TW,美時,236.00,25.00,3.55,7,8.61,持股中,📈 趨勢續強。目前防禦位設於 196.36，與現價緩衝空間為 16.8%。
2406.TW,國碩,32.80,50.00,-3.00,3,2.09,持股中,📈 趨勢續強。目前防禦位設於 28.51，與現價緩衝空間為 13.1%。
4401.TWO,東隆興,14.90,0.00,-9.34,7,0.24,持股中,📈 趨勢續強。目前防禦位設於 14.44，與現價緩衝空間為 3.1%。
6147.TWO,頎邦,114.00,66.67,64.17,5,8.30,持股中,📈 趨勢續強。目前防禦位設於 73.10，與現價緩衝空間為 35.9%。
8032.TWO,光菱,36.75,33.33,-9.37,5,1.09,持股中,📈 趨勢續強。目前防禦位設於 32.41，與現價緩衝空間為 11.8%。
00934.TW,中信成長高股息,22.77,50.00,-2.20,3,0.42,持股中,📈 趨勢續強。目前防禦位設於 20.69，與現價緩衝空間為 9.2%。
6667.TWO,信紘科,282.50,66.67,3.20,5,9.46,持股中,📈 趨勢續強。目前防禦位設於 242.00，與現價緩衝空間為 14.3%。
6231.TWO,系微,261.50,60.00,10.39,10,15.50,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 197.00，建議耐心等待突破。
00674R.TW,期元大S&P黃金反1,5.18,60.00,6.29,10,0.12,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 4.91，建議耐心等待突破。
6910.TWO,德鴻,29.30,0.00,-16.00,4,0.84,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 30.05，建議耐心等待突破。
00751B.TWO,元大AAA至A公司債,32.08,27.27,-9.96,21,0.20,建議買入,🚀 今日收盤 32.08 突破關鍵高點 31.66，啟動波段漲勢。
5015.TWO,華祺,24.65,0.00,-8.54,10,0.42,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 25.55，建議耐心等待突破。
6657.TW,華安,49.65,61.54,10.62,25,1.54,持股中,📈 趨勢續強。目前防禦位設於 39.95，與現價緩衝空間為 19.5%。
6799.TW,來頡,79.30,20.00,-13.25,9,2.14,持股中,📈 趨勢續強。目前防禦位設於 72.98，與現價緩衝空間為 8.0%。
6689.TW,伊雲谷,72.60,100.00,3.01,6,2.99,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 74.70，建議耐心等待突破。
2427.TW,三商電,22.40,0.00,-13.43,4,0.47,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 23.35，建議耐心等待突破。
1536.TW,和大,50.80,66.67,-13.20,12,1.46,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 51.40，建議耐心等待突破。
2528.TW,皇普,24.45,100.00,-4.81,2,0.50,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 24.65，建議耐心等待突破。
6716.TWO,應廣,75.90,60.00,37.87,19,3.90,持股中,📈 趨勢續強。目前防禦位設於 65.29，與現價緩衝空間為 14.0%。
5344.TWO,立衛,14.75,33.33,-16.52,5,0.46,持股中,📈 趨勢續強。目前防禦位設於 13.13，與現價緩衝空間為 11.0%。
3664.TWO,安瑞-KY,7.55,50.00,-29.10,4,0.66,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 8.68，建議耐心等待突破。
3665.TW,貿聯-KY,2395.00,0.00,67.65,1,136.79,持股中,📈 趨勢續強。目前防禦位設於 1725.00，與現價緩衝空間為 28.0%。
3714.TW,富采,76.00,0.00,0.00,0,4.96,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
3218.TWO,大學光,132.00,0.00,-5.07,2,3.16,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 136.50，建議耐心等待突破。
6698.TW,旭暉應材,30.95,0.00,-18.75,3,1.04,持股中,📈 趨勢續強。目前防禦位設於 28.57，與現價緩衝空間為 7.7%。
5228.TWO,鈺鎧,33.75,34.78,16.23,45,1.71,持股中,📈 趨勢續強。目前防禦位設於 27.40，與現價緩衝空間為 18.8%。
5880.TW,合庫金,23.90,50.00,-0.93,3,0.29,持股中,📈 趨勢續強。目前防禦位設於 23.70，與現價緩衝空間為 0.8%。
2243.TW,宏旭-KY,23.20,66.67,63.39,5,1.69,持股中,📈 趨勢續強。目前防禦位設於 20.00，與現價緩衝空間為 13.8%。
2349.TW,錸德,14.15,50.00,-20.14,3,0.55,持股中,📈 趨勢續強。目前防禦位設於 12.12，與現價緩衝空間為 14.4%。
4161.TWO,聿新科,24.20,50.00,-14.72,3,0.57,持股中,📈 趨勢續強。目前防禦位設於 24.19，與現價緩衝空間為 0.1%。
5452.TWO,佶優,34.55,50.00,-0.63,8,1.77,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 35.60，建議耐心等待突破。
4923.TWO,力士,36.05,50.00,-5.50,3,1.23,持股中,📈 趨勢續強。目前防禦位設於 34.50，與現價緩衝空間為 4.3%。
3591.TW,艾笛森,23.70,50.00,2.06,7,1.29,持股中,📈 趨勢續強。目前防禦位設於 20.50，與現價緩衝空間為 13.5%。
7734.TWO,印能科技,2280.00,0.00,0.00,0,170.36,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
2401.TW,凌陽,22.70,45.45,0.07,21,0.78,持股中,📈 趨勢續強。目前防禦位設於 18.92，與現價緩衝空間為 16.6%。
3259.TWO,鑫創,17.30,66.67,-26.95,5,0.66,持股中,📈 趨勢續強。目前防禦位設於 16.29，與現價緩衝空間為 5.8%。
8104.TW,錸寶,38.00,52.94,-23.25,33,1.59,建議買入,🚀 今日收盤 38.00 突破關鍵高點 35.75，啟動波段漲勢。
6906.TW,現觀科,67.40,0.00,-30.75,5,2.29,持股中,📈 趨勢續強。目前防禦位設於 62.82，與現價緩衝空間為 6.8%。
3563.TW,牧德,948.00,0.00,87.34,1,55.50,持股中,📈 趨勢續強。目前防禦位設於 849.00，與現價緩衝空間為 10.4%。
6279.TWO,胡連,107.00,100.00,-18.10,6,2.46,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 107.00，建議耐心等待突破。
3324.TWO,雙鴻,1045.00,28.57,-26.59,27,55.29,建議買入,🚀 今日收盤 1045.00 突破關鍵高點 947.00，啟動波段漲勢。
2910.TW,統領,22.85,25.00,-11.65,7,0.76,持股中,📈 趨勢續強。目前防禦位設於 21.00，與現價緩衝空間為 8.1%。
3577.TWO,泓格,77.40,33.33,8.80,5,3.79,持股中,📈 趨勢續強。目前防禦位設於 77.30，與現價緩衝空間為 0.1%。
3357.TWO,臺慶科,175.00,100.00,-1.71,3,7.89,持股中,📈 趨勢續強。目前防禦位設於 142.71，與現價緩衝空間為 18.4%。
4609.TWO,唐鋒,4.06,33.33,-14.72,6,0.14,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 4.91，建議耐心等待突破。
2254.TW,巨鎧精密-創,69.60,40.00,9.24,9,1.29,持股中,📈 趨勢續強。目前防禦位設於 69.20，與現價緩衝空間為 0.6%。
2369.TW,菱生,31.10,75.00,5.18,7,1.95,持股中,📈 趨勢續強。目前防禦位設於 29.35，與現價緩衝空間為 5.6%。
6146.TWO,耕興,216.00,0.00,6.55,1,6.29,持股中,📈 趨勢續強。目前防禦位設於 187.64，與現價緩衝空間為 13.1%。
6221.TWO,晉泰,26.80,0.00,-8.82,3,0.68,持股中,📈 趨勢續強。目前防禦位設於 24.98，與現價緩衝空間為 6.8%。
2250.TW,IKKA-KY,63.80,20.00,-21.97,9,1.31,持股中,📈 趨勢續強。目前防禦位設於 59.51，與現價緩衝空間為 6.7%。
7751.TWO,竑騰,1845.00,0.00,0.00,0,138.69,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
8489.TWO,三貝德,26.45,33.33,-21.57,5,1.50,持股中,📈 趨勢續強。目前防禦位設於 23.15，與現價緩衝空間為 12.5%。
1773.TW,勝一,155.50,50.00,-17.54,7,6.07,持股中,📈 趨勢續強。目前防禦位設於 137.04，與現價緩衝空間為 11.9%。
6844.TWO,諾貝兒,62.90,0.00,-7.02,4,0.64,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 64.40，建議耐心等待突破。
6931.TW,青松健康,50.20,0.00,-8.44,1,1.04,持股中,📈 趨勢續強。目前防禦位設於 48.90，與現價緩衝空間為 2.6%。
4956.TW,光鋐,45.25,63.64,78.23,21,2.93,持股中,📈 趨勢續強。目前防禦位設於 36.10，與現價緩衝空間為 20.2%。
5876.TW,上海商銀,39.75,66.67,-4.25,5,0.44,持股中,📈 趨勢續強。目前防禦位設於 39.25，與現價緩衝空間為 1.3%。
4977.TW,眾達-KY,214.50,57.14,42.26,13,14.11,建議買入,🚀 今日收盤 214.50 突破關鍵高點 127.00，啟動波段漲勢。
00632R.TW,元大台灣50反1,12.63,0.00,-15.39,4,0.34,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 14.27，建議耐心等待突破。
8935.TWO,邦泰,19.00,25.00,-7.10,7,0.99,持股中,📈 趨勢續強。目前防禦位設於 17.75，與現價緩衝空間為 6.6%。
8342.TWO,益張,93.50,50.00,3.69,3,2.40,持股中,📈 趨勢續強。目前防禦位設於 87.20，與現價緩衝空間為 6.7%。
3704.TW,合勤控,37.00,50.00,0.97,3,1.50,持股中,📈 趨勢續強。目前防禦位設於 31.17，與現價緩衝空間為 15.8%。
8213.TW,志超,36.05,50.00,1.76,7,1.11,持股中,📈 趨勢續強。目前防禦位設於 31.05，與現價緩衝空間為 13.9%。
5227.TWO,立凱-KY,21.90,0.00,-10.59,2,0.54,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 21.95，建議耐心等待突破。
3521.TWO,台鋼建設,14.20,0.00,-24.88,12,0.49,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 14.75，建議耐心等待突破。
3564.TWO,其陽,41.95,0.00,-28.37,5,1.25,建議買入,🚀 今日收盤 41.95 突破關鍵高點 41.90，啟動波段漲勢。
6419.TWO,京晨科,136.00,100.00,62.55,3,7.89,持股中,📈 趨勢續強。目前防禦位設於 80.00，與現價緩衝空間為 41.2%。
2845.TW,遠東銀,12.70,50.00,-2.37,3,0.11,持股中,📈 趨勢續強。目前防禦位設於 12.55，與現價緩衝空間為 1.2%。
3266.TW,昇陽,14.00,0.00,1.58,1,0.25,持股中,📈 趨勢續強。目前防禦位設於 13.28，與現價緩衝空間為 5.2%。
2812.TW,台中銀,20.65,50.00,-3.37,3,0.24,持股中,📈 趨勢續強。目前防禦位設於 20.60，與現價緩衝空間為 0.2%。
00959B.TWO,大華投等美債15Y+,9.45,0.00,-2.72,5,0.05,持股中,📈 趨勢續強。目前防禦位設於 9.44，與現價緩衝空間為 0.1%。
1324.TW,地球,11.40,50.00,4.93,3,0.69,建議買入,🚀 今日收盤 11.40 突破關鍵高點 10.45，啟動波段漲勢。
2724.TWO,藝舍-KY,18.00,0.00,-12.28,2,1.15,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 18.70，建議耐心等待突破。
00932.TW,兆豐永續高息等權,15.56,66.67,-7.42,5,0.24,持股中,📈 趨勢續強。目前防禦位設於 14.45，與現價緩衝空間為 7.1%。
3232.TWO,昱捷,22.45,0.00,-5.89,2,0.37,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 22.75，建議耐心等待突破。
2867.TW,三商壽,7.91,50.00,-4.58,7,0.12,持股中,📈 趨勢續強。目前防禦位設於 7.70，與現價緩衝空間為 2.7%。
4906.TW,正文,39.05,66.67,20.45,6,3.23,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 28.75，建議耐心等待突破。
00787B.TWO,元大10年IG醫療債,32.92,0.00,0.25,1,0.16,持股中,📈 趨勢續強。目前防禦位設於 32.92，與現價緩衝空間為 0.0%。
