eps_yoy,prev_eps,pe,eps,status,gm,date,prev_year,name,est_price,price,rev_yoy,expansion,prev_rev_yoy,om,prev_eps_yoy,symbol,advice
35.71,5.98,5.751959868011404,1.71,🚀 利潤擴張,N/A,2026-03,2025,精拓科,210.45,80.6999969482,35.11,0.6000000000000014,4.88,N/A,40.71,4951.TWO,✅ 穩健價值
17.86,1.29,6.726973935164474,0.35,🏰 高護城河,94.34%,2026-03,2025,聯邦銀,45.6,20.4500007629,17.29,0.5700000000000003,4.5,35.36%,8.94,2838.TW,✅ 穩健價值
19.96,38.51,7.521707291557694,11.18,🏰 高護城河,97.58%,2026-03,2025,鈊象,1433.8500000000001,719.0,19.67,0.28999999999999915,19.01,59.33%,19.82,3293.TWO,✅ 穩健價值
-1.41,0.68,0.0,0.7,🌑 雙重衰退,N/A,2026-03,2025,享溫馨,0.0,34.0,-1.33,-0.07999999999999985,-1.96,N/A,-68.78,7760.TW,⚪ 數據不足
-1.41,0.68,0.0,0.7,🌑 雙重衰退,N/A,2026-03,2025,未知,0.0,0.0,-1.33,-0.07999999999999985,-1.96,N/A,-68.78,7760.TWO,⚪ 數據不足
16.0,1.87,21.646341463414632,0.6,⚠️ 獲利稀釋,N/A,2026-03,2025,現觀科,49.2,71.0,16.31,-0.3099999999999987,-11.58,N/A,-48.45,6906.TW,❌ 暫避觀望
-14.52,-2.05,0.0,-0.72,🌑 雙重衰退,N/A,2026-03,2025,順藥,-90.0,94.0,-13.62,-0.9000000000000004,-8.49,N/A,19.44,6535.TWO,⚪ 數據不足
11.76,1.87,7.073170576646342,0.57,🏰 高護城河,78.99%,2026-03,2025,第一金,73.8,34.7999992371,12.82,-1.0600000000000005,7.59,35.12%,3.31,2892.TW,⚪ 中性觀察
37.31,-1.38,0.0,-0.42,⚠️ 獲利稀釋,N/A,2026-03,2025,鑽石投資,-65.25,17.3999996185,38.45,-1.1400000000000006,51.85,N/A,53.38,6901.TW,⚪ 數據不足
12.5,1.36,7.632353165558824,0.36,⚠️ 獲利稀釋,N/A,2026-03,2025,合庫金,51.0,25.9500007629,14.28,-1.7799999999999994,13.01,N/A,7.94,5880.TW,⚪ 中性觀察
18.92,1.51,6.284987471475827,0.44,🏰 高護城河,88.90%,2026-03,2025,彰銀,58.949999999999996,24.7000007629,20.79,-1.8699999999999974,8.35,38.59%,13.53,2801.TW,⚪ 中性觀察
9.38,3.06,5.676328502415459,1.05,⚠️ 獲利稀釋,N/A,2026-03,2025,上海商銀,124.19999999999999,47.0,11.29,-1.9099999999999984,3.7,N/A,10.11,5876.TW,⚪ 中性觀察
61.22,1.76,0.0,0.79,⚠️ 獲利稀釋,N/A,2026-03,2025,立盈,0.0,106.0,63.3,-2.0799999999999983,58.62,N/A,4.79,7820.TWO,⚪ 數據不足
9.37,1.26,5.5487807203963415,0.35,🏰 高護城河,97.54%,2026-03,2025,臺企銀,49.2,18.2000007629,13.27,-3.9000000000000004,2.85,41.10%,2.44,2834.TW,⚪ 中性觀察
400.0,3.19,3.221239073079646,0.15,⚠️ 獲利稀釋,N/A,2026-03,2025,宏普,84.75,18.2000007629,404.29,-4.2900000000000205,327.05,N/A,422.95,2536.TW,⚪ 中性觀察
51.52,-3.55,0.0,-0.33,🏰 高護城河,54.90%,2026-03,2025,雅茗-KY,-105.6,9.0,56.57,-5.049999999999997,0.59,-51.18%,-174.64,2726.TWO,⚪ 數據不足
115.22,6.4,29.44262295081967,1.98,⚠️ 獲利稀釋,N/A,2026-03,2025,矽力*-KY,228.75000000000003,449.0,120.31,-5.090000000000003,1.94,N/A,8.14,6415.TW,❌ 暫避觀望
12.73,2.12,6.740741023314815,0.62,🏰 高護城河,91.14%,2026-03,2025,玉山金,81.0,36.4000015259,19.37,-6.640000000000001,20.44,40.48%,30.06,2884.TW,⚪ 中性觀察
50.0,-1.93,0.0,-0.09,🏰 高護城河,73.67%,2026-03,2025,瑞基,-79.95,18.7999992371,56.73,-6.729999999999997,12.71,-9.23%,8.21,4171.TWO,⚪ 數據不足
15.15,4.08,6.237623762376238,1.18,🏰 高護城河,70.98%,2026-03,2025,中信金,151.5,63.0,22.25,-7.1,29.29,31.38%,11.73,2891.TW,⚪ 中性觀察
-20.07,8.37,6.344558321132259,2.4,🌑 雙重衰退,42.21%,2026-03,2025,富邦金,307.35,130.0,-10.41,-9.66,9.74,22.46%,-21.56,2881.TW,⚪ 中性觀察
-62.9,2.18,6.557836105578359,0.23,🏰 高護城河,85.36%,2026-03,2025,德英,80.39999999999999,35.1500015259,-52.83,-10.07,24.13,42.63%,26.01,4911.TWO,⚪ 中性觀察
-109.26,3.65,2.520045819014891,-0.11,🌑 雙重衰退,15.63%,2026-03,2025,皇普,130.95000000000002,22.0,-98.55,-10.710000000000008,130.3,10.37%,12.42,2528.TW,⚪ 中性觀察
6.68,4.51,5.4411764705882355,4.15,⚠️ 獲利稀釋,N/A,2026-03,2025,正瀚-創,255.0,92.5,17.4,-10.719999999999999,11.21,N/A,-2.59,6534.TW,⚪ 中性觀察
163.33,-2.38,0.0,0.2,🔄 轉虧為盈,N/A,2026-03,2025,日盛台駿,-70.65,18.0,174.36,-11.030000000000001,-7.09,N/A,-280.56,6958.TW,⚪ 數據不足
2.56,1.53,5.431937172774869,0.4,🏰 高護城河,93.02%,2026-03,2025,台中銀,57.300000000000004,20.75,13.77,-11.209999999999999,6.96,51.96%,0.0,2812.TW,⚪ 中性觀察
157.14,-1.96,0.0,0.2,🔄 轉虧為盈,N/A,2026-03,2025,ABC-KY,-61.349999999999994,30.0,168.99,-11.850000000000023,38.52,N/A,22.83,6598.TW,⚪ 數據不足
137.14,0.54,60.810810810810814,0.84,⚠️ 獲利稀釋,38.56%,2026-03,2025,晶宏,16.65,67.5,149.28,-12.140000000000015,7.08,-3.65%,-54.31,3141.TWO,❌ 暫避觀望
58.33,0.04,0.0,-0.05,🏰 高護城河,912.85%,2026-03,2025,大將,-1.05,11.25,72.15,-13.820000000000007,7.27,-2853.40%,100.0,1453.TW,⚪ 數據不足
-1.52,7.06,5.814639905548997,2.15,🏰 高護城河,62.29%,2026-03,2025,國泰金,254.09999999999997,98.5,12.33,-13.85,-2.04,30.59%,-2.94,2882.TW,⚪ 中性觀察
33.33,1.97,7.485822017788279,0.76,🏰 高護城河,91.41%,2026-03,2025,永豐金,79.35,39.5999984741,47.42,-14.090000000000003,15.47,37.14%,4.57,2890.TW,⚪ 中性觀察
1.36,-2.71,0.0,-5.06,⚠️ 獲利稀釋,7.87%,2025-09,2025,永冠-KY,-222.15,5.5399999619,16.77,-15.41,18.73,-5.22%,65.91,1589.TW,⚪ 數據不足
-3.85,0.93,5.775861904525862,0.25,🏰 高護城河,102.49%,2026-03,2025,遠東銀,34.800000000000004,13.3999996185,11.99,-15.84,0.06,38.22%,-14.85,2845.TW,⚪ 中性觀察
-7.45,-4.55,0.0,-1.01,📉 獲利侵蝕,N/A,2026-03,2025,大洋-KY,-159.0,4.8800001144,8.46,-15.91,-14.95,N/A,-73.66,5907.TW,⚪ 數據不足
60.0,1.34,4.61002764264624,0.48,🏰 高護城河,87.03%,2026-03,2025,華票,53.849999999999994,16.5499992371,76.08,-16.08,33.06,65.42%,31.37,2820.TW,⚪ 中性觀察
3.88,3.63,8.14420821819149,1.34,⚠️ 獲利稀釋,N/A,2026-03,2025,訊連,126.89999999999999,68.9000015259,20.0,-16.12,18.91,N/A,-9.05,5203.TW,⚪ 中性觀察
81.82,2.22,11.545801526717558,0.6,🏰 高護城河,52.35%,2026-03,2025,寶齡富錦,78.60000000000001,60.5,98.16,-16.340000000000003,1.66,13.25%,53.1,1760.TW,⚪ 中性觀察
180.0,0.91,63.93034825870646,0.43,⚠️ 獲利稀釋,38.83%,2026-03,2025,直得,30.150000000000002,128.5,197.09,-17.090000000000003,9.81,9.16%,-15.24,1597.TW,❌ 暫避觀望
-72.34,35.57,2.7062706690291525,0.13,🌑 雙重衰退,24.80%,2026-03,2025,上緯投控,545.4000000000001,98.4000015259,-54.13,-18.21,-30.75,-95.04%,1276.65,3708.TW,⚪ 中性觀察
33.33,0.02,0.0,0.04,⚠️ 獲利稀釋,N/A,2026-03,2025,隆中,-8.100000000000001,48.1500015259,54.92,-21.590000000000003,10.22,N/A,-99.01,6542.TWO,⚪ 數據不足
-3.33,1.23,9.151943328091873,0.29,🏰 高護城河,87.61%,2026-03,2025,統領,42.45,25.8999996185,18.36,-21.689999999999998,-14.47,51.79%,8.85,2910.TW,⚪ 中性觀察
100.0,1.2,8.217821656270626,0.46,⚠️ 獲利稀釋,N/A,2026-03,2025,雃博,45.45,24.8999996185,122.47,-22.47,0.74,N/A,5.26,4106.TW,⚪ 中性觀察
231.33,1.65,142.43421052631578,1.97,⚠️ 獲利稀釋,N/A,2026-03,2025,IET-KY,45.6,433.0,254.17,-22.839999999999975,50.49,N/A,146.97,4971.TWO,❌ 暫避觀望
-30.17,5.9,0.0,1.69,🌑 雙重衰退,N/A,2026-03,2025,敘豐,0.0,222.5,-6.85,-23.32,-10.06,N/A,-17.37,3485.TWO,⚪ 數據不足
52.97,13.64,33.76660073467081,5.79,⚠️ 獲利稀釋,N/A,2026-03,2025,藥華藥,530.85,1195.0,76.92,-23.950000000000003,60.61,N/A,53.11,6446.TW,❌ 暫避觀望
24.77,4.88,12.531752751905167,1.39,⚠️ 獲利稀釋,N/A,2026-03,2025,長聖,177.14999999999998,148.0,49.97,-25.2,8.96,N/A,7.69,6712.TWO,⚪ 中性觀察
21.74,2.62,8.141830964829442,0.56,⚠️ 獲利稀釋,N/A,2026-03,2025,鑫傳,83.55000000000001,45.3499984741,47.77,-26.030000000000005,19.24,N/A,-36.41,6856.TWO,⚪ 中性觀察
300.0,0.14,36.230768057076915,0.16,⚠️ 獲利稀釋,N/A,2026-03,2025,伍豐,9.750000000000002,23.5499992371,326.44,-26.439999999999998,-11.54,N/A,-90.28,8076.TWO,❌ 暫避觀望
-82.31,3.03,3.8960205881258023,0.23,🌑 雙重衰退,49.04%,2026-03,2025,名軒,116.85,30.3500003815,-55.17,-27.14,-62.17,34.02%,-57.74,1442.TW,⚪ 中性觀察
-34.48,-2.29,0.0,-0.78,🌑 雙重衰退,N/A,2026-03,2025,雲象科技-創,0.0,0.0,-6.92,-27.559999999999995,91.93,N/A,-67.15,7803.TW,⚪ 數據不足
-34.48,-2.29,0.0,-0.78,🌑 雙重衰退,N/A,2026-03,2025,未知,0.0,0.0,-6.92,-27.559999999999995,91.93,N/A,-67.15,7803.TWO,⚪ 數據不足
-9.52,-0.35,0.0,0.19,🔄 轉虧為盈,89.24%,2026-03,2025,華園,-24.3,12.8500003815,18.79,-28.31,-2.27,10.47%,-234.62,2702.TW,⚪ 數據不足
-0.73,13.33,11.01524302559678,4.07,🏰 高護城河,77.03%,2026-03,2025,雙美,521.55,383.0,28.12,-28.85,11.45,41.97%,6.9,4728.TWO,⚪ 中性觀察
-7.89,1.83,7.159308874683302,1.05,📉 獲利侵蝕,N/A,2026-03,2025,森鉅,78.15,37.2999992371,20.98,-28.87,-20.5,N/A,-66.05,8942.TWO,⚪ 中性觀察
11.02,-2.47,0.0,1.31,🔄 轉虧為盈,59.54%,2026-03,2025,美食-KY,-53.400000000000006,62.5,39.9,-28.88,-4.59,7.94%,-175.3,2723.TW,⚪ 數據不足
24.75,4.72,5.729166666666666,0.76,⚠️ 獲利稀釋,N/A,2026-03,2025,和潤企業,158.4,60.5,55.42,-30.67,-18.16,N/A,10.4,6592.TW,⚪ 中性觀察
510.71,-0.09,0.0,1.17,🔄 轉虧為盈,N/A,2026-03,2025,廣閎科,-26.700000000000003,172.5,542.16,-31.44999999999999,29.21,N/A,-102.7,6693.TWO,⚪ 數據不足
210.0,0.29,93.26530767938775,0.31,⚠️ 獲利稀釋,33.55%,2026-03,2025,泓瀚,7.35,45.7000007629,244.69,-34.69,-17.82,3.21%,-85.43,4741.TWO,❌ 暫避觀望
20.0,-0.41,0.0,-0.08,🏰 高護城河,64.71%,2026-03,2025,中福,-14.1,25.5,54.92,-34.92,-43.98,-1427.47%,-51.85,1435.TW,⚪ 數據不足
90.0,-2.66,0.0,0.4,🔄 轉虧為盈,N/A,2026-03,2025,御嵿,-81.6,12.8999996185,125.1,-35.099999999999994,27.85,N/A,-17.7,3522.TWO,⚪ 數據不足
-99.32,1.07,3.855585727111717,0.01,🌑 雙重衰退,21.31%,2026-03,2025,富華新,55.05,14.1499996185,-63.16,-36.16,-68.21,-1.56%,-82.6,3056.TW,⚪ 中性觀察
433.33,1.01,6.043046357615895,0.16,⚠️ 獲利稀釋,16.87%,2026-03,2025,樂事綠能,45.3,18.25,470.92,-37.59000000000003,32.89,7.13%,876.92,1529.TW,⚪ 中性觀察
-102.13,0.13,16.081081424774773,-0.01,🌑 雙重衰退,N/A,2026-03,2025,強盛新,16.650000000000002,17.8500003815,-64.4,-37.72999999999999,23.84,N/A,-95.82,1463.TW,❌ 暫避觀望
66.67,7.08,18.349928876244668,1.1,⚠️ 獲利稀釋,N/A,2026-03,2025,騰雲,210.89999999999998,258.0,104.62,-37.95,20.33,N/A,40.48,6870.TWO,❌ 暫避觀望
-71.72,2.32,5.290262172284645,0.28,🌑 雙重衰退,N/A,2026-03,2025,弘煜科,80.1,28.25,-33.46,-38.26,-10.07,N/A,-34.28,6482.TWO,⚪ 中性觀察
56.12,4.92,64.63157894736842,1.53,⚠️ 獲利稀釋,N/A,2026-03,2025,光焱科技,142.5,614.0,94.63,-38.51,-6.16,N/A,-45.05,7728.TWO,❌ 暫避觀望
47.78,4.01,0.0,1.33,⚠️ 獲利稀釋,N/A,2026-03,2025,天能綠電,0.0,88.9000015259,86.87,-39.09,123.22,N/A,112.83,7842.TWO,⚪ 數據不足
-52.69,5.65,0.0,0.88,🌑 雙重衰退,N/A,2026-03,2025,溢泰實業,0.0,67.5999984741,-12.84,-39.849999999999994,-4.14,N/A,-28.57,7818.TW,⚪ 數據不足
-52.69,5.65,0.0,0.88,🌑 雙重衰退,N/A,2026-03,2025,未知,0.0,0.0,-12.84,-39.849999999999994,-4.14,N/A,-28.57,7818.TWO,⚪ 數據不足
90.91,2.37,19.767441860465112,1.47,🏰 高護城河,53.43%,2026-03,2025,泓格,103.20000000000002,136.0,130.77,-39.860000000000014,9.44,14.28%,46.3,3577.TWO,❌ 暫避觀望
83.67,-0.64,0.0,-0.08,🏰 高護城河,71.52%,2026-03,2025,點晶,-25.049999999999997,24.8999996185,123.55,-39.879999999999995,-10.15,6.07%,-74.29,3288.TWO,⚪ 數據不足
57.14,5.48,4.68501064070963,1.76,⚠️ 獲利稀釋,N/A,2026-03,2025,群益期,207.15,64.6999969482,97.36,-40.22,9.98,N/A,-6.01,6024.TW,⚪ 中性觀察
10.08,-7.23,0.0,-1.18,⚠️ 獲利稀釋,N/A,2026-03,2025,沛爾生醫-創,-235.35000000000002,989.0,50.51,-40.43,60.07,N/A,44.38,6949.TW,⚪ 數據不足
-47.06,0.58,38.52459016393443,0.28,🌑 雙重衰退,N/A,2026-03,2025,億而得,27.450000000000003,70.5,-6.55,-40.510000000000005,2.34,N/A,-39.36,6423.TWO,❌ 暫避觀望
-40.13,4.23,0.0,1.9,📉 獲利侵蝕,N/A,2026-03,2025,旅天下,0.0,52.5999984741,0.49,-40.620000000000005,-8.56,N/A,16.53,6961.TWO,⚪ 數據不足
0.0,-0.74,0.0,-0.17,🏰 高護城河,59.04%,2026-03,2025,淳紳,-28.05,4.4499998093,40.9,-40.9,-22.14,-1090.16%,42.64,4529.TWO,⚪ 數據不足
38.82,103.23,34.62922664881152,36.58,🏰 高護城河,76.10%,2026-03,2025,川湖,3584.3999999999996,8275.0,81.21,-42.38999999999999,72.77,69.19%,59.82,2059.TW,❌ 暫避觀望
33.23,17.36,8.171811438143097,4.49,⚠️ 獲利稀釋,N/A,2026-03,2025,華景電,626.85,341.5,77.29,-44.06000000000001,19.97,N/A,31.09,6788.TWO,⚪ 中性觀察
109.68,2.36,6.099476572931936,1.3,⚠️ 獲利稀釋,44.04%,2026-03,2025,寒舍,85.95,34.9500007629,153.86,-44.18000000000001,2.72,12.46%,-56.22,2739.TW,⚪ 中性觀察
-82.38,3.96,2.7492878217378913,0.4,🌑 雙重衰退,N/A,2026-03,2025,理銘,157.95000000000002,28.9500007629,-37.96,-44.419999999999995,-55.31,N/A,-34.98,6212.TWO,⚪ 中性觀察
78.66,14.04,0.0,4.93,⚠️ 獲利稀釋,N/A,2026-03,2025,倍利科,0.0,865.0,124.98,-46.32000000000001,187.82,N/A,279.4,7822.TW,⚪ 數據不足
-35.1,7.86,0.0,2.48,📉 獲利侵蝕,N/A,2026-03,2025,公勝保經,0.0,80.0999984741,11.65,-46.75,5.26,N/A,-34.17,6028.TWO,⚪ 數據不足
0.0,6.66,14.244741873804971,1.7,📉 獲利侵蝕,N/A,2026-03,2025,系微,235.35,223.5,47.19,-47.19,4.64,N/A,-9.63,6231.TWO,⚪ 中性觀察
-0.66,11.24,4.173913043478261,3.26,📉 獲利侵蝕,N/A,2026-03,2025,中租-KY,431.25,120.0,47.02,-47.68,-4.62,N/A,-13.92,5871.TW,⚪ 中性觀察
94.03,2.92,9.919137260660378,1.3,🏰 高護城河,51.76%,2026-03,2025,固緯,111.3,73.5999984741,142.03,-48.0,5.54,18.42%,20.66,2423.TW,⚪ 中性觀察
40.0,0.55,42.92516902999999,0.21,⚠️ 獲利稀釋,N/A,2026-03,2025,微程式,22.050000000000004,63.0999984741,88.8,-48.8,-36.07,N/A,-82.84,7721.TW,❌ 暫避觀望
18.18,-0.37,0.0,-0.09,⚠️ 獲利稀釋,N/A,2026-03,2025,商丞,-14.85,8.1899995804,67.15,-48.970000000000006,-16.98,N/A,48.61,8277.TWO,⚪ 數據不足
1072.73,-0.77,0.0,1.07,🔄 轉虧為盈,-18.77%,2026-03,2025,聯合再生,-10.5,17.8500003815,1122.35,-49.61999999999989,-47.33,-63.16%,41.22,3576.TW,⚪ 數據不足
-72.0,1.86,0.0,0.35,🌑 雙重衰退,N/A,2026-03,2025,耀穎,0.0,93.3000030518,-19.71,-52.29,12.72,N/A,43.08,7772.TWO,⚪ 數據不足
-45.35,7.78,4.870164362792792,1.88,📉 獲利侵蝕,N/A,2026-03,2025,達爾膚,283.05,91.9000015259,9.64,-54.99,-5.92,N/A,-26.4,6523.TWO,⚪ 中性觀察
-73.26,8.1,0.0,1.09,🌑 雙重衰退,N/A,2026-03,2025,民盛,0.0,72.0,-18.25,-55.010000000000005,18.06,N/A,-10.5,7811.TWO,⚪ 數據不足
42.79,8.59,6.779279279279279,2.97,⚠️ 獲利稀釋,N/A,2026-03,2025,凌陽創新,333.00000000000006,150.5,98.26,-55.470000000000006,10.0,N/A,4.12,5236.TWO,⚪ 中性觀察
44.44,0.89,24.890829694323145,0.26,⚠️ 獲利稀釋,N/A,2026-03,2025,長佳智能,34.35,57.0,100.17,-55.730000000000004,12.23,N/A,183.87,6841.TWO,❌ 暫避觀望
-100.0,1.4,11.317365041047905,0.0,🌑 雙重衰退,N/A,2026-03,2025,台生材,50.099999999999994,37.7999992371,-44.23,-55.77,128.22,N/A,3600.0,6649.TWO,⚪ 中性觀察
18.18,1.56,6.043360226856368,0.39,🏰 高護城河,54.41%,2026-03,2025,遠百,55.35000000000001,22.2999992371,74.15,-55.970000000000006,-2.68,14.06%,-5.49,2903.TW,⚪ 中性觀察
300.0,0.04,0.0,0.28,⚠️ 獲利稀釋,N/A,2026-03,2025,泰藝,-4.65,43.5999984741,356.31,-56.31,16.02,N/A,-90.0,8289.TWO,⚪ 數據不足
3.26,2.75,7.17359027805638,0.95,⚠️ 獲利稀釋,N/A,2026-03,2025,龍巖,101.10000000000001,48.3499984741,59.84,-56.580000000000005,-2.7,N/A,-28.2,5530.TWO,⚪ 中性觀察
105.56,6.28,11.264705657941176,0.01,⚠️ 獲利稀釋,20.10%,2026-03,2025,泰豐,25.500000000000004,19.1499996185,162.75,-57.19,-0.57,-167.95%,721.43,2102.TW,⚪ 中性觀察
83.87,-0.78,0.0,-0.05,⚠️ 獲利稀釋,34.86%,2026-03,2025,浩泰,-19.05,34.2999992371,141.56,-57.69,297.52,-26.13%,36.07,4131.TWO,⚪ 數據不足
-75.84,1.71,6.7857139988909765,0.36,🌑 雙重衰退,N/A,2026-03,2025,京城,79.80000000000001,36.0999984741,-17.97,-57.870000000000005,-60.41,N/A,-77.57,2524.TW,⚪ 中性觀察
-30.77,-0.49,0.0,0.09,🔄 轉虧為盈,N/A,2026-03,2025,台微醫,-6.75,24.7999992371,27.71,-58.480000000000004,-6.86,N/A,60.8,6767.TWO,⚪ 數據不足
7.5,1.36,5.6114129398097825,0.43,⚠️ 獲利稀釋,N/A,2026-03,2025,美吾華,55.2,20.6499996185,65.98,-58.480000000000004,6.61,N/A,4.62,1731.TW,⚪ 中性觀察
13.38,6.27,4.854614605044248,1.78,🏰 高護城河,56.36%,2026-03,2025,東洋,237.29999999999998,76.8000030518,71.91,-58.529999999999994,9.49,21.51%,7.55,4105.TWO,⚪ 中性觀察
-4.2,5.16,5.38059690105224,1.39,📉 獲利侵蝕,N/A,2026-03,2025,愛派司,200.99999999999997,72.0999984741,55.78,-59.980000000000004,8.61,N/A,-1.21,6918.TW,⚪ 中性觀察
-77.53,3.11,0.0,0.21,🌑 雙重衰退,N/A,2026-03,2025,長廣,0.0,402.5,-17.44,-60.09,-15.04,N/A,-26.3,7795.TW,⚪ 數據不足
-14.52,2.72,0.0,0.53,📉 獲利侵蝕,N/A,2026-03,2025,宏�硒撥s,0.0,29.0499992371,46.86,-61.379999999999995,18.71,N/A,169.31,7794.TWO,⚪ 數據不足
12.73,9.9,4.809437386569873,1.87,⚠️ 獲利稀釋,N/A,2026-03,2025,軒郁,330.59999999999997,106.0,74.83,-62.099999999999994,-8.29,N/A,-2.0,6703.TWO,⚪ 中性觀察
27.85,3.63,5.515350793541668,1.01,⚠️ 獲利稀釋,N/A,2026-03,2025,東生華,136.79999999999998,50.2999992371,90.14,-62.29,19.79,N/A,23.05,8432.TWO,⚪ 中性觀察
-30.36,3.11,7.9360462898401165,0.39,📉 獲利侵蝕,N/A,2026-03,2025,意藍,103.2,54.5999984741,32.15,-62.51,14.61,N/A,8.39,6925.TWO,⚪ 中性觀察
68.92,-1.82,0.0,-0.25,⚠️ 獲利稀釋,33.80%,2026-03,2025,樂威科-KY,-76.65,12.3500003815,131.64,-62.719999999999985,-35.31,-77.27%,57.28,4154.TWO,⚪ 數據不足
-71.64,4.46,0.0,0.19,🌑 雙重衰退,N/A,2026-03,2025,華洋精機,0.0,322.0,-8.7,-62.94,24.42,N/A,14.65,6983.TWO,⚪ 數據不足
18.68,3.08,10.000000193396703,1.08,⚠️ 獲利稀釋,N/A,2026-03,2025,宏正,118.35000000000001,78.9000015259,82.57,-63.88999999999999,-1.49,N/A,-25.6,6277.TW,⚪ 中性觀察
-11.11,-0.44,0.0,-0.1,🏰 高護城河,100.00%,2026-03,2025,富榮綱,-20.4,9.5,53.3,-64.41,12.25,-377.43%,57.53,3115.TWO,⚪ 數據不足
54.52,30.41,35.05073132164975,10.43,⚠️ 獲利稀釋,N/A,2026-03,2025,精測,1138.3500000000001,2660.0,119.02,-64.5,33.33,N/A,95.56,6510.TWO,❌ 暫避觀望
66.67,-0.37,0.0,-0.02,⚠️ 獲利稀釋,45.66%,2026-03,2025,凌陽,-11.55,27.4500007629,131.47,-64.8,-2.04,-9.00%,-181.82,2401.TW,⚪ 數據不足
-12.24,-2.03,0.0,-0.55,🏰 高護城河,58.46%,2026-03,2025,金麗科,-77.55,153.0,53.08,-65.32,-27.25,-58.74%,-491.18,3228.TWO,⚪ 數據不足
111.54,-0.53,0.0,0.03,🔄 轉虧為盈,N/A,2026-03,2025,大億金茂,-25.8,11.8999996185,177.04,-65.49999999999999,2.06,N/A,-129.28,8107.TWO,⚪ 數據不足
100.0,0.32,41.619717235352105,0.14,⚠️ 獲利稀釋,39.89%,2026-03,2025,昆盈,10.65,29.5499992371,165.56,-65.56,-1.99,1.38%,-50.0,2365.TW,❌ 暫避觀望
1919.44,6.7,8.248202799848658,14.54,⚠️ 獲利稀釋,N/A,2026-03,2025,宇瞻,396.44999999999993,218.0,1985.02,-65.57999999999993,41.93,N/A,209.22,8271.TW,⚪ 中性觀察
-45.13,-8.2,0.0,-3.28,📉 獲利侵蝕,N/A,2026-03,2025,晶心科,-405.15,213.5,20.45,-65.58,7.0,N/A,-20600.0,6533.TW,⚪ 數據不足
63.12,7.93,4.923682914820285,2.39,⚠️ 獲利稀釋,N/A,2026-03,2025,智冠,304.65000000000003,100.0,128.72,-65.6,-3.78,N/A,4.25,5478.TWO,⚪ 中性觀察
-13.39,4.13,11.27450980392157,0.97,📉 獲利侵蝕,N/A,2026-03,2025,邦睿生技-創,153.0,115.0,52.46,-65.85,37.43,N/A,30.28,6955.TW,⚪ 中性觀察
-63.41,-2.16,0.0,-0.67,📉 獲利侵蝕,19.48%,2026-03,2025,醣聯,-77.1,22.8500003815,2.71,-66.11999999999999,157.54,-2058.21%,0.95,4168.TWO,⚪ 數據不足
33.33,-1.83,0.0,-0.1,🏰 高護城河,51.65%,2026-03,2025,富野,-66.15,11.8999996185,99.75,-66.42,36.07,-9.65%,0.0,2736.TWO,⚪ 數據不足
33.33,-1.26,0.0,-0.26,⚠️ 獲利稀釋,N/A,2026-03,2025,悅城,-52.05,38.25,100.81,-67.48,-99.4,N/A,-68.0,6405.TW,⚪ 數據不足
41.83,11.77,12.238959260527217,3.56,⚠️ 獲利稀釋,N/A,2026-03,2025,意騰-KY,438.15000000000003,357.5,111.76,-69.93,85.22,N/A,67.87,7749.TW,⚪ 中性觀察
59.53,103.92,57.92959356644459,37.41,⚠️ 獲利稀釋,N/A,2026-03,2025,信驊,3805.05,14695.0,130.07,-70.53999999999999,40.64,N/A,52.82,5274.TWO,❌ 暫避觀望
-56.69,3.46,4.922711239702735,0.68,📉 獲利侵蝕,N/A,2026-03,2025,櫻花建,126.15,41.4000015259,14.66,-71.35,55.27,N/A,21.4,2539.TW,⚪ 中性觀察
58.39,66.26,14.294403892944038,22.08,🏰 高護城河,62.33%,2026-03,2025,台積電,2466.0,2350.0,129.86,-71.47000000000001,31.61,54.00%,46.42,2330.TW,⚪ 中性觀察
0.0,0.42,28.57142857142857,0.1,📉 獲利侵蝕,N/A,2026-03,2025,台聯櫃,15.75,30.0,71.77,-71.77,1.81,N/A,7.69,5601.TWO,❌ 暫避觀望
159.09,1.29,16.11650460747573,0.57,⚠️ 獲利稀釋,N/A,2026-03,2025,維田,46.349999999999994,49.7999992371,232.25,-73.16,3.05,N/A,-18.87,6570.TWO,❌ 暫避觀望
-8.82,-2.97,0.0,-0.75,📉 獲利侵蝕,N/A,2026-03,2025,生華科,-106.50000000000001,40.5999984741,64.38,-73.19999999999999,7.0,N/A,10.09,6492.TWO,⚪ 數據不足
2.74,7.27,4.981905818703257,1.5,🏰 高護城河,63.24%,2026-03,2025,嘉實,248.7,82.5999984741,76.49,-73.75,7.07,24.73%,-10.36,3158.TWO,⚪ 中性觀察
-46.55,10.3,3.1962964093259267,1.78,📉 獲利侵蝕,N/A,2026-03,2025,華研,404.99999999999994,86.3000030518,28.0,-74.55,-21.14,N/A,-9.97,8446.TWO,⚪ 中性觀察
33.33,0.06,0.0,-0.02,🏰 高護城河,98.33%,2026-03,2025,太景*-KY,-5.7,8.3000001907,108.51,-75.18,72.24,81.17%,220.0,4157.TWO,⚪ 數據不足
-22.22,1.72,5.632411067193675,0.07,📉 獲利侵蝕,N/A,2026-03,2025,福邦證,37.95,14.25,53.01,-75.22999999999999,-0.65,N/A,54.95,6026.TWO,⚪ 中性觀察
