name,prev_eps_yoy,prev_year,date,status,advice,prev_eps,eps,prev_rev_yoy,pe,est_price,symbol,price,gm,rev_yoy,expansion,om,eps_yoy
精拓科,40.71,2025,2026-03,🚀 利潤擴張,✅ 穩健價值,5.98,1.71,4.88,6.585887492936564,210.45,4951.TWO,92.4000015259,N/A,35.11,0.6000000000000014,N/A,35.71
聯邦銀,8.94,2025,2026-03,🏰 高護城河,✅ 穩健價值,1.29,0.35,4.5,8.05921052631579,45.6,2838.TW,24.5,94.34%,17.29,0.5700000000000003,35.36%,17.86
鈊象,19.82,2025,2026-03,🏰 高護城河,✅ 穩健價值,38.51,11.18,19.01,8.055235903337168,1433.8500000000001,3293.TWO,770.0,97.58%,19.67,0.28999999999999915,59.33%,19.96
享溫馨,-68.78,2025,2026-03,🌑 雙重衰退,⚪ 數據不足,0.68,0.7,-1.96,0.0,0.0,7760.TW,36.0,N/A,-1.33,-0.07999999999999985,N/A,-1.41
未知,-68.78,2025,2026-03,🌑 雙重衰退,⚪ 數據不足,0.68,0.7,-1.96,0.0,0.0,7760.TWO,0.0,N/A,-1.33,-0.07999999999999985,N/A,-1.41
現觀科,-48.45,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.87,0.6,-11.58,25.39634239384146,49.2,6906.TW,83.3000030518,N/A,16.31,-0.3099999999999987,N/A,16.0
順藥,19.44,2025,2026-03,🌑 雙重衰退,⚪ 數據不足,-2.05,-0.72,-8.49,0.0,-90.0,6535.TWO,101.5,N/A,-13.62,-0.9000000000000004,N/A,-14.52
第一金,3.31,2025,2026-03,🏰 高護城河,⚪ 中性觀察,1.87,0.57,7.59,6.768292527865855,73.8,2892.TW,33.2999992371,78.99%,12.82,-1.0600000000000005,35.12%,11.76
鑽石投資,53.38,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-1.38,-0.42,51.85,0.0,-65.25,6901.TW,19.1499996185,N/A,38.45,-1.1400000000000006,N/A,37.31
合庫金,7.94,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.36,0.36,13.01,7.323529299558824,51.0,5880.TW,24.8999996185,N/A,14.28,-1.7799999999999994,N/A,12.5
彰銀,13.53,2025,2026-03,🏰 高護城河,⚪ 中性觀察,1.51,0.44,8.35,5.979643765903308,58.949999999999996,2801.TW,23.5,88.90%,20.79,-1.8699999999999974,38.59%,18.92
上海商銀,10.11,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.06,1.05,3.7,5.1207731311473434,124.19999999999999,5876.TW,42.4000015259,N/A,11.29,-1.9099999999999984,N/A,9.38
立盈,4.79,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,1.76,0.79,58.62,0.0,0.0,7820.TWO,120.0,N/A,63.3,-2.0799999999999983,N/A,61.22
臺企銀,2.44,2025,2026-03,🏰 高護城河,⚪ 中性觀察,1.26,0.35,2.85,5.518292799237805,49.2,2834.TW,18.1000003815,97.54%,13.27,-3.9000000000000004,41.10%,9.37
宏普,422.95,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.19,0.15,327.05,3.407079646017699,84.75,2536.TW,19.25,N/A,404.29,-4.2900000000000205,N/A,400.0
雅茗-KY,-174.64,2025,2026-03,🏰 高護城河,⚪ 數據不足,-3.55,-0.33,0.59,0.0,-105.6,2726.TWO,8.6000003815,54.90%,56.57,-5.049999999999997,-51.18%,51.52
矽力*-KY,8.14,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,6.4,1.98,1.94,36.721311475409834,228.75000000000003,6415.TW,560.0,N/A,120.31,-5.090000000000003,N/A,115.22
玉山金,30.06,2025,2026-03,🏰 高護城河,⚪ 中性觀察,2.12,0.62,20.44,6.388888888888888,81.0,2884.TW,34.5,91.14%,19.37,-6.640000000000001,40.48%,12.73
瑞基,8.21,2025,2026-03,🏰 高護城河,⚪ 數據不足,-1.93,-0.09,12.71,0.0,-79.95,4171.TWO,17.0,73.67%,56.73,-6.729999999999997,-9.23%,50.0
中信金,11.73,2025,2026-03,🏰 高護城河,⚪ 中性觀察,4.08,1.18,29.29,6.950494747346535,151.5,2891.TW,70.1999969482,70.98%,22.25,-7.1,31.38%,15.15
富邦金,-21.56,2025,2026-03,🌑 雙重衰退,⚪ 中性觀察,8.37,2.4,9.74,6.002928257686676,307.35,2881.TW,123.0,42.21%,-10.41,-9.66,22.46%,-20.07
德英,26.01,2025,2026-03,🏰 高護城河,⚪ 中性觀察,2.18,0.23,24.13,6.324627150354479,80.39999999999999,4911.TWO,33.9000015259,85.36%,-52.83,-10.07,42.63%,-62.9
皇普,12.42,2025,2026-03,🌑 雙重衰退,⚪ 中性觀察,3.65,-0.11,130.3,2.5715922981557844,130.95000000000002,2528.TW,22.4500007629,15.63%,-98.55,-10.710000000000008,10.37%,-109.26
正瀚-創,-2.59,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.51,4.15,11.21,5.352941176470588,255.0,6534.TW,91.0,N/A,17.4,-10.719999999999999,N/A,6.68
日盛台駿,-280.56,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-2.38,0.2,-7.09,0.0,-70.65,6958.TW,16.8500003815,N/A,174.36,-11.030000000000001,N/A,163.33
台中銀,0.0,2025,2026-03,🏰 高護城河,⚪ 中性觀察,1.53,0.4,6.96,5.405759062434555,57.300000000000004,2812.TW,20.6499996185,93.02%,13.77,-11.209999999999999,51.96%,2.56
ABC-KY,22.83,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-1.96,0.2,38.52,0.0,-61.349999999999994,6598.TW,22.9500007629,N/A,168.99,-11.850000000000023,N/A,157.14
晶宏,-54.31,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.54,0.84,7.08,67.65765628297298,16.65,3141.TWO,75.0999984741,38.56%,149.28,-12.140000000000015,-3.65%,137.14
大將,100.0,2025,2026-03,🏰 高護城河,⚪ 數據不足,0.04,-0.05,7.27,0.0,-1.05,1453.TW,11.3999996185,912.85%,72.15,-13.820000000000007,-2853.40%,58.33
國泰金,-2.94,2025,2026-03,🏰 高護城河,⚪ 中性觀察,7.06,2.15,-2.04,5.726092089728454,254.09999999999997,2882.TW,97.0,62.29%,12.33,-13.85,30.59%,-1.52
永豐金,4.57,2025,2026-03,🏰 高護城河,⚪ 中性觀察,1.97,0.76,15.47,7.769375893024574,79.35,2890.TW,41.0999984741,91.41%,47.42,-14.090000000000003,37.14%,33.33
永冠-KY,65.91,2025,2025-09,⚠️ 獲利稀釋,⚪ 數據不足,-2.71,-5.06,18.73,0.0,-222.15,1589.TW,5.5399999619,7.87%,16.77,-15.41,-5.22%,1.36
遠東銀,-14.85,2025,2026-03,🏰 高護城河,⚪ 中性觀察,0.93,0.25,0.06,5.689655090215516,34.800000000000004,2845.TW,13.1999998093,102.49%,11.99,-15.84,38.22%,-3.85
大洋-KY,-73.66,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-4.55,-1.01,-14.95,0.0,-159.0,5907.TW,5.0,N/A,8.46,-15.91,N/A,-7.45
華票,31.37,2025,2026-03,🏰 高護城河,⚪ 中性觀察,1.34,0.48,33.06,4.805013927576602,53.849999999999994,2820.TW,17.25,87.03%,76.08,-16.08,65.42%,60.0
訊連,-9.05,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.63,1.34,18.91,8.037825059101655,126.89999999999999,5203.TW,68.0,N/A,20.0,-16.12,N/A,3.88
寶齡富錦,53.1,2025,2026-03,🏰 高護城河,⚪ 中性觀察,2.22,0.6,1.66,12.404580152671755,78.60000000000001,1760.TW,65.0,52.35%,98.16,-16.340000000000003,13.25%,81.82
直得,-15.24,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.91,0.43,9.81,69.15422885572139,30.150000000000002,1597.TW,139.0,38.83%,197.09,-17.090000000000003,9.16%,180.0
上緯投控,1276.65,2025,2026-03,🌑 雙重衰退,⚪ 中性觀察,35.57,0.13,-30.75,3.0390539053905385,545.4000000000001,3708.TW,110.5,24.80%,-54.13,-18.21,-95.04%,-72.34
隆中,-99.01,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,0.02,0.04,10.22,0.0,-8.100000000000001,6542.TWO,46.0999984741,N/A,54.92,-21.590000000000003,N/A,33.33
統領,8.85,2025,2026-03,🏰 高護城河,⚪ 中性觀察,1.23,0.29,-14.47,7.844523237773852,42.45,2910.TW,22.2000007629,87.61%,18.36,-21.689999999999998,51.79%,-3.33
雃博,5.26,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.2,0.46,0.74,7.788779003795379,45.45,4106.TW,23.6000003815,N/A,122.47,-22.47,N/A,100.0
IET-KY,146.97,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.65,1.97,50.49,145.88815789473685,45.6,4971.TWO,443.5,N/A,254.17,-22.839999999999975,N/A,231.33
敘豐,-17.37,2025,2026-03,🌑 雙重衰退,⚪ 數據不足,5.9,1.69,-10.06,0.0,0.0,3485.TWO,284.0,N/A,-6.85,-23.32,N/A,-30.17
藥華藥,53.11,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,13.64,5.79,60.61,42.24357163040407,530.85,6446.TW,1495.0,N/A,76.92,-23.950000000000003,N/A,52.97
長聖,7.69,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,4.88,1.39,8.96,15.029635901778155,177.14999999999998,6712.TWO,177.5,N/A,49.97,-25.2,N/A,24.77
鑫傳,-36.41,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.62,0.56,19.24,7.719928186714542,83.55000000000001,6856.TWO,43.0,N/A,47.77,-26.030000000000005,N/A,21.74
伍豐,-90.28,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.14,0.16,-11.54,39.53846271215384,9.750000000000002,8076.TWO,25.7000007629,N/A,326.44,-26.439999999999998,N/A,300.0
名軒,-57.74,2025,2026-03,🌑 雙重衰退,⚪ 中性觀察,3.03,0.23,-62.17,3.6456995659178433,116.85,1442.TW,28.3999996185,49.04%,-55.17,-27.14,34.02%,-82.31
雲象科技-創,-67.15,2025,2026-03,🌑 雙重衰退,⚪ 數據不足,-2.29,-0.78,91.93,0.0,0.0,7803.TW,0.0,N/A,-6.92,-27.559999999999995,N/A,-34.48
未知,-67.15,2025,2026-03,🌑 雙重衰退,⚪ 數據不足,-2.29,-0.78,91.93,0.0,0.0,7803.TWO,0.0,N/A,-6.92,-27.559999999999995,N/A,-34.48
華園,-234.62,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.35,0.19,-2.27,0.0,-24.3,2702.TW,13.0500001907,89.24%,18.79,-28.31,10.47%,-9.52
雙美,6.9,2025,2026-03,🏰 高護城河,⚪ 中性觀察,13.33,4.07,11.45,11.115904515386829,521.55,4728.TWO,386.5,77.03%,28.12,-28.85,41.97%,-0.73
森鉅,-66.05,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.83,1.05,-20.5,7.744721396180422,78.15,8942.TWO,40.3499984741,N/A,20.98,-28.87,N/A,-7.89
美食-KY,-175.3,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-2.47,1.31,-4.59,0.0,-53.400000000000006,2723.TW,67.9000015259,59.54%,39.9,-28.88,7.94%,11.02
和潤企業,10.4,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.72,0.76,-18.16,5.795454617698863,158.4,6592.TW,61.2000007629,N/A,55.42,-30.67,N/A,24.75
廣閎科,-102.7,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.09,1.17,29.21,0.0,-26.700000000000003,6693.TWO,249.0,N/A,542.16,-31.44999999999999,N/A,510.71
泓瀚,-85.43,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.29,0.31,-17.82,107.55102196510204,7.35,4741.TWO,52.7000007629,33.55%,244.69,-34.69,3.21%,210.0
中福,-51.85,2025,2026-03,🏰 高護城河,⚪ 數據不足,-0.41,-0.08,-43.98,0.0,-14.1,1435.TW,26.7999992371,64.71%,54.92,-34.92,-1427.47%,20.0
御嵿,-17.7,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-2.66,0.4,27.85,0.0,-81.6,3522.TWO,13.6499996185,N/A,125.1,-35.099999999999994,N/A,90.0
富華新,-82.6,2025,2026-03,🌑 雙重衰退,⚪ 中性觀察,1.07,0.01,-68.21,4.032697599645776,55.05,3056.TW,14.8000001907,21.31%,-63.16,-36.16,-1.56%,-99.32
樂事綠能,876.92,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.01,0.16,32.89,7.46688716460265,45.3,1529.TW,22.5499992371,16.87%,470.92,-37.59000000000003,7.13%,433.33
強盛新,-95.82,2025,2026-03,🌑 雙重衰退,❌ 暫避觀望,0.13,-0.01,23.84,16.036035348738736,16.650000000000002,1463.TW,17.7999992371,N/A,-64.4,-37.72999999999999,N/A,-102.13
騰雲,40.48,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,7.08,1.1,20.33,20.19914651493599,210.89999999999998,6870.TWO,284.0,N/A,104.62,-37.95,N/A,66.67
弘煜科,-34.28,2025,2026-03,🌑 雙重衰退,⚪ 中性觀察,2.32,0.28,-10.07,5.149812734082397,80.1,6482.TWO,27.5,N/A,-33.46,-38.26,N/A,-71.72
光焱科技,-45.05,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,4.92,1.53,-6.16,66.84210526315789,142.5,7728.TWO,635.0,N/A,94.63,-38.51,N/A,56.12
天能綠電,112.83,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,4.01,1.33,123.22,0.0,0.0,7842.TWO,97.5,N/A,86.87,-39.09,N/A,47.78
溢泰實業,-28.57,2025,2026-03,🌑 雙重衰退,⚪ 數據不足,5.65,0.88,-4.14,0.0,0.0,7818.TW,69.6999969482,N/A,-12.84,-39.849999999999994,N/A,-52.69
未知,-28.57,2025,2026-03,🌑 雙重衰退,⚪ 數據不足,5.65,0.88,-4.14,0.0,0.0,7818.TWO,0.0,N/A,-12.84,-39.849999999999994,N/A,-52.69
泓格,46.3,2025,2026-03,🏰 高護城河,❌ 暫避觀望,2.37,1.47,9.44,17.514534883720927,103.20000000000002,3577.TWO,120.5,53.43%,130.77,-39.860000000000014,14.28%,90.91
點晶,-74.29,2025,2026-03,🏰 高護城河,⚪ 數據不足,-0.64,-0.08,-10.15,0.0,-25.049999999999997,3288.TWO,18.2999992371,71.52%,123.55,-39.879999999999995,6.07%,83.67
群益期,-6.01,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,5.48,1.76,9.98,4.511223695662563,207.15,6024.TW,62.2999992371,N/A,97.36,-40.22,N/A,57.14
沛爾生醫-創,44.38,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-7.23,-1.18,60.07,0.0,-235.35000000000002,6949.TW,920.0,N/A,50.51,-40.43,N/A,10.08
億而得,-39.36,2025,2026-03,🌑 雙重衰退,❌ 暫避觀望,0.58,0.28,2.34,47.43169565672131,27.450000000000003,6423.TWO,86.8000030518,N/A,-6.55,-40.510000000000005,N/A,-47.06
旅天下,16.53,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,4.23,1.9,-8.56,0.0,0.0,6961.TWO,53.9000015259,N/A,0.49,-40.620000000000005,N/A,-40.13
淳紳,42.64,2025,2026-03,🏰 高護城河,⚪ 數據不足,-0.74,-0.17,-22.14,0.0,-28.05,4529.TWO,4.4000000954,59.04%,40.9,-40.9,-1090.16%,0.0
川湖,59.82,2025,2026-03,🏰 高護城河,❌ 暫避觀望,103.23,36.58,72.77,34.566454636759296,3584.3999999999996,2059.TW,8260.0,76.10%,81.21,-42.38999999999999,69.19%,38.82
華景電,31.09,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,17.36,4.49,19.97,10.026322086623594,626.85,6788.TWO,419.0,N/A,77.29,-44.06000000000001,N/A,33.23
寒舍,-56.22,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.36,1.3,2.72,6.535776747452006,85.95,2739.TW,37.4500007629,44.04%,153.86,-44.18000000000001,12.46%,109.68
理銘,-34.98,2025,2026-03,🌑 雙重衰退,⚪ 中性觀察,3.96,0.4,-55.31,2.7302943969610634,157.95000000000002,6212.TWO,28.75,N/A,-37.96,-44.419999999999995,N/A,-82.38
倍利科,279.4,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,14.04,4.93,187.82,0.0,0.0,7822.TW,1030.0,N/A,124.98,-46.32000000000001,N/A,78.66
公勝保經,-34.17,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,7.86,2.48,5.26,0.0,0.0,6028.TWO,79.0,N/A,11.65,-46.75,N/A,-35.1
系微,-9.63,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,6.66,1.7,4.64,17.049075844486936,235.35,6231.TWO,267.5,N/A,47.19,-47.19,N/A,0.0
中租-KY,-13.92,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,11.24,3.26,-4.62,3.965217391304348,431.25,5871.TW,114.0,N/A,47.02,-47.68,N/A,-0.66
固緯,20.66,2025,2026-03,🏰 高護城河,⚪ 中性觀察,2.92,1.3,5.54,9.811321166010782,111.3,2423.TW,72.8000030518,51.76%,142.03,-48.0,18.42%,94.03
微程式,-82.84,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.55,0.21,-36.07,47.95918367346938,22.050000000000004,7721.TW,70.5,N/A,88.8,-48.8,N/A,40.0
商丞,48.61,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.37,-0.09,-16.98,0.0,-14.85,8277.TWO,8.8800001144,N/A,67.15,-48.970000000000006,N/A,18.18
聯合再生,41.22,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.77,1.07,-47.33,0.0,-10.5,3576.TW,16.1000003815,-18.77%,1122.35,-49.61999999999989,-63.16%,1072.73
耀穎,43.08,2025,2026-03,🌑 雙重衰退,⚪ 數據不足,1.86,0.35,12.72,0.0,0.0,7772.TWO,124.5,N/A,-19.71,-52.29,N/A,-72.0
達爾膚,-26.4,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,7.78,1.88,-5.92,4.8277688645521994,283.05,6523.TWO,91.0999984741,N/A,9.64,-54.99,N/A,-45.35
民盛,-10.5,2025,2026-03,🌑 雙重衰退,⚪ 數據不足,8.1,1.09,18.06,0.0,0.0,7811.TWO,79.9000015259,N/A,-18.25,-55.010000000000005,N/A,-73.26
凌陽創新,4.12,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,8.59,2.97,10.0,7.319819819819819,333.00000000000006,5236.TWO,162.5,N/A,98.26,-55.470000000000006,N/A,42.79
長佳智能,183.87,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.89,0.26,12.23,29.56331744462882,34.35,6841.TWO,67.6999969482,N/A,100.17,-55.730000000000004,N/A,44.44
台生材,3600.0,2025,2026-03,🌑 雙重衰退,⚪ 中性觀察,1.4,0.0,128.22,11.87125794188623,50.099999999999994,6649.TWO,39.6500015259,N/A,-44.23,-55.77,N/A,-100.0
遠百,-5.49,2025,2026-03,🏰 高護城河,⚪ 中性觀察,1.56,0.39,-2.68,6.070460601219512,55.35000000000001,2903.TW,22.3999996185,54.41%,74.15,-55.970000000000006,14.06%,18.18
泰藝,-90.0,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,0.04,0.28,16.02,0.0,-4.65,8289.TWO,60.5,N/A,356.31,-56.31,N/A,300.0
龍巖,-28.2,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.75,0.95,-2.7,7.329377080994066,101.10000000000001,5530.TWO,49.4000015259,N/A,59.84,-56.580000000000005,N/A,3.26
泰豐,721.43,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,6.28,0.01,-0.57,11.08823551852941,25.500000000000004,2102.TW,18.8500003815,20.10%,162.75,-57.19,-167.95%,105.56
浩泰,36.07,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.78,-0.05,297.52,0.0,-19.05,4131.TWO,32.9000015259,34.86%,141.56,-57.69,-26.13%,83.87
京城,-77.57,2025,2026-03,🌑 雙重衰退,⚪ 中性觀察,1.71,0.36,-60.41,6.729323164868421,79.80000000000001,2524.TW,35.7999992371,N/A,-17.97,-57.870000000000005,N/A,-75.84
台微醫,60.8,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.49,0.09,-6.86,0.0,-6.75,6767.TWO,27.7000007629,N/A,27.71,-58.480000000000004,N/A,-30.77
美吾華,4.62,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.36,0.43,6.61,5.6114129398097825,55.2,1731.TW,20.6499996185,N/A,65.98,-58.480000000000004,N/A,7.5
東洋,7.55,2025,2026-03,🏰 高護城河,⚪ 中性觀察,6.27,1.78,9.49,4.924146746264222,237.29999999999998,4105.TWO,77.9000015259,56.36%,71.91,-58.529999999999994,21.51%,13.38
愛派司,-1.21,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,5.16,1.39,8.61,5.544776347149255,200.99999999999997,6918.TW,74.3000030518,N/A,55.78,-59.980000000000004,N/A,-4.2
長廣,-26.3,2025,2026-03,🌑 雙重衰退,⚪ 數據不足,3.11,0.21,-15.04,0.0,0.0,7795.TW,600.0,N/A,-17.44,-60.09,N/A,-77.53
宏�硒撥s,169.31,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,2.72,0.53,18.71,0.0,0.0,7794.TWO,30.0,N/A,46.86,-61.379999999999995,N/A,-14.52
軒郁,-2.0,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,9.9,1.87,-8.29,5.240471869328494,330.59999999999997,6703.TWO,115.5,N/A,74.83,-62.099999999999994,N/A,12.73
東生華,23.05,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.63,1.01,19.79,5.493420885317983,136.79999999999998,8432.TWO,50.0999984741,N/A,90.14,-62.29,N/A,27.85
意藍,8.39,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,3.11,0.39,14.61,8.546511517020349,103.2,6925.TWO,58.7999992371,N/A,32.15,-62.51,N/A,-30.36
樂威科-KY,57.28,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-1.82,-0.25,-35.31,0.0,-76.65,4154.TWO,11.8500003815,33.80%,131.64,-62.719999999999985,-77.27%,68.92
華洋精機,14.65,2025,2026-03,🌑 雙重衰退,⚪ 數據不足,4.46,0.19,24.42,0.0,0.0,6983.TWO,347.0,N/A,-8.7,-62.94,N/A,-71.64
宏正,-25.6,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.08,1.08,-1.49,8.910013061064639,118.35000000000001,6277.TW,70.3000030518,N/A,82.57,-63.88999999999999,N/A,18.68
富榮綱,57.53,2025,2026-03,🏰 高護城河,⚪ 數據不足,-0.44,-0.1,12.25,0.0,-20.4,3115.TWO,9.1800003052,100.00%,53.3,-64.41,-377.43%,-11.11
精測,95.56,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,30.41,10.43,33.33,37.35670048754776,1138.3500000000001,6510.TWO,2835.0,N/A,119.02,-64.5,N/A,54.52
凌陽,-181.82,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.37,-0.02,-2.04,0.0,-11.55,2401.TW,31.25,45.66%,131.47,-64.8,-9.00%,66.67
金麗科,-491.18,2025,2026-03,🏰 高護城河,⚪ 數據不足,-2.03,-0.55,-27.25,0.0,-77.55,3228.TWO,178.0,58.46%,53.08,-65.32,-58.74%,-12.24
大億金茂,-129.28,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.53,0.03,2.06,0.0,-25.8,8107.TWO,12.8000001907,N/A,177.04,-65.49999999999999,N/A,111.54
昆盈,-50.0,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.32,0.14,-1.99,45.49295667197183,10.65,2365.TW,32.2999992371,39.89%,165.56,-65.56,1.38%,100.0
宇瞻,209.22,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,6.7,14.54,41.93,7.0185395384033304,396.44999999999993,8271.TW,185.5,N/A,1985.02,-65.57999999999993,N/A,1919.44
晶心科,-20600.0,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-8.2,-3.28,7.0,0.0,-405.15,6533.TW,192.0,N/A,20.45,-65.58,N/A,-45.13
智冠,4.25,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,7.93,2.39,-3.78,5.022156573116691,304.65000000000003,5478.TWO,102.0,N/A,128.72,-65.6,N/A,63.12
邦睿生技-創,30.28,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.13,0.97,37.43,11.764705882352942,153.0,6955.TW,120.0,N/A,52.46,-65.85,N/A,-13.39
醣聯,0.95,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-2.16,-0.67,157.54,0.0,-77.1,4168.TWO,25.7999992371,19.48%,2.71,-66.11999999999999,-2058.21%,-63.41
富野,0.0,2025,2026-03,🏰 高護城河,⚪ 數據不足,-1.83,-0.1,36.07,0.0,-66.15,2736.TWO,11.8999996185,51.65%,99.75,-66.42,-9.65%,33.33
悅城,-68.0,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-1.26,-0.26,-99.4,0.0,-52.05,6405.TW,56.0,N/A,100.81,-67.48,N/A,33.33
意騰-KY,67.87,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,11.77,3.56,85.22,13.933584388907908,438.15000000000003,7749.TW,407.0,N/A,111.76,-69.93,N/A,41.83
信驊,52.82,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,103.92,37.41,40.64,56.82579729569913,3805.05,5274.TWO,14415.0,N/A,130.07,-70.53999999999999,N/A,59.53
櫻花建,21.4,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,3.46,0.68,55.27,4.732461264815696,126.15,2539.TW,39.7999992371,N/A,14.66,-71.35,N/A,-56.69
台積電,46.42,2025,2026-03,🏰 高護城河,⚪ 中性觀察,66.26,22.08,31.61,14.841849148418492,2466.0,2330.TW,2440.0,62.33%,129.86,-71.47000000000001,54.00%,58.39
台聯櫃,7.69,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.42,0.1,1.81,30.761904035333334,15.75,5601.TWO,32.2999992371,N/A,71.77,-71.77,N/A,0.0
維田,-18.87,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.29,0.57,3.05,17.087378393883498,46.349999999999994,6570.TWO,52.7999992371,N/A,232.25,-73.16,N/A,159.09
生華科,10.09,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-2.97,-0.75,7.0,0.0,-106.50000000000001,6492.TWO,44.5999984741,N/A,64.38,-73.19999999999999,N/A,-8.82
嘉實,-10.36,2025,2026-03,🏰 高護城河,⚪ 中性觀察,7.27,1.5,7.07,5.006031363088058,248.7,3158.TWO,83.0,63.24%,76.49,-73.75,24.73%,2.74
華研,-9.97,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,10.3,1.78,-21.14,3.2703704834000007,404.99999999999994,8446.TWO,88.3000030518,N/A,28.0,-74.55,N/A,-46.55
太景*-KY,220.0,2025,2026-03,🏰 高護城河,⚪ 數據不足,0.06,-0.02,72.24,0.0,-5.7,4157.TWO,9.0500001907,98.33%,108.51,-75.18,81.17%,33.33
福邦證,54.95,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.72,0.07,-0.65,6.363636514426877,37.95,6026.TWO,16.1000003815,N/A,53.01,-75.22999999999999,N/A,-22.22
