====================================================================================================
📊 全市場量子掃描明日盲測大盤觀測總表 (20260731 盤後計算適用)
====================================================================================================
股號          | 名稱          | 收盤       | 今日訊號       |      累積收益 |    次數 |       勝率 | 今日最佳特徵數值理由
----------------------------------------------------------------------------------------------------
00400A.TW    | 主動國泰動能高息   | 12.94      | 💥 賣出           |      +11.17% |     15 |    54.24% | [P:0.43] RSI:41.39|MACD:-0.50|KD_Diff:-0.40|BIAS_20:-4.39
00897.TW     | 富邦基因免疫生技   | 11.20      | 🟢 持股           |      +15.89% |     17 |    52.64% | [P:0.51] [⚠️降級預設] RSI:51.74|MACD:0.10|KD_Diff:11.23|D_Value:45.13
00898.TW     | 國泰基因免疫革命   | 9.53       | 💥 賣出           |      +14.10% |     49 |    54.72% | [P:0.47] MACD:0.12|Vol_Ratio:1.09|MA_Slope:-0.08|BB_Upper:1.98
00900.TW     | 富邦特選高股息30  | 18.24      | 💥 賣出           |       +9.34% |     35 |    51.41% | [P:0.46] RSI:44.86|D_Value:39.60|Vol_Ratio:1.29|MA_Bull:0.00
00901.TW     | 永豐智能車供應鏈   | 42.48      | 🟢 持股           |      +29.04% |     17 |    46.07% | [P:0.51] [⚠️降級預設] RSI:43.05|MACD:-1.33|KD_Diff:3.99|D_Value:31.44
00902.TW     | 中信電池及儲能    | 12.73      | ❄️ 空倉          |      +12.82% |     42 |    50.88% | [P:0.46] KD_Diff:5.40|D_Value:41.06|Vol_Ratio:0.81|MA_Bull:0.00
00903.TW     | 富邦元宇宙      | 20.35      | 💥 賣出           |      +25.93% |     41 |    49.26% | [P:0.43] Vol_Ratio:2.63|BIAS_20:-1.81|MA_Slope:-0.14|BB_Upper:7.08
00904.TW     | 新光臺灣半導體30  | 37.57      | ❄️ 空倉          |      +21.98% |     20 |    51.70% | [P:0.50] KD_Diff:3.87|D_Value:25.70|BB_Upper:18.30|MA_Bull:0.00
00905.TW     | FT臺灣SMART  | 24.49      | 🟢 持股           |      +50.62% |     11 |    50.10% | [P:0.52] MACD:-0.97|D_Value:27.68|Vol_Ratio:0.78|MA_Slope:-0.82
00908.TW     | 富邦入息REITs+ | 15.84      | 🟢 持股           |      +14.93% |     51 |    51.59% | [P:0.56] MACD:0.21|KD_Diff:-0.73|Vol_Ratio:0.74|MA_Bull:10.00
00909.TW     | 國泰數位支付服務   | 45.56      | 🟢 持股           |      +19.05% |     47 |    51.13% | [P:0.53] Vol_Ratio:1.37|BIAS_20:0.40|MA_Slope:-0.06|BB_Upper:6.27
00910.TW     | 第一金太空衛星    | 55.45      | ❄️ 空倉          |      +48.23% |     36 |    52.39% | [P:0.34] D_Value:27.86|MA_Slope:-0.81|BB_Upper:16.31|MA_Bull:0.00
00911.TW     | 兆豐洲際半導體    | 53.65      | ❄️ 空倉          |      +85.77% |     26 |    49.44% | [P:0.46] MACD:-2.68|D_Value:25.79|Vol_Ratio:1.98|MA_Slope:-0.86
00912.TW     | 中信臺灣智慧50   | 32.08      | 🟢 持股           |      +45.59% |     29 |    47.65% | [P:0.55] MACD:-0.75|Vol_Ratio:1.26|BB_Upper:10.72|MA_Bull:0.00
00913.TW     | 兆豐台灣晶圓製造   | 44.31      | 🟢 持股           |      +46.91% |     21 |    48.32% | [P:0.59] [⚠️降級預設] RSI:36.84|MACD:-2.17|KD_Diff:0.40|D_Value:22.57
00915.TW     | 凱基優選高股息30  | 31.65      | 💥 賣出           |      +23.17% |     39 |    53.58% | [P:0.41] Vol_Ratio:0.72|BIAS_20:0.92|BB_Upper:3.55|MA_Bull:0.00
00916.TW     | 國泰全球品牌50   | 26.50      | ❄️ 空倉          |      +15.43% |     40 |    48.53% | [P:0.49] KD_Diff:11.24|D_Value:48.59|Vol_Ratio:1.21|MA_Bull:0.00
00917.TW     | 中信特選金融     | 24.09      | 🟢 持股           |      +21.37% |     23 |    54.64% | [P:0.55] MACD:0.41|D_Value:76.10|Vol_Ratio:0.36|MA_Slope:0.28
00918.TW     | 大華優利高填息30  | 32.73      | ❄️ 空倉          |       +9.64% |     52 |    52.51% | [P:0.46] RSI:56.69|D_Value:65.08|Vol_Ratio:1.30|MA_Bull:0.00
00919.TW     | 群益台灣精選高息   | 29.57      | 💥 賣出           |      +20.84% |     41 |    53.28% | [P:0.43] RSI:48.75|D_Value:47.48|Vol_Ratio:0.95|MA_Bull:0.00
00922.TW     | 國泰台灣領袖50   | 39.03      | ❄️ 空倉          |      +38.25% |     46 |    50.12% | [P:0.43] Vol_Ratio:0.72|MA_Slope:-0.35|BB_Upper:8.88|MA_Bull:0.00
00923.TW     | 群益台ESG低碳50 | 40.44      | ❄️ 空倉          |      +58.77% |     14 |    51.97% | [P:0.44] MACD:-0.83|D_Value:35.12|Vol_Ratio:1.25|MA_Slope:-0.36
00924.TW     | 復華S&P500成長 | 32.48      | 💥 賣出           |      +15.96% |     45 |    52.19% | [P:0.43] Vol_Ratio:0.91|BIAS_20:-0.05|BB_Upper:2.66|MA_Bull:0.00
00926.TW     | 凱基全球菁英55   | 25.90      | 🟢 持股           |       +7.37% |     13 |    49.00% | [P:0.51] [⚠️降級預設] RSI:60.27|MACD:0.19|KD_Diff:3.64|D_Value:47.33
00927.TW     | 群益半導體收益    | 34.49      | 🟢 持股           |     +102.06% |     23 |    54.73% | [P:0.61] KD_Diff:4.00|Vol_Ratio:1.01|BB_Upper:27.61|MA_Bull:0.00
00929.TW     | 復華台灣科技優息   | 27.47      | 🚀 買進           |      +21.51% |     44 |    53.00% | [P:0.51] KD_Diff:1.19|D_Value:28.47|Vol_Ratio:0.74|MA_Bull:0.00
00930.TW     | 永豐ESG低碳高息  | 23.55      | 🟢 持股           |      +47.88% |     31 |    51.62% | [P:0.50] MACD:-0.33|Vol_Ratio:0.91|BB_Upper:7.15|MA_Bull:0.00
00931B.TWO   | 統一美債20年    | 13.35      | 🟢 持股           |       +5.22% |     43 |    49.57% | [P:0.50] RSI:41.35|KD_Diff:-2.21|BIAS_20:-0.89|MA_Bull:0.00
00932.TW     | 兆豐永續高息等權   | 16.98      | 💥 賣出           |      +16.98% |     41 |    51.15% | [P:0.48] KD_Diff:3.33|D_Value:33.81|MA_Slope:-0.28|MA_Bull:0.00
00933B.TWO   | 國泰10Y+金融債  | 15.99      | 💥 賣出           |       +2.23% |     29 |    52.46% | [P:0.47] RSI:50.22|D_Value:39.62|BIAS_20:-0.35|MA_Bull:0.00
00934.TW     | 中信成長高股息    | 27.01      | 🟢 持股           |      +21.89% |     31 |    50.23% | [P:0.53] RSI:46.68|D_Value:45.67|MA_Slope:-0.30|MA_Bull:0.00
00935.TW     | 野村臺灣新科技50  | 52.65      | ❄️ 空倉          |     +100.55% |     28 |    49.16% | [P:0.40] RSI:40.16|D_Value:30.67|BB_Upper:20.09|MA_Bull:0.00
00936.TW     | 台新永續高息中小   | 20.56      | 💥 賣出           |      +15.10% |     41 |    49.69% | [P:0.41] RSI:48.10|D_Value:55.03|BIAS_20:0.99|MA_Bull:0.00
00937B.TWO   | 群益ESG投等債20+ | 14.62      | 💥 賣出           |       +3.56% |     55 |    53.42% | [P:0.43] RSI:43.56|MACD:-0.08|KD_Diff:3.27|MA_Bull:0.00
00939.TW     | 統一台灣高息動能   | 22.27      | 🚀 買進           |      +38.21% |     26 |    51.96% | [P:0.60] MACD:0.22|Vol_Ratio:1.37|BB_Upper:-0.97|MA_Bull:10.00
00940.TW     | 元大台灣價值高息   | 12.09      | ❄️ 空倉          |      +11.07% |     40 |    47.51% | [P:0.42] RSI:45.10|MACD:-0.12|Vol_Ratio:1.27|MA_Bull:0.00
00941.TW     | 中信上游半導體    | 25.84      | ❄️ 空倉          |      +67.59% |     40 |    53.79% | [P:0.47] RSI:41.22|Vol_Ratio:0.94|BB_Upper:13.66|MA_Bull:0.00
00942B.TWO   | 台新美A公司債20+ | 14.08      | 💥 賣出           |       +3.61% |     45 |    52.77% | [P:0.43] RSI:43.93|MACD:-0.08|KD_Diff:1.62|MA_Bull:0.00
00944.TW     | 野村趨勢動能高息   | 19.99      | 🟢 持股           |      +13.82% |      7 |    45.18% | [P:0.56] [⚠️降級預設] RSI:38.34|MACD:-0.42|KD_Diff:1.20|D_Value:25.59
00945B.TW    | 凱基美國非投等債   | 14.68      | 🚀 買進           |       +4.23% |     32 |    51.50% | [P:0.55] RSI:74.98|D_Value:67.75|BIAS_20:0.32|MA_Bull:10.00
00946.TW     | 群益科技高息成長   | 14.45      | 💥 賣出           |      +53.70% |     29 |    52.70% | [P:0.50] MACD:-0.17|Vol_Ratio:0.50|BB_Upper:9.96|MA_Bull:0.00
00947.TW     | 台新臺灣IC設計   | 30.91      | 🟢 持股           |      +71.83% |     31 |    52.32% | [P:0.60] KD_Diff:-2.20|Vol_Ratio:1.63|BB_Upper:29.10|MA_Bull:0.00
00948B.TWO   | 中信優息投資級債   | 9.32       | 💥 賣出           |       +1.97% |     47 |    51.11% | [P:0.49] RSI:42.23|KD_Diff:2.10|BIAS_20:-1.13|MA_Bull:0.00
00949.TW     | 復華日本龍頭     | 21.35      | ❄️ 空倉          |      +22.48% |     48 |    51.73% | [P:0.45] KD_Diff:7.67|D_Value:72.70|BIAS_20:3.18|MA_Bull:10.00
00950B.TWO   | 凱基A級公司債    | 13.98      | ❄️ 空倉          |       +4.39% |     32 |    49.37% | [P:0.39] MACD:-0.03|Vol_Ratio:0.30|MA_Slope:-0.09|BB_Upper:1.89
00951.TW     | 台新日本半導體    | 16.93      | ❄️ 空倉          |      +51.84% |     50 |    50.11% | [P:0.43] MACD:-0.85|BIAS_20:-8.10|MA_Slope:-0.99|MA_Bull:0.00
00952.TW     | 凱基台灣AI50   | 17.17      | ❄️ 空倉          |      +37.93% |     38 |    51.12% | [P:0.49] KD_Diff:-0.46|D_Value:34.74|Vol_Ratio:1.47|MA_Bull:0.00
00953B.TW    | 群益優選非投等債   | 9.83       | ❄️ 空倉          |       +3.11% |     42 |    55.90% | [P:0.45] D_Value:73.37|Vol_Ratio:0.95|BIAS_20:0.67|MA_Bull:10.00
00954.TW     | 中信日本半導體    | 18.03      | ❄️ 空倉          |      +70.54% |     50 |    51.09% | [P:0.43] MACD:-0.91|BIAS_20:-8.25|MA_Slope:-1.01|MA_Bull:0.00
00955.TWO    | 中信日本商社     | 15.32      | 🚀 買進           |      +46.90% |     46 |    55.24% | [P:0.60] Vol_Ratio:1.00|MA_Slope:0.34|BB_Upper:-0.07|MA_Bull:10.00
00956.TW     | 中信日經高股息    | 13.05      | ❄️ 空倉          |       +5.11% |      8 |    50.87% | [P:0.34] [⚠️降級預設] RSI:74.76|MACD:0.26|KD_Diff:-1.95|D_Value:86.63
00958B.TWO   | 永豐ESG銀行債15+ | 9.26       | 💥 賣出           |       +5.13% |     41 |    52.45% | [P:0.43] RSI:44.46|MACD:-0.03|KD_Diff:0.81|MA_Bull:0.00
00959B.TWO   | 大華投等美債15Y+ | 9.27       | 🟢 持股           |       +6.77% |     51 |    54.97% | [P:0.59] RSI:35.29|KD_Diff:-6.93|MA_Slope:-0.12|MA_Bull:0.00
00960.TW     | 野村全球航運龍頭   | 18.78      | ❄️ 空倉          |      +20.87% |     10 |    49.20% | [P:0.28] [⚠️降級預設] RSI:76.29|MACD:0.32|KD_Diff:3.07|D_Value:87.30
00961.TW     | FT臺灣永續高息   | 12.95      | 🚀 買進           |      +21.65% |     38 |    51.78% | [P:0.55] KD_Diff:5.41|D_Value:69.44|Vol_Ratio:1.35|MA_Bull:10.00
00963.TW     | 中信全球高股息    | 13.47      | 🟢 持股           |      +15.02% |     27 |    54.06% | [P:0.60] Vol_Ratio:1.07|BIAS_20:3.18|BB_Upper:0.81|MA_Bull:10.00
00965.TW     | 元大航太防衛科技   | 25.05      | ❄️ 空倉          |      +26.82% |     36 |    49.50% | [P:0.50] KD_Diff:4.36|Vol_Ratio:1.17|MA_Slope:-0.10|BB_Upper:2.79
00967B.TWO   | 元大優息美債     | 9.12       | ❄️ 空倉          |       +4.06% |     32 |    50.26% | [P:0.43] RSI:49.05|MACD:-0.01|MA_Slope:-0.05|MA_Bull:0.00
00968B.TWO   | 元大優息投等債    | 9.15       | 🟢 持股           |       +5.23% |     65 |    54.26% | [P:0.61] D_Value:29.02|Vol_Ratio:0.44|BIAS_20:-0.99|MA_Bull:0.00
00969B.TWO   | 元大零息超長美債   | 8.18       | ❄️ 空倉          |       +5.35% |     24 |    52.27% | [P:0.45] MACD:-0.05|KD_Diff:-5.07|D_Value:44.80|MA_Bull:0.00
00970B.TWO   | 新光BBB投等債20+ | 9.25       | 💥 賣出           |       +8.28% |     49 |    54.18% | [P:0.47] RSI:42.23|KD_Diff:3.68|BIAS_20:-0.95|MA_Bull:0.00
009801.TW    | 中信美國創新科技   | 12.16      | 💥 賣出           |      +13.43% |     41 |    52.66% | [P:0.35] RSI:44.94|D_Value:29.19|Vol_Ratio:2.03|BIAS_20:-0.89
009802.TW    | 富邦旗艦50     | 17.89      | ❄️ 空倉          |      +55.35% |     22 |    51.54% | [P:0.41] MACD:-0.49|KD_Diff:0.59|Vol_Ratio:0.83|MA_Slope:-0.46
009803.TW    | 玉山市值動能50   | 20.48      | 🟢 持股           |      +66.99% |     29 |    53.82% | [P:0.51] KD_Diff:5.34|D_Value:33.69|Vol_Ratio:1.14|MA_Bull:0.00
009805.TW    | 新光美國電力基建   | 15.73      | 🟢 持股           |      +47.10% |     61 |    55.76% | [P:0.58] RSI:40.69|KD_Diff:-2.10|Vol_Ratio:0.36|MA_Bull:0.00
009807.TWO   | 台新標普科技精選   | 16.39      | 🟢 持股           |      +15.56% |     15 |    45.99% | [P:0.51] [⚠️降級預設] RSI:44.82|MACD:-0.12|KD_Diff:2.27|D_Value:29.38
00980A.TW    | 主動野村臺灣優選   | 21.46      | ❄️ 空倉          |      +19.31% |     34 |    49.12% | [P:0.49] MACD:-0.85|D_Value:33.73|BB_Upper:17.21|MA_Bull:0.00
00980D.TWO   | 主動聯博投等入息   | 20.45      | 💥 賣出           |       +3.02% |     29 |    54.63% | [P:0.39] KD_Diff:1.70|Vol_Ratio:0.26|MA_Slope:-0.03|BB_Upper:0.90
009811.TW    | 統一美國50     | 13.06      | ❄️ 空倉          |      +13.16% |     24 |    50.89% | [P:0.38] RSI:49.43|D_Value:27.01|Vol_Ratio:0.72|BIAS_20:0.10
009812.TW    | 野村日本東證     | 12.67      | 🚀 買進           |       +7.77% |     50 |    55.38% | [P:0.51] RSI:55.65|Vol_Ratio:0.83|BIAS_20:1.61|MA_Bull:0.00
009813.TW    | 貝萊德標普卓越50  | 11.08      | ❄️ 空倉          |      +10.21% |      4 |    57.32% | [P:0.45] MACD:-0.02|BIAS_20:-0.34|MA_Slope:0.02|BB_Upper:2.48
009814.TWO   | 富邦標普500    | 11.22      | ❄️ 空倉          |       +6.73% |     12 |    56.62% | [P:0.39] KD_Diff:6.13|D_Value:37.45|BIAS_20:0.24|MA_Slope:0.04
009815.TWO   | 大華美國MAG7+  | 11.19      | ❄️ 空倉          |       +4.98% |     18 |    51.49% | [P:0.48] D_Value:23.50|Vol_Ratio:0.64|BB_Upper:3.77|MA_Bull:0.00
009816.TW    | 凱基台灣TOP50  | 14.65      | 💥 賣出           |      +31.53% |     19 |    63.54% | [P:0.40] RSI:44.76|KD_Diff:5.11|Vol_Ratio:0.93|MA_Slope:-0.37
009817.TW    | 國泰日本不動產    | 9.42       | 💥 賣出           |       -3.96% |     17 |    55.91% | [P:0.41] RSI:72.29|KD_Diff:2.33|Vol_Ratio:0.98|BIAS_20:2.65
009819.TW    | 中信數據及電力    | 10.02      | 🟢 持股           |       +5.01% |      5 |    51.92% | [P:0.50] [⚠️降級預設] RSI:46.39|MACD:-0.11|KD_Diff:1.83|D_Value:36.84
00981A.TW    | 主動統一台股增長   | 26.13      | ❄️ 空倉          |      +53.62% |     20 |    51.65% | [P:0.49] KD_Diff:-0.37|D_Value:31.11|Vol_Ratio:1.83|MA_Bull:0.00
00981B.TWO   | 第一金優選非投債   | 9.30       | ❄️ 空倉          |       +0.65% |      4 |    53.58% | [P:0.44] MACD:0.01|KD_Diff:6.07|D_Value:29.43|Vol_Ratio:1.29
00981D.TWO   | 主動中信非投等債   | 10.50      | 🚀 買進           |       +1.84% |     48 |    51.85% | [P:0.58] RSI:69.53|MACD:0.02|KD_Diff:7.71|MA_Bull:0.00
009820.TW    | 元大納斯達克精選   | 9.47       | 🟢 持股           |       +3.39% |      5 |    47.06% | [P:0.56] [⚠️降級預設] RSI:40.15|MACD:-0.17|KD_Diff:-0.28|D_Value:24.14
009821.TW    | 野村稀土關鍵資源   | 13.02      | 🟢 持股           |       +0.00% |      1 |    46.15% | [P:0.50] [⚠️降級預設] RSI:45.79|MACD:-0.47|KD_Diff:5.28|D_Value:31.46
009823.TWO   | 群益S&P500   | 10.34      | 🟢 持股           |       +0.00% |      1 |    63.64% | [P:0.51] [⚠️降級預設] RSI:51.06|MACD:0.03|KD_Diff:6.61|D_Value:36.90
009824.TW    | 群益美國科技巨頭   | 9.91       | 🟢 持股           |       +0.30% |      3 |    44.44% | [P:0.51] [⚠️降級預設] RSI:45.54|MACD:-0.06|KD_Diff:0.32|D_Value:27.64
00982A.TW    | 主動群益台灣強棒   | 20.39      | 🟢 持股           |       -6.52% |     21 |    47.25% | [P:0.57] MACD:-1.06|KD_Diff:-0.62|Vol_Ratio:1.27|BB_Upper:27.66
00982D.TW    | 主動富邦動態入息   | 9.88       | 🟢 持股           |       +2.15% |     47 |    59.34% | [P:0.60] D_Value:31.19|Vol_Ratio:0.27|MA_Slope:-0.07|MA_Bull:0.00
00983A.TW    | 主動中信ARK創新  | 11.37      | 🟢 持股           |      +23.84% |     19 |    58.59% | [P:0.64] D_Value:12.04|Vol_Ratio:0.91|BIAS_20:-3.54|MA_Slope:-0.45
00984A.TW    | 主動安聯台灣高息   | 14.09      | ❄️ 空倉          |        +nan% |     14 |    56.67% | [P:0.42] MACD:-0.61|KD_Diff:2.62|Vol_Ratio:0.85|MA_Slope:-0.92
00984B.TWO   | 大華優利美A債15  | 16.09      | ❄️ 空倉          |       +3.58% |     30 |    55.76% | [P:0.48] MACD:-0.07|KD_Diff:-6.02|D_Value:32.28|MA_Bull:0.00
00984D.TW    | 主動聯博全球非投   | 10.17      | ❄️ 空倉          |       +3.76% |     28 |    60.22% | [P:0.44] RSI:53.33|KD_Diff:-5.07|D_Value:44.69|MA_Bull:0.00
00985A.TW    | 主動野村台灣50   | 19.89      | 🟢 持股           |      +50.15% |     29 |    51.97% | [P:0.51] KD_Diff:-0.41|D_Value:29.08|Vol_Ratio:0.77|MA_Bull:0.00
00985B.TW    | 群益ESG投等債0-5 | 10.43      | ❄️ 空倉          |       +2.13% |     32 |    54.00% | [P:0.50] RSI:72.41|D_Value:83.27|Vol_Ratio:0.77|BIAS_20:0.66
00985D.TWO   | 主動貝萊德優投等   | 10.05      | ❄️ 空倉          |       +1.18% |      6 |    61.43% | [P:0.39] MACD:-0.04|KD_Diff:-4.83|D_Value:33.07|Vol_Ratio:0.61
00986D.TWO   | 主動復華金融債息   | 14.77      | 🚀 買進           |       +0.54% |     12 |    62.50% | [P:0.63] MACD:-0.02|Vol_Ratio:2.29|BIAS_20:-0.15|BB_Upper:0.94
00987A.TW    | 主動台新優勢成長   | 13.48      | 🚀 買進           |      +12.06% |     28 |    48.45% | [P:0.57] RSI:36.62|KD_Diff:1.27|Vol_Ratio:2.01|BB_Upper:28.26
00988A.TW    | 主動統一全球創新   | 16.26      | 🟢 持股           |      +29.94% |     15 |    48.09% | [P:0.53] MACD:-1.40|D_Value:21.45|Vol_Ratio:1.23|MA_Slope:-1.42
00989A.TW    | 主動摩根美國科技   | 16.42      | 💥 賣出           |      +15.21% |     33 |    56.03% | [P:0.49] MACD:-0.45|Vol_Ratio:0.48|BB_Upper:12.83|MA_Bull:0.00
00989B.TWO   | 台新美國非投等債   | 10.26      | ❄️ 空倉          |       +0.32% |      6 |    46.88% | [P:0.42] D_Value:48.64|Vol_Ratio:1.00|BIAS_20:0.31|BB_Upper:0.28
00990A.TW    | 主動元大AI新經濟  | 15.56      | 🟢 持股           |      +46.97% |     23 |    54.40% | [P:0.61] KD_Diff:5.11|BIAS_20:-6.63|MA_Slope:-1.24|BB_Upper:26.43
00991A.TW    | 主動復華未來50   | 15.41      | 🚀 買進           |      +58.15% |     24 |    64.36% | [P:0.55] MACD:-1.19|KD_Diff:3.67|Vol_Ratio:2.48|MA_Slope:-1.51
00992A.TW    | 主動群益科技創新   | 14.82      | ❄️ 空倉          |      +11.69% |     14 |    52.63% | [P:0.41] D_Value:27.75|BIAS_20:-8.36|MA_Slope:-1.31|BB_Upper:28.63
00993A.TW    | 主動安聯台灣     | 11.77      | 💥 賣出           |       +9.52% |     23 |    51.04% | [P:0.46] KD_Diff:1.37|D_Value:28.62|MA_Slope:-1.04|MA_Bull:0.00
00994A.TW    | 主動第一金台股優   | 14.90      | 🟢 持股           |      +31.43% |     29 |    52.07% | [P:0.53] MACD:-0.81|KD_Diff:2.21|Vol_Ratio:1.59|BB_Upper:22.95
00995A.TW    | 主動中信台灣卓越   | 15.12      | 💥 賣出           |      +17.35% |     25 |    53.85% | [P:0.50] KD_Diff:-0.15|D_Value:30.35|Vol_Ratio:1.69|MA_Bull:0.00
00996A.TW    | 主動兆豐台灣豐收   | 12.06      | 🟢 持股           |       +8.15% |     11 |    54.41% | [P:0.52] RSI:34.04|KD_Diff:0.80|D_Value:20.32|BIAS_20:-11.77
00997A.TW    | 主動群益美國增長   | 11.20      | 💥 賣出           |      +20.19% |     13 |    58.93% | [P:0.49] D_Value:23.39|Vol_Ratio:0.72|BIAS_20:-3.77|MA_Slope:-0.88
00998A.TWO   | 主動復華金融股息   | 17.67      | 🟢 持股           |      +14.63% |      9 |    56.25% | [P:0.52] RSI:60.00|MACD:0.21|Vol_Ratio:0.89|BB_Upper:0.28
00999A.TW    | 主動野村臺灣高息   | 10.16      | 🟢 持股           |       +0.00% |      1 |    45.24% | [P:0.51] [⚠️降級預設] RSI:44.82|MACD:-0.26|KD_Diff:1.22|D_Value:40.07
01004T.TW    | 土銀富邦R2     | 10.22      | ❄️ 空倉          |       +4.19% |      4 |    68.77% | [P:0.33] RSI:13.64|MACD:-0.04|D_Value:4.19|BIAS_20:-0.62
02001L.TW    | 富邦蘋果正二N    | 110.95     | 🟢 持股           |     +187.48% |     15 |    57.32% | [P:0.55] KD_Diff:-1.61|Vol_Ratio:1.47|MA_Slope:-2.84|BB_Upper:74.87
020029.TW    | 元大ESG高股息N  | 17.87      | 🟢 持股           |       -0.96% |      3 |    53.33% | [P:0.50] [⚠️降級預設] RSI:43.63|MACD:-0.25|KD_Diff:7.79|D_Value:38.92
020030.TW    | 統一智慧電動車N   | 16.55      | 🟢 持股           |      +32.27% |     17 |    56.00% | [P:0.54] RSI:40.99|D_Value:31.39|BB_Upper:19.81|MA_Bull:0.00
020031.TW    | 統一IC設計臺灣N  | 8.92       | 🟢 持股           |       +7.89% |      5 |    44.44% | [P:0.56] [⚠️降級預設] RSI:37.53|MACD:-0.44|KD_Diff:-1.51|D_Value:37.30
020034.TW    | 元大IC設計N    | 12.35      | 🟢 持股           |       +0.00% |      1 |    26.32% | [P:0.57] [⚠️降級預設] RSI:41.06|MACD:-0.61|KD_Diff:-4.58|D_Value:33.57
1101.TW      | 台泥         | 24.30      | 🟢 持股           |      +21.30% |     27 |    50.40% | [P:0.58] MACD:0.14|D_Value:65.02|Vol_Ratio:0.67|MA_Bull:10.00
1102.TW      | 亞泥         | 33.00      | 🟢 持股           |       -1.59% |     11 |    52.32% | [P:0.57] RSI:54.41|KD_Diff:4.87|BIAS_20:-1.51|BB_Upper:9.85
1103.TW      | 嘉泥         | 13.10      | ❄️ 空倉          |       +3.61% |     12 |    48.95% | [P:0.50] [⚠️降級預設] RSI:52.66|MACD:0.06|KD_Diff:-13.35|D_Value:51.49
1104.TW      | 環泥         | 26.80      | 🟢 持股           |       +3.19% |     11 |    48.81% | [P:0.50] [⚠️降級預設] RSI:45.31|MACD:-0.17|KD_Diff:6.58|D_Value:46.52
1110.TW      | 東泥         | 16.15      | ❄️ 空倉          |       +9.82% |     54 |    57.56% | [P:0.47] RSI:62.16|MACD:0.17|KD_Diff:7.42|MA_Bull:10.00
1201.TW      | 味全         | 12.20      | 🟢 持股           |       -6.21% |      9 |    47.42% | [P:0.51] [⚠️降級預設] RSI:44.26|MACD:0.01|KD_Diff:-0.41|D_Value:44.93
1203.TW      | 味王         | 48.95      | ❄️ 空倉          |      +21.01% |     44 |    55.20% | [P:0.33] MACD:1.49|Vol_Ratio:0.22|MA_Slope:0.61|BB_Upper:3.07
1210.TW      | 大成         | 56.00      | ❄️ 空倉          |       +9.61% |     42 |    62.61% | [P:0.43] RSI:37.97|D_Value:40.73|Vol_Ratio:2.03|MA_Bull:0.00
