prev_year,gm,rev_yoy,prev_eps_yoy,om,eps,date,status,advice,prev_eps,name,eps_yoy,symbol,expansion,price,pe,est_price,prev_rev_yoy
2025,N/A,35.11,40.71,N/A,1.71,2026-03,🚀 利潤擴張,✅ 穩健價值,5.98,精拓科,35.71,4951.TWO,0.6000000000000014,88.1999969482,6.286528649194583,210.45,4.88
2025,94.34%,17.29,8.94,35.36%,0.35,2026-03,🏰 高護城河,✅ 穩健價值,1.29,聯邦銀,17.86,2838.TW,0.5700000000000003,23.7999992371,7.828947117467105,45.6,4.5
2025,97.58%,19.67,19.82,59.33%,11.18,2026-03,🏰 高護城河,✅ 穩健價值,38.51,鈊象,19.96,3293.TWO,0.28999999999999915,744.0,7.783240924782927,1433.8500000000001,19.01
2025,N/A,-1.33,-68.78,N/A,0.7,2026-03,🌑 雙重衰退,⚪ 數據不足,0.68,享溫馨,-1.41,7760.TW,-0.07999999999999985,35.5999984741,0.0,0.0,-1.96
2025,N/A,-1.33,-68.78,N/A,0.7,2026-03,🌑 雙重衰退,⚪ 數據不足,0.68,未知,-1.41,7760.TWO,-0.07999999999999985,0.0,0.0,0.0,-1.96
2025,N/A,16.31,-48.45,N/A,0.6,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.87,現觀科,16.0,6906.TW,-0.3099999999999987,82.0,24.999999999999996,49.2,-11.58
2025,N/A,-13.62,19.44,N/A,-0.72,2026-03,🌑 雙重衰退,⚪ 數據不足,-2.05,順藥,-14.52,6535.TWO,-0.9000000000000004,100.5,0.0,-90.0,-8.49
2025,78.99%,12.82,3.31,35.12%,0.57,2026-03,🏰 高護城河,⚪ 中性觀察,1.87,第一金,11.76,2892.TW,-1.0600000000000005,33.5999984741,6.82926798254065,73.8,7.59
2025,N/A,38.45,53.38,N/A,-0.42,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-1.38,鑽石投資,37.31,6901.TW,-1.1400000000000006,20.75,0.0,-65.25,51.85
2025,N/A,14.28,7.94,N/A,0.36,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.36,合庫金,12.5,5880.TW,-1.7799999999999994,25.1499996185,7.39705871132353,51.0,13.01
2025,88.90%,20.79,13.53,38.59%,0.44,2026-03,🏰 高護城河,⚪ 中性觀察,1.51,彰銀,18.92,2801.TW,-1.8699999999999974,24.0499992371,6.119592681195929,58.949999999999996,8.35
2025,N/A,11.29,10.11,N/A,1.05,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.06,上海商銀,9.38,5876.TW,-1.9099999999999984,42.7999992371,5.169082033466184,124.19999999999999,3.7
2025,N/A,63.3,4.79,N/A,0.79,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,1.76,立盈,61.22,7820.TWO,-2.0799999999999983,118.5,0.0,0.0,58.62
2025,97.54%,13.27,2.44,41.10%,0.35,2026-03,🏰 高護城河,⚪ 中性觀察,1.26,臺企銀,9.37,2834.TW,-3.9000000000000004,17.9500007629,5.47256120820122,49.2,2.85
2025,N/A,404.29,422.95,N/A,0.15,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.19,宏普,400.0,2536.TW,-4.2900000000000205,19.5499992371,3.4601768561238937,84.75,327.05
2025,54.90%,56.57,-174.64,-51.18%,-0.33,2026-03,🏰 高護城河,⚪ 數據不足,-3.55,雅茗-KY,51.52,2726.TWO,-5.049999999999997,9.0,0.0,-105.6,0.59
2025,N/A,120.31,8.14,N/A,1.98,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,6.4,矽力*-KY,115.22,6415.TW,-5.090000000000003,523.0,34.29508196721311,228.75000000000003,1.94
2025,91.14%,19.37,30.06,40.48%,0.62,2026-03,🏰 高護城河,⚪ 中性觀察,2.12,玉山金,12.73,2884.TW,-6.640000000000001,34.75,6.435185185185185,81.0,20.44
2025,73.67%,56.73,8.21,-9.23%,-0.09,2026-03,🏰 高護城河,⚪ 數據不足,-1.93,瑞基,50.0,4171.TWO,-6.729999999999997,17.1000003815,0.0,-79.95,12.71
2025,70.98%,22.25,11.73,31.38%,1.18,2026-03,🏰 高護城河,⚪ 中性觀察,4.08,中信金,15.15,2891.TW,-7.1,69.9000015259,6.9207922302871285,151.5,29.29
2025,42.21%,-10.41,-21.56,22.46%,2.4,2026-03,🌑 雙重衰退,⚪ 中性觀察,8.37,富邦金,-20.07,2881.TW,-9.66,124.5,6.076134699853586,307.35,9.74
2025,85.36%,-52.83,26.01,42.63%,0.23,2026-03,🏰 高護城河,⚪ 中性觀察,2.18,德英,-62.9,4911.TWO,-10.07,32.2999992371,6.026119260652987,80.39999999999999,24.13
2025,15.63%,-98.55,12.42,10.37%,-0.11,2026-03,🌑 雙重衰退,⚪ 中性觀察,3.65,皇普,-109.26,2528.TW,-10.710000000000008,22.4500007629,2.5715922981557844,130.95000000000002,130.3
2025,N/A,17.4,-2.59,N/A,4.15,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.51,正瀚-創,6.68,6534.TW,-10.719999999999999,93.0,5.470588235294118,255.0,11.21
2025,N/A,174.36,-280.56,N/A,0.2,2026-03,🔄 轉虧為盈,⚪ 數據不足,-2.38,日盛台駿,163.33,6958.TW,-11.030000000000001,16.8500003815,0.0,-70.65,-7.09
2025,93.02%,13.77,0.0,51.96%,0.4,2026-03,🏰 高護城河,⚪ 中性觀察,1.53,台中銀,2.56,2812.TW,-11.209999999999999,20.6000003815,5.392670256937172,57.300000000000004,6.96
2025,N/A,168.99,22.83,N/A,0.2,2026-03,🔄 轉虧為盈,⚪ 數據不足,-1.96,ABC-KY,157.14,6598.TW,-11.850000000000023,22.8500003815,0.0,-61.349999999999994,38.52
2025,38.56%,149.28,-54.31,-3.65%,0.84,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.54,晶宏,137.14,3141.TWO,-12.140000000000015,73.8000030518,66.48648923585587,16.65,7.08
2025,912.85%,72.15,100.0,-2853.40%,-0.05,2026-03,🏰 高護城河,⚪ 數據不足,0.04,大將,58.33,1453.TW,-13.820000000000007,11.1499996185,0.0,-1.05,7.27
2025,62.29%,12.33,-2.94,30.59%,2.15,2026-03,🏰 高護城河,⚪ 中性觀察,7.06,國泰金,-1.52,2882.TW,-13.85,96.3000030518,5.68476995583235,254.09999999999997,-2.04
2025,91.41%,47.42,4.57,37.14%,0.76,2026-03,🏰 高護城河,⚪ 中性觀察,1.97,永豐金,33.33,2890.TW,-14.090000000000003,40.4500007629,7.646502979754253,79.35,15.47
2025,7.87%,16.77,65.91,-5.22%,-5.06,2025-09,⚠️ 獲利稀釋,⚪ 數據不足,-2.71,永冠-KY,1.36,1589.TW,-15.41,5.5399999619,0.0,-222.15,18.73
2025,102.49%,11.99,-14.85,38.22%,0.25,2026-03,🏰 高護城河,⚪ 中性觀察,0.93,遠東銀,-3.85,2845.TW,-15.84,13.1999998093,5.689655090215516,34.800000000000004,0.06
2025,N/A,8.46,-73.66,N/A,-1.01,2026-03,📉 獲利侵蝕,⚪ 數據不足,-4.55,大洋-KY,-7.45,5907.TW,-15.91,5.0,0.0,-159.0,-14.95
2025,87.03%,76.08,31.37,65.42%,0.48,2026-03,🏰 高護城河,⚪ 中性觀察,1.34,華票,60.0,2820.TW,-16.08,17.0499992371,4.749303408662953,53.849999999999994,33.06
2025,N/A,20.0,-9.05,N/A,1.34,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.63,訊連,3.88,5203.TW,-16.12,68.1999969482,8.061465360307329,126.89999999999999,18.91
2025,52.35%,98.16,53.1,13.25%,0.6,2026-03,🏰 高護城河,⚪ 中性觀察,2.22,寶齡富錦,81.82,1760.TW,-16.340000000000003,62.2000007629,11.87022915322519,78.60000000000001,1.66
2025,38.83%,197.09,-15.24,9.16%,0.43,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.91,直得,180.0,1597.TW,-17.090000000000003,138.5,68.90547263681592,30.150000000000002,9.81
2025,24.80%,-54.13,1276.65,-95.04%,0.13,2026-03,🌑 雙重衰退,⚪ 中性觀察,35.57,上緯投控,-72.34,3708.TW,-18.21,106.5,2.9290429042904287,545.4000000000001,-30.75
2025,N/A,54.92,-99.01,N/A,0.04,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,0.02,隆中,33.33,6542.TWO,-21.590000000000003,44.5499992371,0.0,-8.100000000000001,10.22
2025,87.61%,18.36,8.85,51.79%,0.29,2026-03,🏰 高護城河,⚪ 中性觀察,1.23,統領,-3.33,2910.TW,-21.689999999999998,22.3500003815,7.8975266365724375,42.45,-14.47
2025,N/A,122.47,5.26,N/A,0.46,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.2,雃博,100.0,4106.TW,-22.47,23.5499992371,7.772276975940593,45.45,0.74
2025,N/A,254.17,146.97,N/A,1.97,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.65,IET-KY,231.33,4971.TWO,-22.839999999999975,421.0,138.48684210526315,45.6,50.49
2025,N/A,-6.85,-17.37,N/A,1.69,2026-03,🌑 雙重衰退,⚪ 數據不足,5.9,敘豐,-30.17,3485.TWO,-23.32,286.0,0.0,0.0,-10.06
2025,N/A,76.92,53.11,N/A,5.79,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,13.64,藥華藥,52.97,6446.TW,-23.950000000000003,1285.0,36.309692003390786,530.85,60.61
2025,N/A,49.97,7.69,N/A,1.39,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.88,長聖,24.77,6712.TWO,-25.2,175.5,14.860287891617276,177.14999999999998,8.96
2025,N/A,47.77,-36.41,N/A,0.56,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.62,鑫傳,21.74,6856.TWO,-26.030000000000005,43.4000015259,7.791741746122082,83.55000000000001,19.24
2025,N/A,326.44,-90.28,N/A,0.16,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.14,伍豐,300.0,8076.TWO,-26.439999999999998,26.5499992371,40.84615267246153,9.750000000000002,-11.54
2025,49.04%,-55.17,-57.74,34.02%,0.23,2026-03,🌑 雙重衰退,⚪ 中性觀察,3.03,名軒,-82.31,1442.TW,-27.14,28.4500007629,3.6521181980616175,116.85,-62.17
2025,N/A,-6.92,-67.15,N/A,-0.78,2026-03,🌑 雙重衰退,⚪ 數據不足,-2.29,雲象科技-創,-34.48,7803.TW,-27.559999999999995,0.0,0.0,0.0,91.93
2025,N/A,-6.92,-67.15,N/A,-0.78,2026-03,🌑 雙重衰退,⚪ 數據不足,-2.29,未知,-34.48,7803.TWO,-27.559999999999995,0.0,0.0,0.0,91.93
2025,89.24%,18.79,-234.62,10.47%,0.19,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.35,華園,-9.52,2702.TW,-28.31,13.25,0.0,-24.3,-2.27
2025,77.03%,28.12,6.9,41.97%,4.07,2026-03,🏰 高護城河,⚪ 中性觀察,13.33,雙美,-0.73,4728.TWO,-28.85,377.0,10.842680471670983,521.55,11.45
2025,N/A,20.98,-66.05,N/A,1.05,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.83,森鉅,-7.89,8942.TWO,-28.87,40.0999984741,7.696736751266794,78.15,-20.5
2025,59.54%,39.9,-175.3,7.94%,1.31,2026-03,🔄 轉虧為盈,⚪ 數據不足,-2.47,美食-KY,11.02,2723.TW,-28.88,66.9000015259,0.0,-53.400000000000006,-4.59
2025,N/A,55.42,10.4,N/A,0.76,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.72,和潤企業,24.75,6592.TW,-30.67,59.4000015259,5.625000144498106,158.4,-18.16
2025,N/A,542.16,-102.7,N/A,1.17,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.09,廣閎科,510.71,6693.TWO,-31.44999999999999,236.5,0.0,-26.700000000000003,29.21
2025,33.55%,244.69,-85.43,3.21%,0.31,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.29,泓瀚,210.0,4741.TWO,-34.69,51.7999992371,105.71428415734695,7.35,-17.82
2025,64.71%,54.92,-51.85,-1427.47%,-0.08,2026-03,🏰 高護城河,⚪ 數據不足,-0.41,中福,20.0,1435.TW,-34.92,29.2000007629,0.0,-14.1,-43.98
2025,N/A,125.1,-17.7,N/A,0.4,2026-03,🔄 轉虧為盈,⚪ 數據不足,-2.66,御嵿,90.0,3522.TWO,-35.099999999999994,12.25,0.0,-81.6,27.85
2025,21.31%,-63.16,-82.6,-1.56%,0.01,2026-03,🌑 雙重衰退,⚪ 中性觀察,1.07,富華新,-99.32,3056.TW,-36.16,14.8500003815,4.046321629836513,55.05,-68.21
2025,16.87%,470.92,876.92,7.13%,0.16,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.01,樂事綠能,433.33,1529.TW,-37.59000000000003,21.75,7.201986754966889,45.3,32.89
2025,N/A,-64.4,-95.82,N/A,-0.01,2026-03,🌑 雙重衰退,❌ 暫避觀望,0.13,強盛新,-102.13,1463.TW,-37.72999999999999,18.0,16.216216216216214,16.650000000000002,23.84
2025,N/A,104.62,40.48,N/A,1.1,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,7.08,騰雲,66.67,6870.TWO,-37.95,289.0,20.5547652916074,210.89999999999998,20.33
2025,N/A,-33.46,-34.28,N/A,0.28,2026-03,🌑 雙重衰退,⚪ 中性觀察,2.32,弘煜科,-71.72,6482.TWO,-38.26,27.8500003815,5.215355876685393,80.1,-10.07
2025,N/A,94.63,-45.05,N/A,1.53,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,4.92,光焱科技,56.12,7728.TWO,-38.51,654.0,68.84210526315789,142.5,-6.16
2025,N/A,86.87,112.83,N/A,1.33,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,4.01,天能綠電,47.78,7842.TWO,-39.09,97.4000015259,0.0,0.0,123.22
2025,N/A,-12.84,-28.57,N/A,0.88,2026-03,🌑 雙重衰退,⚪ 數據不足,5.65,溢泰實業,-52.69,7818.TW,-39.849999999999994,70.1999969482,0.0,0.0,-4.14
2025,N/A,-12.84,-28.57,N/A,0.88,2026-03,🌑 雙重衰退,⚪ 數據不足,5.65,未知,-52.69,7818.TWO,-39.849999999999994,0.0,0.0,0.0,-4.14
2025,53.43%,130.77,46.3,14.28%,1.47,2026-03,🏰 高護城河,❌ 暫避觀望,2.37,泓格,90.91,3577.TWO,-39.860000000000014,125.5,18.24127906976744,103.20000000000002,9.44
2025,71.52%,123.55,-74.29,6.07%,-0.08,2026-03,🏰 高護城河,⚪ 數據不足,-0.64,點晶,83.67,3288.TWO,-39.879999999999995,18.5,0.0,-25.049999999999997,-10.15
2025,N/A,97.36,-6.01,N/A,1.76,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,5.48,群益期,57.14,6024.TW,-40.22,64.5,4.670528602461984,207.15,9.98
2025,N/A,50.51,44.38,N/A,-1.18,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-7.23,沛爾生醫-創,10.08,6949.TW,-40.43,925.0,0.0,-235.35000000000002,60.07
2025,N/A,-6.55,-39.36,N/A,0.28,2026-03,🌑 雙重衰退,❌ 暫避觀望,0.58,億而得,-47.06,6423.TWO,-40.510000000000005,87.5,47.814207650273225,27.450000000000003,2.34
2025,N/A,0.49,16.53,N/A,1.9,2026-03,📉 獲利侵蝕,⚪ 數據不足,4.23,旅天下,-40.13,6961.TWO,-40.620000000000005,53.5,0.0,0.0,-8.56
2025,59.04%,40.9,42.64,-1090.16%,-0.17,2026-03,🏰 高護城河,⚪ 數據不足,-0.74,淳紳,0.0,4529.TWO,-40.9,4.8299999237,0.0,-28.05,-22.14
2025,76.10%,81.21,59.82,69.19%,36.58,2026-03,🏰 高護城河,❌ 暫避觀望,103.23,川湖,38.82,2059.TW,-42.38999999999999,8250.0,34.52460662872448,3584.3999999999996,72.77
2025,N/A,77.29,31.09,N/A,4.49,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,17.36,華景電,33.23,6788.TWO,-44.06000000000001,403.5,9.655419956927496,626.85,19.97
2025,44.04%,153.86,-56.22,12.46%,1.3,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.36,寒舍,109.68,2739.TW,-44.18000000000001,34.25,5.977312390924956,85.95,2.72
2025,N/A,-37.96,-34.98,N/A,0.4,2026-03,🌑 雙重衰退,⚪ 中性觀察,3.96,理銘,-82.38,6212.TWO,-44.419999999999995,28.75,2.7302943969610634,157.95000000000002,-55.31
2025,N/A,124.98,279.4,N/A,4.93,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,14.04,倍利科,78.66,7822.TW,-46.32000000000001,998.0,0.0,0.0,187.82
2025,N/A,11.65,-34.17,N/A,2.48,2026-03,📉 獲利侵蝕,⚪ 數據不足,7.86,公勝保經,-35.1,6028.TWO,-46.75,79.1999969482,0.0,0.0,5.26
2025,N/A,47.19,-9.63,N/A,1.7,2026-03,📉 獲利侵蝕,❌ 暫避觀望,6.66,系微,0.0,6231.TWO,-47.19,264.0,16.826003824091778,235.35,4.64
2025,N/A,47.02,-13.92,N/A,3.26,2026-03,📉 獲利侵蝕,⚪ 中性觀察,11.24,中租-KY,-0.66,5871.TW,-47.68,114.5,3.982608695652174,431.25,-4.62
2025,51.76%,142.03,20.66,18.42%,1.3,2026-03,🏰 高護城河,⚪ 中性觀察,2.92,固緯,94.03,2423.TW,-48.0,79.6999969482,10.741239480889487,111.3,5.54
2025,N/A,88.8,-82.84,N/A,0.21,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.55,微程式,40.0,7721.TW,-48.8,71.0,48.29931972789115,22.050000000000004,-36.07
2025,N/A,67.15,48.61,N/A,-0.09,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.37,商丞,18.18,8277.TWO,-48.970000000000006,8.1999998093,0.0,-14.85,-16.98
2025,-18.77%,1122.35,41.22,-63.16%,1.07,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.77,聯合再生,1072.73,3576.TW,-49.61999999999989,16.3999996185,0.0,-10.5,-47.33
2025,N/A,-19.71,43.08,N/A,0.35,2026-03,🌑 雙重衰退,⚪ 數據不足,1.86,耀穎,-72.0,7772.TWO,-52.29,121.5,0.0,0.0,12.72
2025,N/A,9.64,-26.4,N/A,1.88,2026-03,📉 獲利侵蝕,⚪ 中性觀察,7.78,達爾膚,-45.35,6523.TWO,-54.99,91.0,4.822469528351881,283.05,-5.92
2025,N/A,-18.25,-10.5,N/A,1.09,2026-03,🌑 雙重衰退,⚪ 數據不足,8.1,民盛,-73.26,7811.TWO,-55.010000000000005,80.5,0.0,0.0,18.06
2025,N/A,98.26,4.12,N/A,2.97,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,8.59,凌陽創新,42.79,5236.TWO,-55.470000000000006,161.0,7.2522522522522515,333.00000000000006,10.0
2025,N/A,100.17,183.87,N/A,0.26,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.89,長佳智能,44.44,6841.TWO,-55.730000000000004,64.6999969482,28.253273776506546,34.35,12.23
2025,N/A,-44.23,3600.0,N/A,0.0,2026-03,🌑 雙重衰退,⚪ 中性觀察,1.4,台生材,-100.0,6649.TWO,-55.77,38.8499984741,11.63173607008982,50.099999999999994,128.22
2025,54.41%,74.15,-5.49,14.06%,0.39,2026-03,🏰 高護城河,⚪ 中性觀察,1.56,遠百,18.18,2903.TW,-55.970000000000006,22.25,6.02981029810298,55.35000000000001,-2.68
2025,N/A,356.31,-90.0,N/A,0.28,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,0.04,泰藝,300.0,8289.TWO,-56.31,60.0,0.0,-4.65,16.02
2025,N/A,59.84,-28.2,N/A,0.95,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.75,龍巖,3.26,5530.TWO,-56.580000000000005,49.7000007629,7.373887353545993,101.10000000000001,-2.7
2025,20.10%,162.75,721.43,-167.95%,0.01,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,6.28,泰豐,105.56,2102.TW,-57.19,19.0499992371,11.205881904176469,25.500000000000004,-0.57
2025,34.86%,141.56,36.07,-26.13%,-0.05,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.78,浩泰,83.87,4131.TWO,-57.69,32.7999992371,0.0,-19.05,297.52
2025,N/A,-17.97,-77.57,N/A,0.36,2026-03,🌑 雙重衰退,⚪ 中性觀察,1.71,京城,-75.84,2524.TW,-57.870000000000005,35.5,6.672932330827067,79.80000000000001,-60.41
2025,N/A,27.71,60.8,N/A,0.09,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.49,台微醫,-30.77,6767.TWO,-58.480000000000004,26.3999996185,0.0,-6.75,-6.86
2025,N/A,65.98,4.62,N/A,0.43,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.36,美吾華,7.5,1731.TW,-58.480000000000004,20.6499996185,5.6114129398097825,55.2,6.61
2025,56.36%,71.91,7.55,21.51%,1.78,2026-03,🏰 高護城河,⚪ 中性觀察,6.27,東洋,13.38,4105.TWO,-58.529999999999994,77.3000030518,4.886220167623263,237.29999999999998,9.49
2025,N/A,55.78,-1.21,N/A,1.39,2026-03,📉 獲利侵蝕,⚪ 中性觀察,5.16,愛派司,-4.2,6918.TW,-59.980000000000004,74.0999984741,5.529850632395523,200.99999999999997,8.61
2025,N/A,-17.44,-26.3,N/A,0.21,2026-03,🌑 雙重衰退,⚪ 數據不足,3.11,長廣,-77.53,7795.TW,-60.09,552.0,0.0,0.0,-15.04
2025,N/A,46.86,169.31,N/A,0.53,2026-03,📉 獲利侵蝕,⚪ 數據不足,2.72,宏�硒撥s,-14.52,7794.TWO,-61.379999999999995,30.0,0.0,0.0,18.71
2025,N/A,74.83,-2.0,N/A,1.87,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,9.9,軒郁,12.73,6703.TWO,-62.099999999999994,117.5,5.331215970961888,330.59999999999997,-8.29
2025,N/A,90.14,23.05,N/A,1.01,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.63,東生華,27.85,8432.TWO,-62.29,50.7000007629,5.5592106099671055,136.79999999999998,19.79
2025,N/A,32.15,8.39,N/A,0.39,2026-03,📉 獲利侵蝕,⚪ 中性觀察,3.11,意藍,-30.36,6925.TWO,-62.51,59.0,8.575581395348838,103.2,14.61
2025,33.80%,131.64,57.28,-77.27%,-0.25,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-1.82,樂威科-KY,68.92,4154.TWO,-62.719999999999985,11.8000001907,0.0,-76.65,-35.31
2025,N/A,-8.7,14.65,N/A,0.19,2026-03,🌑 雙重衰退,⚪ 數據不足,4.46,華洋精機,-71.64,6983.TWO,-62.94,349.5,0.0,0.0,24.42
2025,N/A,82.57,-25.6,N/A,1.08,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.08,宏正,18.68,6277.TW,-63.88999999999999,70.6999969482,8.960709372395437,118.35000000000001,-1.49
2025,100.00%,53.3,57.53,-377.43%,-0.1,2026-03,🏰 高護城河,⚪ 數據不足,-0.44,富榮綱,-11.11,3115.TWO,-64.41,9.1099996567,0.0,-20.4,12.25
2025,N/A,119.02,95.56,N/A,10.43,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,30.41,精測,54.52,6510.TWO,-64.5,2855.0,37.620239820793245,1138.3500000000001,33.33
2025,45.66%,131.47,-181.82,-9.00%,-0.02,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.37,凌陽,66.67,2401.TW,-64.8,33.0,0.0,-11.55,-2.04
2025,58.46%,53.08,-491.18,-58.74%,-0.55,2026-03,🏰 高護城河,⚪ 數據不足,-2.03,金麗科,-12.24,3228.TWO,-65.32,173.5,0.0,-77.55,-27.25
2025,N/A,177.04,-129.28,N/A,0.03,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.53,大億金茂,111.54,8107.TWO,-65.49999999999999,12.6000003815,0.0,-25.8,2.06
2025,39.89%,165.56,-50.0,1.38%,0.14,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.32,昆盈,100.0,2365.TW,-65.56,32.5,45.77464788732394,10.65,-1.99
2025,N/A,1985.02,209.22,N/A,14.54,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,6.7,宇瞻,1919.44,8271.TW,-65.57999999999993,181.0,6.848278471433978,396.44999999999993,41.93
2025,N/A,20.45,-20600.0,N/A,-3.28,2026-03,📉 獲利侵蝕,⚪ 數據不足,-8.2,晶心科,-45.13,6533.TW,-65.58,191.5,0.0,-405.15,7.0
2025,N/A,128.72,4.25,N/A,2.39,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,7.93,智冠,63.12,5478.TWO,-65.6,101.5,4.997538158542589,304.65000000000003,-3.78
2025,N/A,52.46,30.28,N/A,0.97,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.13,邦睿生技-創,-13.39,6955.TW,-65.85,117.0,11.470588235294118,153.0,37.43
2025,19.48%,2.71,0.95,-2058.21%,-0.67,2026-03,📉 獲利侵蝕,⚪ 數據不足,-2.16,醣聯,-63.41,4168.TWO,-66.11999999999999,25.2000007629,0.0,-77.1,157.54
2025,51.65%,99.75,0.0,-9.65%,-0.1,2026-03,🏰 高護城河,⚪ 數據不足,-1.83,富野,33.33,2736.TWO,-66.42,11.8000001907,0.0,-66.15,36.07
2025,N/A,100.81,-68.0,N/A,-0.26,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-1.26,悅城,33.33,6405.TW,-67.48,55.7000007629,0.0,-52.05,-99.4
2025,N/A,111.76,67.87,N/A,3.56,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,11.77,意騰-KY,41.83,7749.TW,-69.93,404.0,13.830879835672715,438.15000000000003,85.22
2025,N/A,130.07,52.82,N/A,37.41,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,103.92,信驊,59.53,5274.TWO,-70.53999999999999,13665.0,53.86920014191666,3805.05,40.64
2025,N/A,14.66,21.4,N/A,0.68,2026-03,📉 獲利侵蝕,⚪ 中性觀察,3.46,櫻花建,-56.69,2539.TW,-71.35,39.2999992371,4.673008232711059,126.15,55.27
2025,62.33%,129.86,46.42,54.00%,22.08,2026-03,🏰 高護城河,⚪ 中性觀察,66.26,台積電,58.39,2330.TW,-71.47000000000001,2415.0,14.68978102189781,2466.0,31.61
2025,N/A,71.77,7.69,N/A,0.1,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.42,台聯櫃,0.0,5601.TWO,-71.77,31.5,30.0,15.75,1.81
2025,N/A,232.25,-18.87,N/A,0.57,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.29,維田,159.09,6570.TWO,-73.16,52.7999992371,17.087378393883498,46.349999999999994,3.05
2025,N/A,64.38,10.09,N/A,-0.75,2026-03,📉 獲利侵蝕,⚪ 數據不足,-2.97,生華科,-8.82,6492.TWO,-73.19999999999999,44.4000015259,0.0,-106.50000000000001,7.0
2025,63.24%,76.49,-10.36,24.73%,1.5,2026-03,🏰 高護城河,⚪ 中性觀察,7.27,嘉實,2.74,3158.TWO,-73.75,83.0,5.006031363088058,248.7,7.07
2025,N/A,28.0,-9.97,N/A,1.78,2026-03,📉 獲利侵蝕,⚪ 中性觀察,10.3,華研,-46.55,8446.TWO,-74.55,85.5,3.166666666666667,404.99999999999994,-21.14
2025,98.33%,108.51,220.0,81.17%,-0.02,2026-03,🏰 高護城河,⚪ 數據不足,0.06,太景*-KY,33.33,4157.TWO,-75.18,9.1300001144,0.0,-5.7,72.24
2025,N/A,53.01,54.95,N/A,0.07,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.72,福邦證,-22.22,6026.TWO,-75.22999999999999,15.6999998093,6.20553352146245,37.95,-0.65
