status,date,prev_rev_yoy,advice,prev_eps,eps,expansion,name,prev_year,pe,eps_yoy,rev_yoy,prev_eps_yoy,om,gm,price,symbol,est_price
🧐 疑業外收益,2025-12,-47.71,⚪ 數據不足,-1.67,-1.82,92.59,樂威科-KY,2025,0.0,57.28,-35.31,41.15,-77.27%,33.80%,13.6499996185,4154.TWO,-84.00000000000001
🧐 疑業外收益,2025-12,2.22,⚪ 中性觀察,0.07,-0.14,91.99,云辰,2025,16.935483870967744,88.8,-3.19,107.29,-7.49%,19.09%,10.5,2390.TW,9.3
🚀 利潤擴張,2025-12,255.72,⚪ 數據不足,8.86,14.04,91.57999999999998,倍利科,2025,0.0,279.4,187.82,914.94,N/A,N/A,0.0,7822.TW,0.0
🧐 疑業外收益,2025-12,-30.23,⚪ 數據不足,-0.98,-1.13,91.41,鋐寶科技,2025,0.0,54.88,-36.53,33.79,N/A,N/A,18.0499992371,6674.TW,-48.75
🚀 利潤擴張,2025-12,9.78,⚪ 數據不足,-0.22,0.0,91.19,建暐,2025,0.0,100.0,8.81,-83.33,N/A,N/A,18.0499992371,8092.TWO,-15.0
🏰 高護城河,2025-12,26.76,⚠️ 追價風險,21.67,27.7,91.0,致茂,2025,38.39550491649758,122.05,31.05,141.3,34.82%,60.80%,2460.0,2360.TW,961.0500000000001
🔄 轉虧為盈,2025-12,-0.65,⚪ 數據不足,-0.45,0.87,90.6,六福,2025,0.0,89.13,-1.47,-309.09,16.76%,39.55%,15.1999998093,2705.TW,-1.9500000000000004
🚀 利潤擴張,2025-12,13.6,⚪ 中性觀察,0.78,1.39,90.25,青松健康,2025,16.46090534979424,104.41,14.16,75.0,N/A,N/A,40.0,6931.TW,36.45
🧐 疑業外收益,2025-12,-9.27,⚪ 數據不足,-0.14,-0.13,90.0,四維航,2025,0.0,81.16,-8.84,51.72,N/A,N/A,14.5500001907,5608.TW,-9.6
🧐 疑業外收益,2025-12,-42.1,⚪ 數據不足,-0.63,-0.77,88.55,聯合再生,2025,0.0,41.22,-47.33,46.61,-63.16%,-18.77%,19.3500003815,3576.TW,-28.200000000000003
🧐 疑業外收益,2025-12,-3.06,💎 強力關注,2.25,7.31,87.6,瑞耘,2025,8.45012366034625,81.39,-6.21,-16.97,N/A,N/A,102.5,6532.TWO,181.95
🔄 轉虧為盈,2025-12,18.29,⚪ 數據不足,-0.45,0.15,81.68,環宇-KY,2025,0.0,107.11,25.43,73.81,N/A,N/A,840.0,4991.TWO,-23.549999999999997
🧐 疑業外收益,2025-12,-40.76,⚪ 數據不足,-2.52,-3.19,81.01,華軒,2025,0.0,35.27,-45.74,-18.72,-45.63%,41.62%,35.9000015259,2740.TWO,-125.25
🧐 疑業外收益,2025-12,-21.6,⚪ 數據不足,-0.53,-0.35,80.62,恩德,2025,0.0,56.79,-23.83,5.36,0.98%,31.45%,27.0,1528.TW,-21.599999999999998
🧐 疑業外收益,2025-12,-19.07,✅ 穩健價值,12.0,15.5,80.56,帆宣,2025,12.699242226286911,65.55,-15.01,63.11,N/A,N/A,486.0,6196.TW,574.05
🚀 利潤擴張,2025-12,13.61,⚪ 數據不足,0.02,-0.02,79.21000000000001,聚亨,2025,0.0,95.92,16.71,116.67,-1.47%,7.21%,8.1999998093,2022.TW,-0.6
🚀 利潤擴張,2025-12,14.85,⚪ 數據不足,-0.17,0.0,78.95,凱崴,2025,0.0,100.0,21.05,-21.43,N/A,N/A,68.4000015259,5498.TWO,-7.05
🧐 疑業外收益,2025-12,-2.45,💎 強力關注,1.72,2.07,78.51,力達-KY,2025,3.773584905660377,73.95,-4.56,84.95,7.61%,19.46%,20.0,4552.TW,79.50000000000001
🏰 高護城河,2025-12,173.02,⚪ 中性觀察,13.28,15.8,77.88999999999999,牧德,2025,20.40256175663312,186.23,108.34,362.45,29.84%,59.86%,892.0,3563.TW,655.8
🧐 疑業外收益,2025-12,-12.38,⚪ 數據不足,-0.77,-0.92,77.02,佰研,2025,0.0,51.01,-26.01,54.03,-34.07%,15.21%,53.2999992371,3205.TWO,-44.24999999999999
🧐 疑業外收益,2025-12,-43.41,⚪ 數據不足,-1.49,-1.45,76.84,迎輝,2025,0.0,34.68,-42.16,2.61,-404.30%,-184.95%,10.9499998093,3523.TWO,-65.85
🔄 轉虧為盈,2025-12,36.24,⚪ 數據不足,-0.9,0.48,76.57,陽程,2025,0.0,120.0,43.43,58.96,17.10%,41.15%,159.0,3498.TWO,-32.55
🧐 疑業外收益,2025-12,-22.91,⚪ 數據不足,-0.14,-0.6,75.48,西勝,2025,0.0,56.82,-18.66,86.73,-68.62%,-3.42%,14.8500003815,3625.TWO,-16.200000000000003
🔄 轉虧為盈,2025-12,28.6,⚪ 數據不足,-0.37,0.01,74.38,天正國際,2025,0.0,100.49,26.11,76.26,N/A,N/A,105.5,6654.TWO,-44.699999999999996
🚀 利潤擴張,2025-12,7.47,⚪ 數據不足,-1.08,-0.66,74.10000000000001,全球傳動,2025,0.0,85.65,11.55,69.01,-1.35%,16.55%,72.6999969482,4540.TW,-40.5
🧐 疑業外收益,2025-12,-1.32,✅ 穩健價值,0.68,0.6,73.91000000000001,百容,2025,13.62903246317204,71.43,-2.48,44.68,-6.13%,8.90%,25.3500003815,2483.TW,27.900000000000006
🚀 利潤擴張,2025-12,19.21,⚪ 數據不足,-2.01,-1.49,73.57000000000001,奧義賽博-KY創,2025,0.0,96.29,22.72,98.92,N/A,N/A,102.0,7823.TW,0.0
🚀 利潤擴張,2025-12,3.94,💎 強力關注,13.31,17.49,72.29,雄獅,2025,3.646308113035552,78.29,6.0,76.53,5.55%,16.93%,160.0,2731.TW,658.1999999999999
🧐 疑業外收益,2025-12,-15.52,⚪ 數據不足,-0.04,-0.15,71.99000000000001,南紡,2025,0.0,55.88,-16.11,69.23,-4.90%,7.45%,12.0,1440.TW,-4.2
🧐 疑業外收益,2025-12,-6.34,⚠️ 追價風險,0.5,1.04,70.75,台塑化,2025,32.35294117647058,65.08,-5.67,2.04,N/A,N/A,49.5,6505.TW,22.950000000000003
🏰 高護城河,2025-12,36.15,✅ 穩健價值,5.37,12.98,70.49000000000001,創見,2025,14.760322733744658,140.33,69.84,22.99,55.59%,61.62%,311.0,2451.TW,316.05000000000007
🧐 疑業外收益,2025-12,1.05,⚠️ 追價風險,0.29,0.35,70.29,慕康生醫,2025,28.606558627704924,66.67,-3.62,20.83,N/A,N/A,17.4500007629,5398.TWO,9.149999999999999
🚀 利潤擴張,2025-12,9.39,⚪ 數據不足,-0.23,-0.16,70.11,富晶通,2025,0.0,82.8,12.69,65.67,-14.24%,-4.80%,24.0,3623.TWO,-16.950000000000003
🚀 利潤擴張,2025-12,11.37,⚠️ 追價風險,2.98,4.16,70.08,聯茂,2025,26.27952755905512,82.74,12.66,78.92,N/A,N/A,267.0,6213.TW,152.4
🧐 疑業外收益,2025-12,-27.43,⚪ 數據不足,-0.45,-1.32,69.83,保銳,2025,0.0,53.52,-16.31,79.91,N/A,N/A,18.1000003815,8093.TWO,-22.65
🚀 利潤擴張,2025-12,11.68,⚪ 數據不足,-0.38,-0.16,69.53999999999999,鑫永洋,2025,0.0,74.6,5.06,-642.86,N/A,N/A,10.6000003815,6241.TWO,-13.649999999999999
🧐 疑業外收益,2025-12,-73.69,⚪ 數據不足,-0.71,-1.17,69.25999999999999,宏太-KY,2025,0.0,10.0,-59.26,31.73,-86.00%,15.04%,15.1999998093,2924.TWO,-38.85
🧐 疑業外收益,2025-12,-12.86,⚪ 數據不足,-0.25,-0.61,67.61,特昇-KY,2025,0.0,55.88,-11.73,83.78,N/A,N/A,9.7299995422,6616.TWO,-11.850000000000001
🧐 疑業外收益,2025-12,-12.47,💎 強力關注,8.22,9.42,67.3,璟德,2025,7.614503816793892,51.69,-15.61,77.54,18.21%,44.03%,199.5,3152.TWO,393.00000000000006
🚀 利潤擴張,2025-12,29.74,⚠️ 追價風險,32.49,46.57,66.97,貿聯-KY,2025,22.3943661971831,98.71,31.74,107.49,18.37%,31.93%,2385.0,3665.TW,1597.5
🚀 利潤擴張,2025-12,86.86,⚪ 數據不足,3.14,4.94,66.71,邁科,2025,0.0,151.41,84.7,161.67,N/A,N/A,0.0,6831.TW,0.0
🧐 疑業外收益,2025-12,1.19,⚪ 數據不足,-0.34,-0.37,65.59,商丞,2025,0.0,48.61,-16.98,33.33,N/A,N/A,7.0999999046,8277.TWO,-15.15
🧐 疑業外收益,2025-12,-0.78,⚪ 數據不足,-0.33,-0.2,65.33,台玻,2025,0.0,62.96,-2.37,36.54,4.79%,13.67%,73.9000015259,1802.TW,-16.349999999999998
🚀 利潤擴張,2025-12,11.96,💎 強力關注,2.08,2.88,65.30000000000001,大成鋼,2025,6.517857029330358,77.93,12.63,98.94,14.07%,25.55%,43.7999992371,2027.TW,100.8
🧐 疑業外收益,2025-12,-5.03,💎 強力關注,1.42,1.99,65.27,東森,2025,4.0198237885462555,60.48,-4.79,118.46,10.29%,34.49%,18.25,2614.TW,68.1
🧐 疑業外收益,2025-12,-12.8,⚪ 數據不足,-1.9,-2.52,65.14,桓鼎-KY,2025,0.0,54.46,-10.68,-950.0,N/A,N/A,30.2999992371,5543.TWO,-88.8
🚀 利潤擴張,2025-12,32.17,⚪ 數據不足,-0.56,-0.24,65.02000000000001,日成-KY,2025,0.0,84.62,19.6,74.07,4.68%,18.47%,23.8500003815,4807.TW,-32.699999999999996
🧐 疑業外收益,2025-12,-25.71,⚪ 數據不足,-0.56,-0.87,64.9,大宇,2025,0.0,42.76,-22.14,-366.67,-24.84%,6.55%,11.6999998093,1445.TW,-24.750000000000004
🏰 高護城河,2025-12,-22.27,⚪ 數據不足,-0.57,-0.74,64.78,淳紳,2025,0.0,42.64,-22.14,46.23,-1090.16%,59.04%,5.4099998474,4529.TWO,-28.05
🚀 利潤擴張,2025-12,18.69,⚪ 數據不足,-0.91,-0.2,64.66999999999999,鈺鎧,2025,0.0,90.52,25.85,50.27,N/A,N/A,54.9000015259,5228.TWO,-24.750000000000004
🏰 高護城河,2025-12,6.08,✅ 穩健價值,0.52,0.9,64.65,友霖,2025,12.091837123928572,79.17,14.52,11.63,23.50%,60.10%,23.7000007629,4166.TWO,29.4
🚀 利潤擴張,2025-12,18.57,⚠️ 追價風險,1.69,2.75,64.43,尖點,2025,81.11888111888112,88.97,24.54,52.25,N/A,N/A,464.0,8021.TW,85.8
🧐 疑業外收益,2025-12,-25.86,⚪ 數據不足,-1.99,-4.65,63.85,柏承,2025,0.0,42.24,-21.61,66.78,N/A,N/A,32.5,6141.TW,-122.25
🚀 利潤擴張,2025-12,15.04,💎 強力關注,3.51,4.35,63.75,宏致,2025,7.151730121925467,74.89,11.14,133.33,5.06%,26.65%,80.5999984741,3605.TW,169.04999999999998
🚀 利潤擴張,2025-12,-4.49,⚠️ 追價風險,1.08,2.3,63.02,新門,2025,35.53615960099751,69.12,6.1,6.93,N/A,N/A,142.5,5432.TWO,60.15
🚀 利潤擴張,2025-12,17.04,⚪ 中性觀察,1.45,3.02,62.74,偉詮電,2025,16.42857142857143,78.06,15.32,17.59,3.76%,30.84%,80.5,2436.TW,73.49999999999999
🚀 利潤擴張,2025-12,24.94,⚪ 中性觀察,0.25,0.35,62.559999999999995,佳大,2025,17.931034921264366,84.21,21.65,73.33,5.22%,14.21%,15.6000003815,2033.TW,13.05
🧐 疑業外收益,2025-12,-7.48,⚪ 數據不足,-0.95,-2.61,62.519999999999996,勝悅-KY,2025,0.0,50.57,-11.95,59.05,-391.42%,-118.96%,5.4000000954,1340.TW,-67.8
🚀 利潤擴張,2025-12,55.92,⚠️ 追價風險,21.73,30.41,62.230000000000004,精測,2025,47.84655864838665,95.56,33.33,279.9,N/A,N/A,3455.0,6510.TWO,1083.15
🔄 轉虧為盈,2025-12,-10.02,⚪ 數據不足,-0.16,1.36,61.900000000000006,東捷,2025,0.0,72.15,10.25,-130.19,N/A,N/A,145.5,8064.TWO,-4.049999999999999
🚀 利潤擴張,2025-12,17.64,💎 強力關注,5.69,8.49,61.470000000000006,柏文,2025,7.161390762843799,79.87,18.4,91.16,N/A,N/A,138.0,8462.TW,289.05
🧐 疑業外收益,2025-12,-12.89,⚪ 數據不足,-0.73,-0.77,61.36,力麗店,2025,0.0,35.29,-26.07,44.7,N/A,N/A,8.8599996567,5364.TWO,-36.449999999999996
🚀 利潤擴張,2025-12,6.53,💎 強力關注,0.88,1.08,61.290000000000006,倍微,2025,10.98000030516,66.15,4.86,300.0,N/A,N/A,27.4500007629,6270.TWO,37.5
🚀 利潤擴張,2025-12,5.91,⚪ 數據不足,0.04,0.05,61.07,宏齊,2025,0.0,66.67,5.6,-42.86,N/A,N/A,30.8999996185,6168.TW,-1.3010426069826053e-16
🚀 利潤擴張,2025-12,5.78,⚪ 數據不足,4.08,6.82,59.830000000000005,霈方,2025,0.0,66.34,6.51,53.96,N/A,N/A,0.0,6574.TWO,0.0
🧐 疑業外收益,2025-12,-9.7,⚪ 數據不足,-0.26,-0.23,58.94,太空梭,2025,0.0,46.51,-12.43,-136.36,0.66%,4.12%,18.25,2440.TW,-10.35
🚀 利潤擴張,2025-12,-7.02,⚪ 數據不足,-0.33,-0.35,58.809999999999995,無敵,2025,0.0,60.23,1.42,53.52,N/A,N/A,13.8500003815,8201.TW,-16.8
🧐 疑業外收益,2025-12,-24.95,⚪ 數據不足,-1.33,-0.96,57.57,兆赫,2025,0.0,57.52,-0.05,11.92,2.18%,15.28%,76.6999969482,2485.TW,-62.699999999999996
🧐 疑業外收益,2025-12,-6.96,⚪ 數據不足,-1.02,-1.16,57.160000000000004,勝昱,2025,0.0,47.45,-9.71,-14.61,-15.57%,5.19%,28.5,4304.TWO,-52.8
🚀 利潤擴張,2025-12,1.07,💎 強力關注,7.94,10.39,56.93,卜蜂,2025,5.553390491036633,58.63,1.7,85.95,12.03%,20.24%,142.5,1215.TW,384.9
🌑 雙重衰退,2025-12,-92.54,⚪ 中性觀察,0.23,0.68,56.36,聯德,2025,18.454544760999998,-32.0,-88.36,-68.06,-362.94%,23.48%,20.2999992371,3308.TW,16.5
🚀 利潤擴張,2025-12,23.53,⚠️ 追價風險,3.11,5.59,56.05,南俊國際,2025,63.49353049907578,82.47,26.42,42.52,N/A,N/A,687.0,6584.TWO,162.3
🧐 疑業外收益,2025-12,-23.52,💎 強力關注,0.7,1.72,55.6,福邦證,2025,6.117647208431372,54.95,-0.65,-30.0,N/A,N/A,15.6000003815,6026.TWO,38.25
🚀 利潤擴張,2025-12,-1.03,💎 強力關注,1.37,1.81,55.370000000000005,錩新,2025,6.5375302663438255,58.77,3.4,55.68,12.75%,25.38%,27.0,2415.TW,61.949999999999996
🚀 利潤擴張,2025-12,22.29,⚪ 數據不足,-0.06,-0.1,55.01,唐鋒,2025,0.0,78.72,23.71,78.57,-68.47%,4.92%,5.3800001144,4609.TWO,-11.25
🧐 疑業外收益,2025-12,-6.49,⚠️ 追價風險,0.12,0.15,54.5,永純,2025,57.41379178793103,50.0,-4.5,500.0,2.47%,14.61%,16.6499996185,4711.TWO,4.3500000000000005
🚀 利潤擴張,2025-12,1.01,⚠️ 追價風險,1.37,2.66,54.23,立積,2025,28.22014051522248,56.47,2.24,44.21,N/A,N/A,120.5,4968.TW,64.05000000000001
🧐 疑業外收益,2025-12,-20.09,⚪ 數據不足,-0.56,-1.17,52.61,聯成,2025,0.0,32.76,-19.85,63.82,-3.51%,1.59%,10.6999998093,1313.TW,-33.6
🧐 疑業外收益,2025-12,0.3,⚪ 數據不足,-0.11,-0.11,52.190000000000005,沈氏,2025,0.0,52.17,-0.02,21.43,N/A,N/A,18.2000007629,8921.TWO,-10.200000000000001
🏰 高護城河,2025-12,-1.52,⚪ 數據不足,-0.8,-0.19,51.86,圓剛,2025,0.0,54.55,2.69,-144.44,8.42%,56.31%,51.9000015259,2417.TW,-31.8
🏰 高護城河,2025-12,0.67,✅ 穩健價值,1.65,2.22,51.440000000000005,寶齡富錦,2025,12.273641851106639,53.1,1.66,54.21,13.25%,52.35%,61.0,1760.TW,74.55000000000001
🚀 利潤擴張,2025-12,10.12,💎 強力關注,0.88,1.14,50.919999999999995,達輝-KY,2025,6.7346936180612245,54.05,3.13,46.67,N/A,N/A,19.7999992371,5276.TWO,44.1
🚀 利潤擴張,2025-12,-3.97,⚪ 數據不足,-0.46,-0.76,50.8,三貝德,2025,0.0,55.83,5.03,60.71,N/A,N/A,23.5499992371,8489.TWO,-27.450000000000003
🧐 疑業外收益,2025-12,-3.83,⚪ 數據不足,-0.19,-0.07,50.73,秋雨,2025,0.0,50.0,-0.73,-5.56,N/A,N/A,11.6000003815,9929.TW,-7.95
🚀 利潤擴張,2025-12,-2.54,⚪ 數據不足,-0.6,-0.7,50.63000000000001,艾姆勒,2025,0.0,64.65,14.02,47.37,-1.87%,14.37%,38.0499992371,2241.TW,-28.349999999999994
🧐 疑業外收益,2025-12,-13.81,💎 強力關注,1.86,2.45,49.08,台汽電,2025,9.659969088098917,32.43,-16.65,40.91,N/A,N/A,62.5,8926.TW,97.05000000000001
🚀 利潤擴張,2025-12,6.33,⚪ 數據不足,-0.69,-1.18,48.510000000000005,聯穎,2025,0.0,51.74,3.23,36.7,-3.96%,15.39%,21.5,3550.TW,-40.49999999999999
🧐 疑業外收益,2025-12,-16.18,💎 強力關注,1.62,5.02,47.74,至上,2025,11.090425734827127,43.32,-4.42,-50.61,N/A,N/A,83.4000015259,8112.TW,112.8
🚀 利潤擴張,2025-12,7.0,⚪ 數據不足,-0.45,-0.6,46.5,九暘,2025,0.0,49.15,2.65,48.28,N/A,N/A,122.5,8040.TWO,-21.750000000000004
🏰 高護城河,2025-12,84.76,⚪ 數據不足,-0.41,-0.44,45.28,富榮綱,2025,0.0,57.53,12.25,26.09,-377.43%,100.00%,7.9400000572,3115.TWO,-21.299999999999997
🧐 疑業外收益,2025-12,-11.14,⚪ 數據不足,-0.11,-0.84,45.260000000000005,巨鎧精密-創,2025,0.0,20.75,-24.51,84.06,-98.59%,-21.68%,58.5,2254.TW,-9.6
🚀 利潤擴張,2025-12,14.71,💎 強力關注,0.99,2.03,45.05,晟田,2025,11.951219098672087,61.11,16.06,65.0,17.54%,25.49%,44.0999984741,4541.TWO,55.349999999999994
🚀 利潤擴張,2025-12,-0.45,⚪ 數據不足,-0.24,-0.88,44.480000000000004,喬鼎,2025,0.0,46.34,1.86,70.73,-21.05%,29.42%,20.0,3057.TW,-1.9500000000000017
🧐 疑業外收益,2025-12,-5.8,⚪ 數據不足,-0.27,-0.27,44.38,宏遠,2025,0.0,35.0,-9.38,33.33,1.12%,16.50%,6.9400000572,1460.TW,-9.9
🚀 利潤擴張,2025-12,4.46,⚪ 中性觀察,0.89,1.0,44.36,亞航,2025,16.647287117403096,49.25,4.89,64.81,2.16%,8.38%,42.9500007629,2630.TW,38.70000000000001
🧐 疑業外收益,2025-12,-11.26,⚪ 數據不足,-0.28,-0.36,44.080000000000005,得利影,2025,0.0,36.84,-7.24,-12.0,N/A,N/A,14.8500003815,6144.TWO,-15.3
🚀 利潤擴張,2025-12,-5.05,✅ 穩健價值,17.33,30.51,43.99,亞翔,2025,13.83982164294289,63.03,19.04,33.18,N/A,N/A,807.0,6139.TW,874.6500000000001
🚀 利潤擴張,2025-12,22.03,⚪ 數據不足,-0.46,-0.75,43.78,彩晶,2025,0.0,58.56,14.78,65.89,N/A,N/A,13.0,6116.TW,-30.6
🧐 疑業外收益,2025-12,-3.85,💎 強力關注,2.63,2.42,43.550000000000004,羅麗芬-KY,2025,5.2766797413834,42.35,-1.2,34.87,N/A,N/A,40.0499992371,6666.TW,113.85
🧐 疑業外收益,2025-12,-8.43,⚪ 數據不足,-0.93,-1.56,42.96,柏騰,2025,0.0,33.33,-9.63,43.83,-60.61%,-2.30%,37.4500007629,3518.TW,-64.95
🚀 利潤擴張,2025-12,2.46,⚪ 數據不足,-0.37,-0.26,42.67,劍湖山,2025,0.0,50.0,7.33,9.76,N/A,N/A,3.3699998856,5701.TWO,-13.2
🧐 疑業外收益,2025-12,-8.18,💎 強力關注,5.11,6.6,42.46,金益鼎,2025,7.68985322271857,36.36,-6.1,35.9,N/A,N/A,120.5,8390.TWO,235.05
🧐 疑業外收益,2025-12,-0.95,⚪ 數據不足,-0.17,-0.28,42.35,光鼎,2025,0.0,38.64,-3.71,45.16,N/A,N/A,0.0,6226.TW,0.0
🧐 疑業外收益,2025-12,-8.45,💎 強力關注,0.44,1.18,42.0,宜進,2025,5.584677573185485,29.85,-12.15,-53.62,33.56%,6.94%,13.8500003815,1457.TW,37.199999999999996
🚀 利潤擴張,2025-12,8.82,💎 強力關注,2.16,3.02,41.12,強信-KY,2025,4.26684269974901,48.04,6.92,61.19,16.61%,33.75%,32.2999992371,4560.TW,113.55
🚀 利潤擴張,2025-12,-1.71,⚪ 數據不足,-0.66,-0.64,40.06,精金,2025,0.0,41.28,1.22,26.67,-21.51%,-12.51%,12.75,3049.TW,-30.15
🧐 疑業外收益,2025-12,22.52,💎 強力關注,4.31,4.96,39.97,隆大,2025,3.0414311899340873,27.18,-12.79,130.48,N/A,N/A,32.2999992371,5519.TW,159.29999999999998
🚀 利潤擴張,2025-12,3.17,💎 強力關注,1.74,2.32,39.88,春源,2025,3.9878891413667823,40.61,0.73,50.0,7.04%,10.75%,23.0499992371,2010.TW,86.69999999999999
🚀 利潤擴張,2025-12,11.83,💎 強力關注,1.84,1.85,39.69,潤泰材,2025,4.4642857142857135,48.0,8.31,91.67,N/A,N/A,21.25,8463.TW,71.4
🌑 雙重衰退,2025-12,-44.8,⚪ 數據不足,0.67,2.72,39.66,富田-創,2025,0.0,-1.45,-41.11,-75.81,-0.34%,30.54%,73.1999969482,4590.TW,0.0
🧐 疑業外收益,2025-12,-5.08,⚪ 中性觀察,0.17,0.74,39.4,正隆,2025,18.921567879509805,34.55,-4.85,-61.36,7.12%,20.98%,19.2999992371,1904.TW,15.3
🚀 利潤擴張,2025-12,37.32,💎 強力關注,4.65,5.62,39.27,創惟,2025,6.291997556505803,66.87,27.6,145.74,N/A,N/A,103.0,6104.TWO,245.55
🚀 利潤擴張,2025-12,8.99,💎 強力關注,2.0,3.15,39.15,增你強,2025,10.912752087489933,52.91,13.76,69.49,3.25%,7.68%,81.3000030518,3028.TW,111.75
🚀 利潤擴張,2025-12,28.12,⚠️ 追價風險,16.47,23.14,38.89,台達電,2025,43.321982595535374,70.65,31.76,52.5,16.35%,34.59%,2290.0,2308.TW,792.9
🧐 疑業外收益,2025-12,-2.65,✅ 穩健價值,3.37,4.4,38.69,乙盛-KY,2025,12.351326623970722,30.95,-7.74,42.19,N/A,N/A,135.0,5243.TW,163.95
🚀 利潤擴張,2025-12,8.7,⚠️ 追價風險,0.24,0.89,38.54,金山電,2025,135.00000000000003,48.33,9.79,-53.85,N/A,N/A,135.0,8042.TWO,14.999999999999996
🚀 利潤擴張,2025-12,29.16,⚪ 數據不足,4.58,6.13,38.53,萊德光電-KY,2025,0.0,62.99,24.46,92.37,N/A,N/A,726.0,7717.TWO,0.0
🚀 利潤擴張,2025-12,7.48,💎 強力關注,1.12,1.36,38.47,統一實,2025,4.357923445163934,40.21,1.74,55.56,N/A,N/A,15.9499998093,9907.TW,54.900000000000006
🚀 利潤擴張,2025-12,23.06,💎 強力關注,0.72,1.05,38.44,尚凡*,2025,8.913857392172284,56.72,18.28,-83.78,N/A,N/A,23.7999992371,5278.TWO,40.05
🚀 利潤擴張,2025-12,20.72,💎 強力關注,2.77,3.61,37.099999999999994,廣明,2025,9.452355208302302,54.94,17.84,69.94,N/A,N/A,86.3000030518,6188.TWO,136.95
🚀 利潤擴張,2025-12,16.6,⚠️ 追價風險,0.78,1.19,36.900000000000006,建榮,2025,41.18773946360153,52.56,15.66,59.18,N/A,N/A,107.5,5340.TWO,39.15
🏰 高護城河,2025-12,7.11,⚠️ 追價風險,1.73,2.37,36.86,泓格,2025,25.889967637540455,46.3,9.44,20.98,14.28%,53.43%,160.0,3577.TWO,92.69999999999999
🌑 雙重衰退,2025-12,-14.57,⚪ 數據不足,-0.64,-0.7,36.43,晟楠,2025,0.0,-25.0,-61.43,-64.1,-460.25%,24.23%,37.75,3631.TWO,-31.200000000000003
🏰 高護城河,2025-12,3.93,⚪ 數據不足,-0.46,-0.56,36.09,新零售,2025,0.0,41.67,5.58,16.36,-74.64%,73.88%,12.3000001907,3085.TWO,-22.35
🧐 疑業外收益,2025-12,17.84,⚠️ 追價風險,3.53,4.48,35.99,眾達-KY,2025,24.972914409534127,34.45,-1.54,180.65,N/A,N/A,230.5,4977.TW,138.45000000000002
🚀 利潤擴張,2025-12,0.34,💎 強力關注,2.87,6.04,35.86000000000001,洛��,2025,3.537625948339798,37.27,1.41,25.33,N/A,N/A,45.5999984741,8077.TWO,193.35000000000002
🚀 利潤擴張,2025-12,5.17,💎 強力關注,3.74,5.98,35.83,精拓科,2025,9.720176730486008,40.71,4.88,16.15,N/A,N/A,132.0,4951.TWO,203.7
🔄 轉虧為盈,2025-12,2.08,⚠️ 追價風險,-0.05,0.57,35.59,南亞,2025,725.8333206175007,35.71,0.12,-113.16,2.06%,9.25%,87.0999984741,1303.TW,1.7999999999999983
🚀 利潤擴張,2025-12,16.83,⚪ 中性觀察,1.97,2.59,35.260000000000005,均豪,2025,20.18348623853211,40.56,5.3,21.38,N/A,N/A,132.0,5443.TWO,98.1
🚀 利潤擴張,2025-12,97.22,💎 強力關注,7.56,7.81,35.0,新潤,2025,1.7012986682727276,38.72,3.72,253.27,N/A,N/A,39.2999992371,6186.TWO,346.49999999999994
🚀 利潤擴張,2025-12,0.2,⚪ 數據不足,-0.98,-0.94,34.57,亞元,2025,0.0,43.03,8.46,-13.95,N/A,N/A,10.6999998093,6109.TWO,-47.1
🧐 疑業外收益,2025-12,-22.52,⚠️ 追價風險,2.03,3.36,34.4,宏捷科,2025,24.21991084695394,26.79,-7.61,-21.01,N/A,N/A,163.0,8086.TWO,100.94999999999999
🔄 轉虧為盈,2025-12,5.85,⚪ 數據不足,-0.65,1.06,34.39,興采,2025,0.0,46.48,12.09,-3300.0,9.68%,22.41%,20.7999992371,4433.TWO,-11.099999999999996
🚀 利潤擴張,2025-12,80.63,⚠️ 追價風險,32.25,49.17,34.25,奇鋐,2025,23.780938308090136,128.84,94.59,113.86,20.96%,26.39%,2575.0,3017.TW,1624.2
🧐 疑業外收益,2025-12,-12.96,⚪ 數據不足,-0.21,-0.29,33.980000000000004,懷特,2025,0.0,21.62,-12.36,25.0,-127.15%,18.27%,12.5500001907,4108.TW,-11.25
🚀 利潤擴張,2025-12,2.72,💎 強力關注,0.85,1.14,33.41,中櫃,2025,8.062730768081183,35.9,2.49,1.28,9.95%,16.43%,21.8500003815,2613.TW,40.64999999999999
🌑 雙重衰退,2025-12,-42.87,⚠️ 追價風險,0.28,0.29,33.059999999999995,昱捷,2025,28.57142857142857,-9.38,-42.44,-12.5,-5.24%,12.15%,22.0,3232.TWO,11.55
🚀 利潤擴張,2025-12,29.97,⚪ 中性觀察,2.68,3.08,32.44,正淩,2025,20.82833133253301,62.03,29.59,72.73,N/A,N/A,173.5,8147.TWO,124.95
🚀 利潤擴張,2025-12,14.08,⚠️ 追價風險,0.21,0.29,32.18000000000001,大詠城,2025,25.410957859041098,52.63,20.45,-56.25,4.41%,14.69%,18.5499992371,4538.TWO,10.95
🏰 高護城河,2025-12,20.51,⚠️ 追價風險,0.06,-0.78,31.659999999999997,基亞,2025,74.791669845625,46.94,15.28,109.23,-48.58%,56.72%,35.9000015259,3176.TWO,7.2
🚀 利潤擴張,2025-12,24.71,💎 強力關注,6.13,9.52,31.640000000000004,大中,2025,11.802973977695167,56.88,25.24,35.03,N/A,N/A,254.0,6435.TWO,322.8
