rev_yoy,date,name,pe,prev_year,price,prev_eps_yoy,expansion,prev_eps,eps_yoy,prev_rev_yoy,status,est_price,advice,symbol,om,eps,gm
35.11,2026-03,精拓科,5.509622455580899,2025,77.3000030518,40.71,0.6000000000000014,5.98,35.71,4.88,🚀 利潤擴張,210.45,✅ 穩健價值,4951.TWO,N/A,1.71,N/A
17.29,2026-03,聯邦銀,6.62828934819079,2025,20.1499996185,8.94,0.5700000000000003,1.29,17.86,4.5,🏰 高護城河,45.6,✅ 穩健價值,2838.TW,35.36%,0.35,94.34%
19.67,2026-03,鈊象,7.929699759389057,2025,758.0,19.82,0.28999999999999915,38.51,19.96,19.01,🏰 高護城河,1433.8500000000001,✅ 穩健價值,3293.TWO,59.33%,11.18,97.58%
-1.33,2026-03,享溫馨,0.0,2025,33.2000007629,-68.78,-0.07999999999999985,0.68,-1.41,-1.96,🌑 雙重衰退,0.0,⚪ 數據不足,7760.TW,N/A,0.7,N/A
-1.33,2026-03,未知,0.0,2025,0.0,-68.78,-0.07999999999999985,0.68,-1.41,-1.96,🌑 雙重衰退,0.0,⚪ 數據不足,7760.TWO,N/A,0.7,N/A
16.31,2026-03,現觀科,21.95121951219512,2025,72.0,-48.45,-0.3099999999999987,1.87,16.0,-11.58,⚠️ 獲利稀釋,49.2,❌ 暫避觀望,6906.TW,N/A,0.6,N/A
-13.62,2026-03,順藥,0.0,2025,81.1999969482,19.44,-0.9000000000000004,-2.05,-14.52,-8.49,🌑 雙重衰退,-90.0,⚪ 數據不足,6535.TWO,N/A,-0.72,N/A
12.82,2026-03,第一金,6.768292527865855,2025,33.2999992371,3.31,-1.0600000000000005,1.87,11.76,7.59,🏰 高護城河,73.8,⚪ 中性觀察,2892.TW,35.12%,0.57,78.99%
38.45,2026-03,鑽石投資,0.0,2025,16.7999992371,53.38,-1.1400000000000006,-1.38,37.31,51.85,⚠️ 獲利稀釋,-65.25,⚪ 數據不足,6901.TW,N/A,-0.42,N/A
14.28,2026-03,合庫金,7.294117422676471,2025,24.7999992371,7.94,-1.7799999999999994,1.36,12.5,13.01,⚠️ 獲利稀釋,51.0,⚪ 中性觀察,5880.TW,N/A,0.36,N/A
20.79,2026-03,彰銀,6.068702387150127,2025,23.8500003815,13.53,-1.8699999999999974,1.51,18.92,8.35,🏰 高護城河,58.949999999999996,⚪ 中性觀察,2801.TW,38.59%,0.44,88.90%
11.29,2026-03,上海商銀,5.271739314722223,2025,43.6500015259,10.11,-1.9099999999999984,3.06,9.38,3.7,⚠️ 獲利稀釋,124.19999999999999,⚪ 中性觀察,5876.TW,N/A,1.05,N/A
63.3,2026-03,立盈,0.0,2025,120.0,4.79,-2.0799999999999983,1.76,61.22,58.62,⚠️ 獲利稀釋,0.0,⚪ 數據不足,7820.TWO,N/A,0.79,N/A
13.27,2026-03,臺企銀,5.045731474725609,2025,16.5499992371,2.44,-3.9000000000000004,1.26,9.37,2.85,🏰 高護城河,49.2,⚪ 中性觀察,2834.TW,41.10%,0.35,97.54%
404.29,2026-03,宏普,3.6902655542477873,2025,20.8500003815,422.95,-4.2900000000000205,3.19,400.0,327.05,⚠️ 獲利稀釋,84.75,⚪ 中性觀察,2536.TW,N/A,0.15,N/A
56.57,2026-03,雅茗-KY,0.0,2025,8.5100002289,-174.64,-5.049999999999997,-3.55,51.52,0.59,🏰 高護城河,-105.6,⚪ 數據不足,2726.TWO,-51.18%,-0.33,54.90%
120.31,2026-03,矽力*-KY,29.377049180327866,2025,448.0,8.14,-5.090000000000003,6.4,115.22,1.94,⚠️ 獲利稀釋,228.75000000000003,❌ 暫避觀望,6415.TW,N/A,1.98,N/A
19.37,2026-03,玉山金,6.916666384092592,2025,37.3499984741,30.06,-6.640000000000001,2.12,12.73,20.44,🏰 高護城河,81.0,⚪ 中性觀察,2884.TW,40.48%,0.62,91.14%
56.73,2026-03,瑞基,0.0,2025,17.0499992371,8.21,-6.729999999999997,-1.93,50.0,12.71,🏰 高護城河,-79.95,⚪ 數據不足,4171.TWO,-9.23%,-0.09,73.67%
22.25,2026-03,中信金,6.277227873851485,2025,63.4000015259,11.73,-7.1,4.08,15.15,29.29,🏰 高護城河,151.5,⚪ 中性觀察,2891.TW,31.38%,1.18,70.98%
-10.41,2026-03,富邦金,6.246949731576378,2025,128.0,-21.56,-9.66,8.37,-20.07,9.74,🌑 雙重衰退,307.35,⚪ 中性觀察,2881.TW,22.46%,2.4,42.21%
-52.83,2026-03,德英,5.3824627577425375,2025,28.8500003815,26.01,-10.07,2.18,-62.9,24.13,🏰 高護城河,80.39999999999999,⚪ 中性觀察,4911.TWO,42.63%,0.23,85.36%
-98.55,2026-03,皇普,2.3367697157502865,2025,20.3999996185,12.42,-10.710000000000008,3.65,-109.26,130.3,🌑 雙重衰退,130.95000000000002,⚪ 中性觀察,2528.TW,10.37%,-0.11,15.63%
17.4,2026-03,正瀚-創,5.435294207405882,2025,92.4000015259,-2.59,-10.719999999999999,4.51,6.68,11.21,⚠️ 獲利稀釋,255.0,⚪ 中性觀察,6534.TW,N/A,4.15,N/A
174.36,2026-03,日盛台駿,0.0,2025,17.6000003815,-280.56,-11.030000000000001,-2.38,163.33,-7.09,🔄 轉虧為盈,-70.65,⚪ 數據不足,6958.TW,N/A,0.2,N/A
13.77,2026-03,台中銀,4.921465768874345,2025,18.7999992371,0.0,-11.209999999999999,1.53,2.56,6.96,🏰 高護城河,57.300000000000004,⚪ 中性觀察,2812.TW,51.96%,0.4,93.02%
168.99,2026-03,ABC-KY,0.0,2025,27.9500007629,22.83,-11.850000000000023,-1.96,157.14,38.52,🔄 轉虧為盈,-61.349999999999994,⚪ 數據不足,6598.TW,N/A,0.2,N/A
149.28,2026-03,晶宏,63.96396396396397,2025,71.0,-54.31,-12.140000000000015,0.54,137.14,7.08,⚠️ 獲利稀釋,16.65,❌ 暫避觀望,3141.TWO,-3.65%,0.84,38.56%
72.15,2026-03,大將,0.0,2025,11.25,100.0,-13.820000000000007,0.04,58.33,7.27,🏰 高護城河,-1.05,⚪ 數據不足,1453.TW,-2853.40%,-0.05,912.85%
12.33,2026-03,國泰金,5.767414223624558,2025,97.6999969482,-2.94,-13.85,7.06,-1.52,-2.04,🏰 高護城河,254.09999999999997,⚪ 中性觀察,2882.TW,30.59%,2.15,62.29%
47.42,2026-03,永豐金,7.43856303858223,2025,39.3499984741,4.57,-14.090000000000003,1.97,33.33,15.47,🏰 高護城河,79.35,⚪ 中性觀察,2890.TW,37.14%,0.76,91.41%
16.77,2025-09,永冠-KY,0.0,2025,5.5399999619,65.91,-15.41,-2.71,1.36,18.73,⚠️ 獲利稀釋,-222.15,⚪ 數據不足,1589.TW,-5.22%,-5.06,7.87%
11.99,2026-03,遠東銀,5.862069129956896,2025,13.6000003815,-14.85,-15.84,0.93,-3.85,0.06,🏰 高護城河,34.800000000000004,⚪ 中性觀察,2845.TW,38.22%,0.25,102.49%
8.46,2026-03,大洋-KY,0.0,2025,4.9099998474,-73.66,-15.91,-4.55,-7.45,-14.95,📉 獲利侵蝕,-159.0,⚪ 數據不足,5907.TW,N/A,-1.01,N/A
76.08,2026-03,華票,4.5403897596378835,2025,16.2999992371,31.37,-16.08,1.34,60.0,33.06,🏰 高護城河,53.849999999999994,⚪ 中性觀察,2820.TW,65.42%,0.48,87.03%
20.0,2026-03,訊連,6.938534369137116,2025,58.7000007629,-9.05,-16.12,3.63,3.88,18.91,⚠️ 獲利稀釋,126.89999999999999,⚪ 中性觀察,5203.TW,N/A,1.34,N/A
98.16,2026-03,寶齡富錦,11.221373900209924,2025,58.7999992371,53.1,-16.340000000000003,2.22,81.82,1.66,🏰 高護城河,78.60000000000001,⚪ 中性觀察,1760.TW,13.25%,0.6,52.35%
197.09,2026-03,直得,67.16417910447761,2025,135.0,-15.24,-17.090000000000003,0.91,180.0,9.81,⚠️ 獲利稀釋,30.150000000000002,❌ 暫避觀望,1597.TW,9.16%,0.43,38.83%
-54.13,2026-03,上緯投控,2.846534653465346,2025,103.5,1276.65,-18.21,35.57,-72.34,-30.75,🌑 雙重衰退,545.4000000000001,⚪ 中性觀察,3708.TW,-95.04%,0.13,24.80%
54.92,2026-03,隆中,0.0,2025,44.0499992371,-99.01,-21.590000000000003,0.02,33.33,10.22,⚠️ 獲利稀釋,-8.100000000000001,⚪ 數據不足,6542.TWO,N/A,0.04,N/A
18.36,2026-03,統領,8.480565371024735,2025,24.0,8.85,-21.689999999999998,1.23,-3.33,-14.47,🏰 高護城河,42.45,⚪ 中性觀察,2910.TW,51.79%,0.29,87.61%
122.47,2026-03,雃博,8.069307182475248,2025,24.4500007629,5.26,-22.47,1.2,100.0,0.74,⚠️ 獲利稀釋,45.45,⚪ 中性觀察,4106.TW,N/A,0.46,N/A
254.17,2026-03,IET-KY,190.78947368421052,2025,580.0,146.97,-22.839999999999975,1.65,231.33,50.49,⚠️ 獲利稀釋,45.6,❌ 暫避觀望,4971.TWO,N/A,1.97,N/A
-6.85,2026-03,敘豐,0.0,2025,222.0,-17.37,-23.32,5.9,-30.17,-10.06,🌑 雙重衰退,0.0,⚪ 數據不足,3485.TWO,N/A,1.69,N/A
76.92,2026-03,藥華藥,38.85278327211076,2025,1375.0,53.11,-23.950000000000003,13.64,52.97,60.61,⚠️ 獲利稀釋,530.85,❌ 暫避觀望,6446.TW,N/A,5.79,N/A
49.97,2026-03,長聖,12.870448772226927,2025,152.0,7.69,-25.2,4.88,24.77,8.96,⚠️ 獲利稀釋,177.14999999999998,⚪ 中性觀察,6712.TWO,N/A,1.39,N/A
47.77,2026-03,鑫傳,7.5403949730700175,2025,42.0,-36.41,-26.030000000000005,2.62,21.74,19.24,⚠️ 獲利稀釋,83.55000000000001,⚪ 中性觀察,6856.TWO,N/A,0.56,N/A
326.44,2026-03,伍豐,35.69230886599999,2025,23.2000007629,-90.28,-26.439999999999998,0.14,300.0,-11.54,⚠️ 獲利稀釋,9.750000000000002,❌ 暫避觀望,8076.TWO,N/A,0.16,N/A
-55.17,2026-03,名軒,3.889601955982028,2025,30.2999992371,-57.74,-27.14,3.03,-82.31,-62.17,🌑 雙重衰退,116.85,⚪ 中性觀察,1442.TW,34.02%,0.23,49.04%
-6.92,2026-03,雲象科技-創,0.0,2025,0.0,-67.15,-27.559999999999995,-2.29,-34.48,91.93,🌑 雙重衰退,0.0,⚪ 數據不足,7803.TW,N/A,-0.78,N/A
-6.92,2026-03,未知,0.0,2025,0.0,-67.15,-27.559999999999995,-2.29,-34.48,91.93,🌑 雙重衰退,0.0,⚪ 數據不足,7803.TWO,N/A,-0.78,N/A
18.79,2026-03,華園,0.0,2025,12.3000001907,-234.62,-28.31,-0.35,-9.52,-2.27,🔄 轉虧為盈,-24.3,⚪ 數據不足,2702.TW,10.47%,0.19,89.24%
28.12,2026-03,雙美,11.374748346275526,2025,395.5,6.9,-28.85,13.33,-0.73,11.45,🏰 高護城河,521.55,⚪ 中性觀察,4728.TWO,41.97%,4.07,77.03%
20.98,2026-03,森鉅,8.061420345489443,2025,42.0,-66.05,-28.87,1.83,-7.89,-20.5,📉 獲利侵蝕,78.15,⚪ 中性觀察,8942.TWO,N/A,1.05,N/A
39.9,2026-03,美食-KY,0.0,2025,66.5999984741,-175.3,-28.88,-2.47,11.02,-4.59,🔄 轉虧為盈,-53.400000000000006,⚪ 數據不足,2723.TW,7.94%,1.31,59.54%
55.42,2026-03,和潤企業,5.710227200482954,2025,60.2999992371,10.4,-30.67,4.72,24.75,-18.16,⚠️ 獲利稀釋,158.4,⚪ 中性觀察,6592.TW,N/A,0.76,N/A
542.16,2026-03,廣閎科,0.0,2025,169.0,-102.7,-31.44999999999999,-0.09,510.71,29.21,🔄 轉虧為盈,-26.700000000000003,⚪ 數據不足,6693.TWO,N/A,1.17,N/A
244.69,2026-03,泓瀚,85.00000311408164,2025,41.6500015259,-85.43,-34.69,0.29,210.0,-17.82,⚠️ 獲利稀釋,7.35,❌ 暫避觀望,4741.TWO,3.21%,0.31,33.55%
54.92,2026-03,中福,0.0,2025,24.3999996185,-51.85,-34.92,-0.41,20.0,-43.98,🏰 高護城河,-14.1,⚪ 數據不足,1435.TW,-1427.47%,-0.08,64.71%
125.1,2026-03,御嵿,0.0,2025,11.6000003815,-17.7,-35.099999999999994,-2.66,90.0,27.85,🔄 轉虧為盈,-81.6,⚪ 數據不足,3522.TWO,N/A,0.4,N/A
-63.16,2026-03,富華新,3.8692097573024524,2025,14.1999998093,-82.6,-36.16,1.07,-99.32,-68.21,🌑 雙重衰退,55.05,⚪ 中性觀察,3056.TW,-1.56%,0.01,21.31%
470.92,2026-03,樂事綠能,5.612583034072848,2025,16.9500007629,876.92,-37.59000000000003,1.01,433.33,32.89,⚠️ 獲利稀釋,45.3,⚪ 中性觀察,1529.TW,7.13%,0.16,16.87%
-64.4,2026-03,強盛新,15.855856199549548,2025,17.6000003815,-95.82,-37.72999999999999,0.13,-102.13,23.84,🌑 雙重衰退,16.650000000000002,❌ 暫避觀望,1463.TW,N/A,-0.01,N/A
104.62,2026-03,騰雲,18.563300142247513,2025,261.0,40.48,-37.95,7.08,66.67,20.33,⚠️ 獲利稀釋,210.89999999999998,❌ 暫避觀望,6870.TWO,N/A,1.1,N/A
-33.46,2026-03,弘煜科,5.393258284101123,2025,28.7999992371,-34.28,-38.26,2.32,-71.72,-10.07,🌑 雙重衰退,80.1,⚪ 中性觀察,6482.TWO,N/A,0.28,N/A
94.63,2026-03,光焱科技,59.89473684210526,2025,569.0,-45.05,-38.51,4.92,56.12,-6.16,⚠️ 獲利稀釋,142.5,❌ 暫避觀望,7728.TWO,N/A,1.53,N/A
86.87,2026-03,天能綠電,0.0,2025,100.0,112.83,-39.09,4.01,47.78,123.22,⚠️ 獲利稀釋,0.0,⚪ 數據不足,7842.TWO,N/A,1.33,N/A
-12.84,2026-03,溢泰實業,0.0,2025,62.4000015259,-28.57,-39.849999999999994,5.65,-52.69,-4.14,🌑 雙重衰退,0.0,⚪ 數據不足,7818.TW,N/A,0.88,N/A
-12.84,2026-03,未知,0.0,2025,0.0,-28.57,-39.849999999999994,5.65,-52.69,-4.14,🌑 雙重衰退,0.0,⚪ 數據不足,7818.TWO,N/A,0.88,N/A
130.77,2026-03,泓格,16.715116279069765,2025,115.0,46.3,-39.860000000000014,2.37,90.91,9.44,🏰 高護城河,103.20000000000002,❌ 暫避觀望,3577.TWO,14.28%,1.47,53.43%
123.55,2026-03,點晶,0.0,2025,21.3999996185,-74.29,-39.879999999999995,-0.64,83.67,-10.15,🏰 高護城河,-25.049999999999997,⚪ 數據不足,3288.TWO,6.07%,-0.08,71.52%
97.36,2026-03,群益期,4.45329471397538,2025,61.5,-6.01,-40.22,5.48,57.14,9.98,⚠️ 獲利稀釋,207.15,⚪ 中性觀察,6024.TW,N/A,1.76,N/A
50.51,2026-03,沛爾生醫-創,0.0,2025,1125.0,44.38,-40.43,-7.23,10.08,60.07,⚠️ 獲利稀釋,-235.35000000000002,⚪ 數據不足,6949.TW,N/A,-1.18,N/A
-6.55,2026-03,億而得,43.33333500098361,2025,79.3000030518,-39.36,-40.510000000000005,0.58,-47.06,2.34,🌑 雙重衰退,27.450000000000003,❌ 暫避觀望,6423.TWO,N/A,0.28,N/A
0.49,2026-03,旅天下,0.0,2025,51.0,16.53,-40.620000000000005,4.23,-40.13,-8.56,📉 獲利侵蝕,0.0,⚪ 數據不足,6961.TWO,N/A,1.9,N/A
40.9,2026-03,淳紳,0.0,2025,3.2000000477,42.64,-40.9,-0.74,0.0,-22.14,🏰 高護城河,-28.05,⚪ 數據不足,4529.TWO,-1090.16%,-0.17,59.04%
81.21,2026-03,川湖,58.27335118848343,2025,13925.0,59.82,-42.38999999999999,103.23,38.82,72.77,🏰 高護城河,3584.3999999999996,❌ 暫避觀望,2059.TW,69.19%,36.58,76.10%
77.29,2026-03,華景電,8.339315625747787,2025,348.5,31.09,-44.06000000000001,17.36,33.23,19.97,⚠️ 獲利稀釋,626.85,⚪ 中性觀察,6788.TWO,N/A,4.49,N/A
153.86,2026-03,寒舍,6.2652707724083765,2025,35.9000015259,-56.22,-44.18000000000001,2.36,109.68,2.72,⚠️ 獲利稀釋,85.95,⚪ 中性觀察,2739.TW,12.46%,1.3,44.04%
-37.96,2026-03,理銘,2.8537511146343775,2025,30.0499992371,-34.98,-44.419999999999995,3.96,-82.38,-55.31,🌑 雙重衰退,157.95000000000002,⚪ 中性觀察,6212.TWO,N/A,0.4,N/A
124.98,2026-03,倍利科,0.0,2025,938.0,279.4,-46.32000000000001,14.04,78.66,187.82,⚠️ 獲利稀釋,0.0,⚪ 數據不足,7822.TW,N/A,4.93,N/A
11.65,2026-03,公勝保經,0.0,2025,99.5,-34.17,-46.75,7.86,-35.1,5.26,📉 獲利侵蝕,0.0,⚪ 數據不足,6028.TWO,N/A,2.48,N/A
47.19,2026-03,系微,13.830465264499681,2025,217.0,-9.63,-47.19,6.66,0.0,4.64,📉 獲利侵蝕,235.35,⚪ 中性觀察,6231.TWO,N/A,1.7,N/A
47.02,2026-03,中租-KY,3.878260869565217,2025,111.5,-13.92,-47.68,11.24,-0.66,-4.62,📉 獲利侵蝕,431.25,⚪ 中性觀察,5871.TW,N/A,3.26,N/A
142.03,2026-03,固緯,10.161725273032344,2025,75.4000015259,20.66,-48.0,2.92,94.03,5.54,🏰 高護城河,111.3,⚪ 中性觀察,2423.TW,18.42%,1.3,51.76%
88.8,2026-03,微程式,41.56462481231292,2025,61.0999984741,-82.84,-48.8,0.55,40.0,-36.07,⚠️ 獲利稀釋,22.050000000000004,❌ 暫避觀望,7721.TW,N/A,0.21,N/A
67.15,2026-03,商丞,0.0,2025,7.9699997902,48.61,-48.970000000000006,-0.37,18.18,-16.98,⚠️ 獲利稀釋,-14.85,⚪ 數據不足,8277.TWO,N/A,-0.09,N/A
1122.35,2026-03,聯合再生,0.0,2025,17.0,41.22,-49.61999999999989,-0.77,1072.73,-47.33,🔄 轉虧為盈,-10.5,⚪ 數據不足,3576.TW,-63.16%,1.07,-18.77%
-19.71,2026-03,耀穎,0.0,2025,87.3000030518,43.08,-52.29,1.86,-72.0,12.72,🌑 雙重衰退,0.0,⚪ 數據不足,7772.TWO,N/A,0.35,N/A
9.64,2026-03,達爾膚,4.742978272390037,2025,89.5,-26.4,-54.99,7.78,-45.35,-5.92,📉 獲利侵蝕,283.05,⚪ 中性觀察,6523.TWO,N/A,1.88,N/A
-18.25,2026-03,民盛,0.0,2025,72.4000015259,-10.5,-55.010000000000005,8.1,-73.26,18.06,🌑 雙重衰退,0.0,⚪ 數據不足,7811.TWO,N/A,1.09,N/A
98.26,2026-03,凌陽創新,0.0,2025,0.0,4.12,-55.470000000000006,8.59,42.79,10.0,⚠️ 獲利稀釋,0.0,⚪ 數據不足,5236.TWO,N/A,2.97,N/A
100.17,2026-03,長佳智能,23.3187779589083,2025,53.4000015259,183.87,-55.730000000000004,0.89,44.44,12.23,⚠️ 獲利稀釋,34.35,❌ 暫避觀望,6841.TWO,N/A,0.26,N/A
-44.23,2026-03,台生材,10.508981579071856,2025,35.0999984741,3600.0,-55.77,1.4,-100.0,128.22,🌑 雙重衰退,50.099999999999994,⚪ 中性觀察,6649.TWO,N/A,0.0,N/A
74.15,2026-03,遠百,6.165311653116531,2025,22.75,-5.49,-55.970000000000006,1.56,18.18,-2.68,🏰 高護城河,55.35000000000001,⚪ 中性觀察,2903.TW,14.06%,0.39,54.41%
356.31,2026-03,泰藝,0.0,2025,46.0,-90.0,-56.31,0.04,300.0,16.02,⚠️ 獲利稀釋,-4.65,⚪ 數據不足,8289.TWO,N/A,0.28,N/A
59.84,2026-03,龍巖,7.433234194970326,2025,50.0999984741,-28.2,-56.580000000000005,2.75,3.26,-2.7,⚠️ 獲利稀釋,101.10000000000001,⚪ 中性觀察,5530.TWO,N/A,0.95,N/A
162.75,2026-03,泰豐,11.117646834411763,2025,18.8999996185,721.43,-57.19,6.28,105.56,-0.57,⚠️ 獲利稀釋,25.500000000000004,⚪ 中性觀察,2102.TW,-167.95%,0.01,20.10%
141.56,2026-03,浩泰,0.0,2025,31.9500007629,36.07,-57.69,-0.78,83.87,297.52,⚠️ 獲利稀釋,-19.05,⚪ 數據不足,4131.TWO,-26.13%,-0.05,34.86%
-17.97,2026-03,京城,6.588345721259398,2025,35.0499992371,-77.57,-57.870000000000005,1.71,-75.84,-60.41,🌑 雙重衰退,79.80000000000001,⚪ 中性觀察,2524.TW,N/A,0.36,N/A
27.71,2026-03,台微醫,0.0,2025,24.3500003815,60.8,-58.480000000000004,-0.49,-30.77,-6.86,🔄 轉虧為盈,-6.75,⚪ 數據不足,6767.TWO,N/A,0.09,N/A
65.98,2026-03,美吾華,5.652173705733695,2025,20.7999992371,4.62,-58.480000000000004,1.36,7.5,6.61,⚠️ 獲利稀釋,55.2,⚪ 中性觀察,1731.TW,N/A,0.43,N/A
71.91,2026-03,東洋,4.993678887484197,2025,79.0,7.55,-58.529999999999994,6.27,13.38,9.49,🏰 高護城河,237.29999999999998,⚪ 中性觀察,4105.TWO,21.51%,1.78,56.36%
55.78,2026-03,愛派司,5.522388059701493,2025,74.0,-1.21,-59.980000000000004,5.16,-4.2,8.61,📉 獲利侵蝕,200.99999999999997,⚪ 中性觀察,6918.TW,N/A,1.39,N/A
-17.44,2026-03,長廣,0.0,2025,552.0,-26.3,-60.09,3.11,-77.53,-15.04,🌑 雙重衰退,0.0,⚪ 數據不足,7795.TW,N/A,0.21,N/A
46.86,2026-03,宏�硒撥s,0.0,2025,28.2999992371,169.31,-61.379999999999995,2.72,-14.52,18.71,📉 獲利侵蝕,0.0,⚪ 數據不足,7794.TWO,N/A,0.53,N/A
74.83,2026-03,軒郁,4.696007259528131,2025,103.5,-2.0,-62.099999999999994,9.9,12.73,-8.29,⚠️ 獲利稀釋,330.59999999999997,⚪ 中性觀察,6703.TWO,N/A,1.87,N/A
90.14,2026-03,東生華,5.493420885317983,2025,50.0999984741,23.05,-62.29,3.63,27.85,19.79,⚠️ 獲利稀釋,136.79999999999998,⚪ 中性觀察,8432.TWO,N/A,1.01,N/A
32.15,2026-03,意藍,7.369186157398255,2025,50.7000007629,8.39,-62.51,3.11,-30.36,14.61,📉 獲利侵蝕,103.2,⚪ 中性觀察,6925.TWO,N/A,0.39,N/A
131.64,2026-03,樂威科-KY,0.0,2025,11.8000001907,57.28,-62.719999999999985,-1.82,68.92,-35.31,⚠️ 獲利稀釋,-76.65,⚪ 數據不足,4154.TWO,-77.27%,-0.25,33.80%
-8.7,2026-03,華洋精機,0.0,2025,309.0,14.65,-62.94,4.46,-71.64,24.42,🌑 雙重衰退,0.0,⚪ 數據不足,6983.TWO,N/A,0.19,N/A
82.57,2026-03,宏正,10.329531051964512,2025,81.5,-25.6,-63.88999999999999,3.08,18.68,-1.49,⚠️ 獲利稀釋,118.35000000000001,⚪ 中性觀察,6277.TW,N/A,1.08,N/A
53.3,2026-03,富榮綱,0.0,2025,9.1400003433,57.53,-64.41,-0.44,-11.11,12.25,🏰 高護城河,-20.4,⚪ 數據不足,3115.TWO,-377.43%,-0.1,100.00%
119.02,2026-03,精測,36.36842798787718,2025,2760.0,95.56,-64.5,30.41,54.52,33.33,⚠️ 獲利稀釋,1138.3500000000001,❌ 暫避觀望,6510.TWO,N/A,10.43,N/A
131.47,2026-03,凌陽,0.0,2025,25.75,-181.82,-64.8,-0.37,66.67,-2.04,⚠️ 獲利稀釋,-11.55,⚪ 數據不足,2401.TW,-9.00%,-0.02,45.66%
53.08,2026-03,金麗科,0.0,2025,141.5,-491.18,-65.32,-2.03,-12.24,-27.25,🏰 高護城河,-77.55,⚪ 數據不足,3228.TWO,-58.74%,-0.55,58.46%
177.04,2026-03,大億金茂,0.0,2025,12.1000003815,-129.28,-65.49999999999999,-0.53,111.54,2.06,🔄 轉虧為盈,-25.8,⚪ 數據不足,8107.TWO,N/A,0.03,N/A
165.56,2026-03,昆盈,43.02816793957746,2025,30.5499992371,-50.0,-65.56,0.32,100.0,-1.99,⚠️ 獲利稀釋,10.65,❌ 暫避觀望,2365.TW,1.38%,0.14,39.89%
1985.02,2026-03,宇瞻,8.815739689746502,2025,233.0,209.22,-65.57999999999993,6.7,1919.44,41.93,⚠️ 獲利稀釋,396.44999999999993,⚪ 中性觀察,8271.TW,N/A,14.54,N/A
20.45,2026-03,晶心科,0.0,2025,245.5,-20600.0,-65.58,-8.2,-45.13,7.0,📉 獲利侵蝕,-405.15,⚪ 數據不足,6533.TW,N/A,-3.28,N/A
128.72,2026-03,智冠,4.869522477887739,2025,98.9000015259,4.25,-65.6,7.93,63.12,-3.78,⚠️ 獲利稀釋,304.65000000000003,⚪ 中性觀察,5478.TWO,N/A,2.39,N/A
52.46,2026-03,邦睿生技-創,11.715686274509805,2025,119.5,30.28,-65.85,4.13,-13.39,37.43,📉 獲利侵蝕,153.0,⚪ 中性觀察,6955.TW,N/A,0.97,N/A
2.71,2026-03,醣聯,0.0,2025,22.6000003815,0.95,-66.11999999999999,-2.16,-63.41,157.54,📉 獲利侵蝕,-77.1,⚪ 數據不足,4168.TWO,-2058.21%,-0.67,19.48%
99.75,2026-03,富野,0.0,2025,11.5,0.0,-66.42,-1.83,33.33,36.07,🏰 高護城河,-66.15,⚪ 數據不足,2736.TWO,-9.65%,-0.1,51.65%
100.81,2026-03,悅城,0.0,2025,38.7999992371,-68.0,-67.48,-1.26,33.33,-99.4,⚠️ 獲利稀釋,-52.05,⚪ 數據不足,6405.TW,N/A,-0.26,N/A
111.76,2026-03,意騰-KY,11.520027387880862,2025,336.5,67.87,-69.93,11.77,41.83,85.22,⚠️ 獲利稀釋,438.15000000000003,⚪ 中性觀察,7749.TW,N/A,3.56,N/A
130.07,2026-03,信驊,62.088540229431935,2025,15750.0,52.82,-70.53999999999999,103.92,59.53,40.64,⚠️ 獲利稀釋,3805.05,❌ 暫避觀望,5274.TWO,N/A,37.41,N/A
14.66,2026-03,櫻花建,4.2211652794292505,2025,35.5,21.4,-71.35,3.46,-56.69,55.27,📉 獲利侵蝕,126.15,⚪ 中性觀察,2539.TW,N/A,0.68,N/A
129.86,2026-03,台積電,14.44647201946472,2025,2375.0,46.42,-71.47000000000001,66.26,58.39,31.61,🏰 高護城河,2466.0,⚪ 中性觀察,2330.TW,54.00%,22.08,62.33%
71.77,2026-03,台聯櫃,29.047619047619047,2025,30.5,7.69,-71.77,0.42,0.0,1.81,📉 獲利侵蝕,15.75,❌ 暫避觀望,5601.TWO,N/A,0.1,N/A
232.25,2026-03,維田,17.799352750809064,2025,55.0,-18.87,-73.16,1.29,159.09,3.05,⚠️ 獲利稀釋,46.349999999999994,❌ 暫避觀望,6570.TWO,N/A,0.57,N/A
64.38,2026-03,生華科,0.0,2025,37.7000007629,10.09,-73.19999999999999,-2.97,-8.82,7.0,📉 獲利侵蝕,-106.50000000000001,⚪ 數據不足,6492.TWO,N/A,-0.75,N/A
76.49,2026-03,嘉實,4.993968820977082,2025,82.8000030518,-10.36,-73.75,7.27,2.74,7.07,🏰 高護城河,248.7,⚪ 中性觀察,3158.TWO,24.73%,1.5,63.24%
28.0,2026-03,華研,3.140740853770371,2025,84.8000030518,-9.97,-74.55,10.3,-46.55,-21.14,📉 獲利侵蝕,404.99999999999994,⚪ 中性觀察,8446.TWO,N/A,1.78,N/A
108.51,2026-03,太景*-KY,0.0,2025,9.0,220.0,-75.18,0.06,33.33,72.24,🏰 高護城河,-5.7,⚪ 數據不足,4157.TWO,81.17%,-0.02,98.33%
53.01,2026-03,福邦證,5.79051368320158,2025,14.6499996185,54.95,-75.22999999999999,1.72,-22.22,-0.65,📉 獲利侵蝕,37.95,⚪ 中性觀察,6026.TWO,N/A,0.07,N/A
