股票代碼,訊號日期,訊號收盤,買入日期,買入價格,賣出日期,賣出價格,獲利%,raw_pnl,狀態,股票標的
4905.TWO,2026-01-20,61.1,2026-01-21,61.1,2026-01-30,62.8,2.78%,0.027823253771775917,交易結束,4905.TWO 台聯電
4905.TWO,2026-03-17,67.2,2026-03-18,73.9,2026-04-01,80.0,8.25%,0.0825439559965654,交易結束,4905.TWO 台聯電
8155.TWO,2026-01-26,202.5,2026-01-27,206.5,2026-02-06,210.5,1.94%,0.01937046004842615,交易結束,8155.TWO 博智
8155.TWO,2026-03-16,215.0,2026-03-17,214.0,2026-04-01,256.5,19.86%,0.1985981308411215,交易結束,8155.TWO 博智
6925.TWO,2026-03-20,76.6,2026-03-23,74.7,2026-03-31,73.9,-1.07%,-0.010709443841808315,交易結束,6925.TWO 意藍
6285.TW,2026-01-20,130.0,2026-01-21,134.0,2026-02-09,190.0,41.79%,0.417910447761194,交易結束,6285.TW 啟��
6285.TW,2026-04-07,197.0,2026-04-08,212.0,持股中,212.0,0.00%,0.0,續抱中,6285.TW 啟��
4744.TWO,2026-02-06,31.95,2026-02-09,32.1,2026-03-03,32.55,1.40%,0.014018716024646865,交易結束,4744.TWO 皇將
4744.TWO,2026-03-16,35.4,2026-03-17,35.65,2026-03-26,35.8,0.42%,0.004207509250484226,交易結束,4744.TWO 皇將
4744.TWO,2026-03-30,37.75,2026-03-31,37.65,持股中,36.55,-2.92%,-0.0292165270708765,續抱中,4744.TWO 皇將
00642U.TW,2026-01-28,16.46,2026-01-29,16.63,2026-03-25,23.72,42.63%,0.42633797416613506,交易結束,00642U.TW 期元大S&P石油
00642U.TW,2026-04-02,28.48,2026-04-07,30.29,2026-04-08,26.78,-11.59%,-0.11587983238072007,交易結束,00642U.TW 期元大S&P石油
6994.TW,2026-01-16,93.1,2026-01-19,94.5,2026-01-22,92.7,-1.90%,-0.01904765134179899,交易結束,6994.TW 富威電力
6994.TW,2026-01-23,95.4,2026-01-26,96.9,2026-01-28,93.6,-3.41%,-0.034055758512221965,交易結束,6994.TW 富威電力
6994.TW,2026-03-03,96.5,2026-03-04,100.0,2026-03-09,77.0,-23.00%,-0.23,交易結束,6994.TW 富威電力
3576.TW,2026-01-13,9.78,2026-01-14,10.0,2026-01-23,10.35,3.50%,0.035000038149999926,交易結束,3576.TW 聯合再生
3576.TW,2026-02-03,12.3,2026-02-04,13.25,2026-03-10,21.35,61.13%,0.6113207835094339,交易結束,3576.TW 聯合再生
8112.TW,2026-01-06,78.7,2026-01-07,80.0,2026-01-14,77.8,-2.75%,-0.027499961852499942,交易結束,8112.TW 至上
8112.TW,2026-03-11,85.4,2026-03-12,86.4,2026-03-24,84.0,-2.78%,-0.02777779494807706,交易結束,8112.TW 至上
4121.TWO,2026-01-23,16.55,2026-01-26,16.8,2026-02-09,17.75,5.65%,0.0565476670262033,交易結束,4121.TWO 優盛
4121.TWO,2026-02-24,20.0,2026-02-25,20.0,2026-03-05,19.0,-5.00%,-0.05,交易結束,4121.TWO 優盛
00773B.TWO,2026-03-04,36.83,2026-03-05,36.79,2026-03-09,36.33,-1.25%,-0.0124526524584873,交易結束,00773B.TWO 中信優先金融債
8042.TWO,2026-01-05,59.2,2026-01-06,60.0,2026-01-23,68.1,13.50%,0.1349999745683334,交易結束,8042.TWO 金山電
1535.TW,2026-01-19,53.6,2026-01-20,53.4,2026-01-21,52.5,-1.69%,-0.016853960677575722,交易結束,1535.TW 中宇
6642.TWO,2026-01-02,52.1,2026-01-05,51.9,2026-01-09,52.4,0.96%,0.009633911084771003,交易結束,6642.TWO 富致
6642.TWO,2026-01-13,53.2,2026-01-14,53.2,2026-01-28,53.59,0.74%,0.007396242142056596,交易結束,6642.TWO 富致
4402.TWO,2026-01-02,20.35,2026-01-05,20.65,2026-01-06,20.0,-3.15%,-0.03147697968564012,交易結束,4402.TWO 郡都開發
00885.TW,2026-01-08,19.14,2026-01-09,18.95,2026-01-16,18.68,-1.42%,-0.01424804468760775,交易結束,00885.TW 富邦越南
00885.TW,2026-03-02,19.08,2026-03-03,18.94,2026-03-05,18.59,-1.85%,-0.018479428280366427,交易結束,00885.TW 富邦越南
8034.TWO,2026-02-25,27.9,2026-02-26,27.2,2026-03-09,25.2,-7.35%,-0.07352940970236814,交易結束,8034.TWO 榮群
6589.TW,2026-01-15,67.0,2026-01-16,67.6,2026-01-21,63.8,-5.62%,-0.056213007733364344,交易結束,6589.TW 台康生技
4306.TW,2026-01-07,14.35,2026-01-08,14.45,2026-01-12,14.25,-1.38%,-0.013840817435255597,交易結束,4306.TW 炎洲
8105.TW,2026-01-05,12.45,2026-01-06,13.0,2026-01-22,14.35,10.38%,0.10384618319230764,交易結束,8105.TW 凌巨
8105.TW,2026-03-12,13.1,2026-03-13,13.1,2026-03-24,13.3,1.53%,0.015267160563021338,交易結束,8105.TW 凌巨
1721.TW,2026-01-06,16.85,2026-01-07,16.5,2026-01-09,15.85,-3.94%,-0.03939391627272732,交易結束,1721.TW 三晃
1721.TW,2026-01-15,18.75,2026-01-16,18.85,2026-01-26,18.55,-1.59%,-0.015915179752167555,交易結束,1721.TW 三晃
8024.TWO,2026-01-19,13.85,2026-01-20,14.0,2026-02-02,13.45,-3.93%,-0.039285727907142895,交易結束,8024.TWO 佑華
1434.TW,2026-01-19,16.75,2026-01-20,16.8,2026-01-22,16.25,-3.27%,-0.032738051314039236,交易結束,1434.TW 福懋
1434.TW,2026-01-26,17.6,2026-01-27,17.65,2026-02-02,16.75,-5.10%,-0.0509914809038669,交易結束,1434.TW 福懋
1434.TW,2026-02-25,18.45,2026-02-26,18.35,2026-03-05,17.15,-6.54%,-0.06539513558865145,交易結束,1434.TW 福懋
2461.TW,2026-01-05,16.9,2026-01-06,17.1,2026-01-21,16.85,-1.46%,-0.014619882714766944,交易結束,2461.TW 光群雷
2461.TW,2026-03-25,17.45,2026-03-26,17.55,持股中,19.0,8.26%,0.08262112968271568,續抱中,2461.TW 光群雷
6461.TWO,2026-03-02,25.05,2026-03-03,24.5,2026-03-06,22.5,-8.16%,-0.08163265306122448,交易結束,6461.TWO 益得
7805.TWO,2026-02-11,668.0,2026-02-23,688.0,2026-03-04,582.0,-15.41%,-0.15406976744186046,交易結束,7805.TWO 威聯通
6961.TWO,2026-03-09,59.7,2026-03-10,60.0,2026-03-20,58.3,-2.83%,-0.028333346048333277,交易結束,6961.TWO 旅天下
3339.TWO,2026-01-20,31.25,2026-01-21,31.25,2026-01-30,28.8,-7.84%,-0.0784000244128,交易結束,3339.TWO 泰谷
3339.TWO,2026-03-30,39.25,2026-03-31,38.5,持股中,43.75,13.64%,0.13636363636363635,續抱中,3339.TWO 泰谷
8131.TW,2026-01-16,69.5,2026-01-19,72.7,2026-01-22,72.2,-0.69%,-0.006877579380866531,交易結束,8131.TW 福懋科
8131.TW,2026-01-23,77.6,2026-01-26,78.3,2026-02-03,73.5,-6.13%,-0.0613027185787531,交易結束,8131.TW 福懋科
7752.TWO,2026-01-02,70.1,2026-01-05,70.6,2026-01-15,68.8,-2.55%,-0.025495686419318243,交易結束,7752.TWO 世紀樺欣
6026.TWO,2026-01-06,13.65,2026-01-07,13.65,2026-01-22,14.4,5.49%,0.05494505648069883,交易結束,6026.TWO 福邦證
6026.TWO,2026-01-29,15.3,2026-01-30,15.3,2026-02-03,14.9,-2.61%,-0.026143827922507957,交易結束,6026.TWO 福邦證
4538.TWO,2026-01-20,17.9,2026-01-21,17.9,2026-02-02,17.95,0.28%,0.0027933600818808016,交易結束,4538.TWO 大詠城
4538.TWO,2026-02-11,18.25,2026-02-23,18.2,2026-03-10,18.4,1.10%,0.01098894764926002,交易結束,4538.TWO 大詠城
4538.TWO,2026-03-13,19.0,2026-03-16,18.9,2026-03-18,18.95,0.26%,0.002645563249168352,交易結束,4538.TWO 大詠城
6492.TWO,2026-01-20,45.95,2026-01-21,45.45,2026-02-05,58.3,28.27%,0.2827282345105971,交易結束,6492.TWO 生華科
6962.TW,2026-01-26,40.0,2026-01-27,40.7,2026-02-03,39.65,-2.58%,-0.025798506568017538,交易結束,6962.TW 奕力-KY
3323.TWO,2026-02-05,42.0,2026-02-06,41.2,2026-02-09,39.3,-4.61%,-0.04611654103440981,交易結束,3323.TWO 加百裕
8091.TWO,2026-01-14,127.0,2026-01-15,128.0,2026-02-02,134.0,4.69%,0.046875,交易結束,8091.TWO 翔名
8091.TWO,2026-02-24,146.0,2026-02-25,147.0,2026-03-04,135.0,-8.16%,-0.08163265306122448,交易結束,8091.TWO 翔名
8091.TWO,2026-04-07,166.5,2026-04-08,166.0,持股中,166.0,0.00%,0.0,續抱中,8091.TWO 翔名
2064.TWO,2026-01-07,11.65,2026-01-08,11.65,2026-01-14,11.35,-2.58%,-0.025751008311073922,交易結束,2064.TWO 晉椿
2064.TWO,2026-01-19,12.05,2026-01-20,12.25,2026-01-29,11.9,-2.86%,-0.028571459714285652,交易結束,2064.TWO 晉椿
7810.TWO,2026-03-27,274.0,2026-03-30,267.5,2026-04-01,255.0,-4.67%,-0.04672897196261682,交易結束,7810.TWO 捷創科技
7610.TW,2026-01-09,167.0,2026-01-12,171.0,2026-01-23,189.5,10.82%,0.10818713450292397,交易結束,7610.TW 聯友金屬-創
7610.TW,2026-01-29,219.0,2026-01-30,216.5,2026-02-03,192.0,-11.32%,-0.11316397228637413,交易結束,7610.TW 聯友金屬-創
7610.TW,2026-02-09,241.0,2026-02-10,251.0,2026-03-05,286.5,14.14%,0.14143426294820718,交易結束,7610.TW 聯友金屬-創
7610.TW,2026-03-24,356.5,2026-03-25,365.0,持股中,436.5,19.59%,0.1958904109589041,續抱中,7610.TW 聯友金屬-創
00870B.TWO,2026-02-24,29.44,2026-02-25,29.45,2026-03-06,29.21,-0.81%,-0.008149462552895543,交易結束,00870B.TWO 元大15年EM主權債
4952.TW,2026-01-21,38.45,2026-01-22,38.65,2026-02-03,39.65,2.59%,0.025873220194568003,交易結束,4952.TW 凌通
4952.TW,2026-02-24,44.15,2026-02-25,43.95,2026-03-05,44.3,0.80%,0.007963560139353962,交易結束,4952.TW 凌通
4952.TW,2026-03-06,50.8,2026-03-09,46.0,2026-03-13,44.0,-4.35%,-0.043478260869565216,交易結束,4952.TW 凌通
1219.TW,2026-03-30,14.2,2026-03-31,14.3,2026-04-08,13.9,-2.80%,-0.02797206761298786,交易結束,1219.TW 福壽
6187.TWO,2026-02-26,547.0,2026-03-02,511.0,2026-03-10,561.0,9.78%,0.09784735812133072,交易結束,6187.TWO 萬潤
6187.TWO,2026-03-19,745.0,2026-03-20,819.0,2026-04-01,848.0,3.54%,0.03540903540903541,交易結束,6187.TWO 萬潤
00980A.TW,2026-02-04,16.32,2026-02-05,16.15,2026-02-09,16.31,0.97%,0.009702851581972937,交易結束,00980A.TW 主動野村臺灣優選
00929.TW,2026-01-07,18.66,2026-01-08,18.65,2026-02-02,19.14,2.61%,0.026098132357853195,交易結束,00929.TW 復華台灣科技優息
8249.TW,2026-01-14,54.1,2026-01-15,54.7,2026-02-03,57.4,4.94%,0.04936015951267166,交易結束,8249.TW 菱光
8249.TW,2026-02-04,61.5,2026-02-05,60.5,2026-02-26,60.0,-0.83%,-0.008264462809917356,交易結束,8249.TW 菱光
2252.TWO,2026-01-12,17.5,2026-01-13,17.35,2026-01-14,17.25,-0.58%,-0.005763710622544302,交易結束,2252.TWO 為昇科
2252.TWO,2026-01-26,17.3,2026-01-27,16.9,2026-01-28,16.85,-0.30%,-0.0029585348005137604,交易結束,2252.TWO 為昇科
2252.TWO,2026-03-19,18.65,2026-03-20,18.0,2026-04-01,19.5,8.33%,0.08333333333333333,交易結束,2252.TWO 為昇科
2034.TW,2026-01-29,22.35,2026-01-30,22.4,2026-02-09,21.55,-3.79%,-0.03794644624448974,交易結束,2034.TW 允強
00947.TW,2026-01-02,19.49,2026-01-05,20.0,2026-02-03,24.1,20.52%,0.20517939028640564,交易結束,00947.TW 台新臺灣IC設計
2483.TW,2026-01-14,19.95,2026-01-15,20.3,2026-01-30,19.72,-2.88%,-0.02875308055348396,交易結束,2483.TW 百容
2483.TW,2026-02-05,20.85,2026-02-06,20.65,2026-03-10,21.44,3.82%,0.03818612231887946,交易結束,2483.TW 百容
8941.TWO,2026-01-21,46.55,2026-01-22,46.55,2026-01-26,46.7,0.32%,0.003222374398675463,交易結束,8941.TWO 關中
3285.TWO,2026-02-03,29.45,2026-02-04,30.65,2026-02-26,29.95,-2.28%,-0.022838462130925736,交易結束,3285.TWO 微端
3581.TWO,2026-01-20,80.8,2026-01-21,80.8,2026-01-26,73.3,-9.28%,-0.09282177867235762,交易結束,3581.TWO 博磊
3581.TWO,2026-02-26,75.9,2026-03-02,72.3,2026-03-05,67.7,-6.36%,-0.06362387149976041,交易結束,3581.TWO 博磊
3380.TW,2026-01-14,34.8,2026-01-15,35.3,2026-01-30,34.4,-2.55%,-0.025495686420698587,交易結束,3380.TW 明泰
5310.TWO,2026-03-02,29.85,2026-03-03,29.7,2026-03-10,26.8,-9.76%,-0.09764314650868836,交易結束,5310.TWO 天剛
1795.TW,2026-01-09,292.5,2026-01-12,294.5,2026-01-22,308.0,4.58%,0.04584040747028863,交易結束,1795.TW 美時
1795.TW,2026-01-27,345.0,2026-01-28,348.0,2026-02-09,338.5,-2.73%,-0.027298850574712645,交易結束,1795.TW 美時
2406.TW,2026-01-12,28.05,2026-01-13,29.8,2026-01-23,28.95,-2.85%,-0.028523439461762803,交易結束,2406.TW 國碩
2406.TW,2026-02-05,32.65,2026-02-06,33.35,2026-02-10,28.95,-13.19%,-0.13193397039034613,交易結束,2406.TW 國碩
2406.TW,2026-03-17,38.25,2026-03-18,38.95,2026-03-25,34.95,-10.27%,-0.10269576178827737,交易結束,2406.TW 國碩
4401.TWO,2026-01-27,17.2,2026-01-28,17.2,2026-02-03,16.95,-1.45%,-0.014534883076240564,交易結束,4401.TWO 東隆興
6147.TWO,2026-01-07,55.4,2026-01-08,55.4,2026-01-30,56.9,2.71%,0.027075811528610452,交易結束,6147.TWO 頎邦
6147.TWO,2026-03-17,65.4,2026-03-18,69.8,2026-04-01,75.4,8.02%,0.08022920099221367,交易結束,6147.TWO 頎邦
00934.TW,2026-01-02,20.58,2026-01-05,20.67,2026-01-22,21.98,6.33%,0.06325416791621899,交易結束,00934.TW 中信成長高股息
6667.TWO,2026-02-26,270.0,2026-03-02,268.0,2026-03-05,259.0,-3.36%,-0.033582089552238806,交易結束,6667.TWO 信紘科
6231.TWO,2026-03-13,213.5,2026-03-16,216.0,2026-04-01,261.0,20.83%,0.20833333333333334,交易結束,6231.TWO 系微
00674R.TW,2026-03-24,5.71,2026-03-25,5.44,2026-04-02,5.17,-4.96%,-0.04963234890827747,交易結束,00674R.TW 期元大S&P黃金反1
00751B.TWO,2026-02-23,32.22,2026-02-24,32.22,2026-03-10,32.23,0.03%,0.00030635173032326194,交易結束,00751B.TWO 元大AAA至A公司債
5015.TWO,2026-01-02,27.6,2026-01-05,27.85,2026-01-06,27.6,-0.90%,-0.008976660559260467,交易結束,5015.TWO 華祺
5015.TWO,2026-01-07,28.15,2026-01-08,28.0,2026-01-12,27.3,-2.50%,-0.02500002724642858,交易結束,5015.TWO 華祺
5015.TWO,2026-01-16,28.2,2026-01-19,28.45,2026-01-23,28.1,-1.23%,-0.01230229778610116,交易結束,5015.TWO 華祺
5015.TWO,2026-01-26,29.3,2026-01-27,29.7,2026-02-06,28.7,-3.37%,-0.03367003280515596,交易結束,5015.TWO 華祺
6657.TW,2026-01-16,43.0,2026-01-19,44.85,2026-02-03,49.95,11.37%,0.11371242948302776,交易結束,6657.TW 華安
6689.TW,2026-03-04,71.1,2026-03-05,73.4,2026-03-30,76.4,4.09%,0.04087193375522502,交易結束,6689.TW 伊雲谷
2427.TW,2026-02-23,27.3,2026-02-24,27.25,2026-02-25,27.1,-0.55%,-0.00550457315596333,交易結束,2427.TW 三商電
1536.TW,2026-01-15,59.4,2026-01-16,60.1,2026-01-30,62.5,3.99%,0.039933470662803415,交易結束,1536.TW 和大
6716.TWO,2026-01-27,55.9,2026-01-28,56.4,2026-02-09,63.5,12.59%,0.12588649436187582,交易結束,6716.TWO 應廣
6716.TWO,2026-02-10,66.6,2026-02-11,72.9,2026-03-06,82.0,12.48%,0.12482850869168977,交易結束,6716.TWO 應廣
3665.TW,2026-03-20,1825.0,2026-03-23,1755.0,2026-04-01,1865.0,6.27%,0.06267806267806268,交易結束,3665.TW 貿聯-KY
3714.TW,2026-01-26,37.9,2026-01-27,38.9,2026-01-30,36.05,-7.33%,-0.0732648374551461,交易結束,3714.TW 富采
3714.TW,2026-02-24,38.4,2026-02-25,38.6,2026-03-05,37.6,-2.59%,-0.02590673677541683,交易結束,3714.TW 富采
3714.TW,2026-03-06,39.15,2026-03-09,35.35,2026-03-10,37.65,6.51%,0.06506373836154916,交易結束,3714.TW 富采
3714.TW,2026-03-11,39.7,2026-03-12,39.3,2026-03-31,47.0,19.59%,0.1959287763962865,交易結束,3714.TW 富采
3714.TW,2026-04-02,54.2,2026-04-07,55.4,持股中,50.8,-8.30%,-0.08303253000181698,續抱中,3714.TW 富采
3218.TWO,2026-01-08,148.0,2026-01-09,150.0,2026-01-21,141.61,-5.60%,-0.055956702441333356,交易結束,3218.TWO 大學光
6698.TW,2026-01-20,36.5,2026-01-21,35.8,2026-01-29,35.1,-1.96%,-0.019553094355225172,交易結束,6698.TW 旭暉應材
6698.TW,2026-03-02,35.05,2026-03-03,35.15,2026-03-04,33.0,-6.12%,-0.06116647034327411,交易結束,6698.TW 旭暉應材
5228.TWO,2026-01-12,24.25,2026-01-13,24.7,2026-01-26,26.0,5.26%,0.052631546435117124,交易結束,5228.TWO 鈺鎧
5880.TW,2026-02-23,24.25,2026-02-24,24.2,2026-03-05,23.7,-2.07%,-0.0206611563734547,交易結束,5880.TW 合庫金
2243.TW,2026-03-16,17.15,2026-03-17,18.85,2026-04-07,19.65,4.24%,0.0424402769659966,交易結束,2243.TW 宏旭-KY
5452.TWO,2026-01-02,30.9,2026-01-05,31.05,2026-01-13,28.1,-9.50%,-0.09500801700745948,交易結束,5452.TWO 佶優
5452.TWO,2026-01-15,31.7,2026-01-16,34.85,2026-01-28,32.55,-6.60%,-0.06599711155537984,交易結束,5452.TWO 佶優
5452.TWO,2026-03-19,36.0,2026-03-20,36.85,2026-03-25,35.15,-4.61%,-0.046132890599570514,交易結束,5452.TWO 佶優
3591.TW,2026-03-19,22.0,2026-03-20,22.5,2026-03-30,20.05,-10.89%,-0.10888892279555556,交易結束,3591.TW 艾笛森
3591.TW,2026-04-02,21.3,2026-04-07,21.55,持股中,21.5,-0.23%,-0.002320150295593616,續抱中,3591.TW 艾笛森
7734.TWO,2026-01-05,1015.0,2026-01-06,1010.0,2026-01-14,991.0,-1.88%,-0.01881188118811881,交易結束,7734.TWO 印能科技
7734.TWO,2026-01-20,1010.0,2026-01-21,1000.0,2026-01-22,990.0,-1.00%,-0.01,交易結束,7734.TWO 印能科技
7734.TWO,2026-01-27,1045.0,2026-01-28,1090.0,2026-03-10,1640.0,50.46%,0.5045871559633027,交易結束,7734.TWO 印能科技
7734.TWO,2026-03-18,1900.0,2026-03-19,1875.0,2026-03-25,1730.0,-7.73%,-0.07733333333333334,交易結束,7734.TWO 印能科技
7734.TWO,2026-03-30,2025.0,2026-03-31,2080.0,持股中,2450.0,17.79%,0.1778846153846154,續抱中,7734.TWO 印能科技
2401.TW,2026-01-19,23.1,2026-01-20,23.2,2026-01-30,22.4,-3.45%,-0.0344828068143563,交易結束,2401.TW 凌陽
2401.TW,2026-02-24,23.65,2026-02-25,23.65,2026-03-04,21.8,-7.82%,-0.07822411886860475,交易結束,2401.TW 凌陽
3259.TWO,2026-03-20,18.3,2026-03-23,19.0,2026-03-30,17.15,-9.74%,-0.0973684411315789,交易結束,3259.TWO 鑫創
3563.TW,2026-01-06,536.0,2026-01-07,538.0,2026-01-09,504.0,-6.32%,-0.06319702602230483,交易結束,3563.TW 牧德
3563.TW,2026-02-26,570.0,2026-03-02,584.0,2026-03-10,585.0,0.17%,0.0017123287671232876,交易結束,3563.TW 牧德
3563.TW,2026-03-13,698.0,2026-03-16,709.0,2026-03-25,699.0,-1.41%,-0.014104372355430184,交易結束,3563.TW 牧德
3563.TW,2026-03-26,784.0,2026-03-27,770.0,持股中,839.0,8.96%,0.08961038961038961,續抱中,3563.TW 牧德
6279.TWO,2026-01-19,129.0,2026-01-20,129.0,2026-01-22,126.0,-2.33%,-0.023255813953488372,交易結束,6279.TWO 胡連
3324.TWO,2026-02-03,1005.0,2026-02-04,1000.0,2026-02-24,1025.0,2.50%,0.025,交易結束,3324.TWO 雙鴻
2910.TW,2026-02-23,21.01,2026-02-24,21.2,2026-03-05,21.1,-0.45%,-0.004504570365307098,交易結束,2910.TW 統領
2910.TW,2026-03-27,22.01,2026-03-30,22.4,持股中,21.0,-6.25%,-0.062499984033202886,續抱中,2910.TW 統領
3357.TWO,2026-01-06,168.0,2026-01-07,174.5,2026-01-26,170.0,-2.58%,-0.025787965616045846,交易結束,3357.TWO 臺慶科
3357.TWO,2026-02-26,183.5,2026-03-02,181.5,2026-03-05,165.0,-9.09%,-0.09090909090909091,交易結束,3357.TWO 臺慶科
2254.TW,2026-03-26,72.1,2026-03-27,72.0,2026-04-01,70.4,-2.22%,-0.022222201029166735,交易結束,2254.TW 巨鎧精密-創
2369.TW,2026-01-07,26.65,2026-01-08,27.7,2026-01-26,27.3,-1.44%,-0.014440487898315965,交易結束,2369.TW 菱生
6146.TWO,2026-01-09,164.5,2026-01-12,168.5,2026-02-03,175.0,3.86%,0.03857566765578635,交易結束,6146.TWO 耕興
6146.TWO,2026-02-23,195.0,2026-02-24,194.0,2026-03-10,199.5,2.84%,0.028350515463917526,交易結束,6146.TWO 耕興
6146.TWO,2026-03-11,201.5,2026-03-12,206.5,2026-03-20,201.0,-2.66%,-0.026634382566585957,交易結束,6146.TWO 耕興
7751.TWO,2026-02-11,946.5,2026-02-23,966.26,2026-03-10,1170.78,21.17%,0.2116565276652366,交易結束,7751.TWO 竑騰
7751.TWO,2026-03-17,1407.9,2026-03-18,1437.54,2026-03-31,1390.0,-3.31%,-0.03307036580760241,交易結束,7751.TWO 竑騰
7751.TWO,2026-04-02,1665.0,2026-04-07,1800.0,持股中,1945.0,8.06%,0.08055555555555556,續抱中,7751.TWO 竑騰
1773.TW,2026-01-05,152.5,2026-01-06,155.0,2026-01-16,162.0,4.52%,0.04516129032258064,交易結束,1773.TW 勝一
1773.TW,2026-02-26,159.0,2026-03-02,155.0,2026-03-05,148.5,-4.19%,-0.041935483870967745,交易結束,1773.TW 勝一
4956.TW,2026-02-03,24.15,2026-02-04,23.45,2026-02-23,24.5,4.48%,0.04477608541323344,交易結束,4956.TW 光鋐
4956.TW,2026-03-13,31.2,2026-03-16,33.35,2026-03-31,31.8,-4.65%,-0.046476740867132146,交易結束,4956.TW 光鋐
5876.TW,2026-02-10,40.5,2026-02-11,40.6,2026-02-26,40.35,-0.62%,-0.006157635699407298,交易結束,5876.TW 上海商銀
4977.TW,2026-02-26,173.0,2026-03-02,166.0,2026-03-10,158.5,-4.52%,-0.045180722891566265,交易結束,4977.TW 眾達-KY
4977.TW,2026-03-20,200.5,2026-03-23,187.5,2026-03-25,193.0,2.93%,0.029333333333333333,交易結束,4977.TW 眾達-KY
8935.TWO,2026-01-23,19.65,2026-01-26,21.6,2026-02-04,19.8,-8.33%,-0.08333338484297746,交易結束,8935.TWO 邦泰
8935.TWO,2026-02-09,23.2,2026-02-10,24.9,2026-02-25,21.2,-14.86%,-0.14859433382685697,交易結束,8935.TWO 邦泰
8935.TWO,2026-03-31,20.1,2026-04-01,20.15,2026-04-07,18.55,-7.94%,-0.07940448693264579,交易結束,8935.TWO 邦泰
8342.TWO,2026-01-23,85.8,2026-01-26,85.8,2026-01-29,82.8,-3.50%,-0.03496503372137191,交易結束,8342.TWO 益張
8342.TWO,2026-03-24,85.6,2026-03-25,85.8,持股中,88.5,3.15%,0.03146849478047136,續抱中,8342.TWO 益張
3704.TW,2026-01-19,34.4,2026-01-20,35.8,2026-02-02,36.1,0.84%,0.008379867133882543,交易結束,3704.TW 合勤控
8213.TW,2026-01-22,35.85,2026-01-23,35.9,2026-02-02,35.0,-2.51%,-0.02506967932162057,交易結束,8213.TW 志超
8213.TW,2026-02-04,37.7,2026-02-05,37.2,2026-02-09,35.4,-4.84%,-0.04838707527111545,交易結束,8213.TW 志超
8213.TW,2026-02-26,38.7,2026-03-02,37.5,2026-03-05,37.4,-0.27%,-0.0026666259759999394,交易結束,8213.TW 志超
5227.TWO,2026-01-16,28.05,2026-01-19,28.05,2026-01-27,27.35,-2.50%,-0.024955396600302052,交易結束,5227.TWO 立凱-KY
3521.TWO,2026-02-02,16.15,2026-02-03,16.9,2026-02-11,15.65,-7.40%,-0.07396449871109208,交易結束,3521.TWO 台鋼建設
3564.TWO,2026-01-07,48.65,2026-01-08,49.5,2026-01-09,48.95,-1.11%,-0.011111095698989966,交易結束,3564.TWO 其陽
6419.TWO,2026-02-24,75.3,2026-02-25,76.3,2026-03-04,69.7,-8.65%,-0.08650073184294987,交易結束,6419.TWO 京晨科
2845.TW,2026-01-05,13.0,2026-01-06,13.0,2026-01-07,12.9,-0.77%,-0.007692337038461479,交易結束,2845.TW 遠東銀
00959B.TWO,2026-01-16,9.55,2026-01-19,9.52,2026-01-20,9.45,-0.73%,-0.007284042320853547,交易結束,00959B.TWO 大華投等美債15Y+
00959B.TWO,2026-01-22,9.54,2026-01-23,9.56,2026-01-28,9.43,-1.33%,-0.013338126412918686,交易結束,00959B.TWO 大華投等美債15Y+
1324.TW,2026-01-05,11.55,2026-01-06,11.9,2026-01-19,11.15,-6.30%,-0.06302521210454776,交易結束,1324.TW 地球
1324.TW,2026-03-26,10.7,2026-03-27,10.75,持股中,13.25,23.26%,0.23255813953488372,續抱中,1324.TW 地球
4906.TW,2026-02-03,28.7,2026-02-04,28.8,2026-02-06,27.35,-5.03%,-0.050347183819787054,交易結束,4906.TW 正文
4906.TW,2026-03-19,33.65,2026-03-20,33.45,2026-03-25,31.15,-6.88%,-0.06875937494599309,交易結束,4906.TW 正文
4906.TW,2026-03-27,37.1,2026-03-30,36.3,持股中,37.4,3.03%,0.030303093992237722,續抱中,4906.TW 正文
00787B.TWO,2026-01-08,32.69,2026-01-09,32.69,2026-01-20,32.59,-0.30%,-0.0030210650606850007,交易結束,00787B.TWO 元大10年IG醫療債
00787B.TWO,2026-01-23,32.82,2026-01-26,32.81,2026-01-29,32.66,-0.45%,-0.004515426591927336,交易結束,00787B.TWO 元大10年IG醫療債
00787B.TWO,2026-03-02,33.27,2026-03-03,33.15,2026-03-10,33.23,0.24%,0.002383149178580532,交易結束,00787B.TWO 元大10年IG醫療債
1712.TW,2026-01-07,42.23,2026-01-08,42.04,2026-01-29,43.55,3.60%,0.03603606006558284,交易結束,1712.TW 興農
2002.TW,2026-01-29,20.7,2026-01-30,20.8,2026-02-09,20.6,-0.96%,-0.009615329948823834,交易結束,2002.TW 中鋼
2002.TW,2026-02-25,21.25,2026-02-26,21.25,2026-03-03,20.1,-5.41%,-0.05411762910588239,交易結束,2002.TW 中鋼
