eps_yoy,advice,prev_year,price,prev_eps,prev_rev_yoy,pe,expansion,gm,name,om,symbol,status,rev_yoy,eps,prev_eps_yoy,est_price,date
35.71,✅ 穩健價值,2025,79.4000015259,5.98,4.88,5.659301605552388,0.6000000000000014,N/A,精拓科,N/A,4951.TWO,🚀 利潤擴張,35.11,1.71,40.71,210.45,2026-03
17.86,✅ 穩健價值,2025,20.1499996185,1.29,4.5,6.62828934819079,0.5700000000000003,94.34%,聯邦銀,35.36%,2838.TW,🏰 高護城河,17.29,0.35,8.94,45.6,2026-03
19.96,✅ 穩健價值,2025,792.0,38.51,19.01,8.285385500575373,0.28999999999999915,97.58%,鈊象,59.33%,3293.TWO,🏰 高護城河,19.67,11.18,19.82,1433.8500000000001,2026-03
-1.41,⚪ 數據不足,2025,33.1500015259,0.68,-1.96,0.0,-0.07999999999999985,N/A,享溫馨,N/A,7760.TW,🌑 雙重衰退,-1.33,0.7,-68.78,0.0,2026-03
-1.41,⚪ 數據不足,2025,0.0,0.68,-1.96,0.0,-0.07999999999999985,N/A,未知,N/A,7760.TWO,🌑 雙重衰退,-1.33,0.7,-68.78,0.0,2026-03
16.0,❌ 暫避觀望,2025,71.0,1.87,-11.58,21.646341463414632,-0.3099999999999987,N/A,現觀科,N/A,6906.TW,⚠️ 獲利稀釋,16.31,0.6,-48.45,49.2,2026-03
-14.52,⚪ 數據不足,2025,90.8000030518,-2.05,-8.49,0.0,-0.9000000000000004,N/A,順藥,N/A,6535.TWO,🌑 雙重衰退,-13.62,-0.72,19.44,-90.0,2026-03
11.76,⚪ 中性觀察,2025,34.9500007629,1.87,7.59,7.1036586916463405,-1.0600000000000005,78.99%,第一金,35.12%,2892.TW,🏰 高護城河,12.82,0.57,3.31,73.8,2026-03
37.31,⚪ 數據不足,2025,16.2999992371,-1.38,51.85,0.0,-1.1400000000000006,N/A,鑽石投資,N/A,6901.TW,⚠️ 獲利稀釋,38.45,-0.42,53.38,-65.25,2026-03
12.5,⚪ 中性觀察,2025,26.1000003815,1.36,13.01,7.676470700441176,-1.7799999999999994,N/A,合庫金,N/A,5880.TW,⚠️ 獲利稀釋,14.28,0.36,7.94,51.0,2026-03
18.92,⚪ 中性觀察,2025,23.2000007629,1.51,8.35,5.903308082162851,-1.8699999999999974,88.90%,彰銀,38.59%,2801.TW,🏰 高護城河,20.79,0.44,13.53,58.949999999999996,2026-03
9.38,⚪ 中性觀察,2025,43.3499984741,3.06,3.7,5.235507062089372,-1.9099999999999984,N/A,上海商銀,N/A,5876.TW,⚠️ 獲利稀釋,11.29,1.05,10.11,124.19999999999999,2026-03
61.22,⚪ 數據不足,2025,121.0,1.76,58.62,0.0,-2.0799999999999983,N/A,立盈,N/A,7820.TWO,⚠️ 獲利稀釋,63.3,0.79,4.79,0.0,2026-03
9.37,⚪ 中性觀察,2025,16.5,1.26,2.85,5.030487804878049,-3.9000000000000004,97.54%,臺企銀,41.10%,2834.TW,🏰 高護城河,13.27,0.35,2.44,49.2,2026-03
400.0,⚪ 中性觀察,2025,20.2999992371,3.19,327.05,3.592920218955752,-4.2900000000000205,N/A,宏普,N/A,2536.TW,⚠️ 獲利稀釋,404.29,0.15,422.95,84.75,2026-03
51.52,⚪ 數據不足,2025,8.8000001907,-3.55,0.59,0.0,-5.049999999999997,54.90%,雅茗-KY,-51.18%,2726.TWO,🏰 高護城河,56.57,-0.33,-174.64,-105.6,2026-03
115.22,❌ 暫避觀望,2025,465.0,6.4,1.94,30.491803278688522,-5.090000000000003,N/A,矽力*-KY,N/A,6415.TW,⚠️ 獲利稀釋,120.31,1.98,8.14,228.75000000000003,2026-03
12.73,⚪ 中性觀察,2025,37.7999992371,2.12,20.44,6.999999858722222,-6.640000000000001,91.14%,玉山金,40.48%,2884.TW,🏰 高護城河,19.37,0.62,30.06,81.0,2026-03
50.0,⚪ 數據不足,2025,17.2000007629,-1.93,12.71,0.0,-6.729999999999997,73.67%,瑞基,-9.23%,4171.TWO,🏰 高護城河,56.73,-0.09,8.21,-79.95,2026-03
15.15,⚪ 中性觀察,2025,66.5,4.08,29.29,6.584158415841585,-7.1,70.98%,中信金,31.38%,2891.TW,🏰 高護城河,22.25,1.18,11.73,151.5,2026-03
-20.07,⚪ 中性觀察,2025,128.5,8.37,9.74,6.271351878965349,-9.66,42.21%,富邦金,22.46%,2881.TW,🌑 雙重衰退,-10.41,2.4,-21.56,307.35,2026-03
-62.9,⚪ 中性觀察,2025,28.5,2.18,24.13,5.317164179104478,-10.07,85.36%,德英,42.63%,4911.TWO,🏰 高護城河,-52.83,0.23,26.01,80.39999999999999,2026-03
-109.26,⚪ 中性觀察,2025,20.75,3.65,130.3,2.376861397479954,-10.710000000000008,15.63%,皇普,10.37%,2528.TW,🌑 雙重衰退,-98.55,-0.11,12.42,130.95000000000002,2026-03
6.68,⚪ 中性觀察,2025,94.0999984741,4.51,11.21,5.535294027888235,-10.719999999999999,N/A,正瀚-創,N/A,6534.TW,⚠️ 獲利稀釋,17.4,4.15,-2.59,255.0,2026-03
163.33,⚪ 數據不足,2025,18.6499996185,-2.38,-7.09,0.0,-11.030000000000001,N/A,日盛台駿,N/A,6958.TW,🔄 轉虧為盈,174.36,0.2,-280.56,-70.65,2026-03
2.56,⚪ 中性觀察,2025,18.7000007629,1.53,6.96,4.895288157827225,-11.209999999999999,93.02%,台中銀,51.96%,2812.TW,🏰 高護城河,13.77,0.4,0.0,57.300000000000004,2026-03
157.14,⚪ 數據不足,2025,29.3999996185,-1.96,38.52,0.0,-11.850000000000023,N/A,ABC-KY,N/A,6598.TW,🔄 轉虧為盈,168.99,0.2,22.83,-61.349999999999994,2026-03
137.14,❌ 暫避觀望,2025,80.0,0.54,7.08,72.07207207207207,-12.140000000000015,38.56%,晶宏,-3.65%,3141.TWO,⚠️ 獲利稀釋,149.28,0.84,-54.31,16.65,2026-03
58.33,⚪ 數據不足,2025,11.1000003815,0.04,7.27,0.0,-13.820000000000007,912.85%,大將,-2853.40%,1453.TW,🏰 高護城河,72.15,-0.05,100.0,-1.05,2026-03
-1.52,⚪ 中性觀察,2025,101.0,7.06,-2.04,5.962219598583236,-13.85,62.29%,國泰金,30.59%,2882.TW,🏰 高護城河,12.33,2.15,-2.94,254.09999999999997,2026-03
33.33,⚪ 中性觀察,2025,38.9000015259,1.97,15.47,7.353497452911154,-14.090000000000003,91.41%,永豐金,37.14%,2890.TW,🏰 高護城河,47.42,0.76,4.57,79.35,2026-03
1.36,⚪ 數據不足,2025,0.0,-2.71,18.73,0.0,-15.41,7.87%,永冠-KY,-5.22%,1589.TW,⚠️ 獲利稀釋,16.77,-5.06,65.91,0.0,2025-09
-3.85,⚪ 中性觀察,2025,13.1499996185,0.93,0.06,5.668103283836206,-15.84,102.49%,遠東銀,38.22%,2845.TW,🏰 高護城河,11.99,0.25,-14.85,34.800000000000004,2026-03
-7.45,⚪ 數據不足,2025,4.9099998474,-4.55,-14.95,0.0,-15.91,N/A,大洋-KY,N/A,5907.TW,📉 獲利侵蝕,8.46,-1.01,-73.66,-159.0,2026-03
60.0,⚪ 中性觀察,2025,16.3500003815,1.34,33.06,4.554317655013928,-16.08,87.03%,華票,65.42%,2820.TW,🏰 高護城河,76.08,0.48,31.37,53.849999999999994,2026-03
3.88,⚪ 中性觀察,2025,66.3000030518,3.63,18.91,7.836879793356975,-16.12,N/A,訊連,N/A,5203.TW,⚠️ 獲利稀釋,20.0,1.34,-9.05,126.89999999999999,2026-03
81.82,⚪ 中性觀察,2025,59.2999992371,2.22,1.66,11.316793747538169,-16.340000000000003,52.35%,寶齡富錦,13.25%,1760.TW,🏰 高護城河,98.16,0.6,53.1,78.60000000000001,2026-03
180.0,❌ 暫避觀望,2025,149.0,0.91,9.81,74.12935323383084,-17.090000000000003,38.83%,直得,9.16%,1597.TW,⚠️ 獲利稀釋,197.09,0.43,-15.24,30.150000000000002,2026-03
-72.34,⚪ 中性觀察,2025,102.0,35.57,-30.75,2.805280528052805,-18.21,24.80%,上緯投控,-95.04%,3708.TW,🌑 雙重衰退,-54.13,0.13,1276.65,545.4000000000001,2026-03
33.33,⚪ 數據不足,2025,47.5,0.02,10.22,0.0,-21.590000000000003,N/A,隆中,N/A,6542.TWO,⚠️ 獲利稀釋,54.92,0.04,-99.01,-8.100000000000001,2026-03
-3.33,⚪ 中性觀察,2025,24.5499992371,1.23,-14.47,8.674911391201412,-21.689999999999998,87.61%,統領,51.79%,2910.TW,🏰 高護城河,18.36,0.29,8.85,42.45,2026-03
100.0,⚪ 中性觀察,2025,25.0499992371,1.2,0.74,8.267326480891088,-22.47,N/A,雃博,N/A,4106.TW,⚠️ 獲利稀釋,122.47,0.46,5.26,45.45,2026-03
231.33,❌ 暫避觀望,2025,502.0,1.65,50.49,165.1315789473684,-22.839999999999975,N/A,IET-KY,N/A,4971.TWO,⚠️ 獲利稀釋,254.17,1.97,146.97,45.6,2026-03
-30.17,⚪ 數據不足,2025,208.5,5.9,-10.06,0.0,-23.32,N/A,敘豐,N/A,3485.TWO,🌑 雙重衰退,-6.85,1.69,-17.37,0.0,2026-03
52.97,❌ 暫避觀望,2025,1330.0,13.64,60.61,37.581237637750775,-23.950000000000003,N/A,藥華藥,N/A,6446.TW,⚠️ 獲利稀釋,76.92,5.79,53.11,530.85,2026-03
24.77,⚪ 中性觀察,2025,156.5,4.88,8.96,13.251481795088909,-25.2,N/A,長聖,N/A,6712.TWO,⚠️ 獲利稀釋,49.97,1.39,7.69,177.14999999999998,2026-03
21.74,⚪ 中性觀察,2025,45.1500015259,2.62,19.24,8.10592487,-26.030000000000005,N/A,鑫傳,N/A,6856.TWO,⚠️ 獲利稀釋,47.77,0.56,-36.41,83.55000000000001,2026-03
300.0,❌ 暫避觀望,2025,23.5,0.14,-11.54,36.153846153846146,-26.439999999999998,N/A,伍豐,N/A,8076.TWO,⚠️ 獲利稀釋,326.44,0.16,-90.28,9.750000000000002,2026-03
-82.31,⚪ 中性觀察,2025,30.0499992371,3.03,-62.17,3.8575095297946085,-27.14,49.04%,名軒,34.02%,1442.TW,🌑 雙重衰退,-55.17,0.23,-57.74,116.85,2026-03
-34.48,⚪ 數據不足,2025,0.0,-2.29,91.93,0.0,-27.559999999999995,N/A,雲象科技-創,N/A,7803.TW,🌑 雙重衰退,-6.92,-0.78,-67.15,0.0,2026-03
-34.48,⚪ 數據不足,2025,0.0,-2.29,91.93,0.0,-27.559999999999995,N/A,未知,N/A,7803.TWO,🌑 雙重衰退,-6.92,-0.78,-67.15,0.0,2026-03
-9.52,⚪ 數據不足,2025,12.4499998093,-0.35,-2.27,0.0,-28.31,89.24%,華園,10.47%,2702.TW,🔄 轉虧為盈,18.79,0.19,-234.62,-24.3,2026-03
-0.73,⚪ 中性觀察,2025,383.5,13.33,11.45,11.02962323842393,-28.85,77.03%,雙美,41.97%,4728.TWO,🏰 高護城河,28.12,4.07,6.9,521.55,2026-03
-7.89,⚪ 中性觀察,2025,38.8499984741,1.83,-20.5,7.456813526698656,-28.87,N/A,森鉅,N/A,8942.TWO,📉 獲利侵蝕,20.98,1.05,-66.05,78.15,2026-03
11.02,⚪ 數據不足,2025,62.9000015259,-2.47,-4.59,0.0,-28.88,59.54%,美食-KY,7.94%,2723.TW,🔄 轉虧為盈,39.9,1.31,-175.3,-53.400000000000006,2026-03
24.75,⚪ 中性觀察,2025,60.7000007629,4.72,-18.16,5.748106132850379,-30.67,N/A,和潤企業,N/A,6592.TW,⚠️ 獲利稀釋,55.42,0.76,10.4,158.4,2026-03
510.71,⚪ 數據不足,2025,184.0,-0.09,29.21,0.0,-31.44999999999999,N/A,廣閎科,N/A,6693.TWO,🔄 轉虧為盈,542.16,1.17,-102.7,-26.700000000000003,2026-03
210.0,❌ 暫避觀望,2025,44.5,0.29,-17.82,90.81632653061224,-34.69,33.55%,泓瀚,3.21%,4741.TWO,⚠️ 獲利稀釋,244.69,0.31,-85.43,7.35,2026-03
20.0,⚪ 數據不足,2025,24.6499996185,-0.41,-43.98,0.0,-34.92,64.71%,中福,-1427.47%,1435.TW,🏰 高護城河,54.92,-0.08,-51.85,-14.1,2026-03
90.0,⚪ 數據不足,2025,11.8999996185,-2.66,27.85,0.0,-35.099999999999994,N/A,御嵿,N/A,3522.TWO,🔄 轉虧為盈,125.1,0.4,-17.7,-81.6,2026-03
-99.32,⚪ 中性觀察,2025,14.25,1.07,-68.21,3.88283378746594,-36.16,21.31%,富華新,-1.56%,3056.TW,🌑 雙重衰退,-63.16,0.01,-82.6,55.05,2026-03
433.33,⚪ 中性觀察,2025,17.1499996185,1.01,32.89,5.678807820695365,-37.59000000000003,16.87%,樂事綠能,7.13%,1529.TW,⚠️ 獲利稀釋,470.92,0.16,876.92,45.3,2026-03
-102.13,❌ 暫避觀望,2025,17.7999992371,0.13,23.84,16.036035348738736,-37.72999999999999,N/A,強盛新,N/A,1463.TW,🌑 雙重衰退,-64.4,-0.01,-95.82,16.650000000000002,2026-03
66.67,❌ 暫避觀望,2025,254.0,7.08,20.33,18.06543385490754,-37.95,N/A,騰雲,N/A,6870.TWO,⚠️ 獲利稀釋,104.62,1.1,40.48,210.89999999999998,2026-03
-71.72,⚪ 中性觀察,2025,27.7000007629,2.32,-10.07,5.187266060468165,-38.26,N/A,弘煜科,N/A,6482.TWO,🌑 雙重衰退,-33.46,0.28,-34.28,80.1,2026-03
56.12,❌ 暫避觀望,2025,608.0,4.92,-6.16,64.0,-38.51,N/A,光焱科技,N/A,7728.TWO,⚠️ 獲利稀釋,94.63,1.53,-45.05,142.5,2026-03
47.78,⚪ 數據不足,2025,91.5999984741,4.01,123.22,0.0,-39.09,N/A,天能綠電,N/A,7842.TWO,⚠️ 獲利稀釋,86.87,1.33,112.83,0.0,2026-03
-52.69,⚪ 數據不足,2025,63.0,5.65,-4.14,0.0,-39.849999999999994,N/A,溢泰實業,N/A,7818.TW,🌑 雙重衰退,-12.84,0.88,-28.57,0.0,2026-03
-52.69,⚪ 數據不足,2025,0.0,5.65,-4.14,0.0,-39.849999999999994,N/A,未知,N/A,7818.TWO,🌑 雙重衰退,-12.84,0.88,-28.57,0.0,2026-03
90.91,❌ 暫避觀望,2025,133.5,2.37,9.44,19.404069767441857,-39.860000000000014,53.43%,泓格,14.28%,3577.TWO,🏰 高護城河,130.77,1.47,46.3,103.20000000000002,2026-03
83.67,⚪ 數據不足,2025,22.5499992371,-0.64,-10.15,0.0,-39.879999999999995,71.52%,點晶,6.07%,3288.TWO,🏰 高護城河,123.55,-0.08,-74.29,-25.049999999999997,2026-03
57.14,⚪ 中性觀察,2025,62.0999984741,5.48,9.98,4.496741381180303,-40.22,N/A,群益期,N/A,6024.TW,⚠️ 獲利稀釋,97.36,1.76,-6.01,207.15,2026-03
10.08,⚪ 數據不足,2025,948.0,-7.23,60.07,0.0,-40.43,N/A,沛爾生醫-創,N/A,6949.TW,⚠️ 獲利稀釋,50.51,-1.18,44.38,-235.35000000000002,2026-03
-47.06,❌ 暫避觀望,2025,82.4000015259,0.58,2.34,45.027323238196715,-40.510000000000005,N/A,億而得,N/A,6423.TWO,🌑 雙重衰退,-6.55,0.28,-39.36,27.450000000000003,2026-03
-40.13,⚪ 數據不足,2025,51.7000007629,4.23,-8.56,0.0,-40.620000000000005,N/A,旅天下,N/A,6961.TWO,📉 獲利侵蝕,0.49,1.9,16.53,0.0,2026-03
0.0,⚪ 數據不足,2025,4.2600002289,-0.74,-22.14,0.0,-40.9,59.04%,淳紳,-1090.16%,4529.TWO,🏰 高護城河,40.9,-0.17,42.64,-28.05,2026-03
38.82,❌ 暫避觀望,2025,11905.0,103.23,72.77,49.82005356545029,-42.38999999999999,76.10%,川湖,69.19%,2059.TW,🏰 高護城河,81.21,36.58,59.82,3584.3999999999996,2026-03
33.23,⚪ 中性觀察,2025,355.0,17.36,19.97,8.494855228523571,-44.06000000000001,N/A,華景電,N/A,6788.TWO,⚠️ 獲利稀釋,77.29,4.49,31.09,626.85,2026-03
109.68,⚪ 中性觀察,2025,34.4000015259,2.36,2.72,6.003490667696335,-44.18000000000001,44.04%,寒舍,12.46%,2739.TW,⚠️ 獲利稀釋,153.86,1.3,-56.22,85.95,2026-03
-82.38,⚪ 數據不足,2025,0.0,3.96,-55.31,0.0,-44.419999999999995,N/A,理銘,N/A,6212.TWO,🌑 雙重衰退,-37.96,0.4,-34.98,0.0,2026-03
78.66,⚪ 數據不足,2025,873.0,14.04,187.82,0.0,-46.32000000000001,N/A,倍利科,N/A,7822.TW,⚠️ 獲利稀釋,124.98,4.93,279.4,0.0,2026-03
-35.1,⚪ 數據不足,2025,85.3000030518,7.86,5.26,0.0,-46.75,N/A,公勝保經,N/A,6028.TWO,📉 獲利侵蝕,11.65,2.48,-34.17,0.0,2026-03
0.0,⚪ 中性觀察,2025,216.0,6.66,4.64,13.766730401529637,-47.19,N/A,系微,N/A,6231.TWO,📉 獲利侵蝕,47.19,1.7,-9.63,235.35,2026-03
-0.66,⚪ 中性觀察,2025,109.0,11.24,-4.62,3.791304347826087,-47.68,N/A,中租-KY,N/A,5871.TW,📉 獲利侵蝕,47.02,3.26,-13.92,431.25,2026-03
94.03,⚪ 中性觀察,2025,72.5,2.92,5.54,9.77088948787062,-48.0,51.76%,固緯,18.42%,2423.TW,🏰 高護城河,142.03,1.3,20.66,111.3,2026-03
40.0,❌ 暫避觀望,2025,62.9000015259,0.55,-36.07,42.78911668428571,-48.8,N/A,微程式,N/A,7721.TW,⚠️ 獲利稀釋,88.8,0.21,-82.84,22.050000000000004,2026-03
18.18,⚪ 數據不足,2025,8.0100002289,-0.37,-16.98,0.0,-48.970000000000006,N/A,商丞,N/A,8277.TWO,⚠️ 獲利稀釋,67.15,-0.09,48.61,-14.85,2026-03
1072.73,⚪ 數據不足,2025,17.1499996185,-0.77,-47.33,0.0,-49.61999999999989,-18.77%,聯合再生,-63.16%,3576.TW,🔄 轉虧為盈,1122.35,1.07,41.22,-10.5,2026-03
-72.0,⚪ 數據不足,2025,93.5,1.86,12.72,0.0,-52.29,N/A,耀穎,N/A,7772.TWO,🌑 雙重衰退,-19.71,0.35,43.08,0.0,2026-03
-45.35,⚪ 中性觀察,2025,90.8000030518,7.78,-5.92,4.811870855951246,-54.99,N/A,達爾膚,N/A,6523.TWO,📉 獲利侵蝕,9.64,1.88,-26.4,283.05,2026-03
-73.26,⚪ 數據不足,2025,71.0999984741,8.1,18.06,0.0,-55.010000000000005,N/A,民盛,N/A,7811.TWO,🌑 雙重衰退,-18.25,1.09,-10.5,0.0,2026-03
42.79,⚪ 數據不足,2025,0.0,8.59,10.0,0.0,-55.470000000000006,N/A,凌陽創新,N/A,5236.TWO,⚠️ 獲利稀釋,98.26,2.97,4.12,0.0,2026-03
44.44,❌ 暫避觀望,2025,56.4000015259,0.89,12.23,24.628821627030568,-55.730000000000004,N/A,長佳智能,N/A,6841.TWO,⚠️ 獲利稀釋,100.17,0.26,183.87,34.35,2026-03
-100.0,⚪ 中性觀察,2025,36.3499984741,1.4,128.22,10.883233076077843,-55.77,N/A,台生材,N/A,6649.TWO,🌑 雙重衰退,-44.23,0.0,3600.0,50.099999999999994,2026-03
18.18,⚪ 中性觀察,2025,22.0499992371,1.56,-2.68,5.975609549349593,-55.970000000000006,54.41%,遠百,14.06%,2903.TW,🏰 高護城河,74.15,0.39,-5.49,55.35000000000001,2026-03
300.0,⚪ 數據不足,2025,44.6500015259,0.04,16.02,0.0,-56.31,N/A,泰藝,N/A,8289.TWO,⚠️ 獲利稀釋,356.31,0.28,-90.0,-4.65,2026-03
3.26,⚪ 中性觀察,2025,49.8499984741,2.75,-2.7,7.396142206839762,-56.580000000000005,N/A,龍巖,N/A,5530.TWO,⚠️ 獲利稀釋,59.84,0.95,-28.2,101.10000000000001,2026-03
105.56,⚪ 中性觀察,2025,18.6499996185,6.28,-0.57,10.970588010882352,-57.19,20.10%,泰豐,-167.95%,2102.TW,⚠️ 獲利稀釋,162.75,0.01,721.43,25.500000000000004,2026-03
83.87,⚪ 數據不足,2025,32.5999984741,-0.78,297.52,0.0,-57.69,34.86%,浩泰,-26.13%,4131.TWO,⚠️ 獲利稀釋,141.56,-0.05,36.07,-19.05,2026-03
-75.84,⚪ 中性觀察,2025,34.25,1.71,-60.41,6.4379699248120295,-57.870000000000005,N/A,京城,N/A,2524.TW,🌑 雙重衰退,-17.97,0.36,-77.57,79.80000000000001,2026-03
-30.77,⚪ 數據不足,2025,24.8999996185,-0.49,-6.86,0.0,-58.480000000000004,N/A,台微醫,N/A,6767.TWO,🔄 轉虧為盈,27.71,0.09,60.8,-6.75,2026-03
7.5,⚪ 中性觀察,2025,21.1499996185,1.36,6.61,5.747282505027174,-58.480000000000004,N/A,美吾華,N/A,1731.TW,⚠️ 獲利稀釋,65.98,0.43,4.62,55.2,2026-03
13.38,⚪ 中性觀察,2025,77.1999969482,6.27,9.49,4.879898669292036,-58.529999999999994,56.36%,東洋,21.51%,4105.TWO,🏰 高護城河,71.91,1.78,7.55,237.29999999999998,2026-03
-4.2,⚪ 中性觀察,2025,72.8000030518,5.16,8.61,5.432836048641792,-59.980000000000004,N/A,愛派司,N/A,6918.TW,📉 獲利侵蝕,55.78,1.39,-1.21,200.99999999999997,2026-03
-77.53,⚪ 數據不足,2025,457.0,3.11,-15.04,0.0,-60.09,N/A,長廣,N/A,7795.TW,🌑 雙重衰退,-17.44,0.21,-26.3,0.0,2026-03
-14.52,⚪ 數據不足,2025,29.2999992371,2.72,18.71,0.0,-61.379999999999995,N/A,宏�硒撥s,N/A,7794.TWO,📉 獲利侵蝕,46.86,0.53,169.31,0.0,2026-03
12.73,⚪ 中性觀察,2025,106.5,9.9,-8.29,4.8321234119782215,-62.099999999999994,N/A,軒郁,N/A,6703.TWO,⚠️ 獲利稀釋,74.83,1.87,-2.0,330.59999999999997,2026-03
27.85,⚪ 中性觀察,2025,50.7999992371,3.63,19.79,5.570175354945176,-62.29,N/A,東生華,N/A,8432.TWO,⚠️ 獲利稀釋,90.14,1.01,23.05,136.79999999999998,2026-03
-30.36,⚪ 中性觀察,2025,54.4000015259,3.11,14.61,7.906976965973838,-62.51,N/A,意藍,N/A,6925.TWO,📉 獲利侵蝕,32.15,0.39,8.39,103.2,2026-03
68.92,⚪ 數據不足,2025,11.3500003815,-1.82,-35.31,0.0,-62.719999999999985,33.80%,樂威科-KY,-77.27%,4154.TWO,⚠️ 獲利稀釋,131.64,-0.25,57.28,-76.65,2026-03
-71.64,⚪ 數據不足,2025,302.0,4.46,24.42,0.0,-62.94,N/A,華洋精機,N/A,6983.TWO,🌑 雙重衰退,-8.7,0.19,14.65,0.0,2026-03
18.68,⚪ 中性觀察,2025,80.0,3.08,-1.49,10.139416983523446,-63.88999999999999,N/A,宏正,N/A,6277.TW,⚠️ 獲利稀釋,82.57,1.08,-25.6,118.35000000000001,2026-03
-11.11,⚪ 數據不足,2025,9.0,-0.44,12.25,0.0,-64.41,100.00%,富榮綱,-377.43%,3115.TWO,🏰 高護城河,53.3,-0.1,57.53,-20.4,2026-03
54.52,❌ 暫避觀望,2025,2845.0,30.41,33.33,37.4884701541705,-64.5,N/A,精測,N/A,6510.TWO,⚠️ 獲利稀釋,119.02,10.43,95.56,1138.3500000000001,2026-03
66.67,⚪ 數據不足,2025,27.9500007629,-0.37,-2.04,0.0,-64.8,45.66%,凌陽,-9.00%,2401.TW,⚠️ 獲利稀釋,131.47,-0.02,-181.82,-11.55,2026-03
-12.24,⚪ 數據不足,2025,144.5,-2.03,-27.25,0.0,-65.32,58.46%,金麗科,-58.74%,3228.TWO,🏰 高護城河,53.08,-0.55,-491.18,-77.55,2026-03
111.54,⚪ 數據不足,2025,11.6999998093,-0.53,2.06,0.0,-65.49999999999999,N/A,大億金茂,N/A,8107.TWO,🔄 轉虧為盈,177.04,0.03,-129.28,-25.8,2026-03
100.0,❌ 暫避觀望,2025,31.25,0.32,-1.99,44.01408450704225,-65.56,39.89%,昆盈,1.38%,2365.TW,⚠️ 獲利稀釋,165.56,0.14,-50.0,10.65,2026-03
1919.44,⚪ 中性觀察,2025,235.5,6.7,41.93,8.910329171396143,-65.57999999999993,N/A,宇瞻,N/A,8271.TW,⚠️ 獲利稀釋,1985.02,14.54,209.22,396.44999999999993,2026-03
-45.13,⚪ 數據不足,2025,250.0,-8.2,7.0,0.0,-65.58,N/A,晶心科,N/A,6533.TW,📉 獲利侵蝕,20.45,-3.28,-20600.0,-405.15,2026-03
63.12,⚪ 中性觀察,2025,99.5,7.93,-3.78,4.899064500246183,-65.6,N/A,智冠,N/A,5478.TWO,⚠️ 獲利稀釋,128.72,2.39,4.25,304.65000000000003,2026-03
-13.39,⚪ 中性觀察,2025,124.5,4.13,37.43,12.205882352941178,-65.85,N/A,邦睿生技-創,N/A,6955.TW,📉 獲利侵蝕,52.46,0.97,30.28,153.0,2026-03
-63.41,⚪ 數據不足,2025,22.9500007629,-2.16,157.54,0.0,-66.11999999999999,19.48%,醣聯,-2058.21%,4168.TWO,📉 獲利侵蝕,2.71,-0.67,0.95,-77.1,2026-03
33.33,⚪ 數據不足,2025,11.4499998093,-1.83,36.07,0.0,-66.42,51.65%,富野,-9.65%,2736.TWO,🏰 高護城河,99.75,-0.1,0.0,-66.15,2026-03
33.33,⚪ 數據不足,2025,39.9500007629,-1.26,-99.4,0.0,-67.48,N/A,悅城,N/A,6405.TW,⚠️ 獲利稀釋,100.81,-0.26,-68.0,-52.05,2026-03
41.83,⚪ 中性觀察,2025,355.5,11.77,85.22,12.17048955837042,-69.93,N/A,意騰-KY,N/A,7749.TW,⚠️ 獲利稀釋,111.76,3.56,67.87,438.15000000000003,2026-03
59.53,❌ 暫避觀望,2025,16540.0,103.92,40.64,65.20282256474947,-70.53999999999999,N/A,信驊,N/A,5274.TWO,⚠️ 獲利稀釋,130.07,37.41,52.82,3805.05,2026-03
-56.69,⚪ 中性觀察,2025,42.8499984741,3.46,55.27,5.095124669928656,-71.35,N/A,櫻花建,N/A,2539.TW,📉 獲利侵蝕,14.66,0.68,21.4,126.15,2026-03
58.39,⚪ 中性觀察,2025,2380.0,66.26,31.61,14.476885644768856,-71.47000000000001,62.33%,台積電,54.00%,2330.TW,🏰 高護城河,129.86,22.08,46.42,2466.0,2026-03
0.0,❌ 暫避觀望,2025,29.2999992371,0.42,1.81,27.904761178190476,-71.77,N/A,台聯櫃,N/A,5601.TWO,📉 獲利侵蝕,71.77,0.1,7.69,15.75,2026-03
159.09,❌ 暫避觀望,2025,57.2999992371,1.29,3.05,18.54368907349515,-73.16,N/A,維田,N/A,6570.TWO,⚠️ 獲利稀釋,232.25,0.57,-18.87,46.349999999999994,2026-03
-8.82,⚪ 數據不足,2025,37.4500007629,-2.97,7.0,0.0,-73.19999999999999,N/A,生華科,N/A,6492.TWO,📉 獲利侵蝕,64.38,-0.75,10.09,-106.50000000000001,2026-03
2.74,⚪ 中性觀察,2025,84.0,7.27,7.07,5.066344993968637,-73.75,63.24%,嘉實,24.73%,3158.TWO,🏰 高護城河,76.49,1.5,-10.36,248.7,2026-03
-46.55,⚪ 中性觀察,2025,85.1999969482,10.3,-21.14,3.1555554425259262,-74.55,N/A,華研,N/A,8446.TWO,📉 獲利侵蝕,28.0,1.78,-9.97,404.99999999999994,2026-03
33.33,⚪ 數據不足,2025,8.6999998093,0.06,72.24,0.0,-75.18,98.33%,太景*-KY,81.17%,4157.TWO,🏰 高護城河,108.51,-0.02,220.0,-5.7,2026-03
-22.22,⚪ 中性觀察,2025,13.8999996185,1.72,-0.65,5.494070995454545,-75.22999999999999,N/A,福邦證,N/A,6026.TWO,📉 獲利侵蝕,53.01,0.07,54.95,37.95,2026-03
